Position,Value,Centromere_distance,Nucleosome_distance
232,0,249768,43
233,0,249767,44
234,0,249766,45
235,0,249765,46
236,2,249764,47
237,0,249763,48
238,0,249762,49
239,12,249761,50
240,0,249760,51
241,0,249759,52
242,0,249758,53
243,0,249757,54
244,0,249756,55
245,0,249755,56
246,0,249754,57
247,0,249753,58
248,0,249752,59
249,0,249751,60
250,0,249750,61
251,0,249749,62
252,0,249748,63
253,10,249747,64
254,0,249746,65
255,0,249745,66
256,0,249744,67
257,0,249743,68
258,0,249742,69
259,0,249741,70
260,0,249740,71
261,0,249739,72
262,0,249738,73
263,0,249737,74
264,0,249736,75
265,18,249735,76
266,0,249734,77
267,0,249733,78
268,0,249732,79
269,0,249731,80
270,0,249730,81
271,1,249729,82
272,0,249728,83
273,6,249727,84
274,0,249726,85
275,0,249725,86
276,0,249724,87
277,0,249723,88
278,0,249722,89
279,0,249721,90
280,0,249720,91
281,0,249719,92
282,0,249718,93
283,0,249717,94
284,0,249716,95
285,0,249715,94
286,0,249714,93
287,0,249713,92
288,2,249712,91
289,5,249711,90
290,0,249710,89
291,0,249709,88
292,0,249708,87
293,0,249707,86
294,4,249706,85
295,0,249705,84
296,3,249704,83
297,0,249703,82
298,0,249702,81
299,0,249701,80
300,0,249700,79
301,0,249699,78
302,0,249698,77
303,0,249697,76
304,0,249696,75
305,0,249695,74
306,0,249694,73
307,0,249693,72
308,0,249692,71
309,0,249691,70
310,0,249690,69
311,0,249689,68
312,0,249688,67
313,0,249687,66
314,0,249686,65
315,0,249685,64
316,0,249684,63
317,0,249683,62
318,0,249682,61
319,0,249681,60
320,7,249680,59
321,0,249679,58
322,0,249678,57
323,0,249677,56
324,0,249676,55
325,0,249675,54
326,0,249674,53
327,0,249673,52
328,0,249672,51
329,0,249671,50
330,0,249670,49
331,0,249669,48
332,0,249668,47
333,0,249667,46
334,0,249666,45
335,0,249665,44
336,0,249664,43
337,0,249663,42
338,0,249662,41
339,0,249661,40
340,8,249660,39
341,0,249659,38
342,0,249658,37
343,0,249657,36
344,0,249656,35
345,0,249655,34
346,0,249654,33
347,0,249653,32
348,20,249652,31
349,0,249651,30
350,0,249650,29
351,0,249649,28
352,0,249648,27
353,0,249647,26
354,0,249646,25
355,0,249645,24
356,0,249644,23
357,0,249643,22
358,0,249642,21
359,0,249641,20
360,0,249640,19
361,0,249639,18
362,0,249638,17
363,0,249637,16
364,0,249636,15
365,0,249635,14
366,0,249634,13
367,0,249633,12
368,0,249632,11
369,0,249631,10
370,0,249630,9
371,2,249629,8
372,0,249628,7
373,0,249627,6
374,0,249626,5
375,0,249625,4
376,0,249624,3
377,0,249623,2
378,1,249622,1
379,0,249621,0
380,14,249620,1
381,0,249619,2
382,0,249618,3
383,0,249617,4
384,0,249616,5
385,0,249615,6
386,0,249614,7
387,0,249613,8
388,0,249612,9
389,0,249611,10
390,4,249610,11
391,6,249609,12
392,0,249608,13
393,0,249607,14
394,0,249606,15
395,0,249605,16
396,0,249604,17
397,0,249603,18
398,0,249602,19
399,0,249601,20
400,0,249600,21
401,0,249599,22
402,0,249598,23
403,0,249597,24
404,0,249596,25
405,0,249595,26
406,0,249594,27
407,14,249593,28
408,0,249592,29
409,0,249591,30
410,0,249590,31
411,0,249589,32
412,0,249588,33
413,0,249587,34
414,0,249586,35
415,0,249585,36
416,27,249584,37
417,0,249583,38
418,10,249582,39
419,0,249581,40
420,3,249580,41
421,0,249579,42
422,0,249578,43
423,0,249577,44
424,0,249576,45
425,0,249575,46
426,0,249574,47
427,0,249573,48
428,0,249572,49
429,0,249571,50
430,0,249570,51
431,0,249569,52
432,8,249568,53
433,0,249567,54
434,2,249566,55
435,0,249565,56
436,0,249564,57
437,0,249563,58
438,0,249562,59
439,0,249561,60
440,10,249560,61
441,0,249559,62
442,0,249558,63
443,0,249557,64
444,6,249556,65
445,0,249555,66
446,0,249554,67
447,0,249553,68
448,0,249552,69
449,0,249551,70
450,0,249550,71
451,0,249549,72
452,1,249548,73
453,0,249547,73
454,0,249546,72
455,0,249545,71
456,0,249544,70
457,4,249543,69
458,0,249542,68
459,0,249541,67
460,0,249540,66
461,0,249539,65
462,0,249538,64
463,15,249537,63
464,0,249536,62
465,0,249535,61
466,0,249534,60
467,0,249533,59
468,0,249532,58
469,3,249531,57
470,1,249530,56
471,9,249529,55
472,0,249528,54
473,7,249527,53
474,0,249526,52
475,0,249525,51
476,0,249524,50
477,0,249523,49
478,0,249522,48
479,0,249521,47
480,0,249520,46
481,0,249519,45
482,0,249518,44
483,0,249517,43
484,0,249516,42
485,0,249515,41
486,0,249514,40
487,0,249513,39
488,0,249512,38
489,2,249511,37
490,0,249510,36
491,0,249509,35
492,0,249508,34
493,0,249507,33
494,0,249506,32
495,0,249505,31
496,0,249504,30
497,0,249503,29
498,2,249502,28
499,0,249501,27
500,0,249500,26
501,0,249499,25
502,0,249498,24
503,0,249497,23
504,0,249496,22
505,0,249495,21
506,0,249494,20
507,0,249493,19
508,0,249492,18
509,0,249491,17
510,0,249490,16
511,0,249489,15
512,0,249488,14
513,0,249487,13
514,0,249486,12
515,14,249485,11
516,0,249484,10
517,0,249483,9
518,0,249482,8
519,0,249481,7
520,0,249480,6
521,0,249479,5
522,0,249478,4
523,0,249477,3
524,0,249476,2
525,0,249475,1
526,0,249474,0
527,0,249473,1
528,0,249472,2
529,0,249471,3
530,0,249470,4
531,0,249469,5
532,0,249468,6
533,0,249467,7
534,0,249466,8
535,0,249465,9
536,0,249464,10
537,0,249463,11
538,0,249462,12
539,0,249461,13
540,0,249460,14
541,0,249459,15
542,0,249458,16
543,0,249457,17
544,0,249456,18
545,0,249455,19
546,0,249454,20
547,0,249453,21
548,0,249452,22
549,2,249451,23
550,0,249450,24
551,0,249449,25
552,0,249448,26
553,0,249447,27
554,0,249446,28
555,0,249445,29
556,14,249444,30
557,0,249443,31
558,0,249442,32
559,0,249441,33
560,0,249440,34
561,8,249439,35
562,0,249438,36
563,0,249437,37
564,0,249436,38
565,0,249435,39
566,0,249434,40
567,0,249433,41
568,0,249432,42
569,0,249431,43
570,0,249430,44
571,0,249429,45
572,0,249428,46
573,0,249427,47
574,0,249426,48
575,0,249425,49
576,0,249424,50
577,0,249423,51
578,0,249422,52
579,0,249421,53
580,0,249420,54
581,6,249419,54
582,0,249418,53
583,0,249417,52
584,2,249416,51
585,0,249415,50
586,0,249414,49
587,0,249413,48
588,0,249412,47
589,0,249411,46
590,0,249410,45
591,3,249409,44
592,0,249408,43
593,0,249407,42
594,0,249406,41
595,0,249405,40
596,0,249404,39
597,0,249403,38
598,0,249402,37
599,0,249401,36
600,0,249400,35
601,0,249399,34
602,0,249398,33
603,0,249397,32
604,0,249396,31
605,0,249395,30
606,43,249394,29
607,1,249393,28
608,0,249392,27
609,0,249391,26
610,0,249390,25
611,0,249389,24
612,0,249388,23
613,0,249387,22
614,0,249386,21
615,0,249385,20
616,0,249384,19
617,1,249383,18
618,0,249382,17
619,0,249381,16
620,2,249380,15
621,0,249379,14
622,0,249378,13
623,0,249377,12
624,0,249376,11
625,0,249375,10
626,0,249374,9
627,0,249373,8
628,0,249372,7
629,0,249371,6
630,0,249370,5
631,0,249369,4
632,0,249368,3
633,0,249367,2
634,0,249366,1
635,0,249365,0
636,0,249364,1
637,0,249363,2
638,0,249362,3
639,0,249361,4
640,0,249360,5
641,0,249359,6
642,0,249358,7
643,0,249357,8
644,0,249356,9
645,0,249355,10
646,0,249354,11
647,0,249353,12
648,0,249352,13
649,0,249351,14
650,0,249350,15
651,0,249349,16
652,0,249348,17
653,0,249347,18
654,0,249346,19
655,0,249345,20
656,0,249344,21
657,0,249343,22
658,0,249342,23
659,0,249341,24
660,0,249340,25
661,0,249339,26
662,0,249338,27
663,0,249337,28
664,0,249336,29
665,0,249335,30
666,0,249334,31
667,0,249333,32
668,0,249332,33
669,0,249331,34
670,0,249330,35
671,0,249329,36
672,0,249328,37
673,0,249327,38
674,0,249326,39
675,0,249325,40
676,0,249324,41
677,0,249323,42
678,0,249322,43
679,0,249321,44
680,0,249320,45
681,0,249319,46
682,0,249318,47
683,0,249317,48
684,0,249316,49
685,0,249315,50
686,0,249314,51
687,0,249313,52
688,0,249312,53
689,0,249311,54
690,0,249310,55
691,0,249309,56
692,0,249308,57
693,0,249307,58
694,0,249306,59
695,0,249305,60
696,0,249304,61
697,0,249303,62
698,0,249302,63
699,0,249301,64
700,0,249300,65
701,0,249299,66
702,0,249298,67
703,0,249297,68
704,0,249296,69
705,0,249295,70
706,0,249294,71
707,0,249293,72
708,0,249292,73
709,0,249291,74
710,0,249290,74
711,0,249289,73
712,0,249288,72
713,0,249287,71
714,0,249286,70
715,0,249285,69
716,0,249284,68
717,0,249283,67
718,0,249282,66
719,0,249281,65
720,0,249280,64
721,0,249279,63
722,0,249278,62
723,0,249277,61
724,0,249276,60
725,0,249275,59
726,0,249274,58
727,0,249273,57
728,0,249272,56
729,0,249271,55
730,0,249270,54
731,0,249269,53
732,0,249268,52
733,0,249267,51
734,0,249266,50
735,0,249265,49
736,0,249264,48
737,0,249263,47
738,0,249262,46
739,0,249261,45
740,0,249260,44
741,0,249259,43
742,0,249258,42
743,0,249257,41
744,0,249256,40
745,0,249255,39
746,0,249254,38
747,0,249253,37
748,0,249252,36
749,0,249251,35
750,0,249250,34
751,0,249249,33
752,0,249248,32
753,0,249247,31
754,0,249246,30
755,0,249245,29
756,0,249244,28
757,0,249243,27
758,0,249242,26
759,0,249241,25
760,0,249240,24
761,0,249239,23
762,0,249238,22
763,0,249237,21
764,0,249236,20
765,0,249235,19
766,0,249234,18
767,0,249233,17
768,0,249232,16
769,0,249231,15
770,0,249230,14
771,0,249229,13
772,0,249228,12
773,0,249227,11
774,0,249226,10
775,0,249225,9
776,0,249224,8
777,0,249223,7
778,0,249222,6
779,0,249221,5
780,0,249220,4
781,0,249219,3
782,0,249218,2
783,0,249217,1
784,0,249216,0
785,0,249215,1
786,0,249214,2
787,0,249213,3
788,0,249212,4
789,0,249211,5
790,0,249210,6
791,0,249209,7
792,0,249208,8
793,0,249207,9
794,0,249206,10
795,0,249205,11
796,0,249204,12
797,0,249203,13
798,0,249202,14
799,0,249201,15
800,0,249200,16
801,0,249199,17
802,0,249198,18
803,0,249197,19
804,0,249196,20
805,0,249195,21
806,0,249194,22
807,0,249193,23
808,0,249192,24
809,0,249191,25
810,0,249190,26
811,0,249189,27
812,0,249188,28
813,0,249187,29
814,0,249186,30
815,0,249185,31
816,0,249184,32
817,0,249183,33
818,0,249182,34
819,0,249181,35
820,0,249180,36
821,0,249179,37
822,0,249178,38
823,0,249177,39
824,0,249176,40
825,0,249175,41
826,0,249174,42
827,0,249173,43
828,0,249172,44
829,0,249171,45
830,0,249170,46
831,0,249169,47
832,0,249168,48
833,0,249167,49
834,0,249166,50
835,0,249165,51
836,0,249164,52
837,0,249163,53
838,0,249162,54
839,0,249161,55
840,0,249160,56
841,0,249159,57
842,0,249158,58
843,0,249157,59
844,0,249156,60
845,0,249155,61
846,0,249154,62
847,0,249153,63
848,0,249152,64
849,0,249151,65
850,0,249150,66
851,0,249149,67
852,0,249148,68
853,0,249147,69
854,0,249146,70
855,0,249145,71
856,0,249144,72
857,0,249143,73
858,0,249142,74
859,0,249141,75
860,0,249140,76
861,0,249139,77
862,0,249138,78
863,0,249137,79
864,0,249136,80
865,0,249135,80
866,0,249134,79
867,0,249133,78
868,0,249132,77
869,0,249131,76
870,0,249130,75
871,0,249129,74
872,0,249128,73
873,0,249127,72
874,0,249126,71
875,0,249125,70
876,0,249124,69
877,0,249123,68
878,0,249122,67
879,0,249121,66
880,0,249120,65
881,0,249119,64
882,0,249118,63
883,0,249117,62
884,0,249116,61
885,0,249115,60
886,0,249114,59
887,0,249113,58
888,0,249112,57
889,0,249111,56
890,0,249110,55
891,0,249109,54
892,0,249108,53
893,0,249107,52
894,0,249106,51
895,0,249105,50
896,0,249104,49
897,0,249103,48
898,0,249102,47
899,0,249101,46
900,0,249100,45
901,0,249099,44
902,0,249098,43
903,0,249097,42
904,0,249096,41
905,0,249095,40
906,0,249094,39
907,0,249093,38
908,0,249092,37
909,0,249091,36
910,0,249090,35
911,0,249089,34
912,0,249088,33
913,0,249087,32
914,0,249086,31
915,0,249085,30
916,0,249084,29
917,0,249083,28
918,0,249082,27
919,0,249081,26
920,0,249080,25
921,0,249079,24
922,0,249078,23
923,0,249077,22
924,0,249076,21
925,0,249075,20
926,0,249074,19
927,0,249073,18
928,0,249072,17
929,0,249071,16
930,0,249070,15
931,0,249069,14
932,0,249068,13
933,0,249067,12
934,0,249066,11
935,0,249065,10
936,0,249064,9
937,0,249063,8
938,0,249062,7
939,0,249061,6
940,0,249060,5
941,0,249059,4
942,0,249058,3
943,0,249057,2
944,0,249056,1
945,0,249055,0
946,0,249054,1
947,0,249053,2
948,0,249052,3
949,0,249051,4
950,0,249050,5
951,0,249049,6
952,0,249048,7
953,0,249047,8
954,0,249046,9
955,0,249045,10
956,0,249044,11
957,0,249043,12
958,0,249042,13
959,0,249041,14
960,0,249040,15
961,0,249039,16
962,0,249038,17
963,0,249037,18
964,0,249036,19
965,0,249035,20
966,0,249034,21
967,0,249033,22
968,0,249032,23
969,0,249031,24
970,0,249030,25
971,0,249029,26
972,0,249028,27
973,0,249027,28
974,0,249026,29
975,0,249025,30
976,0,249024,31
977,0,249023,32
978,0,249022,33
979,0,249021,34
980,0,249020,35
981,0,249019,36
982,0,249018,37
983,0,249017,38
984,0,249016,39
985,0,249015,40
986,0,249014,41
987,0,249013,42
988,0,249012,43
989,0,249011,44
990,0,249010,45
991,0,249009,46
992,0,249008,47
993,0,249007,48
994,0,249006,49
995,0,249005,50
996,0,249004,51
997,0,249003,52
998,0,249002,53
999,0,249001,54
1000,0,249000,55
1001,0,248999,56
1002,0,248998,57
1003,0,248997,56
1004,0,248996,55
1005,0,248995,54
1006,0,248994,53
1007,0,248993,52
1008,0,248992,51
1009,0,248991,50
1010,0,248990,49
1011,0,248989,48
1012,0,248988,47
1013,0,248987,46
1014,0,248986,45
1015,0,248985,44
1016,0,248984,43
1017,0,248983,42
1018,0,248982,41
1019,0,248981,40
1020,0,248980,39
1021,0,248979,38
1022,0,248978,37
1023,0,248977,36
1024,0,248976,35
1025,0,248975,34
1026,0,248974,33
1027,0,248973,32
1028,0,248972,31
1029,0,248971,30
1030,0,248970,29
1031,0,248969,28
1032,0,248968,27
1033,0,248967,26
1034,0,248966,25
1035,0,248965,24
1036,0,248964,23
1037,0,248963,22
1038,0,248962,21
1039,0,248961,20
1040,0,248960,19
1041,0,248959,18
1042,0,248958,17
1043,0,248957,16
1044,0,248956,15
1045,0,248955,14
1046,0,248954,13
1047,0,248953,12
1048,0,248952,11
1049,0,248951,10
1050,0,248950,9
1051,0,248949,8
1052,0,248948,7
1053,0,248947,6
1054,0,248946,5
1055,0,248945,4
1056,0,248944,3
1057,0,248943,2
1058,0,248942,1
1059,0,248941,0
1060,0,248940,1
1061,0,248939,2
1062,0,248938,3
1063,0,248937,4
1064,0,248936,5
1065,0,248935,6
1066,0,248934,7
1067,0,248933,8
1068,0,248932,9
1069,0,248931,10
1070,0,248930,11
1071,0,248929,12
1072,0,248928,13
1073,0,248927,14
1074,0,248926,15
1075,0,248925,16
1076,0,248924,17
1077,0,248923,18
1078,0,248922,19
1079,0,248921,20
1080,0,248920,21
1081,0,248919,22
1082,0,248918,23
1083,0,248917,24
1084,0,248916,25
1085,0,248915,26
1086,0,248914,27
1087,0,248913,28
1088,0,248912,29
1089,0,248911,30
1090,0,248910,31
1091,0,248909,32
1092,0,248908,33
1093,0,248907,34
1094,0,248906,35
1095,0,248905,36
1096,0,248904,37
1097,0,248903,38
1098,0,248902,39
1099,0,248901,40
1100,0,248900,41
1101,0,248899,42
1102,0,248898,43
1103,0,248897,44
1104,0,248896,45
1105,0,248895,46
1106,0,248894,47
1107,0,248893,48
1108,0,248892,49
1109,0,248891,50
1110,0,248890,51
1111,0,248889,52
1112,0,248888,53
1113,0,248887,54
1114,0,248886,55
1115,0,248885,56
1116,0,248884,57
1117,0,248883,58
1118,0,248882,59
1119,0,248881,60
1120,0,248880,61
1121,0,248879,62
1122,0,248878,63
1123,0,248877,64
1124,0,248876,65
1125,0,248875,66
1126,0,248874,67
1127,0,248873,68
1128,0,248872,69
1129,0,248871,70
1130,0,248870,71
1131,0,248869,72
1132,0,248868,73
1133,0,248867,74
1134,0,248866,75
1135,0,248865,76
1136,0,248864,77
1137,0,248863,78
1138,0,248862,79
1139,0,248861,80
1140,0,248860,81
1141,0,248859,82
1142,0,248858,83
1143,0,248857,84
1144,0,248856,85
1145,0,248855,86
1146,0,248854,87
1147,0,248853,88
1148,0,248852,89
1149,0,248851,88
1150,0,248850,87
1151,0,248849,86
1152,0,248848,85
1153,0,248847,84
1154,0,248846,83
1155,0,248845,82
1156,0,248844,81
1157,0,248843,80
1158,0,248842,79
1159,0,248841,78
1160,0,248840,77
1161,0,248839,76
1162,0,248838,75
1163,0,248837,74
1164,0,248836,73
1165,0,248835,72
1166,0,248834,71
1167,0,248833,70
1168,0,248832,69
1169,0,248831,68
1170,0,248830,67
1171,0,248829,66
1172,0,248828,65
1173,0,248827,64
1174,0,248826,63
1175,0,248825,62
1176,0,248824,61
1177,0,248823,60
1178,0,248822,59
1179,0,248821,58
1180,0,248820,57
1181,0,248819,56
1182,0,248818,55
1183,0,248817,54
1184,0,248816,53
1185,0,248815,52
1186,0,248814,51
1187,0,248813,50
1188,0,248812,49
1189,0,248811,48
1190,0,248810,47
1191,0,248809,46
1192,0,248808,45
1193,0,248807,44
1194,0,248806,43
1195,0,248805,42
1196,0,248804,41
1197,0,248803,40
1198,0,248802,39
1199,0,248801,38
1200,0,248800,37
1201,0,248799,36
1202,0,248798,35
1203,0,248797,34
1204,0,248796,33
1205,0,248795,32
1206,0,248794,31
1207,0,248793,30
1208,0,248792,29
1209,0,248791,28
1210,0,248790,27
1211,0,248789,26
1212,0,248788,25
1213,0,248787,24
1214,0,248786,23
1215,0,248785,22
1216,0,248784,21
1217,0,248783,20
1218,0,248782,19
1219,0,248781,18
1220,0,248780,17
1221,0,248779,16
1222,0,248778,15
1223,0,248777,14
1224,0,248776,13
1225,0,248775,12
1226,0,248774,11
1227,0,248773,10
1228,0,248772,9
1229,0,248771,8
1230,0,248770,7
1231,0,248769,6
1232,0,248768,5
1233,0,248767,4
1234,0,248766,3
1235,0,248765,2
1236,0,248764,1
1237,0,248763,0
1238,0,248762,1
1239,0,248761,2
1240,0,248760,3
1241,0,248759,4
1242,0,248758,5
1243,0,248757,6
1244,0,248756,7
1245,0,248755,8
1246,0,248754,9
1247,0,248753,10
1248,0,248752,11
1249,0,248751,12
1250,0,248750,13
1251,0,248749,14
1252,0,248748,15
1253,0,248747,16
1254,0,248746,17
1255,0,248745,18
1256,0,248744,19
1257,0,248743,20
1258,0,248742,21
1259,0,248741,22
1260,0,248740,23
1261,0,248739,24
1262,0,248738,25
1263,0,248737,26
1264,0,248736,27
1265,0,248735,28
1266,0,248734,29
1267,0,248733,30
1268,0,248732,31
1269,0,248731,32
1270,0,248730,33
1271,0,248729,34
1272,0,248728,35
1273,0,248727,36
1274,0,248726,37
1275,0,248725,38
1276,0,248724,39
1277,0,248723,40
1278,0,248722,41
1279,0,248721,42
1280,0,248720,43
1281,0,248719,44
1282,0,248718,45
1283,0,248717,46
1284,0,248716,47
1285,0,248715,48
1286,0,248714,49
1287,0,248713,50
1288,0,248712,51
1289,0,248711,52
1290,0,248710,53
1291,0,248709,54
1292,0,248708,55
1293,0,248707,56
1294,0,248706,57
1295,0,248705,58
1296,0,248704,59
1297,0,248703,60
1298,0,248702,61
1299,0,248701,62
1300,0,248700,63
1301,0,248699,64
1302,0,248698,65
1303,0,248697,66
1304,0,248696,67
1305,0,248695,68
1306,0,248694,69
1307,0,248693,70
1308,0,248692,71
1309,0,248691,72
1310,0,248690,73
1311,0,248689,74
1312,0,248688,75
1313,0,248687,76
1314,0,248686,77
1315,0,248685,78
1316,0,248684,79
1317,0,248683,80
1318,0,248682,81
1319,0,248681,82
1320,0,248680,83
1321,0,248679,84
1322,0,248678,85
1323,0,248677,86
1324,0,248676,87
1325,0,248675,88
1326,0,248674,89
1327,0,248673,90
1328,0,248672,90
1329,0,248671,89
1330,0,248670,88
1331,0,248669,87
1332,0,248668,86
1333,0,248667,85
1334,0,248666,84
1335,0,248665,83
1336,0,248664,82
1337,0,248663,81
1338,0,248662,80
1339,0,248661,79
1340,0,248660,78
1341,0,248659,77
1342,0,248658,76
1343,0,248657,75
1344,0,248656,74
1345,0,248655,73
1346,0,248654,72
1347,0,248653,71
1348,0,248652,70
1349,0,248651,69
1350,0,248650,68
1351,0,248649,67
1352,0,248648,66
1353,0,248647,65
1354,0,248646,64
1355,0,248645,63
1356,0,248644,62
1357,0,248643,61
1358,0,248642,60
1359,0,248641,59
1360,0,248640,58
1361,0,248639,57
1362,0,248638,56
1363,0,248637,55
1364,0,248636,54
1365,0,248635,53
1366,0,248634,52
1367,0,248633,51
1368,0,248632,50
1369,0,248631,49
1370,0,248630,48
1371,0,248629,47
1372,0,248628,46
1373,0,248627,45
1374,0,248626,44
1375,0,248625,43
1376,0,248624,42
1377,0,248623,41
1378,0,248622,40
1379,0,248621,39
1380,0,248620,38
1381,0,248619,37
1382,0,248618,36
1383,0,248617,35
1384,0,248616,34
1385,0,248615,33
1386,0,248614,32
1387,0,248613,31
1388,0,248612,30
1389,0,248611,29
1390,0,248610,28
1391,0,248609,27
1392,0,248608,26
1393,0,248607,25
1394,0,248606,24
1395,0,248605,23
1396,0,248604,22
1397,0,248603,21
1398,0,248602,20
1399,0,248601,19
1400,0,248600,18
1401,0,248599,17
1402,0,248598,16
1403,0,248597,15
1404,0,248596,14
1405,0,248595,13
1406,0,248594,12
1407,0,248593,11
1408,0,248592,10
1409,0,248591,9
1410,0,248590,8
1411,0,248589,7
1412,0,248588,6
1413,0,248587,5
1414,0,248586,4
1415,0,248585,3
1416,0,248584,2
1417,0,248583,1
1418,0,248582,0
1419,0,248581,1
1420,0,248580,2
1421,0,248579,3
1422,0,248578,4
1423,0,248577,5
1424,0,248576,6
1425,0,248575,7
1426,0,248574,8
1427,0,248573,9
1428,0,248572,10
1429,0,248571,11
1430,0,248570,12
1431,0,248569,13
1432,0,248568,14
1433,0,248567,15
1434,0,248566,16
1435,0,248565,17
1436,0,248564,18
1437,0,248563,19
1438,0,248562,20
1439,0,248561,21
1440,0,248560,22
1441,0,248559,23
1442,0,248558,24
1443,0,248557,25
1444,0,248556,26
1445,0,248555,27
1446,0,248554,28
1447,0,248553,29
1448,0,248552,30
1449,0,248551,31
1450,0,248550,32
1451,0,248549,33
1452,0,248548,34
1453,0,248547,35
1454,0,248546,36
1455,0,248545,37
1456,0,248544,38
1457,0,248543,39
1458,0,248542,40
1459,0,248541,41
1460,0,248540,42
1461,0,248539,43
1462,0,248538,44
1463,0,248537,45
1464,0,248536,46
1465,0,248535,47
1466,0,248534,48
1467,0,248533,49
1468,0,248532,50
1469,0,248531,51
1470,0,248530,52
1471,0,248529,53
1472,0,248528,54
1473,0,248527,55
1474,0,248526,56
1475,0,248525,57
1476,0,248524,58
1477,0,248523,59
1478,0,248522,60
1479,0,248521,61
1480,0,248520,62
1481,0,248519,63
1482,0,248518,64
1483,0,248517,65
1484,0,248516,66
1485,0,248515,67
1486,0,248514,68
1487,0,248513,69
1488,0,248512,70
1489,0,248511,70
1490,0,248510,69
1491,0,248509,68
1492,0,248508,67
1493,0,248507,66
1494,0,248506,65
