Position,Value,Centromere_distance,Nucleosome_distance
621,0,249379,37
622,0,249378,38
623,0,249377,39
624,0,249376,40
625,0,249375,41
626,0,249374,42
627,0,249373,43
628,3,249372,44
629,0,249371,45
630,0,249370,46
631,0,249369,47
632,0,249368,48
633,0,249367,49
634,0,249366,50
635,3,249365,51
636,0,249364,52
637,0,249363,53
638,0,249362,54
639,0,249361,55
640,0,249360,56
641,0,249359,57
642,0,249358,58
643,0,249357,59
644,0,249356,60
645,0,249355,61
646,0,249354,62
647,0,249353,63
648,0,249352,64
649,0,249351,65
650,0,249350,66
651,0,249349,67
652,0,249348,68
653,0,249347,69
654,0,249346,70
655,0,249345,71
656,0,249344,72
657,0,249343,73
658,0,249342,74
659,0,249341,75
660,0,249340,76
661,0,249339,77
662,0,249338,78
663,0,249337,79
664,0,249336,80
665,0,249335,81
666,0,249334,82
667,0,249333,83
668,4,249332,84
669,0,249331,85
670,14,249330,86
671,0,249329,87
672,0,249328,88
673,0,249327,89
674,0,249326,90
675,4,249325,91
676,0,249324,92
677,0,249323,93
678,0,249322,94
679,0,249321,95
680,0,249320,96
681,17,249319,97
682,9,249318,98
683,0,249317,99
684,0,249316,100
685,0,249315,101
686,0,249314,102
687,0,249313,103
688,0,249312,104
689,0,249311,105
690,0,249310,106
691,0,249309,107
692,0,249308,108
693,17,249307,109
694,0,249306,110
695,0,249305,111
696,0,249304,112
697,0,249303,113
698,0,249302,114
699,13,249301,115
700,0,249300,114
701,0,249299,113
702,0,249298,112
703,2,249297,111
704,0,249296,110
705,0,249295,109
706,18,249294,108
707,2,249293,107
708,0,249292,106
709,0,249291,105
710,0,249290,104
711,0,249289,103
712,0,249288,102
713,0,249287,101
714,0,249286,100
715,0,249285,99
716,0,249284,98
717,0,249283,97
718,0,249282,96
719,0,249281,95
720,0,249280,94
721,4,249279,93
722,0,249278,92
723,0,249277,91
724,0,249276,90
725,0,249275,89
726,0,249274,88
727,13,249273,87
728,0,249272,86
729,0,249271,85
730,0,249270,84
731,17,249269,83
732,0,249268,82
733,0,249267,81
734,0,249266,80
735,0,249265,79
736,0,249264,78
737,0,249263,77
738,0,249262,76
739,0,249261,75
740,0,249260,74
741,0,249259,73
742,12,249258,72
743,0,249257,71
744,0,249256,70
745,0,249255,69
746,0,249254,68
747,0,249253,67
748,0,249252,66
749,0,249251,65
750,0,249250,64
751,0,249249,63
752,0,249248,62
753,2,249247,61
754,0,249246,60
755,0,249245,59
756,0,249244,58
757,0,249243,57
758,0,249242,56
759,0,249241,55
760,0,249240,54
761,0,249239,53
762,0,249238,52
763,0,249237,51
764,0,249236,50
765,2,249235,49
766,0,249234,48
767,0,249233,47
768,21,249232,46
769,0,249231,45
770,0,249230,44
771,0,249229,43
772,0,249228,42
773,0,249227,41
774,0,249226,40
775,0,249225,39
776,0,249224,38
777,0,249223,37
778,0,249222,36
779,0,249221,35
780,1,249220,34
781,0,249219,33
782,0,249218,32
783,0,249217,31
784,0,249216,30
785,0,249215,29
786,0,249214,28
787,0,249213,27
788,0,249212,26
789,0,249211,25
790,0,249210,24
791,1,249209,23
792,0,249208,22
793,0,249207,21
794,0,249206,20
795,0,249205,19
796,0,249204,18
797,0,249203,17
798,0,249202,16
799,0,249201,15
800,0,249200,14
801,0,249199,13
802,0,249198,12
803,0,249197,11
804,0,249196,10
805,9,249195,9
806,0,249194,8
807,0,249193,7
808,0,249192,6
809,0,249191,5
810,0,249190,4
811,0,249189,3
812,0,249188,2
813,0,249187,1
814,0,249186,0
815,0,249185,1
816,0,249184,2
817,0,249183,3
818,1,249182,4
819,0,249181,5
820,0,249180,6
821,0,249179,7
822,5,249178,8
823,0,249177,9
824,0,249176,10
825,0,249175,11
826,0,249174,12
827,0,249173,13
828,0,249172,14
829,0,249171,15
830,0,249170,16
831,5,249169,17
832,0,249168,18
833,0,249167,19
834,0,249166,20
835,0,249165,21
836,0,249164,22
837,0,249163,23
838,0,249162,24
839,0,249161,25
840,0,249160,26
841,0,249159,27
842,0,249158,28
843,0,249157,29
844,0,249156,30
845,0,249155,31
846,0,249154,32
847,0,249153,33
848,0,249152,34
849,0,249151,35
850,0,249150,36
851,0,249149,37
852,0,249148,38
853,0,249147,39
854,10,249146,40
855,0,249145,41
856,0,249144,42
857,0,249143,43
858,0,249142,44
859,7,249141,45
860,0,249140,46
861,0,249139,47
862,0,249138,48
863,0,249137,49
864,0,249136,50
865,0,249135,51
866,0,249134,52
867,0,249133,53
868,0,249132,54
869,0,249131,55
870,0,249130,56
871,0,249129,57
872,0,249128,58
873,0,249127,59
874,0,249126,60
875,0,249125,61
876,0,249124,62
877,0,249123,63
878,0,249122,64
879,0,249121,65
880,0,249120,66
881,0,249119,67
882,1,249118,68
883,0,249117,69
884,0,249116,70
885,0,249115,71
886,0,249114,72
887,0,249113,73
888,0,249112,74
889,0,249111,75
890,0,249110,76
891,0,249109,77
892,0,249108,78
893,2,249107,79
894,17,249106,80
895,0,249105,81
896,0,249104,80
897,6,249103,79
898,3,249102,78
899,0,249101,77
900,3,249100,76
901,0,249099,75
902,1,249098,74
903,0,249097,73
904,0,249096,72
905,0,249095,71
906,0,249094,70
907,0,249093,69
908,0,249092,68
909,0,249091,67
910,0,249090,66
911,0,249089,65
912,0,249088,64
913,0,249087,63
914,0,249086,62
915,0,249085,61
916,0,249084,60
917,0,249083,59
918,0,249082,58
919,0,249081,57
920,0,249080,56
921,0,249079,55
922,0,249078,54
923,0,249077,53
924,0,249076,52
925,0,249075,51
926,0,249074,50
927,0,249073,49
928,0,249072,48
929,0,249071,47
930,0,249070,46
931,0,249069,45
932,0,249068,44
933,0,249067,43
934,0,249066,42
935,0,249065,41
936,0,249064,40
937,0,249063,39
938,0,249062,38
939,0,249061,37
940,0,249060,36
941,0,249059,35
942,0,249058,34
943,0,249057,33
944,0,249056,32
945,1,249055,31
946,0,249054,30
947,0,249053,29
948,0,249052,28
949,0,249051,27
950,0,249050,26
951,0,249049,25
952,0,249048,24
953,0,249047,23
954,0,249046,22
955,0,249045,21
956,0,249044,20
957,0,249043,19
958,0,249042,18
959,0,249041,17
960,0,249040,16
961,0,249039,15
962,0,249038,14
963,0,249037,13
964,0,249036,12
965,0,249035,11
966,0,249034,10
967,0,249033,9
968,0,249032,8
969,0,249031,7
970,0,249030,6
971,0,249029,5
972,0,249028,4
973,0,249027,3
974,0,249026,2
975,0,249025,1
976,0,249024,0
977,0,249023,1
978,0,249022,2
979,20,249021,3
980,0,249020,4
981,0,249019,5
982,0,249018,6
983,0,249017,7
984,0,249016,8
985,0,249015,9
986,0,249014,10
987,0,249013,11
988,1,249012,12
989,0,249011,13
990,0,249010,14
991,0,249009,15
992,17,249008,16
993,0,249007,17
994,0,249006,18
995,0,249005,19
996,0,249004,20
997,0,249003,21
998,0,249002,22
999,0,249001,23
1000,0,249000,24
1001,0,248999,25
1002,0,248998,26
1003,0,248997,27
1004,0,248996,28
1005,0,248995,29
1006,0,248994,30
1007,0,248993,31
1008,0,248992,32
1009,0,248991,33
1010,23,248990,34
1011,0,248989,35
1012,2,248988,36
1013,0,248987,37
1014,0,248986,38
1015,0,248985,39
1016,0,248984,40
1017,1,248983,41
1018,0,248982,42
1019,0,248981,43
1020,0,248980,44
1021,0,248979,45
1022,0,248978,46
1023,0,248977,47
1024,0,248976,48
1025,0,248975,49
1026,0,248974,50
1027,0,248973,51
1028,2,248972,52
1029,0,248971,53
1030,0,248970,54
1031,0,248969,55
1032,0,248968,56
1033,18,248967,57
1034,0,248966,58
1035,0,248965,59
1036,0,248964,60
1037,0,248963,61
1038,0,248962,62
1039,0,248961,63
1040,1,248960,64
1041,0,248959,65
1042,0,248958,66
1043,0,248957,67
1044,0,248956,68
1045,0,248955,69
1046,0,248954,70
1047,0,248953,71
1048,0,248952,72
1049,0,248951,73
1050,0,248950,74
1051,0,248949,75
1052,0,248948,76
1053,0,248947,77
1054,0,248946,78
1055,0,248945,79
1056,0,248944,80
1057,0,248943,81
1058,18,248942,82
1059,7,248941,83
1060,0,248940,84
1061,0,248939,85
1062,0,248938,86
1063,0,248937,87
1064,8,248936,88
1065,0,248935,89
1066,0,248934,90
1067,0,248933,89
1068,0,248932,88
1069,0,248931,87
1070,0,248930,86
1071,0,248929,85
1072,0,248928,84
1073,21,248927,83
1074,0,248926,82
1075,0,248925,81
1076,11,248924,80
1077,0,248923,79
1078,4,248922,78
1079,0,248921,77
1080,0,248920,76
1081,0,248919,75
1082,0,248918,74
1083,0,248917,73
1084,11,248916,72
1085,0,248915,71
1086,0,248914,70
1087,0,248913,69
1088,0,248912,68
1089,2,248911,67
1090,0,248910,66
1091,0,248909,65
1092,0,248908,64
1093,0,248907,63
1094,0,248906,62
1095,0,248905,61
1096,0,248904,60
1097,0,248903,59
1098,0,248902,58
1099,0,248901,57
1100,0,248900,56
1101,0,248899,55
1102,0,248898,54
1103,0,248897,53
1104,0,248896,52
1105,0,248895,51
1106,0,248894,50
1107,0,248893,49
1108,0,248892,48
1109,0,248891,47
1110,0,248890,46
1111,0,248889,45
1112,0,248888,44
1113,0,248887,43
1114,0,248886,42
1115,0,248885,41
1116,0,248884,40
1117,0,248883,39
1118,0,248882,38
1119,0,248881,37
1120,0,248880,36
1121,0,248879,35
1122,0,248878,34
1123,0,248877,33
1124,5,248876,32
1125,0,248875,31
1126,0,248874,30
1127,0,248873,29
1128,0,248872,28
1129,0,248871,27
1130,0,248870,26
1131,0,248869,25
1132,0,248868,24
1133,0,248867,23
1134,1,248866,22
1135,0,248865,21
1136,0,248864,20
1137,0,248863,19
1138,0,248862,18
1139,0,248861,17
1140,0,248860,16
1141,0,248859,15
1142,7,248858,14
1143,0,248857,13
1144,0,248856,12
1145,0,248855,11
1146,0,248854,10
1147,0,248853,9
1148,4,248852,8
1149,0,248851,7
1150,0,248850,6
1151,0,248849,5
1152,0,248848,4
1153,0,248847,3
1154,0,248846,2
1155,0,248845,1
1156,0,248844,0
1157,0,248843,1
1158,0,248842,2
1159,0,248841,3
1160,0,248840,4
1161,0,248839,5
1162,0,248838,6
1163,0,248837,7
1164,0,248836,8
1165,0,248835,9
1166,0,248834,10
1167,0,248833,11
1168,0,248832,12
1169,0,248831,13
1170,3,248830,14
1171,3,248829,15
1172,0,248828,16
1173,15,248827,17
1174,0,248826,18
1175,0,248825,19
1176,2,248824,20
1177,0,248823,21
1178,25,248822,22
1179,0,248821,23
1180,0,248820,24
1181,0,248819,25
1182,0,248818,26
1183,0,248817,27
1184,0,248816,28
1185,0,248815,29
1186,0,248814,30
1187,0,248813,31
1188,0,248812,32
1189,25,248811,33
1190,0,248810,34
1191,0,248809,35
1192,0,248808,36
1193,0,248807,37
1194,0,248806,38
1195,0,248805,39
1196,0,248804,40
1197,0,248803,41
1198,0,248802,42
1199,0,248801,43
1200,0,248800,44
1201,0,248799,45
1202,0,248798,46
1203,0,248797,47
1204,0,248796,48
1205,0,248795,49
1206,0,248794,50
1207,0,248793,51
1208,0,248792,52
1209,0,248791,53
1210,0,248790,54
1211,0,248789,55
1212,0,248788,56
1213,0,248787,57
1214,0,248786,58
1215,0,248785,59
1216,0,248784,60
1217,0,248783,61
1218,0,248782,62
1219,0,248781,63
1220,12,248780,64
1221,0,248779,65
1222,0,248778,66
1223,0,248777,67
1224,0,248776,68
1225,0,248775,69
1226,0,248774,70
1227,45,248773,71
1228,0,248772,72
1229,0,248771,73
1230,0,248770,74
1231,0,248769,75
1232,0,248768,76
1233,0,248767,77
1234,0,248766,78
1235,0,248765,79
1236,0,248764,78
1237,0,248763,77
1238,0,248762,76
1239,0,248761,75
1240,0,248760,74
1241,0,248759,73
1242,0,248758,72
1243,27,248757,71
1244,0,248756,70
1245,0,248755,69
1246,0,248754,68
1247,0,248753,67
1248,0,248752,66
1249,0,248751,65
1250,0,248750,64
1251,0,248749,63
1252,0,248748,62
1253,0,248747,61
1254,13,248746,60
1255,0,248745,59
1256,0,248744,58
1257,0,248743,57
1258,0,248742,56
1259,0,248741,55
1260,0,248740,54
1261,0,248739,53
1262,0,248738,52
1263,0,248737,51
1264,0,248736,50
1265,0,248735,49
1266,0,248734,48
1267,3,248733,47
1268,0,248732,46
1269,0,248731,45
1270,0,248730,44
1271,0,248729,43
1272,0,248728,42
1273,0,248727,41
1274,0,248726,40
1275,0,248725,39
1276,0,248724,38
1277,0,248723,37
1278,0,248722,36
1279,0,248721,35
1280,0,248720,34
1281,0,248719,33
1282,221,248718,32
1283,0,248717,31
1284,0,248716,30
1285,0,248715,29
1286,9,248714,28
1287,0,248713,27
1288,0,248712,26
1289,0,248711,25
1290,0,248710,24
1291,0,248709,23
1292,0,248708,22
1293,0,248707,21
1294,0,248706,20
1295,0,248705,19
1296,0,248704,18
1297,0,248703,17
1298,0,248702,16
1299,0,248701,15
1300,0,248700,14
1301,0,248699,13
1302,0,248698,12
1303,0,248697,11
1304,0,248696,10
1305,78,248695,9
1306,0,248694,8
1307,0,248693,7
1308,51,248692,6
1309,0,248691,5
1310,0,248690,4
1311,0,248689,3
1312,0,248688,2
1313,0,248687,1
1314,0,248686,0
1315,1,248685,1
1316,0,248684,2
1317,0,248683,3
1318,0,248682,4
1319,0,248681,5
1320,0,248680,6
1321,0,248679,7
1322,0,248678,8
1323,0,248677,9
1324,0,248676,10
1325,0,248675,11
1326,0,248674,12
1327,0,248673,13
1328,0,248672,14
1329,0,248671,15
1330,0,248670,16
1331,0,248669,17
1332,0,248668,18
1333,0,248667,19
1334,0,248666,20
1335,0,248665,21
1336,0,248664,22
1337,0,248663,23
1338,0,248662,24
1339,0,248661,25
1340,0,248660,26
1341,11,248659,27
1342,0,248658,28
1343,0,248657,29
1344,0,248656,30
1345,0,248655,31
1346,0,248654,32
1347,0,248653,33
1348,64,248652,34
1349,0,248651,35
1350,0,248650,36
1351,0,248649,37
1352,0,248648,38
1353,0,248647,39
1354,0,248646,40
1355,0,248645,41
1356,0,248644,42
1357,0,248643,43
1358,0,248642,44
1359,0,248641,45
1360,5,248640,46
1361,0,248639,47
1362,12,248638,48
1363,0,248637,49
1364,6,248636,50
1365,0,248635,51
1366,0,248634,52
1367,0,248633,53
1368,0,248632,54
1369,0,248631,55
1370,0,248630,56
1371,0,248629,57
1372,1,248628,58
1373,0,248627,59
1374,0,248626,60
1375,0,248625,61
1376,0,248624,62
1377,0,248623,63
1378,0,248622,64
1379,0,248621,65
1380,75,248620,66
1381,0,248619,65
1382,86,248618,64
1383,0,248617,63
1384,0,248616,62
1385,0,248615,61
1386,0,248614,60
1387,0,248613,59
1388,0,248612,58
1389,0,248611,57
1390,22,248610,56
1391,0,248609,55
1392,0,248608,54
1393,0,248607,53
1394,0,248606,52
1395,0,248605,51
1396,11,248604,50
1397,0,248603,49
1398,0,248602,48
1399,0,248601,47
1400,0,248600,46
1401,0,248599,45
1402,0,248598,44
1403,0,248597,43
1404,0,248596,42
1405,0,248595,41
1406,40,248594,40
1407,0,248593,39
1408,0,248592,38
1409,0,248591,37
1410,77,248590,36
1411,0,248589,35
1412,0,248588,34
1413,0,248587,33
1414,0,248586,32
1415,0,248585,31
1416,9,248584,30
1417,0,248583,29
1418,0,248582,28
1419,0,248581,27
1420,0,248580,26
1421,0,248579,25
1422,0,248578,24
1423,0,248577,23
1424,0,248576,22
1425,0,248575,21
1426,0,248574,20
1427,0,248573,19
1428,3,248572,18
1429,23,248571,17
1430,0,248570,16
1431,0,248569,15
1432,4,248568,14
1433,9,248567,13
1434,0,248566,12
1435,0,248565,11
1436,0,248564,10
1437,0,248563,9
1438,0,248562,8
1439,0,248561,7
1440,4,248560,6
1441,0,248559,5
1442,0,248558,4
1443,0,248557,3
1444,0,248556,2
1445,0,248555,1
1446,0,248554,0
1447,0,248553,1
1448,0,248552,2
1449,0,248551,3
1450,0,248550,4
1451,0,248549,5
1452,0,248548,6
1453,0,248547,7
1454,0,248546,8
1455,0,248545,9
1456,0,248544,10
1457,0,248543,11
1458,0,248542,12
1459,0,248541,13
1460,0,248540,14
1461,0,248539,15
1462,0,248538,16
1463,23,248537,17
1464,0,248536,18
1465,0,248535,19
1466,1,248534,20
1467,0,248533,21
1468,0,248532,22
1469,0,248531,23
1470,0,248530,24
1471,0,248529,25
1472,0,248528,26
1473,0,248527,27
1474,0,248526,28
1475,0,248525,29
1476,48,248524,30
1477,0,248523,31
1478,0,248522,32
1479,118,248521,33
1480,0,248520,34
1481,0,248519,35
1482,0,248518,36
1483,0,248517,37
1484,0,248516,38
1485,0,248515,39
1486,0,248514,40
1487,0,248513,41
1488,0,248512,42
1489,0,248511,43
1490,0,248510,44
1491,9,248509,45
1492,0,248508,46
1493,0,248507,47
1494,130,248506,48
