Position,pi_value,centromere_distance,nucleosome_distance
71,0.8223044165305159,249929,71
72,0.819877025194836,249928,72
73,0.8170638706726133,249927,73
74,0.8147165732614847,249926,74
75,0.8134062076506781,249925,75
76,0.8127831595697872,249924,76
77,0.80921702780614,249923,77
78,0.8095673319337816,249922,78
79,0.8094084331827002,249921,79
80,0.8041171901549133,249920,80
81,0.7985608203598566,249919,81
82,0.7935073252926684,249918,82
83,0.790144008064802,249917,83
84,0.7868563891998289,249916,84
85,0.7824319783882084,249915,85
86,0.7789139366383404,249914,86
87,0.7767696225573206,249913,87
88,0.7738062009280571,249912,88
89,0.7722246744328783,249911,89
90,0.7737949380865803,249910,88
91,0.7767473914355068,249909,87
92,0.7788809094560584,249908,86
93,0.7823886417948477,249907,85
94,0.7868033187399014,249906,84
95,0.7900813042495926,249905,83
96,0.7934353414800128,249904,82
97,0.7984805644724842,249903,81
98,0.8040293905384255,249902,80
99,0.8093135108768995,249901,79
100,0.8094630018511734,249900,78
101,0.8091030009670426,249899,77
102,0.8126619364913804,249898,76
103,0.8132760909365186,249897,75
104,0.8145781380687501,249896,74
105,0.8169180735472744,249895,73
106,0.8197244941161551,249894,72
107,0.8221450855367183,249893,71
108,0.8256066282747592,249892,70
109,0.8290987665241313,249891,69
110,0.8302475232939326,249890,68
111,0.8289936464963555,249889,67
112,0.8310712058921077,249888,66
113,0.8323116107711076,249887,65
114,0.8314513676180589,249886,64
115,0.8318977478301492,249885,63
116,0.8325363190514854,249884,62
117,0.8357696570827315,249883,61
118,0.836978903997087,249882,60
119,0.8391342512529048,249881,59
120,0.8403489130663409,249880,58
121,0.8414022530248071,249879,57
122,0.8425646864060374,249878,56
123,0.8415921078928661,249877,55
124,0.8416990603232868,249876,54
125,0.8420003827836181,249875,53
126,0.8425647921054529,249874,52
127,0.8451303178864096,249873,51
128,0.8453191796446377,249872,50
129,0.8477241547944177,249871,49
130,0.8502778329637307,249870,48
131,0.8505622007882803,249869,47
132,0.8505810644915478,249868,46
133,0.8532981144179176,249867,45
134,0.8531826397837469,249866,44
135,0.8539619145653028,249865,43
136,0.8555927601950666,249864,42
137,0.8563929826519743,249863,41
138,0.8596159584102891,249862,40
139,0.8604229301703237,249861,39
140,0.8621782105653282,249860,38
141,0.8637747764039789,249859,37
142,0.8658508030578683,249858,36
143,0.8659278011665615,249857,35
144,0.8676917315105027,249856,34
145,0.8671364478859798,249855,33
146,0.8671622703289984,249854,32
147,0.8680789698608338,249853,31
148,0.8697248378490354,249852,30
149,0.870654631513935,249851,29
150,0.8729136238793656,249850,28
151,0.8733765042296261,249849,27
152,0.8733666192225624,249848,26
153,0.8743532612378772,249847,25
154,0.8736280875151685,249846,24
155,0.8746106912505239,249845,23
156,0.8737173780804459,249844,22
157,0.8738270447004497,249843,21
158,0.8737675923324043,249842,20
159,0.8737142133753634,249841,19
160,0.8745711153641418,249840,18
161,0.8742513212432637,249839,17
162,0.8747154171672575,249838,16
163,0.8749245921563544,249837,15
164,0.8742120224782729,249836,14
165,0.8740706304234727,249835,13
166,0.8740159567137387,249834,12
167,0.8738698888681872,249833,11
168,0.8739444461272979,249832,10
169,0.8739622306669406,249831,9
170,0.8744844774743744,249830,8
171,0.8753014356762818,249829,7
172,0.8741973811263936,249828,6
173,0.8750181241822746,249827,5
174,0.875942232452703,249826,4
175,0.8739533027014477,249825,3
176,0.8739675748693886,249824,2
177,0.8746553412214215,249823,1
178,0.8732619316886859,249822,0
179,0.8746491137481659,249821,1
180,0.8739550512714612,249820,2
181,0.8739345147105285,249819,3
182,0.8759175764676368,249818,4
183,0.8749870738510228,249817,5
184,0.8741598751119192,249816,6
185,0.8752580615971135,249815,7
186,0.8744345810999479,249814,8
187,0.873905862284444,249813,9
188,0.8738818041971551,249812,10
189,0.8738009402764109,249811,11
190,0.8739408253076796,249810,12
191,0.8739892713673922,249809,13
192,0.8741245012343293,249808,14
193,0.8748313482862988,249807,15
194,0.8746157882271899,249806,16
195,0.8741450707290105,249805,17
196,0.8744588981334078,249804,18
197,0.8735949496558952,249803,19
198,0.8736421015203528,249802,20
199,0.8736953381327247,249801,21
200,0.8735792764114959,249800,22
201,0.8744673299954581,249799,23
202,0.8734773171299455,249798,24
203,0.8741971061033348,249797,25
204,0.8732029385563429,249796,26
205,0.8732065371966644,249795,27
206,0.8727367130360584,249794,28
207,0.870468140847212,249793,29
208,0.8695305248321922,249792,30
209,0.8678756379501837,249791,31
210,0.8669509155689563,249790,32
211,0.8669184405005467,249789,33
212,0.8674680510194184,249788,34
213,0.8656944662250837,249787,35
214,0.8656106575994386,249786,36
215,0.8635241344016916,249785,37
216,0.8619177710508337,249784,38
217,0.8601522260422685,249783,39
218,0.859336700987191,249782,40
219,0.856100164961146,249781,41
220,0.8552911216417205,249780,42
221,0.8536495987494076,249779,43
222,0.8528613475122044,249778,44
223,0.8529697703297401,249777,45
224,0.8502391990022928,249776,46
225,0.8502128506547375,249775,47
226,0.8499203620295022,249774,48
227,0.8473530032316033,249773,49
228,0.8449344625650118,249772,50
229,0.8447374175676963,249771,51
230,0.8421575414370832,249770,52
231,0.8415838019287868,249769,53
232,0.8412737994196673,249768,54
233,0.8411586683673279,249767,55
234,0.8421260648295432,249766,56
235,0.8409524913106536,249765,57
236,0.8398882098002114,249764,58
237,0.8386620275109885,249763,59
238,0.8364922300644658,249762,60
239,0.835271189332993,249761,61
240,0.8320196922201761,249760,62
241,0.8313707734257485,249759,63
242,0.8309145936416508,249758,64
243,0.8317692186145045,249757,65
244,0.8305163815916861,249756,66
245,0.8284234747251827,249755,67
246,0.8296730702946075,249754,68
247,0.8285119064504872,249753,69
248,0.8249990823709553,249752,70
249,0.821516613283405,249751,71
250,0.8190784801358599,249750,72
251,0.8162528741629155,249749,73
252,0.8138951911179263,249748,74
253,0.8125790371106648,249747,75
254,0.8125743900851591,249746,75
255,0.8138813475986529,249745,74
256,0.8162300933620813,249744,73
257,0.8190470766784845,249743,72
258,0.8214767805349555,249742,71
259,0.8249513466213707,249741,70
260,0.8284566225305063,249740,69
261,0.8296097115079172,249739,68
262,0.8283511395004817,249738,67
263,0.8304365205181405,249737,66
264,0.8316816014199764,249736,65
265,0.8308181420677649,249735,64
266,0.8312662150121768,249734,63
267,0.8319072008940039,249733,62
268,0.8351527010973995,249732,61
269,0.8363665059652055,249731,60
270,0.8385299649390967,249730,59
271,0.8397492045043965,249729,58
272,0.8408065160174636,249728,57
273,0.8419733305305854,249727,56
274,0.8409971136350818,249726,55
275,0.8411044825784113,249725,54
276,0.8414069515658867,249724,53
277,0.8419734954619545,249723,52
278,0.8445486713361574,249722,51
279,0.8447382568544026,249721,50
280,0.847152278406816,249720,49
281,0.8497155609734337,249719,48
282,0.8500010106801424,249718,47
283,0.8500199591776619,249717,46
284,0.8527472260033085,249716,45
285,0.8526313314541684,249715,44
286,0.8534135460978589,249714,43
287,0.8550505289860754,249713,42
288,0.8558537695871564,249712,41
289,0.8590888600241914,249711,40
290,0.8598988747429347,249710,39
291,0.8616607583720562,249709,38
292,0.8632633312371494,249708,37
293,0.8653471646658837,249707,36
294,0.8654244643642307,249706,35
295,0.867195029243536,249705,34
296,0.8666376734132466,249704,33
297,0.8666636051920239,249703,32
298,0.8675837582719925,249702,31
299,0.8692358167566467,249701,30
300,0.8701691127091906,249700,29
301,0.8724365964268767,249699,28
302,0.8729012260448632,249698,27
303,0.8728913157495019,249697,26
304,0.8738816727315593,249696,25
305,0.8731537890116543,249695,24
306,0.8741400923480253,249694,23
307,0.8732434382620038,249693,22
308,0.8733535282307718,249692,21
309,0.8732938645169099,249691,20
310,0.873240297016424,249690,19
311,0.8741004264241189,249689,18
312,0.8737794439593745,249688,17
313,0.8742452931063132,249687,16
314,0.8744552646770747,249686,15
315,0.8737400329127197,249685,14
316,0.8735981220593135,249684,13
317,0.8735432549506172,249683,12
318,0.8733966508064495,249682,11
319,0.8734714995547196,249681,10
320,0.8734893625693304,249680,9
321,0.8740135804407229,249679,8
322,0.8748336152509658,249678,7
323,0.873725430444257,249677,6
324,0.8745492641803725,249676,5
325,0.8754768507345779,249675,4
326,0.8734804715966492,249674,3
327,0.8734948090476302,249673,2
328,0.8741851669906171,249672,1
329,0.8727865425167348,249671,0
330,0.8741789395173614,249670,1
331,0.8734822854497029,249669,2
332,0.8734616836057301,249668,3
333,0.8754521947495116,249667,4
334,0.8745182138491208,249666,5
335,0.8736879244297826,249665,6
336,0.8747902411717974,249664,7
337,0.8739636840662962,249663,8
338,0.8734329941868338,249662,9
339,0.8734088576245768,249661,10
340,0.873327702214673,249660,11
341,0.8734681235445582,249659,12
342,0.8735167630032331,249658,13
343,0.8736525116687761,249657,14
344,0.8743620208070192,249656,15
345,0.8741456641662455,249655,16
346,0.8736731934451212,249654,17
347,0.873988209193385,249653,18
348,0.8731210332969559,249652,19
349,0.8731683737048583,249651,20
350,0.8732218216630468,249650,21
351,0.8731053365930538,249649,22
352,0.8739967310929594,249648,23
353,0.8730030186264313,249647,24
354,0.873725517597017,249646,25
355,0.8727276350832824,249645,26
356,0.8727312590119015,249644,27
357,0.8722596855835695,249643,28
358,0.8699826220424677,249642,29
359,0.8690415037398035,249641,30
360,0.8673804263613425,249640,31
361,0.8664522504319817,249639,32
362,0.8664196660278136,249638,33
363,0.8669713487524515,249637,34
364,0.8651911294227528,249636,35
365,0.865107019207454,249635,36
366,0.8630126892348621,249634,37
367,0.8614003188575617,249633,38
368,0.8596281706148795,249632,39
369,0.8588096026010932,249631,40
370,0.8555609518963282,249630,41
371,0.8547488904327292,249629,42
372,0.8531012302819636,249628,43
373,0.8523100391826259,249627,44
374,0.852418881915131,249626,45
375,0.849678093688407,249625,46
376,0.8496516605465996,249624,47
377,0.849358090039205,249623,48
378,0.8467811268440016,249622,49
379,0.8443535397747767,249621,50
380,0.8441557710174441,249620,51
381,0.8415662447935848,249619,52
382,0.8409903707110554,249618,53
383,0.8406792216747917,249617,54
384,0.8405636741095436,249616,55
385,0.8415347089540913,249615,56
386,0.8403567543033101,249614,57
387,0.839288501238267,249613,58
388,0.8380577411971805,249612,59
389,0.8358798320325844,249611,60
390,0.834654233347661,249610,61
391,0.8313905740626947,249609,62
392,0.830739240607776,249608,63
393,0.8302813680913568,249607,64
394,0.8311392092633733,249606,65
395,0.8298816962177191,249605,66
396,0.8277809677293089,249604,67
397,0.8290352585085919,249603,68
398,0.8278697624568622,249602,69
399,0.8243438007175669,249601,70
400,0.8208483082816423,249600,71
401,0.8184010626981895,249599,72
402,0.8155648939777225,249598,73
403,0.8131984006478291,249597,74
404,0.8118773362593054,249596,75
405,0.8112492213853313,249595,76
406,0.8118680422082939,249594,75
407,0.8131799426221312,249593,74
408,0.8155375570167214,249592,73
409,0.8183651730326175,249591,72
410,0.8208040496722541,249590,71
411,0.8242917253543837,249589,70
412,0.827810225927652,249588,69
413,0.8289676758027891,249587,68
414,0.8277043774913901,249586,67
415,0.8297976319297764,249585,66
416,0.8310474198214866,249584,65
417,0.8301807229707802,249583,64
418,0.8306304998576616,249582,63
419,0.8312739163911087,249581,62
420,0.8345316593108401,249580,61
421,0.8357500523172188,249579,60
422,0.8379216767291706,249578,59
423,0.8391455243625716,249577,58
424,0.8402068337319257,249576,57
425,0.8413780583910577,249575,56
426,0.8403981790179745,249574,55
427,0.8405059672325764,249573,54
428,0.840809590340091,249572,53
429,0.841378282946645,249571,52
430,0.8439631728219963,249570,51
431,0.8441534868933712,249569,50
432,0.8465766147583692,249568,49
433,0.8491495653275717,249567,48
434,0.8494361040812222,249566,47
435,0.849455137934545,249565,46
436,0.8521926893210531,249564,45
437,0.8520763720760496,249563,44
438,0.8528615460511603,249562,43
439,0.8545047068419251,249561,42
440,0.8553109855748895,249560,41
441,0.8585582709203048,249559,40
442,0.8593713487498015,249558,39
443,0.8611398793430672,249557,38
444,0.8627484990162348,249556,37
445,0.8648401909203098,249555,36
446,0.864917794205593,249554,35
447,0.8666950375575826,249553,34
448,0.8661355957983099,249552,33
449,0.8661616376369238,249551,32
450,0.8670852671362053,249550,31
451,0.8687435571139772,249549,30
452,0.8696803785481235,249548,29
453,0.8719564098521858,249547,28
454,0.8724228003224527,249546,27
455,0.8724128645713218,249545,26
456,0.8734069611225507,249544,25
457,0.872676349458448,249543,24
458,0.8736663768965034,249542,23
459,0.8727663597692673,249541,22
460,0.8728768758904338,249540,21
461,0.8728169994311141,249539,20
462,0.8727632421385514,249538,19
463,0.8736266203387979,249537,18
464,0.8733044416603601,249536,17
465,0.8737720556409917,249535,16
466,0.8739828290687932,249534,15
467,0.8732649175884544,249533,14
468,0.8731224845006897,249532,13
469,0.8730674227122432,249531,12
470,0.8729202787178127,249530,11
471,0.8729954208856341,249529,10
472,0.8730133628949149,249528,9
473,0.8735395648836697,249527,8
474,0.8743626966771377,249526,7
475,0.8732503542609144,249525,6
476,0.8740772991453452,249524,5
477,0.8750083870183195,249523,4
478,0.8730045091600309,249522,3
479,0.8730189123263901,249521,2
480,0.8737118790231847,249520,1
481,0.8723080050721217,249519,0
482,0.8737056515499291,249518,1
483,0.8730063887284627,249517,2
484,0.8729857211691118,249516,3
485,0.8749837310332533,249515,4
486,0.8740462488140934,249514,5
487,0.8732128482464399,249513,6
488,0.8743193225979693,249512,7
489,0.873489668509243,249511,8
490,0.8729569945124184,249510,9
491,0.8729327789554913,249509,10
492,0.8728513301260364,249508,11
493,0.8729922913061842,249507,12
494,0.8730411254446093,249506,13
495,0.8731773963445106,249505,14
496,0.8738895851987376,249504,15
497,0.873672426700924,249503,16
498,0.873198191146107,249502,17
499,0.873514403108064,249501,18
500,0.8726439784190831,249500,19
501,0.8726915086190625,249499,20
502,0.8727451693227088,249498,21
503,0.8726282581003173,249497,22
504,0.8735230156414375,249496,23
505,0.8725255790732249,249495,24
506,0.8732508059880083,249494,25
507,0.8722491839051023,249493,26
508,0.8722528332894912,249492,27
509,0.8717794990088786,249491,28
510,0.8694938878814005,249490,29
511,0.8685492440971341,249489,30
512,0.8668819352255552,249488,31
513,0.8659502828768816,249487,32
514,0.8659175884128769,249486,33
515,0.8664713570664981,249485,34
516,0.8646844592641152,249484,35
517,0.8646000454618801,249483,36
518,0.8624978570139477,249482,37
519,0.8608794398285727,249481,38
520,0.8591006446217463,249480,39
521,0.8582790134972066,249479,40
522,0.8550181678840613,249478,41
523,0.854203068288579,249477,42
524,0.8525492302352651,249476,43
525,0.8517550798045072,249475,44
526,0.8518643452328756,249474,45
527,0.84911327244529,249473,46
528,0.8490867539476794,249472,47
529,0.8487920943933431,249471,48
530,0.8462054631955548,249470,49
531,0.8437687698137453,249469,50
532,0.843570272503283,249468,51
533,0.8409710322782752,249467,52
534,0.8403930094852596,249466,53
535,0.8400807063289568,249465,54
536,0.8399647394924363,249464,55
537,0.8409394368145635,249463,56
538,0.8397570720177723,249462,57
539,0.8386848210964422,249461,58
540,0.8374494529872544,249460,59
541,0.8352633783845977,249459,60
542,0.8340331915611016,249458,61
543,0.8307572895597994,249457,62
544,0.8301035254532608,249456,63
545,0.8296439489943721,249455,64
546,0.8305050276648835,249454,65
547,0.8292428076293549,249453,66
548,0.8271342057202172,249452,67
549,0.8292344012005606,249451,66
550,0.8304883386754496,249450,65
551,0.8296187877142279,249449,64
552,0.830070066760918,249448,63
553,0.8307156261056616,249447,62
554,0.8339841619463733,249446,61
555,0.8352065997591253,249445,60
556,0.8373854226493674,249444,59
557,0.8386133326585945,249443,58
558,0.8396781664538857,249442,57
559,0.840853279004895,249441,56
560,0.8398701708686824,249440,55
561,0.8399783287040113,249439,54
562,0.8402829692594551,249438,53
563,0.8408535561239378,249437,52
564,0.8434470096581963,249436,51
565,0.8436379660066725,249435,50
566,0.8460691218051333,249434,49
567,0.8486505954818776,249433,48
568,0.8489380943163847,249432,47
569,0.8489572034175867,249431,46
570,0.8517038214564332,249430,45
571,0.8515871315716554,249429,44
572,0.8523749144310445,249428,43
573,0.8540235215306349,249427,42
574,0.8548324786167067,249426,41
575,0.8580905147366154,249425,40
576,0.8589062929400656,249424,39
577,0.8606806833569849,249423,38
578,0.8622946337688497,249422,37
579,0.8643932535393434,249421,36
580,0.8644711244604784,249420,35
581,0.8662542554133867,249419,34
582,0.8656929747430369,249418,33
583,0.8657191136080855,249417,32
584,0.8666458078454455,249416,31
585,0.8683095913763608,249415,30
586,0.8692495208008669,249414,29
587,0.8715330874771294,249413,28
588,0.8720010302776962,249412,27
589,0.8719910720852946,249411,26
590,0.8729884653619773,249410,25
591,0.8722554487997003,249409,24
592,0.8732487593273985,249408,23
593,0.8723457774138286,249407,22
594,0.872456669221978,249406,21
595,0.8723966052107415,249405,20
596,0.8723426806014793,249404,19
597,0.8732089228688439,249403,18
598,0.8728856896335975,249402,17
599,0.8733548594544582,249401,16
600,0.873566339782545,249400,15
601,0.8728460659210098,249399,14
602,0.8727031724424293,249398,13
603,0.8726479390284136,249397,12
604,0.8725003191133567,249396,11
605,0.8725757199536772,249395,10
606,0.872593731602996,249394,9
607,0.8731216827478463,249393,8
608,0.8739475447765261,249392,7
609,0.8728315370992833,249391,6
610,0.873661224706571,249390,5
611,0.8745953992684601,249389,4
612,0.8725849106961701,249388,3
613,0.8725993717958231,249387,2
614,0.8732946383150536,249386,1
615,0.8718861365354234,249385,0
616,0.8732884108417979,249384,1
617,0.8725868481978958,249383,2
618,0.8725661227052509,249382,3
619,0.8745707432833939,249381,4
620,0.8736301743753193,249380,5
621,0.8727940310848088,249379,6
622,0.8739041706973577,249378,7
623,0.8730717863734196,249377,8
624,0.8725373632204995,249376,9
625,0.8725130780235344,249375,10
626,0.8724313705215804,249374,11
627,0.8725728076223546,249373,12
628,0.872621813386349,249372,13
629,0.8727585446770663,249371,14
630,0.8734730959124895,249370,15
631,0.8732552305143906,249369,16
632,0.8727794391193443,249368,17
633,0.87309670563811,249367,18
634,0.8722234168820112,249366,19
635,0.87227111439869,249365,20
636,0.8723249626542531,249364,21
637,0.8722076757448785,249363,22
638,0.8731053980723328,249362,23
639,0.8721046784144773,249361,24
640,0.8728323102274349,249360,25
641,0.8718273914190751,249359,26
642,0.8718310632447346,249358,27
643,0.8713561766338223,249357,28
644,0.8690630301341439,249356,29
645,0.8681152783595176,249355,30
646,0.8664424759347955,249354,31
647,0.8655077588480433,249353,32
648,0.8654749673576039,249352,33
649,0.8660305749223024,249351,34
650,0.8642377895190004,249350,35
651,0.8641531080809136,249349,36
652,0.8620439917665624,249348,37
653,0.8604202438424904,249347,38
654,0.8586355888120104,249346,39
655,0.8578112573135172,249345,40
656,0.8545396609258785,249344,41
657,0.8537218829772887,249343,42
658,0.8520625986151493,249342,43
659,0.851265839300113,249341,44
660,0.8513754773682556,249340,45
661,0.8486153379283317,249339,46
662,0.8485887441828418,249338,47
663,0.848293124547649,249337,48
664,0.8456979702423189,249336,49
665,0.8432532489270466,249335,50
666,0.843054109339483,249334,51
667,0.840446305455568,249333,52
668,0.8398663884046238,249332,53
669,0.8395530678003919,249331,54
670,0.8394367313431443,249330,55
671,0.8404146574284009,249329,56
672,0.8392284047397323,249328,57
673,0.838152629392465,249327,58
674,0.8369131989074512,249326,59
675,0.8347199258265042,249325,60
676,0.8334856941966348,249324,61
677,0.8301989992743523,249323,62
678,0.8295430923565171,249322,63
679,0.8290820137378198,249321,64
680,0.8299459465188465,249320,65
681,0.8286795769001389,249319,66
682,0.8265640339490443,249318,67
683,0.827827217642364,249317,68
684,0.826653516217281,249316,69
685,0.8231026712283676,249315,70
686,0.8195825120531383,249314,71
687,0.8171180071539921,249313,72
688,0.8142618321700057,249312,73
689,0.8118786518104265,249311,74
690,0.8105482869646774,249310,75
691,0.809915767522856,249309,76
692,0.8062950900542653,249308,77
693,0.806650831897233,249307,78
694,0.8064895722793293,249306,79
695,0.8011173699249099,249305,80
696,0.795475984688975,249304,81
697,0.7903451792367298,249303,82
698,0.7869304375353148,249302,83
699,0.7835925559142831,249301,84
700,0.7791004777736033,249300,85
701,0.7755286504544276,249299,86
702,0.7733515875784589,249298,87
703,0.7703428771739459,249297,88
704,0.7687372222588441,249296,89
705,0.7644851086391719,249295,90
706,0.7644793338633378,249294,90
707,0.7687202102970195,249293,89
708,0.7703147200702539,249292,88
709,0.7733126831152849,249291,87
710,0.7754791096810045,249290,86
711,0.7790408899577324,249289,85
712,0.7835235643163773,249288,84
713,0.7868520577663028,249287,83
714,0.7902577703213624,249286,82
715,0.7953806808227201,249285,81
716,0.8010149370390074,249284,80
717,0.8063804116276585,249283,79
718,0.8065322749851782,249282,78
719,0.8061668098602806,249281,77
720,0.8097805571661715,249280,76
721,0.810404229174001,249279,75
722,0.8117263730984186,249278,74
723,0.8141023665641662,249277,73
724,0.8169520174507218,249276,72
725,0.8194099034765241,249275,71
726,0.822924747070825,249274,70
727,0.826470654020421,249273,69
728,0.8276371412822932,249272,68
729,0.8263640483278121,249271,67
730,0.8284736193946796,249270,66
731,0.8297331619035637,249269,65
732,0.8288597557632132,249268,64
733,0.8293130638466597,249267,63
734,0.8299615175857666,249266,62
735,0.8332446319242203,249265,61
736,0.8344725332440885,249264,60
737,0.8366610794520213,249263,59
738,0.8378944767002373,249262,58
739,0.8389640711007122,249261,57
740,0.8401444352071679,249260,56
741,0.8391569658312059,249259,55
742,0.8392656229303527,249258,54
743,0.8395716377997904,249257,53
744,0.8401447833261019,249256,52
745,0.8427498041906756,249255,51
746,0.8429416280925496,249254,50
747,0.8453836275921801,249253,49
748,0.8479766138246341,249252,48
749,0.8482654094847757,249251,47
750,0.8482846202267698,249250,46
751,0.8510434850124315,249249,45
752,0.8509262917858693,249248,44
753,0.8517175985859626,249247,43
754,0.853373562266877,249246,42
755,0.8541861371284152,249245,41
756,0.8574586948168557,249244,40
757,0.8582781205403478,249243,39
758,0.8600604260922019,249242,38
759,0.8616815769794713,249241,37
760,0.8637895545396796,249240,36
761,0.8638677869689426,249239,35
762,0.8656588705768239,249238,34
763,0.8650951060041978,249237,33
764,0.8651213759273412,249236,32
765,0.8660522098482253,249235,31
766,0.8677234137755505,249234,30
767,0.8686675413064382,249233,29
768,0.8709612863585832,249232,28
769,0.8714313259635101,249231,27
770,0.8714213374586459,249230,26
771,0.872423183774934,249229,25
772,0.8716869188054217,249228,24
773,0.8726846639542049,249227,23
774,0.8717776773665568,249226,22
775,0.8718890766324966,249225,21
776,0.8718287592862084,249224,20
777,0.8717746086745388,249223,19
778,0.8726447195698761,249222,18
779,0.8723200618959555,249221,17
780,0.8727913332622005,249220,16
781,0.8730037684332097,249219,15
782,0.8722803035940885,249218,14
783,0.8721367882443314,249217,13
784,0.8720813230077183,249216,12
785,0.8719330602446512,249215,11
786,0.8720088104858846,249214,10
787,0.8720269162012251,249213,9
788,0.8725572300121448,249212,8
789,0.8733867798958492,249211,7
790,0.8722658213809606,249210,6
791,0.8730992137109135,249209,5
792,0.8740375576063366,249208,4
793,0.872018139636776,249207,3
794,0.8720326789896096,249206,2
795,0.8727310519854137,249205,1
796,0.8713162991836145,249204,0
797,0.872724824512158,249203,1
798,0.8720201553916822,249202,2
799,0.8719993516458568,249201,3
800,0.8740129016212704,249200,4
801,0.8730681633796618,249199,5
802,0.8722283153664863,249198,6
803,0.8733434058166808,249197,7
804,0.872507333637718,249196,8
805,0.8719705478187284,249195,9
806,0.8719461685557418,249194,10
807,0.8718641116528749,249193,11
808,0.8720061916016593,249192,12
809,0.8720554291882511,249191,13
810,0.8721927823501449,249190,14
811,0.8729105245631541,249189,15
812,0.8726917043221328,249188,16
813,0.8722138113817023,249187,17
814,0.8725325023391423,249186,18
815,0.8716553449550707,249185,19
816,0.8717032684741569,249184,20
817,0.8717573700647716,249183,21
818,0.8716395756976067,249182,22
819,0.8725413026991391,249181,23
820,0.8715361484201987,249180,24
821,0.8722670286403917,249179,25
822,0.8712576567924264,249178,26
823,0.8712613589305486,249177,27
824,0.870784375515276,249176,28
825,0.8684810506397153,249175,29
826,0.8675291007587073,249174,30
827,0.8658488779375753,249173,31
828,0.864910021167299,249172,32
829,0.8648770986187648,249171,33
830,0.8654351900857395,249170,34
831,0.8636344520274648,249169,35
832,0.86354940908125,249168,36
833,0.861430934977184,249167,37
834,0.8597999865777074,249166,38
835,0.8580074164122925,249165,39
836,0.8571794373937576,249164,40
837,0.853893319437587,249163,41
838,0.8530719237135309,249162,42
839,0.8514052827700674,249161,43
840,0.8506049995143269,249160,44
841,0.850715140924254,249159,45
842,0.8479427547375149,249158,46
843,0.8479160593512329,249157,47
844,0.8476191428904055,249156,48
845,0.8450124760293658,249155,49
846,0.8425569110129237,249154,50
847,0.8423569038719622,249153,51
848,0.8397375326577322,249152,52
849,0.8391550569449591,249151,53
850,0.8388403620267332,249150,54
851,0.8387235263056678,249149,55
852,0.8397058136306736,249148,56
853,0.8385143093865589,249147,57
854,0.8374337734341079,249146,58
855,0.8361888557101052,249145,59
856,0.8339858593114675,249144,60
857,0.8327461641744818,249143,61
858,0.8294448907544574,249142,62
859,0.828786089442259,249141,63
860,0.8294365580636298,249140,62
861,0.8327298209695724,249139,61
862,0.8339615256148365,249138,60
863,0.8361568405411617,249137,59
864,0.8373940576353036,249136,58
865,0.8384669660482269,249135,57
866,0.839650985933612,249134,56
867,0.8386604805564986,249133,55
868,0.8387694852094633,249132,54
869,0.8390764567836702,249131,53
870,0.8396513834778847,249130,52
871,0.8422644567381472,249129,51
872,0.842456884572221,249128,50
873,0.8449064327257045,249127,49
874,0.8475074332234591,249126,48
875,0.847797131646197,249125,47
