strain,distance,mean_density,sd_density,n_datasets,se_density
strain_yTW001,51,0.05196338113942349,0.019861829640486463,32,0.0035111086063899866
strain_yTW001,52,0.052760744039209204,0.021504541877868426,32,0.003801501847037714
strain_yTW001,53,0.05237201527455456,0.01912907915478824,32,0.003381575397051249
strain_yTW001,54,0.05287469009838381,0.02017435776666168,32,0.0035663562957224913
strain_yTW001,55,0.05194622238441589,0.02045753653718278,32,0.003616415702953376
strain_yTW001,56,0.05237373660931002,0.0198355777019872,32,0.003506467875456956
strain_yTW001,57,0.0528778905281119,0.01992857640473133,32,0.0035229078787949375
strain_yTW001,58,0.053376276270523736,0.020694316238289514,32,0.00365827283602835
strain_yTW001,59,0.05298813188145113,0.01903306951270909,32,0.003364603129807884
strain_yTW001,60,0.05339396950699144,0.01975638518413313,32,0.0034924684838584935
strain_yTW001,61,0.05446470269699233,0.021521226115548214,32,0.0038044512314382908
strain_yTW001,62,0.05520807779426007,0.021468047767413956,32,0.0037950505387937825
strain_yTW001,63,0.05542912292956863,0.021392456872842858,32,0.0037816878302569874
strain_yTW001,64,0.05604139079475832,0.020411211232594446,32,0.0036082264686996403
strain_yTW001,65,0.05507219184777011,0.021119098871934923,32,0.0037333645062235877
strain_yTW001,66,0.05538071683823041,0.021225038600606917,32,0.003752092181358845
strain_yTW001,67,0.057232978361915626,0.021287087902563458,32,0.0037630610519041856
strain_yTW001,68,0.05626684455626746,0.02160668336841269,32,0.0038195580821888024
strain_yTW001,69,0.05629098630108065,0.021116707777139473,32,0.0037329418163875067
strain_yTW001,70,0.05759176335151625,0.021460972957968578,32,0.003793799877360175
strain_yTW001,71,0.05974776273439587,0.02202599923420094,32,0.0038936833552282966
strain_yTW001,72,0.05934864267095388,0.022638827854142556,32,0.004002017173444774
strain_yTW001,73,0.06086459970616148,0.02358244429883657,32,0.004168826570165344
strain_yTW001,74,0.06116810390380035,0.022655954033926565,32,0.004005044682910047
strain_yTW001,75,0.06228291257073824,0.024630888743555995,32,0.004354167114304961
strain_yTW001,76,0.0632382377164468,0.024863888320688993,32,0.0043953560095560465
strain_yTW001,77,0.06275265477487077,0.023511377318041343,32,0.004156263584155654
strain_yTW001,78,0.06281153782720666,0.024221888999436114,32,0.0042818654911622785
strain_yTW001,79,0.06308854754909646,0.024202097050221118,32,0.004278366735786573
strain_yTW001,80,0.06485908760236433,0.02611554141816313,32,0.004616619107785324
strain_yTW001,81,0.06732438401705225,0.02620282155830361,32,0.004632048202524385
strain_yTW001,82,0.06809779407749987,0.026800160502228297,32,0.004737643807003374
strain_yTW001,83,0.06958350955362089,0.026877404910294698,32,0.004751298818191497
strain_yTW001,84,0.07216566484109889,0.028445890324114778,32,0.005028570486267589
strain_yTW001,85,0.07222246134650642,0.028536412693805864,32,0.005044572731632
strain_yTW001,86,0.07261328356727431,0.02865812529357467,32,0.005066088682795092
strain_yTW001,87,0.07414354403472524,0.026772786977939753,32,0.004732804805841023
strain_yTW001,88,0.07474403924550033,0.029503683813570887,32,0.005215563723639938
strain_yTW001,89,0.07574266550588657,0.032300310980164275,32,0.005709942232127114
strain_yTW001,90,0.07802924466072317,0.03082817992804241,32,0.00544970376968945
strain_yTW001,91,0.07771108079300731,0.03128460556238957,32,0.005530389184978013
strain_yTW001,92,0.07937693485661522,0.03098348906743475,32,0.005477158806100593
strain_yTW001,93,0.08064325486158899,0.03322189444786221,32,0.00587285671198677
strain_yTW001,94,0.08320510383245287,0.032987287725359464,32,0.005831383710888359
strain_yTW001,95,0.08389754452505185,0.034175396069811785,32,0.006041413577675
strain_yTW001,96,0.08593950489173821,0.03696043538640278,32,0.00653374362433316
strain_yTW001,97,0.08660872945580307,0.03621906431815601,32,0.006402686496899958
strain_yTW001,98,0.08621689982560696,0.03609022201366387,32,0.006379910180097434
strain_yTW001,99,0.08676192959657213,0.03492081847189025,32,0.006173186886514511
strain_yTW001,100,0.08549694643348811,0.035381394007480416,32,0.00625460590763062
strain_yTW001,101,0.09063936415722489,0.03991962225539325,32,0.007056858899798497
strain_yTW001,102,0.09091086247707923,0.036934444212332176,32,0.006529148990474079
strain_yTW001,103,0.09274502631922077,0.038531885171701134,32,0.006811539324202812
strain_yTW001,104,0.09134764673255635,0.03652104029640029,32,0.006456068812392952
strain_yTW001,105,0.09340254997733931,0.03900344540892173,32,0.006894900184571967
strain_yTW001,106,0.09377270028360926,0.03931686576403,32,0.006950305599186706
strain_yTW001,107,0.09497157182941647,0.0395676112221,32,0.006994631552624962
strain_yTW001,108,0.09749157754124851,0.041146126757317915,32,0.007273676312415186
strain_yTW001,109,0.096846420226414,0.04023369459654037,32,0.007112379570350563
strain_yTW001,110,0.09901143777498861,0.04103552131340606,32,0.007254123847558632
strain_yTW001,111,0.09955363850515545,0.04116207759796463,32,0.007276496049311916
strain_yTW001,112,0.09742921064112375,0.041176402115826856,32,0.007279028290241318
strain_yTW001,113,0.09640174316284551,0.044108479399483654,32,0.0077973512228005065
strain_yTW001,114,0.10502450366494184,0.0438202022006482,32,0.007746390532261004
strain_yTW001,115,0.10496860514678619,0.04360067096610493,32,0.007707582526104055
strain_yTW001,116,0.10074176214625903,0.04360236365853853,32,0.007707881754678619
strain_yTW001,117,0.10482778773726005,0.046847146459938614,32,0.00828148373526549
strain_yTW001,118,0.10731285724796014,0.04571782371200302,32,0.008081845791962118
strain_yTW001,119,0.10375494120847888,0.04463451300071903,32,0.007890341704441885
strain_yTW001,120,0.10612616918086049,0.044678766947477654,32,0.007898164770903708
strain_yTW001,121,0.10304203861345079,0.04486661488235278,32,0.00793137190804923
strain_yTW001,122,0.10605385740780386,0.04496331600675318,32,0.007948466413252203
strain_yTW001,123,0.1101109741581227,0.04926015212538938,32,0.008708046902535937
strain_yTW001,124,0.10772516365023982,0.05138224748694118,32,0.009083183907655386
strain_yTW001,125,0.10763521573168214,0.04903077504895323,32,0.008667498380986752
strain_yTW001,126,0.10703330677045315,0.047269397823712464,32,0.00835612793593793
strain_yTW001,127,0.10735017563734643,0.048249372740814554,32,0.008529364663256832
strain_yTW001,128,0.10928157875129468,0.0538716622629763,32,0.009523254424985493
strain_yTW001,129,0.10620303201830225,0.04804493170900605,32,0.00849322425327069
strain_yTW001,130,0.10929287228783101,0.05367860375214795,32,0.009489126179442368
strain_yTW001,131,0.11014242703749857,0.046008802366304495,32,0.008133284036871396
strain_yTW001,132,0.10804792470978394,0.05838140841148056,32,0.010320472445744812
strain_yTW001,133,0.10599803963993906,0.046295116186832484,32,0.008183897647882087
strain_yTW001,134,0.11151555160680895,0.04880866467541878,32,0.00862823444316223
strain_yTW001,135,0.11080949612258569,0.04869888680270304,32,0.008608828273606846
strain_yTW001,136,0.10925998829727637,0.05170922010010011,32,0.009140985045662128
strain_yTW001,137,0.10868572493196246,0.05150961266263398,32,0.009105699102510235
strain_yTW001,138,0.10957994343052929,0.05661958270329741,32,0.010009022719363537
strain_yTW001,139,0.10573452381122687,0.04953434044234478,32,0.00875651700709626
strain_yTW001,140,0.10880382964194682,0.04949761344383708,32,0.008750024529671906
strain_yTW001,141,0.10089411820208191,0.050226145345051855,32,0.008878811991586829
strain_yTW001,142,0.10707674818059902,0.05213634065157644,32,0.00921649000524539
strain_yTW001,143,0.10654431441735608,0.04701591963243985,32,0.008311318898954987
strain_yTW001,144,0.10498993360867254,0.046622234854784055,32,0.008241724604972404
strain_yTW001,145,0.10384778945011107,0.05275960221726936,32,0.009326668125133993
strain_yTW001,146,0.10929045281982407,0.05124539323053118,32,0.009058991264469948
strain_yTW001,147,0.10312053852277114,0.0518682817433664,32,0.009169103437307195
strain_yTW001,148,0.11032160288338905,0.04786404112241999,32,0.008461247013163736
strain_yTW001,149,0.106175256289437,0.05023319282837932,32,0.008880057822399617
strain_yTW001,150,0.1023665953412469,0.04422794206987745,32,0.007818469438884033
strain_yTW001,151,0.10106268262274448,0.05189354710280353,32,0.009173569764053972
strain_yTW001,152,0.10702995623135515,0.049142626031156905,32,0.0086872710279864
strain_yTW001,153,0.10706548802494924,0.04487423052821867,32,0.007932718176757954
strain_yTW001,154,0.10309737164553501,0.048273385621939044,32,0.00853360958102657
strain_yTW001,155,0.1094967136867438,0.0552475305590912,32,0.009766475875536099
strain_yTW001,156,0.10635149656623633,0.04980689561168065,32,0.00880469840921747
strain_yTW001,157,0.10752369559040514,0.05096294690297783,32,0.009009061336086397
strain_yTW001,158,0.103604673848435,0.04950945654458009,32,0.00875211811388332
strain_yTW001,159,0.10239652695641284,0.049092701773232564,32,0.008678445582655398
strain_yTW001,160,0.10061686750180983,0.04561014292588638,32,0.008062810338445475
strain_yTW001,161,0.10492345613667753,0.0531649137111192,32,0.009398317751582511
strain_yTW001,162,0.11526695083804138,0.05626961520963096,32,0.009947156622371936
strain_yTW001,163,0.09903313800912623,0.047605851955024696,32,0.008415605185390205
strain_yTW001,164,0.10347063136805179,0.05023110468234098,32,0.008879688686843662
strain_yTW001,165,0.11159712108290504,0.060309471458986866,32,0.01066130905960654
strain_yTW001,166,0.10442501360639052,0.05291782177830295,32,0.009354637656264795
strain_yTW001,167,0.1121229373654601,0.04779808238729953,32,0.008449587045943195
strain_yTW001,168,0.10411690815279849,0.04961947966870773,32,0.008771567638172814
strain_yTW001,169,0.10881623517267372,0.04914454974555123,32,0.008687611095859723
strain_yTW001,170,0.11093692052040578,0.05571193390393172,32,0.009848571564121712
strain_yTW001,171,0.10722688981221644,0.05278787652118173,32,0.009331666363141434
strain_yTW001,172,0.10986448059524533,0.04580507304972799,32,0.008097269441551959
strain_yTW001,173,0.10845787061374515,0.04869734095627208,32,0.008608555003983345
strain_yTW001,174,0.1084350218919702,0.06641679955005445,32,0.011740942336637784
strain_yTW001,175,0.11216407745236638,0.0478635454425438,32,0.008461159388513297
strain_yTW001,176,0.10930423128519988,0.05600896895884467,32,0.009901080439516478
strain_yTW001,177,0.12282170399527909,0.0575810360395638,32,0.010178985262830635
strain_yTW001,178,0.11718438349712884,0.054005801289130996,32,0.00954696707873943
strain_yTW001,179,0.1046532333557136,0.04709921707922884,32,0.008326043946324992
strain_yTW001,180,0.10783437953885665,0.050441548485085155,32,0.008916890246838434
strain_yTW001,181,0.1102499464119025,0.04979476452643642,32,0.008802553916057634
strain_yTW001,182,0.11205485943215891,0.05106936113533524,32,0.009027872892415068
strain_yTW001,183,0.10976743749001179,0.05310287153828919,32,0.009387350141300599
strain_yTW001,184,0.11692863478111634,0.054578840450321145,32,0.009648267047930181
strain_yTW001,185,0.10967240779558315,0.051837527971086664,32,0.00916366688707568
strain_yTW001,186,0.1219840560823269,0.06136083281981899,32,0.010847165246537017
strain_yTW001,187,0.10752275279752568,0.050557831350724676,32,0.008937446347545812
strain_yTW001,188,0.11400684050574872,0.06316603247467113,32,0.011166282475872409
strain_yTW001,189,0.118555666567843,0.049971817818306404,32,0.008833852811885801
strain_yTW001,190,0.11640314740129871,0.059072296439676986,32,0.010442605348189386
strain_yTW001,191,0.12189329194005873,0.06479821868404681,32,0.011454814960074586
strain_yTW001,192,0.11924709147271723,0.05879844488106063,32,0.010394194774655354
strain_yTW001,193,0.12033311993468444,0.05655691179108831,32,0.009997943962611987
strain_yTW001,194,0.1027368091567733,0.04521813973222061,32,0.007993513309323512
strain_yTW001,195,0.1160364501739412,0.05472242355538779,32,0.009673649194744291
strain_yTW001,196,0.10823032865817472,0.05060614022104802,32,0.008945986229995085
strain_yTW001,197,0.1182504587473936,0.06255690816788782,32,0.011058603493894401
strain_yTW001,198,0.11904454307687853,0.05705498461572704,32,0.010085991630568685
strain_yTW001,199,0.11156235302272899,0.04789062697138498,32,0.008465946771685422
strain_yTW001,200,0.12315937712000406,0.06164339355245794,32,0.010897115399073528
strain_yTW001,201,0.11861947935079847,0.060066192595901825,32,0.010618303026154843
strain_yTW001,202,0.10928293900630548,0.04800714496119721,32,0.008486544436867036
strain_yTW001,203,0.11712886352389906,0.05385873989992535,32,0.009520970052349923
strain_yTW001,204,0.12396762191975247,0.06252194870874686,32,0.011052423476238103
strain_yTW001,205,0.11891841243043297,0.05576369376728479,32,0.009857721501714272
strain_yTW001,206,0.12179609955260856,0.06512605822889224,32,0.011512769351399915
strain_yTW001,207,0.11211626403945373,0.050897104742153726,32,0.008997421976484721
strain_yTW001,208,0.12115859219501711,0.060767354441159965,32,0.01074225210002767
strain_yTW001,209,0.11847642012899112,0.061063450263026654,32,0.010794594940908404
strain_yTW001,210,0.12013882963170516,0.05686257337658706,32,0.010051977807575586
strain_yTW001,211,0.12975792711840442,0.06492116807435522,32,0.011476549546982042
strain_yTW001,212,0.11312160982812816,0.06501283710279493,32,0.011492754494890667
strain_yTW001,213,0.1169878892203596,0.059107040206274435,32,0.01044874723643064
strain_yTW001,214,0.11884281115692613,0.05507661749830921,32,0.009736262429468026
strain_yTW001,215,0.11434455372666069,0.0555148243054257,32,0.009813727180686571
strain_yTW001,216,0.12087777340873251,0.062112739086508155,32,0.01098008475153516
strain_yTW001,217,0.12438653473630787,0.06483464234674086,32,0.011461253814796239
strain_yTW001,218,0.10321549190579586,0.04162403804171444,32,0.007358159889915775
strain_yTW001,219,0.1126104177593222,0.05615519459949882,32,0.009926929725038952
strain_yTW001,220,0.12125382413074617,0.056654599493057345,32,0.010015212871737197
strain_yTW001,221,0.12470585728829846,0.06504423178568577,32,0.011498304343181998
strain_yTW001,222,0.1238227230916404,0.05698697861189875,32,0.010073969753951587
strain_yTW001,223,0.12025860690480605,0.06598046891758451,32,0.011663809249373058
strain_yTW001,224,0.12576835034817269,0.060639987680537154,32,0.01071973662499413
strain_yTW001,225,0.1356651426381433,0.06308841733197645,32,0.011152561927441868
strain_yTW001,226,0.11822641366913934,0.055548464055239964,32,0.009819673904489342
strain_yTW001,227,0.12511268269470965,0.05028484534093008,32,0.008889188782872107
strain_yTW001,228,0.1141135959422023,0.0569220171994399,32,0.010062486090135311
strain_yTW001,229,0.13022008611296765,0.06741099649025613,32,0.011916693186200665
strain_yTW001,230,0.1275387527279176,0.06365987645254609,32,0.011253582582273288
strain_yTW001,231,0.12174715603276179,0.06751912326479143,32,0.011935807480076102
strain_yTW001,232,0.12527236952131102,0.06020509913486244,32,0.010642858465067394
strain_yTW001,233,0.11954137586360172,0.06402809503869089,32,0.011318675047078768
strain_yTW001,234,0.11991264875201015,0.05682883177479814,32,0.010046013078717326
strain_yTW001,235,0.12889598271084526,0.07214821278770109,32,0.012754122628168357
strain_yTW001,236,0.12846558083717827,0.07191262481499716,32,0.012712476164902122
strain_yTW001,237,0.1277443471455064,0.05976179538922436,32,0.010564492693900873
strain_yTW001,238,0.11560469463168244,0.05019221066666571,32,0.008872813131285772
strain_yTW001,239,0.11597390321089641,0.06285630665197464,32,0.011111530168488091
strain_yTW001,240,0.14021291030752825,0.07385243667292417,32,0.013055389694643687
strain_yTW001,241,0.13667690425816909,0.07016612303652262,32,0.012403735352173694
strain_yTW001,242,0.12085979672637519,0.063003303290959,32,0.011137515748547459
strain_yTW001,243,0.13627683757487488,0.0748482197811982,32,0.013231420941756583
strain_yTW001,244,0.12223097268833326,0.06043409424685321,32,0.010683339464204206
strain_yTW001,245,0.12450643085433476,0.07396399889308228,32,0.013075111295243193
strain_yTW001,246,0.12814593022867163,0.06460427330818372,32,0.011420529937461444
strain_yTW001,247,0.12012784377569058,0.054395295973816205,32,0.009615820661933687
strain_yTW001,248,0.1217161370868669,0.07690965147958898,32,0.013595834024977839
strain_yTW001,249,0.13018582942287793,0.06066968450644536,32,0.010724986331738982
strain_yTW001,250,0.12691658819564883,0.07261007845363887,32,0.012835769714263817
strain_yTW001,251,0.1422410702691345,0.07333818606840017,32,0.012964482172221637
strain_yTW001,252,0.13264724692156446,0.07293623260056271,32,0.012893426166514309
strain_yTW001,253,0.12465225228970825,0.06463358926093614,32,0.01142571231470849
strain_yTW001,254,0.11260746104150902,0.06031570116993854,32,0.01066241032732123
strain_yTW001,255,0.12118750272170588,0.06879878831484154,32,0.012162022438710564
strain_yTW001,256,0.1343548954811548,0.07360951537329696,32,0.013012446870078426
strain_yTW001,257,0.1242063902230238,0.06726613747052008,32,0.011891085487407816
strain_yTW001,258,0.13126855949630106,0.06588043610334786,32,0.01164612577905108
strain_yTW001,259,0.13449818313600864,0.07832756933456907,32,0.013846488857583314
strain_yTW001,260,0.13178732908229698,0.09059895210416082,32,0.016015783350311837
strain_yTW001,261,0.11916573015993095,0.05859747856626098,32,0.010358668613659128
strain_yTW001,262,0.1375082529161044,0.07511921159399357,32,0.013279325978874995
strain_yTW001,263,0.13362908848964086,0.08361968807098355,32,0.014782012118924081
strain_yTW001,264,0.12432868750274713,0.07061373876743138,32,0.012482863381846532
strain_yTW001,265,0.13132635182427554,0.0706362491566605,32,0.012486842694064299
strain_yTW001,266,0.11869878355987785,0.070777524868781,32,0.012511816947578637
strain_yTW001,267,0.12350747769380141,0.06741711922646827,32,0.01191777554327442
strain_yTW001,268,0.11103451532549684,0.07423547254211857,32,0.013123101509779947
strain_yTW001,269,0.11261764117884439,0.06907891721493366,32,0.012211542699925932
strain_yTW001,270,0.13123115420826265,0.07082838161389847,32,0.012520807234914048
strain_yTW001,271,0.12825818801042232,0.06731078899419991,32,0.011898978836203897
strain_yTW001,272,0.1112894428590203,0.0724534560330816,32,0.012808082520348344
strain_yTW001,273,0.13762041767323033,0.0822594746899988,32,0.01454155809253533
strain_yTW001,274,0.12439784643222719,0.0689866151325451,32,0.012195225842832285
strain_yTW001,275,0.13086945946699666,0.08327084452042371,32,0.014720344708880567
strain_yTW001,276,0.1285543705414375,0.07343883660583839,32,0.012982274841609796
strain_yTW001,277,0.13774011327319244,0.08735573204781516,32,0.01544245762663128
strain_yTW001,278,0.13325072944297467,0.08279992475639644,32,0.014637097069245956
strain_yTW001,279,0.12469416759186129,0.0743538214325119,32,0.013144022835515705
strain_yTW001,280,0.13909614621284955,0.06329020255494483,32,0.01118823285231791
strain_yTW001,281,0.135347718629838,0.0781410438448,32,0.013813515497913353
strain_yTW001,282,0.13555543448811783,0.09015563072559811,32,0.015937414462055172
strain_yTW001,283,0.11655464716406717,0.07147035921435199,32,0.012634293913576686
strain_yTW001,284,0.12823500099774227,0.07516553622065679,32,0.013287515093287369
strain_yTW001,285,0.14919559111290057,0.08920586791848227,32,0.015769518531697575
strain_yTW001,286,0.13159786756059785,0.07913804630958357,32,0.013989762298840393
strain_yTW001,287,0.11439110275810035,0.08128037172032296,32,0.014368475505200913
strain_yTW001,288,0.11776204766633139,0.06093303441780482,32,0.01077154045877577
strain_yTW001,289,0.12178219084448176,0.08068745002395371,32,0.01426366076714708
strain_yTW001,290,0.11566126440114864,0.06617311038980016,32,0.01169786377220842
strain_yTW001,291,0.11042943117825836,0.07413829267702951,32,0.01310592237438013
strain_yTW001,292,0.12375324316763157,0.0840631952821869,32,0.014860413858060837
strain_yTW001,293,0.1518020362930944,0.06860151173697832,32,0.012127148537216475
strain_yTW001,294,0.1251110445684671,0.07218168337440878,32,0.012760039447876181
strain_yTW001,295,0.13215138650817834,0.08002382273461194,32,0.014146346928028578
strain_yTW001,296,0.13509096035637697,0.08420664385446205,32,0.01488577222261266
strain_yTW001,297,0.12574461262897077,0.07118472698166689,32,0.012583800791412414
strain_yTW001,298,0.12276144049877313,0.06404833740784183,32,0.011322253426202245
strain_yTW001,299,0.12700817175194648,0.0782764356997831,32,0.013837449622607346
strain_yTW001,300,0.13143449539661659,0.09090520368919176,32,0.016069921493442964
strain_yTW001,301,0.1241826945100776,0.07554198524499121,32,0.013354062507756852
strain_yTW001,302,0.12328996516010597,0.08439210988979932,32,0.014918558295429351
strain_yTW001,303,0.1153719177020545,0.07984399149640006,32,0.01411455695602638
strain_yTW001,304,0.132912314234753,0.08365303668674356,32,0.014787907377010854
strain_yTW001,305,0.1318569761413851,0.07451305002716564,32,0.013172170740275322
strain_yTW001,306,0.09946952911038473,0.06428388560448774,32,0.01136389285798839
strain_yTW001,307,0.1178527688520699,0.07635624140071882,32,0.013498004020091322
strain_yTW001,308,0.11052395064329305,0.10245816880788461,32,0.018112216488002802
strain_yTW001,309,0.12369819880143447,0.07662640048682766,32,0.013545761850538001
strain_yTW001,310,0.10973392406731197,0.0744037016830405,32,0.01315284050136472
strain_yTW001,311,0.12353901696910888,0.06178824598209901,32,0.010922721932891165
strain_yTW001,312,0.13768147497475278,0.07768028962317965,32,0.013732064889271332
strain_yTW001,313,0.13000907298184725,0.0758143891436715,32,0.013402217168751472
strain_yTW001,314,0.11952979378204798,0.08027720344758979,32,0.014191138733120707
strain_yTW001,315,0.12330098151176466,0.08068902461752814,32,0.014263939118595604
strain_yTW001,316,0.09656923992192538,0.06943907357089812,32,0.012275209950323409
strain_yTW001,317,0.11631911372207876,0.07978353315296816,32,0.014103869329871377
strain_yTW001,318,0.12178929890811625,0.08810231677616034,32,0.015574436407667078
strain_yTW001,319,0.12756233195449446,0.07913304743941581,32,0.01398887861509192
strain_yTW001,320,0.12218540751143779,0.0930423071437562,32,0.01644771157964789
strain_yTW001,321,0.11520833209410151,0.09292849171249376,32,0.016427591663835554
strain_yTW001,322,0.12710356646612972,0.07861397953697258,32,0.013897119506663448
strain_yTW001,323,0.11137960751311224,0.07201799311919586,32,0.012731102825507379
strain_yTW001,324,0.13288512099722796,0.08359950748209438,32,0.014778444661111114
strain_yTW001,325,0.13014516232667703,0.0996972249248467,32,0.017624145952459896
strain_yTW001,326,0.11549896067056847,0.08551113711293779,32,0.01511637622988274
strain_yTW001,327,0.12840767420349625,0.06626948957612605,32,0.011714901366262489
strain_yTW001,328,0.13837158066374208,0.10298045609082572,32,0.018204544707876594
strain_yTW001,329,0.12390771611272863,0.10228165304519513,32,0.01808101261480679
strain_yTW001,330,0.1175087962305743,0.10205242619141282,32,0.01804049064912191
strain_yTW001,331,0.13477103274726682,0.08764634527503562,32,0.0154938312725488
strain_yTW001,332,0.12598662036299327,0.08223523559182383,32,0.014537273184862991
strain_yTW001,333,0.12991431115377558,0.10288777001253331,32,0.018188159969256053
strain_yTW001,334,0.13383754950495588,0.08820275509602642,32,0.015592191561934149
strain_yTW001,335,0.13321840046772632,0.0965411067349949,32,0.01706621780889229
strain_yTW001,336,0.114335607266221,0.0737877249181554,32,0.013043950164488817
strain_yTW001,337,0.1531600991812353,0.0991380519421308,32,0.017525297200476218
strain_yTW001,338,0.142788024583069,0.08894410361460013,32,0.015723244703110668
strain_yTW001,339,0.12437505197159424,0.09512861318439171,32,0.016816521866888846
strain_yTW001,340,0.12279114932100255,0.08518316995064355,32,0.01505839927876655
strain_yTW001,341,0.1416777025487955,0.08912833064184689,32,0.015755811748171672
strain_yTW001,342,0.13028666785616982,0.08498858667952076,32,0.015024001491137454
strain_yTW001,343,0.14556279112486872,0.10960279233451181,32,0.019375219424178563
strain_yTW001,344,0.12843360431512904,0.0750643048112439,32,0.013269619739271139
strain_yTW001,345,0.11412519529636922,0.09559149272500002,32,0.01689834818239801
strain_yTW001,346,0.127190972461395,0.09025335292380522,32,0.015954689469311348
strain_yTW001,347,0.12444232152913084,0.07965091391072589,32,0.014080425338495045
strain_yTW001,348,0.1358299376705864,0.09750118340364738,32,0.017235936989608083
strain_yTW001,349,0.13540020162971517,0.10115304688214635,32,0.01788150134701161
strain_yTW001,350,0.11280580599275286,0.06888756231258694,32,0.012177715612660268
strain_yTW001,351,0.1516609161540652,0.08697695373438766,32,0.015375498448133532
strain_yTW001,352,0.1480218520128473,0.08954020395901698,32,0.015828621352061863
strain_yTW001,353,0.1555707059333881,0.09893938333104159,32,0.017490177219948694
strain_yTW001,354,0.13456958180841266,0.09319579973944707,32,0.016474845493466627
strain_yTW001,355,0.11170494317001343,0.08752584571255505,32,0.015472529758108795
