strain,distance,mean_density,sd_density,n_datasets,se_density
strain_yWT04a,146,0.06116715141637933,0.030380847095432307,32,0.005370625749842953
strain_yWT04a,147,0.05540669875583579,0.024756773750351554,32,0.004376420649793674
strain_yWT04a,148,0.05859009434534299,0.02345753486830306,32,0.004146745493824245
strain_yWT04a,149,0.06301845602796523,0.026314958326086123,32,0.004651871369754224
strain_yWT04a,150,0.05723764317074349,0.027598155868183694,32,0.004878710790659
strain_yWT04a,151,0.058396313957920234,0.03160101527710564,32,0.0055863230487052705
strain_yWT04a,152,0.05864112206824086,0.02606670283756467,32,0.00460798558490415
strain_yWT04a,153,0.05547675403115344,0.03031424353611604,32,0.00535885179273203
strain_yWT04a,154,0.0627864194434309,0.031390798248013156,32,0.0055491615770072245
strain_yWT04a,155,0.056155926245118504,0.020519405762934796,32,0.003627352740222379
strain_yWT04a,156,0.06530729206473812,0.03264725350189843,32,0.00577127358457716
strain_yWT04a,157,0.06171625161582187,0.02874791216478946,32,0.005081960909169467
strain_yWT04a,158,0.05567030758433264,0.028628292377447014,32,0.005060814918470983
strain_yWT04a,159,0.05457769245073724,0.030812755031010934,32,0.005446977007366935
strain_yWT04a,160,0.0630409650238327,0.028672132646742496,32,0.005068564856397953
strain_yWT04a,161,0.06129842217900942,0.028133655523887604,32,0.004973374650126824
strain_yWT04a,162,0.05916961252456306,0.02751304032160204,32,0.004863664345615928
strain_yWT04a,163,0.059728430279724666,0.030893732262681137,32,0.005461291894775864
strain_yWT04a,164,0.06048393380423524,0.028430195054997023,32,0.005025795928461161
strain_yWT04a,165,0.05935871979398421,0.03194535134145403,32,0.005647193640232229
strain_yWT04a,166,0.05552156411084292,0.0302302691090328,32,0.005344007071022826
strain_yWT04a,167,0.058406768031794544,0.03061385136449182,32,0.005411815474517302
strain_yWT04a,168,0.06083521901357865,0.029518658782243305,32,0.005218210949114019
strain_yWT04a,169,0.061828558823548145,0.03246361133780545,32,0.0057388099296916805
strain_yWT04a,170,0.06194737465081188,0.03628207795546714,32,0.006413825839462441
strain_yWT04a,171,0.060147234373639606,0.031206246255147844,32,0.005516537085598086
strain_yWT04a,172,0.05915387425291463,0.025656138402608285,32,0.004535407360886229
strain_yWT04a,173,0.06340701836488494,0.03907497433511817,32,0.0069075448317630905
strain_yWT04a,174,0.05939186890092094,0.029674567647204834,32,0.005245772003029368
strain_yWT04a,175,0.06264127063811734,0.03442491892121051,32,0.00608552340274626
strain_yWT04a,176,0.06416750275138464,0.032232218130641484,32,0.005697905003215145
strain_yWT04a,177,0.06455300149286895,0.03871015235038544,32,0.006843052806930479
strain_yWT04a,178,0.06613615611826798,0.029445433704971984,32,0.005205266461941154
strain_yWT04a,179,0.06170079271333616,0.022713725416071823,32,0.004015257316928405
strain_yWT04a,180,0.06637017075901049,0.03573602184743138,32,0.006317295845237336
strain_yWT04a,181,0.06061237543524266,0.033696968103493985,32,0.005956838662851849
strain_yWT04a,182,0.06690636145924735,0.03548481785632263,32,0.0062728888338438055
strain_yWT04a,183,0.06247423220220166,0.03006794261738782,32,0.005315311530270729
strain_yWT04a,184,0.06389673170028158,0.032967540892979486,32,0.00582789293111765
strain_yWT04a,185,0.06552510921573308,0.035287603320635304,32,0.00623802589996054
strain_yWT04a,186,0.06270599377589221,0.027933356902098937,32,0.004937966521694552
strain_yWT04a,187,0.06542714791880276,0.03166367264324139,32,0.005597399410826739
strain_yWT04a,188,0.06794783620597884,0.041408205528941436,32,0.007320005731570195
strain_yWT04a,189,0.0596297550720311,0.03019499581798254,32,0.005337771575198724
strain_yWT04a,190,0.07548886212274826,0.03964682273466968,32,0.007008634302046478
strain_yWT04a,191,0.07446921169421941,0.03577101855936817,32,0.00632348244831977
strain_yWT04a,192,0.06516563004021816,0.03072353330587362,32,0.005431204685648496
strain_yWT04a,193,0.05688207565266162,0.028390764958216984,32,0.005018825606257159
strain_yWT04a,194,0.0618311155829534,0.035310326800827144,32,0.006242042881694491
strain_yWT04a,195,0.059790846672582824,0.033220037381464056,32,0.005872528425925958
strain_yWT04a,196,0.06649478301676093,0.0372674674224842,32,0.00658801973302183
strain_yWT04a,197,0.06499903398882995,0.03365589673921838,32,0.005949578202803882
strain_yWT04a,198,0.07407847623829159,0.03744087476289776,32,0.006618674109600319
strain_yWT04a,199,0.060193727792463694,0.02941392598630531,32,0.005199696631558923
strain_yWT04a,200,0.0633637666051828,0.037883518272803236,32,0.006696923166475913
strain_yWT04a,201,0.06707084737958569,0.029272148986749198,32,0.005174633762108321
strain_yWT04a,202,0.059174490843728667,0.0276299716278641,32,0.004884335075513654
strain_yWT04a,203,0.0742435093355715,0.043508266298323,32,0.007691247534303581
strain_yWT04a,204,0.0646122284322253,0.03635196795397951,32,0.006426180762433745
strain_yWT04a,205,0.0749211099554607,0.03464763747566122,32,0.0061248948527833
strain_yWT04a,206,0.06151816420493676,0.030156567032492386,32,0.005330978261495512
strain_yWT04a,207,0.06968234240958665,0.03526999053142764,32,0.006234912369289452
strain_yWT04a,208,0.06816127373310199,0.030945594664597505,32,0.0054704599587967855
strain_yWT04a,209,0.06744100068610026,0.038181111547203495,32,0.006749530722066896
strain_yWT04a,210,0.07171234617526837,0.03482595237524312,32,0.006156416771453541
strain_yWT04a,211,0.06507455903070342,0.03665817090443048,32,0.006480310308104546
strain_yWT04a,212,0.06613210664795867,0.031868495728532065,32,0.005633607358964886
strain_yWT04a,213,0.06769226708188998,0.03420658532768739,32,0.006046927111611003
strain_yWT04a,214,0.06615678732758207,0.03369114625503286,32,0.005955809495720373
strain_yWT04a,215,0.0631485320818455,0.03450745832153722,32,0.006100114445167781
strain_yWT04a,216,0.0690407048574575,0.0336291745628905,32,0.005944854344781507
strain_yWT04a,217,0.07030469767450778,0.04703980211785424,32,0.008315540765802014
strain_yWT04a,218,0.06998475375439171,0.04045831268351902,32,0.007152086813470501
strain_yWT04a,219,0.06740436922504055,0.03423952650593431,32,0.0060527503442406715
strain_yWT04a,220,0.07618435530267303,0.041505088766130446,32,0.007337132430070108
strain_yWT04a,221,0.06723128043459017,0.03231130555200464,32,0.005711885816203256
strain_yWT04a,222,0.06839367275428385,0.03948662258845133,32,0.00698031464961196
strain_yWT04a,223,0.06835383135452844,0.03826969153473015,32,0.006765189599531276
strain_yWT04a,224,0.0769146360859973,0.03941449246407528,32,0.0069675637245934265
strain_yWT04a,225,0.07842450618261743,0.037992189852603886,32,0.006716133769225736
strain_yWT04a,226,0.0659558016391208,0.033142389080173855,32,0.005858802015828479
strain_yWT04a,227,0.08197390692658081,0.03893141811921089,32,0.0068821674383257115
strain_yWT04a,228,0.07569694054974065,0.04148051947887096,32,0.007332789152662582
strain_yWT04a,229,0.0607922558124802,0.036732654181905716,32,0.006493477215751481
strain_yWT04a,230,0.07098340648260584,0.0357262605488896,32,0.006315570275139316
strain_yWT04a,231,0.07486226959036203,0.03969487193123507,32,0.007017128280226966
strain_yWT04a,232,0.07070409008906749,0.046097572777716,32,0.008148976576840845
strain_yWT04a,233,0.07656197908695023,0.03485890380935334,32,0.00616224181708083
strain_yWT04a,234,0.06709466640257955,0.034783641744672716,32,0.006148937238005388
strain_yWT04a,235,0.07475278159513975,0.039482292697430255,32,0.00697954922578626
strain_yWT04a,236,0.0688883287813586,0.04314936474665921,32,0.00762780210406362
strain_yWT04a,237,0.07639847472033884,0.04441741688857043,32,0.007851964171174508
strain_yWT04a,238,0.07267631866131945,0.03687449486207909,32,0.006518551342451158
strain_yWT04a,239,0.07741244214077746,0.03979929525950272,32,0.007035587891109998
strain_yWT04a,240,0.07478677814032438,0.04162262394096012,32,0.00735790990985761
strain_yWT04a,241,0.07253036985754689,0.044258327878968676,32,0.007823840941799094
strain_yWT04a,242,0.06498062605664057,0.03784992576083608,32,0.006690984793223647
strain_yWT04a,243,0.07730133766693172,0.04560190377026559,32,0.008061353847742796
strain_yWT04a,244,0.0751608603196931,0.04147061344523681,32,0.007331037996773241
strain_yWT04a,245,0.06459191799353271,0.03518891452970214,32,0.0062205800216365535
strain_yWT04a,246,0.07590130514945459,0.04625942254455271,32,0.00817758784375677
strain_yWT04a,247,0.0801801385130595,0.04794280559740696,32,0.008475170736758707
strain_yWT04a,248,0.07581381632440902,0.04785042211974395,32,0.00845883949087743
strain_yWT04a,249,0.07648230874477183,0.037764301459066736,32,0.00667584841211978
strain_yWT04a,250,0.0748836815803955,0.048717255143736045,32,0.008612075368232741
strain_yWT04a,251,0.0800297033271741,0.04818157407974079,32,0.008517379440006674
strain_yWT04a,252,0.07629881644314498,0.036568733923258476,32,0.006464499934135652
strain_yWT04a,253,0.054891126349333824,0.038903388891393956,32,0.006877212524060517
strain_yWT04a,254,0.07746393467951233,0.04470252726313159,32,0.007902365040984217
strain_yWT04a,255,0.06718354446404824,0.043852238986295825,32,0.007752053889355718
strain_yWT04a,256,0.07490228845371634,0.04305281937612655,32,0.007610735132514668
strain_yWT04a,257,0.09759163202553774,0.04607354486165522,32,0.008144729001244756
strain_yWT04a,258,0.07687911999178874,0.042410530455140566,32,0.007497193419637122
strain_yWT04a,259,0.0828849871441377,0.042486256419934275,32,0.007510580005441504
strain_yWT04a,260,0.06343889232896018,0.04012540523202202,32,0.0070932365343552356
strain_yWT04a,261,0.07518841727420077,0.04995207919184469,32,0.008830363482730204
strain_yWT04a,262,0.08595063652961907,0.051892557375263666,32,0.009173394803290233
strain_yWT04a,263,0.07153640179298197,0.04457949716319557,32,0.007880616186495512
strain_yWT04a,264,0.07317941119506007,0.04179049896960016,32,0.007387586302643426
strain_yWT04a,265,0.07578826610951757,0.047162487006711315,32,0.008337228595017001
strain_yWT04a,266,0.08483302776495784,0.048773948498781416,32,0.008622097432182943
strain_yWT04a,267,0.06697401117170435,0.03978303750881256,32,0.007032713899670034
strain_yWT04a,268,0.07071944126114112,0.04243403287227883,32,0.007501348099270307
strain_yWT04a,269,0.06721340648490444,0.05090765978909379,32,0.008999287862801486
strain_yWT04a,270,0.0779004256859425,0.046247593237334066,32,0.008175496697919008
strain_yWT04a,271,0.07787694238170507,0.049435420572359605,32,0.008739030279381109
strain_yWT04a,272,0.05755978512381467,0.045103944218010394,32,0.00797332620370373
strain_yWT04a,273,0.07464165318281947,0.05003182850963427,32,0.008844461303581208
strain_yWT04a,274,0.06823232230935757,0.04852237541548007,32,0.008577625173891344
strain_yWT04a,275,0.08327629436410562,0.0506536679773884,32,0.008954388029695802
strain_yWT04a,276,0.08718006570534499,0.058605183482331555,32,0.010360030663259622
strain_yWT04a,277,0.07205952818517049,0.055488493128926196,32,0.009809072442321714
strain_yWT04a,278,0.08627011315858484,0.05506648024256116,32,0.009734470398897509
strain_yWT04a,279,0.07766096314513443,0.049709575583936814,32,0.008787494496326738
strain_yWT04a,280,0.08156183814466422,0.04570380864666572,32,0.008079368255027424
strain_yWT04a,281,0.0733222646123159,0.04308848577953901,32,0.007617040121443039
strain_yWT04a,282,0.07877373596994378,0.05210663109342278,32,0.009211238047736263
strain_yWT04a,283,0.0760836565879143,0.04916695109866401,32,0.008691571133033173
strain_yWT04a,284,0.07876784003964413,0.05486302286936433,32,0.00969850387683004
strain_yWT04a,285,0.07793605688913775,0.047688867201399185,32,0.008430280346303524
strain_yWT04a,286,0.08407553353926342,0.059925181779745894,32,0.010593375600073717
strain_yWT04a,287,0.0685455929010879,0.05123236126342544,32,0.00905668751639178
strain_yWT04a,288,0.07524593661502996,0.050029764950657904,32,0.008844096514444816
strain_yWT04a,289,0.08718076140844103,0.06418224724793524,32,0.011345925565201658
strain_yWT04a,290,0.06926710594584568,0.06022352722295314,32,0.010646116121580703
strain_yWT04a,291,0.0760437237833912,0.042059787656618226,32,0.00743519026681525
strain_yWT04a,292,0.07231811644154222,0.05874010061326403,32,0.010383880867804769
strain_yWT04a,293,0.09103684381001464,0.05825988933429985,32,0.01029899070486531
strain_yWT04a,294,0.06450167638812548,0.04705243571353063,32,0.008317774091095399
strain_yWT04a,295,0.08344837090514118,0.05005397264426642,32,0.008848375870521683
strain_yWT04a,296,0.07850605993649479,0.05735471943377424,32,0.010138977761168406
strain_yWT04a,297,0.07117023754923282,0.05436739210100803,32,0.009610887907512678
strain_yWT04a,298,0.06888298873426024,0.07035289405980322,32,0.012436752116446409
strain_yWT04a,299,0.08873020535106349,0.06981719179615636,32,0.01234205244061599
strain_yWT04a,300,0.06350085088175662,0.05051885527418882,32,0.008930556285540174
strain_yWT04a,301,0.06851738265080708,0.05595699714106628,32,0.009891893033321055
strain_yWT04a,302,0.08439170303390243,0.06993033349824905,32,0.012362053256812172
strain_yWT04a,303,0.07580810678024888,0.053438035297820485,32,0.009446599283093738
strain_yWT04a,304,0.07350333695833612,0.049681046027872815,32,0.008782451135687465
strain_yWT04a,305,0.06811482493754926,0.04677430017816109,32,0.008268606210308211
strain_yWT04a,306,0.06114427831712599,0.04879680987700207,32,0.008626138791074716
strain_yWT04a,307,0.06097938248652536,0.047635012827293266,32,0.008420760148021811
strain_yWT04a,308,0.06881376608113902,0.051721347472122016,32,0.009143128882410794
strain_yWT04a,309,0.08464792979847265,0.06454154726133388,32,0.011409441434190306
strain_yWT04a,310,0.0889889682859745,0.07471665175160894,32,0.013208162780279104
strain_yWT04a,311,0.08979697800249216,0.05320161285902,32,0.009404805305668618
strain_yWT04a,312,0.08053096795182958,0.054145268501172045,32,0.00957162163158628
strain_yWT04a,313,0.06200975580740439,0.061699988788880264,32,0.010907120117937798
strain_yWT04a,314,0.0843243747042414,0.0658730535771161,32,0.01164482072046089
strain_yWT04a,315,0.07329830367313801,0.05397629672114265,32,0.009541751358714295
strain_yWT04a,316,0.08259530581665377,0.056152422198584996,32,0.009926439629167368
strain_yWT04a,317,0.07675680546770176,0.0637120978406436,32,0.011262814106684971
strain_yWT04a,318,0.05938179819598491,0.055799549321821136,32,0.009864059928153236
strain_yWT04a,319,0.06526944165370203,0.059155685971734644,32,0.010457346674088873
strain_yWT04a,320,0.07477222088886033,0.07416595525216409,32,0.013110812472995817
strain_yWT04a,321,0.07053625344942537,0.07010765152908836,32,0.012393398952320452
strain_yWT04a,322,0.07396929782452011,0.05318428409170444,32,0.009401741983449008
strain_yWT04a,323,0.08696535972030875,0.06437529236211448,32,0.011380051442529427
strain_yWT04a,324,0.07642177547257432,0.04957928595576944,32,0.008764462326427882
strain_yWT04a,325,0.08691948271000766,0.07376241870817385,32,0.013039476616317795
strain_yWT04a,326,0.07951795447936025,0.06805191779028885,32,0.012029993135565676
strain_yWT04a,327,0.08045467550020129,0.06343030694886362,32,0.011213000044071412
strain_yWT04a,328,0.08361319918478703,0.07422559857392558,32,0.013121356022313327
strain_yWT04a,329,0.0856903348153573,0.06932627779626087,32,0.01225527028603961
strain_yWT04a,330,0.07955346681844726,0.0519601337125971,32,0.009185340724884286
strain_yWT04a,331,0.07894228412013927,0.07029277743843004,32,0.012426124898787659
strain_yWT04a,332,0.08307359390057342,0.06584802906949203,32,0.01164039697070168
strain_yWT04a,333,0.07257074823894316,0.06374470644953831,32,0.011268578548803598
strain_yWT04a,334,0.0847234034395551,0.06035445197025054,32,0.010669260565740486
strain_yWT04a,335,0.10199408984364594,0.07588906354236107,32,0.013415417862175077
strain_yWT04a,336,0.08822885708944708,0.0737340485639552,32,0.013034461435977734
strain_yWT04a,337,0.07380955816624002,0.06273682221600817,32,0.011090408104758554
strain_yWT04a,338,0.0804438717669005,0.05679911900175232,32,0.010040760552890188
strain_yWT04a,339,0.08364756534446771,0.06449954176487739,32,0.011402015841342436
strain_yWT04a,340,0.089516787941753,0.07601038728233585,32,0.013436865071988848
strain_yWT04a,341,0.0637498403333401,0.05053047516267058,32,0.008932610411025695
strain_yWT04a,342,0.07265137400015348,0.0652934884737126,32,0.011542367116771963
strain_yWT04a,343,0.09975971139744468,0.0718831363365531,32,0.012707263289133457
strain_yWT04a,344,0.09024550231616738,0.07369361579596115,32,0.01302731386487005
strain_yWT04a,345,0.09596960487515217,0.0672588014429223,32,0.011889788648692477
