strain,distance,mean_density,sd_density,n_datasets,se_density
strain_dnrp,102,0.07044997528860264,0.027168130526592733,64,0.0033960163158240917
strain_dnrp,103,0.07179918986055703,0.028481296127802945,64,0.003560162015975368
strain_dnrp,104,0.07291565629511634,0.02854505523011805,64,0.003568131903764756
strain_dnrp,105,0.07341061543439102,0.027342605598590895,64,0.003417825699823862
strain_dnrp,106,0.0763172503164373,0.031290834136062276,64,0.0039113542670077845
strain_dnrp,107,0.07690794931265202,0.029960606575587145,64,0.003745075821948393
strain_dnrp,108,0.07550952627449134,0.032581344081123606,64,0.004072668010140451
strain_dnrp,109,0.0773294834531673,0.03079541084666051,64,0.003849426355832564
strain_dnrp,110,0.07949031974534239,0.03175443354729779,64,0.003969304193412224
strain_dnrp,111,0.07675111365340637,0.03322301732768728,64,0.00415287716596091
strain_dnrp,112,0.07864152237995449,0.03224100782685907,64,0.004030125978357384
strain_dnrp,113,0.07975509154419218,0.03381917668626353,64,0.0042273970857829414
strain_dnrp,114,0.08300420474328525,0.03254610837743789,64,0.004068263547179736
strain_dnrp,115,0.08135765045498058,0.032861956246927185,64,0.004107744530865898
strain_dnrp,116,0.08084214045608651,0.033415873888586134,64,0.004176984236073267
strain_dnrp,117,0.07943431653100651,0.03235462829840055,64,0.004044328537300069
strain_dnrp,118,0.08462575990079921,0.03681265917098503,64,0.004601582396373129
strain_dnrp,119,0.0849684580773581,0.03507394680876639,64,0.004384243351095799
strain_dnrp,120,0.08277046358827035,0.03512782963911009,64,0.004390978704888761
strain_dnrp,121,0.08324614382013767,0.034054890221306415,64,0.004256861277663302
strain_dnrp,122,0.08603277567493718,0.034938743491063566,64,0.004367342936382946
strain_dnrp,123,0.08803643819228209,0.036796705260095396,64,0.0045995881575119245
strain_dnrp,124,0.08651021519494925,0.04096578957784049,64,0.005120723697230062
strain_dnrp,125,0.08824328272709552,0.038416524464954104,64,0.004802065558119263
strain_dnrp,126,0.08719110616058753,0.0381945029965007,64,0.0047743128745625875
strain_dnrp,127,0.08665563920584873,0.037416624745024864,64,0.004677078093128108
strain_dnrp,128,0.08598448013043349,0.04056158484988804,64,0.005070198106236005
strain_dnrp,129,0.08791519394774931,0.04118514396529458,64,0.005148142995661823
strain_dnrp,130,0.08988484045319764,0.04125680102439956,64,0.005157100128049945
strain_dnrp,131,0.08684168171495157,0.03796387206497875,64,0.004745484008122343
strain_dnrp,132,0.08892061693129845,0.041952368084550086,64,0.005244046010568761
strain_dnrp,133,0.08597969563520068,0.0369035089206038,64,0.004612938615075475
strain_dnrp,134,0.0894885147931308,0.03928682815732315,64,0.004910853519665394
strain_dnrp,135,0.08714287989814641,0.038826611450108364,64,0.0048533264312635455
strain_dnrp,136,0.08570926981382043,0.03878394096948948,64,0.004847992621186185
strain_dnrp,137,0.08134921204114855,0.03662934858012894,64,0.004578668572516117
strain_dnrp,138,0.08773680802933634,0.03926140747123175,64,0.004907675933903969
strain_dnrp,139,0.08704913796493843,0.03539908670751265,64,0.004424885838439081
strain_dnrp,140,0.08645985335556342,0.03589513062249852,64,0.004486891327812315
strain_dnrp,141,0.08115119848617673,0.039843121972504815,64,0.004980390246563102
strain_dnrp,142,0.0841152310808909,0.04041911307136945,64,0.0050523891339211814
strain_dnrp,143,0.08146846354770734,0.03313024420413305,64,0.004141280525516631
strain_dnrp,144,0.08408595284288392,0.04018355709721956,64,0.005022944637152445
strain_dnrp,145,0.08539323082520105,0.038666269152051014,64,0.004833283644006377
strain_dnrp,146,0.0867230858464382,0.0370577878136113,64,0.004632223476701412
strain_dnrp,147,0.08579427840802266,0.03955591008985557,64,0.004944488761231946
strain_dnrp,148,0.08233340477202361,0.04078567611308127,64,0.005098209514135159
strain_dnrp,149,0.08902460946443676,0.039628865115678286,64,0.004953608139459786
strain_dnrp,150,0.08008647684574732,0.040603630015367806,64,0.005075453751920976
strain_dnrp,151,0.08024922176232682,0.032538471623778015,64,0.004067308952972252
strain_dnrp,152,0.08361613596532527,0.038878760273342076,64,0.0048598450341677596
strain_dnrp,153,0.08511968072876154,0.03905605479340147,64,0.004882006849175184
strain_dnrp,154,0.08555613532512568,0.04050195574757359,64,0.005062744468446699
strain_dnrp,155,0.08027187398315451,0.03851149316088011,64,0.004813936645110014
strain_dnrp,156,0.0803726367093043,0.04239248486082142,64,0.005299060607602678
strain_dnrp,157,0.08355121780431699,0.03589478940231245,64,0.004486848675289056
strain_dnrp,158,0.0804778809210659,0.042640538929835985,64,0.005330067366229498
strain_dnrp,159,0.08014361142175994,0.04460735461904045,64,0.005575919327380057
strain_dnrp,160,0.08204877524090345,0.040983719590029916,64,0.0051229649487537395
strain_dnrp,161,0.08652491425295034,0.040517060855551894,64,0.005064632606943987
strain_dnrp,162,0.08847864238028498,0.04738636094006356,64,0.005923295117507945
strain_dnrp,163,0.07928769900057278,0.03821482525771059,64,0.004776853157213824
strain_dnrp,164,0.0835683625179145,0.041731368079242326,64,0.005216421009905291
strain_dnrp,165,0.08445084854044298,0.04476621284904892,64,0.005595776606131115
strain_dnrp,166,0.08273648586792849,0.04359989921573899,64,0.005449987401967373
strain_dnrp,167,0.08490787963228813,0.042777788540012344,64,0.005347223567501543
strain_dnrp,168,0.08233302580253513,0.03827898594963842,64,0.004784873243704802
strain_dnrp,169,0.08237511343789489,0.04296467522612059,64,0.0053705844032650735
strain_dnrp,170,0.08742665543550401,0.04026361755214205,64,0.005032952194017756
strain_dnrp,171,0.08966371183880291,0.03732824264773348,64,0.004666030330966685
strain_dnrp,172,0.0842331244641209,0.04033103270583494,64,0.005041379088229368
strain_dnrp,173,0.0874568082854414,0.04695016817421445,64,0.005868771021776806
strain_dnrp,174,0.08488778872615632,0.043099245040919616,64,0.005387405630114952
strain_dnrp,175,0.08537095101546556,0.04218322519892736,64,0.00527290314986592
strain_dnrp,176,0.0903223348252521,0.04591583853201052,64,0.005739479816501315
strain_dnrp,177,0.08588063116437891,0.03951513680977167,64,0.004939392101221459
strain_dnrp,178,0.08958737085806012,0.04220494906537147,64,0.005275618633171434
strain_dnrp,179,0.08687630924664143,0.040482670813656356,64,0.0050603338517070445
strain_dnrp,180,0.09041316240790345,0.04341769323334331,64,0.005427211654167914
strain_dnrp,181,0.08627552259063727,0.04307521722730334,64,0.005384402153412918
strain_dnrp,182,0.0914402700133144,0.0488290156203099,64,0.006103626952538737
strain_dnrp,183,0.08686554602169214,0.04329354869709309,64,0.005411693587136637
strain_dnrp,184,0.0901401726272274,0.039542319069062117,64,0.0049427898836327646
strain_dnrp,185,0.08823274273708474,0.03646018151954033,64,0.004557522689942541
strain_dnrp,186,0.09000050849454744,0.046460975329761414,64,0.005807621916220177
strain_dnrp,187,0.09189564435463778,0.042148502966922505,64,0.005268562870865313
strain_dnrp,188,0.09348376747103897,0.046097420522730075,64,0.005762177565341259
strain_dnrp,189,0.09369207781696152,0.04657771795048746,64,0.005822214743810932
strain_dnrp,190,0.09186732681536952,0.04622128366686186,64,0.005777660458357732
strain_dnrp,191,0.0822398812082482,0.03995506220690724,64,0.004994382775863405
strain_dnrp,192,0.0893366919817694,0.03854519397325717,64,0.004818149246657146
strain_dnrp,193,0.09480598266317371,0.043811245563587786,64,0.005476405695448473
strain_dnrp,194,0.09091164237447719,0.04911887703053905,64,0.006139859628817381
strain_dnrp,195,0.08386609308800372,0.03739266827470047,64,0.0046740835343375585
strain_dnrp,196,0.09329667091472546,0.04652232182277132,64,0.005815290227846415
strain_dnrp,197,0.09535950571541657,0.04472169486999781,64,0.005590211858749726
strain_dnrp,198,0.0890900132462311,0.04232004678627482,64,0.005290005848284353
strain_dnrp,199,0.08185979197084227,0.03884184479340341,64,0.004855230599175427
strain_dnrp,200,0.09079206223635161,0.047175337936156435,64,0.005896917242019554
strain_dnrp,201,0.08578995776857744,0.04338955587499428,64,0.005423694484374285
strain_dnrp,202,0.09371190191231298,0.05017936368960956,64,0.006272420461201195
strain_dnrp,203,0.08861047720106112,0.04458555057443537,64,0.005573193821804421
strain_dnrp,204,0.08977084302323951,0.051791091482231426,64,0.006473886435278928
strain_dnrp,205,0.0927912537341652,0.04165033543906345,64,0.005206291929882931
strain_dnrp,206,0.09473615814074648,0.05106429838495591,64,0.0063830372981194886
strain_dnrp,207,0.09403268077680883,0.04812630176802,64,0.0060157877210025
strain_dnrp,208,0.09190021997987971,0.04963113848851588,64,0.006203892311064485
strain_dnrp,209,0.09981176784479491,0.048363684466198785,64,0.006045460558274848
strain_dnrp,210,0.09075933723471179,0.05292023725890521,64,0.0066150296573631515
strain_dnrp,211,0.08794059640003499,0.050243207867191365,64,0.006280400983398921
strain_dnrp,212,0.08710496102259051,0.04337451092296766,64,0.005421813865370957
strain_dnrp,213,0.0910189223079737,0.04480790158315947,64,0.005600987697894934
strain_dnrp,214,0.09202886041860206,0.04541536585640139,64,0.005676920732050174
strain_dnrp,215,0.09951031702810796,0.04860744093308543,64,0.006075930116635679
strain_dnrp,216,0.09930924826980093,0.03811786847221508,64,0.004764733559026885
strain_dnrp,217,0.09960993883533367,0.05058959878497375,64,0.006323699848121719
strain_dnrp,218,0.09072754422170312,0.04425010037682485,64,0.005531262547103106
strain_dnrp,219,0.09533169738492692,0.04382328040965081,64,0.0054779100512063516
strain_dnrp,220,0.1012469861977118,0.052309961419363,64,0.006538745177420375
strain_dnrp,221,0.1009763266329236,0.04922090794277332,64,0.006152613492846665
strain_dnrp,222,0.10935973913256036,0.04935793824863379,64,0.006169742281079224
strain_dnrp,223,0.08884511988769503,0.04051038422791971,64,0.005063798028489963
strain_dnrp,224,0.09292379673289738,0.04838280222703189,64,0.006047850278378986
strain_dnrp,225,0.09974238729361203,0.05327265578271697,64,0.006659081972839621
strain_dnrp,226,0.0996716832347849,0.04921173735783128,64,0.00615146716972891
strain_dnrp,227,0.10280352090428432,0.051850859807413385,64,0.006481357475926673
strain_dnrp,228,0.09374381199635837,0.05631997073459006,64,0.007039996341823757
strain_dnrp,229,0.09195678671388284,0.04366039029807653,64,0.005457548787259566
strain_dnrp,230,0.10265227522699996,0.052732707846281,64,0.006591588480785125
strain_dnrp,231,0.10634872712489792,0.05766595458433807,64,0.007208244323042259
strain_dnrp,232,0.0945331443397816,0.04985824608506677,64,0.006232280760633346
strain_dnrp,233,0.1024404617084216,0.04957381193253224,64,0.00619672649156653
strain_dnrp,234,0.09378373897890019,0.04217408622299511,64,0.0052717607778743885
strain_dnrp,235,0.09337892462878739,0.048593671608222616,64,0.006074208951027827
strain_dnrp,236,0.10276966836150034,0.06400640556504242,64,0.008000800695630302
strain_dnrp,237,0.1086161268719178,0.0529733103447827,64,0.006621663793097837
strain_dnrp,238,0.10397042340302758,0.04979211816689558,64,0.006224014770861947
strain_dnrp,239,0.09383343635084977,0.04671423776059862,64,0.005839279720074827
strain_dnrp,240,0.10300971984366283,0.05156342791565141,64,0.006445428489456426
strain_dnrp,241,0.11356194929606556,0.0528706208957364,64,0.00660882761196705
strain_dnrp,242,0.10045253845857467,0.051619016640071305,64,0.006452377080008913
strain_dnrp,243,0.10055714442503479,0.05162693722300041,64,0.006453367152875051
strain_dnrp,244,0.09823976616324381,0.05349355269095597,64,0.006686694086369497
strain_dnrp,245,0.10038713370450912,0.05613435071872069,64,0.007016793839840086
strain_dnrp,246,0.10641918916649123,0.057379097104519494,64,0.007172387138064937
strain_dnrp,247,0.10522735835391575,0.05844423250572723,64,0.007305529063215904
strain_dnrp,248,0.10735235768633992,0.05026456680354093,64,0.0062830708504426165
strain_dnrp,249,0.10920062345876735,0.0468341097955002,64,0.005854263724437525
strain_dnrp,250,0.09837743304066471,0.05473138886599431,64,0.006841423608249289
strain_dnrp,251,0.10522986178219462,0.054362294535182105,64,0.006795286816897763
strain_dnrp,252,0.09929577382388953,0.05238301216383632,64,0.00654787652047954
strain_dnrp,253,0.09432458073402746,0.05805615940060498,64,0.007257019925075623
strain_dnrp,254,0.09843372291954319,0.06056658441092043,64,0.007570823051365054
strain_dnrp,255,0.10874109506749684,0.05544908204769188,64,0.006931135255961485
strain_dnrp,256,0.10780290529173012,0.050451475489262106,64,0.006306434436157763
strain_dnrp,257,0.08775021628246359,0.05367225965405117,64,0.006709032456756396
strain_dnrp,258,0.09563918615066613,0.05180520890742566,64,0.006475651113428208
strain_dnrp,259,0.10822523375696196,0.050287941022459696,64,0.006285992627807462
strain_dnrp,260,0.08805626698809763,0.049693449918081334,64,0.006211681239760167
strain_dnrp,261,0.10061132212797161,0.06157811383655309,64,0.007697264229569136
strain_dnrp,262,0.10757597034984938,0.05913834812685836,64,0.007392293515857295
strain_dnrp,263,0.10122846466463564,0.05840636057483009,64,0.007300795071853761
strain_dnrp,264,0.08753800673604799,0.06314263945304328,64,0.00789282993163041
strain_dnrp,265,0.0882575912418621,0.057383404412375626,64,0.007172925551546953
strain_dnrp,266,0.10967602740620826,0.053431684821116945,64,0.006678960602639618
strain_dnrp,267,0.08975654791640116,0.05827314659532876,64,0.007284143324416095
strain_dnrp,268,0.09898162377814661,0.05942021425506345,64,0.007427526781882931
strain_dnrp,269,0.09408193533500382,0.057365421537224,64,0.007170677692153
strain_dnrp,270,0.10443311293648849,0.05776607949829054,64,0.007220759937286317
strain_dnrp,271,0.10762527779252339,0.061179553533489035,64,0.007647444191686129
strain_dnrp,272,0.08780472661901208,0.06008617730691254,64,0.007510772163364068
strain_dnrp,273,0.09583974284254979,0.06051150803715145,64,0.007563938504643931
strain_dnrp,274,0.09699732020877562,0.07186544063323004,64,0.008983180079153755
strain_dnrp,275,0.09567951605499095,0.05639937790461646,64,0.007049922238077057
strain_dnrp,276,0.08917746893047176,0.06377069900944819,64,0.007971337376181024
strain_dnrp,277,0.08677421091136074,0.05794322177554229,64,0.007242902721942787
strain_dnrp,278,0.09183327046424232,0.05815306978158981,64,0.007269133722698726
strain_dnrp,279,0.11342818886002581,0.06783590334453458,64,0.008479487918066823
strain_dnrp,280,0.10680384661005057,0.06657312842728856,64,0.00832164105341107
strain_dnrp,281,0.1086548518982178,0.07171892766781256,64,0.00896486595847657
strain_dnrp,282,0.11461622558354918,0.07106591198681037,64,0.008883238998351296
strain_dnrp,283,0.0902394809500605,0.056984900137968954,64,0.007123112517246119
strain_dnrp,284,0.11264268317073237,0.07498695542936389,64,0.009373369428670486
strain_dnrp,285,0.10518686087744215,0.06268607948833947,64,0.007835759936042434
strain_dnrp,286,0.09506340129750587,0.06530162882447244,64,0.008162703603059054
strain_dnrp,287,0.08723166485107059,0.06095573754186297,64,0.007619467192732871
strain_dnrp,288,0.10005008830053964,0.07356198756442876,64,0.009195248445553595
strain_dnrp,289,0.07982538592938654,0.05590139126227658,64,0.006987673907784572
strain_dnrp,290,0.09640488340909717,0.06361313066312077,64,0.007951641332890096
strain_dnrp,291,0.0966111760900136,0.06110254322092149,64,0.0076378179026151865
strain_dnrp,292,0.1057146817842568,0.06537570317378111,64,0.008171962896722638
strain_dnrp,293,0.09136121589448934,0.05661395094449911,64,0.007076743868062388
strain_dnrp,294,0.09287768727859044,0.08031424429429496,64,0.01003928053678687
strain_dnrp,295,0.10377632071469406,0.06938380194704008,64,0.00867297524338001
strain_dnrp,296,0.09600665175493223,0.07235359955379811,64,0.009044199944224764
strain_dnrp,297,0.0848320384513408,0.05812123962104867,64,0.007265154952631084
strain_dnrp,298,0.08646497066084767,0.07160474961318171,64,0.008950593701647714
strain_dnrp,299,0.09863818426908227,0.06792232989517477,64,0.008490291236896846
strain_dnrp,300,0.11057218502289749,0.0710905972950064,64,0.0088863246618758
strain_dnrp,301,0.09589779306967244,0.06651204548835929,64,0.008314005686044911
strain_dnrp,302,0.09032658808921283,0.06855815979082575,64,0.008569769973853218
strain_dnrp,303,0.1046547382111957,0.07912723878474062,64,0.009890904848092578
strain_dnrp,304,0.0909456141516877,0.06445953648356702,64,0.008057442060445877
strain_dnrp,305,0.09489244972715119,0.07288546963331557,64,0.009110683704164447
strain_dnrp,306,0.07218910475270857,0.04801878830568316,64,0.006002348538210395
strain_dnrp,307,0.08766774746122712,0.057964907886443505,64,0.007245613485805438
strain_dnrp,308,0.11158036734085408,0.07414285092803516,64,0.009267856366004395
strain_dnrp,309,0.10166179416508869,0.07092921040070578,64,0.008866151300088223
strain_dnrp,310,0.08900604268288112,0.07087281130752626,64,0.008859101413440783
strain_dnrp,311,0.08223052383320427,0.06558582850769366,64,0.008198228563461708
strain_dnrp,312,0.09766856239207171,0.06427653546057444,64,0.008034566932571804
strain_dnrp,313,0.09600396304559625,0.06072763130495788,64,0.007590953913119735
strain_dnrp,314,0.09404879307930396,0.07012316288978089,64,0.008765395361222611
strain_dnrp,315,0.09287979787351207,0.06565369965706892,64,0.008206712457133615
strain_dnrp,316,0.09316501199457809,0.09112350371084359,64,0.011390437963855448
strain_dnrp,317,0.09441421334428804,0.06560284996891717,64,0.008200356246114647
strain_dnrp,318,0.09452905686684626,0.07757237098573949,64,0.009696546373217436
strain_dnrp,319,0.09677000728260725,0.08040025318371691,64,0.010050031647964613
strain_dnrp,320,0.09181306261924677,0.06822199904946542,64,0.008527749881183178
strain_dnrp,321,0.10263091983868758,0.09263944935987567,64,0.011579931169984459
strain_dnrp,322,0.08833550565589951,0.072465221453736,64,0.009058152681717
strain_dnrp,323,0.09489602738629446,0.07106670987534751,64,0.008883338734418439
strain_dnrp,324,0.1070189686813538,0.06613552001835508,64,0.008266940002294386
strain_dnrp,325,0.0858386432740947,0.06774852005454264,64,0.00846856500681783
strain_dnrp,326,0.09432410714276082,0.07431630615184133,64,0.009289538268980166
strain_dnrp,327,0.11050773920305912,0.07843236604206649,64,0.009804045755258312
strain_dnrp,328,0.08830821134260479,0.07020946072757585,64,0.008776182590946981
strain_dnrp,329,0.10133660886792226,0.0814705295250694,64,0.010183816190633676
strain_dnrp,330,0.09122827072337614,0.08052819421118383,64,0.010066024276397979
strain_dnrp,331,0.10820616873730603,0.07607874100036359,64,0.009509842625045449
strain_dnrp,332,0.09376727711041362,0.06718256601148248,64,0.00839782075143531
strain_dnrp,333,0.09508140254651307,0.07046913650236634,64,0.008808642062795793
strain_dnrp,334,0.11826762913472416,0.08312139099562775,64,0.010390173874453469
strain_dnrp,335,0.10475023775562085,0.08686667023904515,64,0.010858333779880644
strain_dnrp,336,0.09940678429785026,0.06665860329534525,64,0.008332325411918156
strain_dnrp,337,0.08836184415539558,0.07322493285861506,64,0.009153116607326883
strain_dnrp,338,0.0887832579181455,0.08373863194425998,64,0.010467328993032498
strain_dnrp,339,0.09796220487665967,0.09126968088337979,64,0.011408710110422474
strain_dnrp,340,0.10599463018279956,0.07687143399202255,64,0.009608929249002819
strain_dnrp,341,0.09335219878350412,0.07330063861867381,64,0.009162579827334226
strain_dnrp,342,0.11056499142615052,0.08577749968254103,64,0.010722187460317629
strain_dnrp,343,0.10643833545622215,0.077389503061626,64,0.00967368788270325
strain_dnrp,344,0.12289063165622294,0.07879770591061482,64,0.009849713238826852
strain_dnrp,345,0.10966459936428907,0.0811144949444805,64,0.010139311868060063
strain_dnrp,346,0.0974383914697365,0.07984086034783999,64,0.009980107543479999
strain_dnrp,347,0.11601406729896024,0.07850884937757995,64,0.009813606172197493
strain_dnrp,348,0.11031213557512232,0.09834564029027834,64,0.012293205036284793
strain_dnrp,349,0.10960830605673498,0.08558008923509659,64,0.010697511154387074
strain_dnrp,350,0.09298890042516277,0.06887860897185989,64,0.008609826121482487
strain_dnrp,351,0.09578087250588582,0.08078144104027497,64,0.010097680130034372
strain_dnrp,352,0.09607624523147738,0.0658270037277846,64,0.008228375465973076
strain_dnrp,353,0.08617942620434187,0.06357530929418637,64,0.007946913661773296
strain_dnrp,354,0.10416634886154706,0.05859470005498053,64,0.007324337506872566
