Bin_Center,mean_density,sd_density,n_datasets,se_density
390000.0,0.03623642857142857,0.03794230180330593,840,0.0013091337858317361
400000.0,0.02857035714285714,0.02927669145525123,840,0.0010101418232380732
410000.0,0.030484642857142856,0.0313816586634334,840,0.0010827700919336502
420000.0,0.041019285714285716,0.04817695564798857,840,0.0016622628923320512
430000.0,0.03964392857142857,0.052232428072557055,840,0.0018021899846849183
440000.0,0.0326375,0.04391590930728923,840,0.001515242826008132
450000.0,0.027175714285714286,0.03636476981309457,770,0.0013104953378766991
460000.0,0.023642142857142855,0.027428437953395272,700,0.001036697509652133
470000.0,0.02263,0.027713532390936116,630,0.001104133559312075
480000.0,0.02940589285714286,0.03134606281404395,560,0.001324612917813829
490000.0,0.02889910714285714,0.032702270783649026,560,0.0013819231646042518
500000.0,0.039335892857142854,0.05482700241844741,560,0.0023168637183980747
510000.0,0.03359767857142857,0.038431149946280004,560,0.0016240124945604071
520000.0,0.02479642857142857,0.029238824535359812,560,0.0012355658479659944
530000.0,0.03370464285714286,0.04171313113820919,560,0.0017627015129753033
540000.0,0.03297625,0.049407784654659614,560,0.002087859970879794
550000.0,0.03231982142857143,0.04662479263205756,560,0.0019702570934409117
560000.0,0.02542482142857143,0.03114960165605979,560,0.0013163109186358688
570000.0,0.025910892857142858,0.033517653041211036,560,0.0014163793538146856
580000.0,0.022291428571428573,0.03010623263302441,490,0.0013600609555320762
590000.0,0.02809795918367347,0.049071510732406676,490,0.0022168248877114643
600000.0,0.015895952380952382,0.020907350063561488,420,0.0010201742226095087
610000.0,0.019776904761904763,0.026948311080849562,420,0.0013149429374820427
620000.0,0.025771142857142857,0.042276409271898824,350,0.0022597691291211227
630000.0,0.029634571428571427,0.03501382910116841,350,0.001871567889937531
640000.0,0.023239714285714287,0.031909451850457154,350,0.0017056319460595777
650000.0,0.04637714285714286,0.06305728389916085,280,0.0037683934871599037
660000.0,0.020995,0.03346277624862039,280,0.0019997833760053265
670000.0,0.015545714285714286,0.023226800955837394,280,0.0013880668502866146
680000.0,0.029317142857142858,0.033921441630980126,210,0.002340801859278132
690000.0,0.020994761904761905,0.023968773968251395,210,0.0016540025415151857
700000.0,0.02331952380952381,0.02641723465568448,210,0.0018229623808953134
710000.0,0.022491428571428572,0.027382490526303538,210,0.0018895713641220368
720000.0,0.031357619047619044,0.03636043993669584,210,0.002509108732285009
730000.0,0.02595047619047619,0.031468607046344285,210,0.002171540192316032
740000.0,0.01931904761904762,0.023773182974808026,210,0.0016405054806859032
750000.0,0.031071428571428573,0.03772203857324875,210,0.0026030679647582764
760000.0,0.060066190476190474,0.0809300628415825,210,0.005584704908238851
770000.0,0.01401,0.02186835438356018,210,0.001509059819958828
780000.0,0.01686285714285714,0.02626928913401138,210,0.001812753169978759
790000.0,0.03890428571428572,0.04519859594086628,140,0.0038199785667178197
800000.0,0.029681428571428574,0.03390070262151319,140,0.002865132305885805
810000.0,0.021589285714285714,0.024254085753644024,140,0.0020498443769242543
820000.0,0.018725000000000002,0.02308448706741104,140,0.0019509952463247855
830000.0,0.03983428571428572,0.04606063062671561,140,0.0038928337949647313
840000.0,0.018802857142857142,0.02123420256766147,140,0.0017946176645826284
850000.0,0.016798571428571427,0.018953153097387012,140,0.0016018337980777597
860000.0,0.023761428571428572,0.028885854708854436,140,0.0024413003008658084
870000.0,0.021012142857142858,0.023862855961843798,140,0.0020167794246126036
880000.0,0.022766428571428573,0.025790759068708792,140,0.002179716975959731
890000.0,0.02077,0.02341563979587916,140,0.0019789827600677646
900000.0,0.022435714285714285,0.026076012493164664,140,0.002203825290495207
910000.0,0.025497142857142857,0.028742298168521984,140,0.0024291675587802004
920000.0,0.06277785714285715,0.09306464765343038,140,0.007865398292910695
930000.0,0.021605000000000003,0.02389265961447653,140,0.002019298292995504
940000.0,0.010956428571428572,0.020827269101643432,140,0.0017602255095629715
950000.0,0.02207142857142857,0.024441442252430237,70,0.0029213111033499083
960000.0,0.029975714285714286,0.03383822739950148,70,0.0040444417477047126
970000.0,0.025881428571428573,0.028805496118367042,70,0.0034429153066743113
980000.0,0.02938,0.03290884027303214,70,0.003933358739434389
990000.0,0.021392857142857144,0.023971494674630067,70,0.0028651416243624917
1000000.0,0.028104285714285714,0.031724326311478764,70,0.0037917822419339274
1010000.0,0.02483142857142857,0.028220516449105688,70,0.003372996863016297
1020000.0,0.028712857142857144,0.032169627053509724,70,0.003845005860597251
1030000.0,0.026994285714285714,0.030704188855114167,70,0.0036698524946038695
1040000.0,0.03441285714285714,0.03899165619190844,70,0.004660394300589952
1050000.0,0.030229999999999996,0.0344493004914153,70,0.0041174789518896955
1060000.0,0.03236857142857143,0.037364927920568995,70,0.0044659630836381544
1070000.0,0.025397142857142858,0.028889278746639477,70,0.0034529292461019556
1080000.0,0.07323857142857142,0.08099299181143568,70,0.00968051409686142
1090000.0,0.0,0.0,70,0.0
1100000.0,0.0,0.0,70,0.0
