Position,Value,Centromere_distance,Nucleosome_distance
232,0,249768,63
233,0,249767,64
234,0,249766,65
235,2,249765,66
236,0,249764,67
237,0,249763,68
238,0,249762,69
239,0,249761,70
240,0,249760,71
241,0,249759,72
242,0,249758,73
243,0,249757,74
244,0,249756,75
245,0,249755,76
246,0,249754,77
247,0,249753,78
248,0,249752,79
249,0,249751,80
250,0,249750,81
251,0,249749,82
252,0,249748,83
253,0,249747,83
254,0,249746,82
255,0,249745,81
256,0,249744,80
257,0,249743,79
258,0,249742,78
259,7,249741,77
260,0,249740,76
261,0,249739,75
262,0,249738,74
263,0,249737,73
264,0,249736,72
265,0,249735,71
266,0,249734,70
267,0,249733,69
268,0,249732,68
269,0,249731,67
270,0,249730,66
271,5,249729,65
272,0,249728,64
273,0,249727,63
274,0,249726,62
275,0,249725,61
276,0,249724,60
277,0,249723,59
278,0,249722,58
279,0,249721,57
280,0,249720,56
281,0,249719,55
282,0,249718,54
283,0,249717,53
284,0,249716,52
285,8,249715,51
286,0,249714,50
287,0,249713,49
288,0,249712,48
289,0,249711,47
290,0,249710,46
291,0,249709,45
292,0,249708,44
293,0,249707,43
294,0,249706,42
295,0,249705,41
296,0,249704,40
297,0,249703,39
298,0,249702,38
299,0,249701,37
300,0,249700,36
301,4,249699,35
302,0,249698,34
303,0,249697,33
304,8,249696,32
305,0,249695,31
306,0,249694,30
307,0,249693,29
308,0,249692,28
309,0,249691,27
310,0,249690,26
311,0,249689,25
312,0,249688,24
313,0,249687,23
314,0,249686,22
315,0,249685,21
316,0,249684,20
317,3,249683,19
318,0,249682,18
319,4,249681,17
320,0,249680,16
321,0,249679,15
322,0,249678,14
323,0,249677,13
324,0,249676,12
325,0,249675,11
326,0,249674,10
327,0,249673,9
328,32,249672,8
329,0,249671,7
330,0,249670,6
331,0,249669,5
332,0,249668,4
333,6,249667,3
334,0,249666,2
335,0,249665,1
336,0,249664,0
337,18,249663,1
338,0,249662,2
339,0,249661,3
340,0,249660,4
341,0,249659,5
342,0,249658,6
343,0,249657,7
344,0,249656,8
345,0,249655,9
346,0,249654,10
347,0,249653,11
348,0,249652,12
349,0,249651,13
350,0,249650,14
351,0,249649,15
352,0,249648,16
353,0,249647,17
354,23,249646,18
355,0,249645,19
356,0,249644,20
357,0,249643,21
358,0,249642,22
359,0,249641,23
360,0,249640,24
361,0,249639,25
362,0,249638,26
363,0,249637,27
364,0,249636,28
365,0,249635,29
366,0,249634,30
367,0,249633,31
368,0,249632,32
369,0,249631,33
370,0,249630,34
371,0,249629,35
372,0,249628,36
373,0,249627,37
374,0,249626,38
375,0,249625,39
376,0,249624,40
377,0,249623,41
378,0,249622,42
379,35,249621,43
380,0,249620,44
381,0,249619,45
382,0,249618,46
383,0,249617,47
384,0,249616,48
385,0,249615,49
386,15,249614,50
387,0,249613,51
388,0,249612,52
389,0,249611,53
390,0,249610,54
391,0,249609,55
392,0,249608,56
393,0,249607,57
394,0,249606,58
395,0,249605,59
396,0,249604,60
397,0,249603,61
398,6,249602,62
399,0,249601,63
400,0,249600,64
401,0,249599,65
402,0,249598,66
403,1,249597,67
404,0,249596,68
405,0,249595,69
406,0,249594,70
407,0,249593,71
408,0,249592,72
409,0,249591,73
410,0,249590,74
411,0,249589,75
412,0,249588,76
413,0,249587,76
414,0,249586,75
415,0,249585,74
416,0,249584,73
417,0,249583,72
418,0,249582,71
419,0,249581,70
420,0,249580,69
421,0,249579,68
422,0,249578,67
423,0,249577,66
424,0,249576,65
425,0,249575,64
426,16,249574,63
427,0,249573,62
428,0,249572,61
429,0,249571,60
430,0,249570,59
431,0,249569,58
432,0,249568,57
433,0,249567,56
434,0,249566,55
435,0,249565,54
436,0,249564,53
437,0,249563,52
438,11,249562,51
439,0,249561,50
440,0,249560,49
441,0,249559,48
442,0,249558,47
443,2,249557,46
444,63,249556,45
445,0,249555,44
446,0,249554,43
447,0,249553,42
448,0,249552,41
449,0,249551,40
450,0,249550,39
451,0,249549,38
452,3,249548,37
453,0,249547,36
454,0,249546,35
455,0,249545,34
456,0,249544,33
457,0,249543,32
458,0,249542,31
459,0,249541,30
460,0,249540,29
461,0,249539,28
462,0,249538,27
463,2,249537,26
464,0,249536,25
465,0,249535,24
466,0,249534,23
467,0,249533,22
468,0,249532,21
469,0,249531,20
470,0,249530,19
471,0,249529,18
472,3,249528,17
473,14,249527,16
474,0,249526,15
475,0,249525,14
476,0,249524,13
477,0,249523,12
478,0,249522,11
479,0,249521,10
480,0,249520,9
481,0,249519,8
482,0,249518,7
483,0,249517,6
484,0,249516,5
485,0,249515,4
486,0,249514,3
487,0,249513,2
488,0,249512,1
489,61,249511,0
490,0,249510,1
491,0,249509,2
492,0,249508,3
493,0,249507,4
494,2,249506,5
495,0,249505,6
496,0,249504,7
497,50,249503,8
498,0,249502,9
499,0,249501,10
500,0,249500,11
501,0,249499,12
502,0,249498,13
503,0,249497,14
504,0,249496,15
505,0,249495,16
506,0,249494,17
507,0,249493,18
508,0,249492,19
509,0,249491,20
510,0,249490,21
511,0,249489,22
512,0,249488,23
513,15,249487,24
514,0,249486,25
515,26,249485,26
516,0,249484,27
517,0,249483,28
518,0,249482,29
519,0,249481,30
520,0,249480,31
521,0,249479,32
522,0,249478,33
523,0,249477,34
524,0,249476,35
525,30,249475,36
526,0,249474,37
527,2,249473,38
528,0,249472,39
529,0,249471,40
530,0,249470,41
531,0,249469,42
532,0,249468,43
533,0,249467,44
534,0,249466,45
535,0,249465,46
536,29,249464,47
537,0,249463,48
538,0,249462,49
539,0,249461,50
540,19,249460,51
541,8,249459,52
542,0,249458,53
543,0,249457,54
544,55,249456,55
545,0,249455,56
546,0,249454,57
547,0,249453,58
548,0,249452,59
549,0,249451,60
550,0,249450,61
551,0,249449,62
552,0,249448,63
553,0,249447,64
554,0,249446,65
555,22,249445,66
556,17,249444,67
557,0,249443,68
558,0,249442,69
559,0,249441,70
560,0,249440,71
561,0,249439,72
562,7,249438,73
563,0,249437,74
564,0,249436,75
565,0,249435,76
566,0,249434,77
567,81,249433,78
568,0,249432,79
569,0,249431,80
570,0,249430,81
571,0,249429,82
572,0,249428,83
573,0,249427,84
574,0,249426,85
575,3,249425,86
576,11,249424,87
577,0,249423,88
578,0,249422,89
579,10,249421,90
580,0,249420,91
581,12,249419,92
582,0,249418,93
583,7,249417,94
584,0,249416,95
585,0,249415,96
586,0,249414,97
587,0,249413,98
588,0,249412,99
589,0,249411,100
590,0,249410,101
591,0,249409,102
592,0,249408,103
593,0,249407,104
594,0,249406,105
595,0,249405,106
596,0,249404,107
597,3,249403,108
598,13,249402,109
599,12,249401,110
600,0,249400,111
601,0,249399,112
602,0,249398,112
603,0,249397,111
604,0,249396,110
605,0,249395,109
606,4,249394,108
607,0,249393,107
608,0,249392,106
609,0,249391,105
610,0,249390,104
611,0,249389,103
612,0,249388,102
613,0,249387,101
614,0,249386,100
615,21,249385,99
616,0,249384,98
617,0,249383,97
618,54,249382,96
619,0,249381,95
620,18,249380,94
621,8,249379,93
622,0,249378,92
623,0,249377,91
624,0,249376,90
625,0,249375,89
626,0,249374,88
627,0,249373,87
628,0,249372,86
629,8,249371,85
630,6,249370,84
631,0,249369,83
632,0,249368,82
633,0,249367,81
634,0,249366,80
635,0,249365,79
636,0,249364,78
637,12,249363,77
638,0,249362,76
639,1,249361,75
640,0,249360,74
641,0,249359,73
642,0,249358,72
643,0,249357,71
644,0,249356,70
645,6,249355,69
646,0,249354,68
647,0,249353,67
648,0,249352,66
649,0,249351,65
650,0,249350,64
651,78,249349,63
652,0,249348,62
653,0,249347,61
654,0,249346,60
655,0,249345,59
656,0,249344,58
657,0,249343,57
658,0,249342,56
659,0,249341,55
660,0,249340,54
661,0,249339,53
662,12,249338,52
663,0,249337,51
664,0,249336,50
665,0,249335,49
666,47,249334,48
667,0,249333,47
668,0,249332,46
669,0,249331,45
670,0,249330,44
671,0,249329,43
672,0,249328,42
673,0,249327,41
674,0,249326,40
675,3,249325,39
676,0,249324,38
677,0,249323,37
678,0,249322,36
679,0,249321,35
680,0,249320,34
681,0,249319,33
682,0,249318,32
683,0,249317,31
684,0,249316,30
685,0,249315,29
686,11,249314,28
687,2,249313,27
688,0,249312,26
689,0,249311,25
690,0,249310,24
691,25,249309,23
692,0,249308,22
693,0,249307,21
694,0,249306,20
695,0,249305,19
696,0,249304,18
697,0,249303,17
698,0,249302,16
699,0,249301,15
700,0,249300,14
701,0,249299,13
702,0,249298,12
703,0,249297,11
704,0,249296,10
705,0,249295,9
706,23,249294,8
707,0,249293,7
708,0,249292,6
709,0,249291,5
710,0,249290,4
711,0,249289,3
712,0,249288,2
713,0,249287,1
714,0,249286,0
715,0,249285,1
716,0,249284,2
717,0,249283,3
718,0,249282,4
719,6,249281,5
720,0,249280,6
721,0,249279,7
722,0,249278,8
723,0,249277,9
724,20,249276,10
725,0,249275,11
726,0,249274,12
727,5,249273,13
728,0,249272,14
729,0,249271,15
730,0,249270,16
731,5,249269,17
732,0,249268,18
733,0,249267,19
734,0,249266,20
735,0,249265,21
736,0,249264,22
737,0,249263,23
738,4,249262,24
739,0,249261,25
740,0,249260,26
741,15,249259,27
742,0,249258,28
743,0,249257,29
744,0,249256,30
745,2,249255,31
746,0,249254,32
747,0,249253,33
748,0,249252,34
749,0,249251,35
750,0,249250,36
751,0,249249,37
752,0,249248,38
753,0,249247,39
754,0,249246,40
755,0,249245,41
756,0,249244,42
757,22,249243,43
758,0,249242,44
759,0,249241,45
760,0,249240,46
761,0,249239,47
762,0,249238,48
763,0,249237,49
764,0,249236,50
765,0,249235,51
766,0,249234,52
767,0,249233,53
768,0,249232,54
769,0,249231,55
770,0,249230,56
771,0,249229,57
772,0,249228,58
773,0,249227,59
774,0,249226,60
775,0,249225,61
776,8,249224,62
777,0,249223,63
778,0,249222,64
779,0,249221,65
780,2,249220,66
781,3,249219,67
782,0,249218,68
783,0,249217,69
784,0,249216,70
785,0,249215,71
786,13,249214,72
787,0,249213,73
788,0,249212,74
789,0,249211,75
790,0,249210,76
791,0,249209,77
792,0,249208,78
793,0,249207,79
794,0,249206,80
795,0,249205,81
796,0,249204,82
797,0,249203,83
798,0,249202,84
799,0,249201,85
800,0,249200,86
801,0,249199,87
802,0,249198,88
803,0,249197,89
804,0,249196,90
805,0,249195,91
806,0,249194,92
807,0,249193,93
808,0,249192,94
809,0,249191,95
810,0,249190,96
811,1,249189,97
812,0,249188,98
813,0,249187,99
814,39,249186,100
815,0,249185,99
816,0,249184,98
817,0,249183,97
818,0,249182,96
819,0,249181,95
820,7,249180,94
821,0,249179,93
822,27,249178,92
823,0,249177,91
824,3,249176,90
825,0,249175,89
826,0,249174,88
827,2,249173,87
828,0,249172,86
829,0,249171,85
830,0,249170,84
831,0,249169,83
832,0,249168,82
833,0,249167,81
834,9,249166,80
835,0,249165,79
836,0,249164,78
837,0,249163,77
838,8,249162,76
839,0,249161,75
840,2,249160,74
841,0,249159,73
842,0,249158,72
843,0,249157,71
844,0,249156,70
845,0,249155,69
846,0,249154,68
847,0,249153,67
848,0,249152,66
849,0,249151,65
850,0,249150,64
851,0,249149,63
852,0,249148,62
853,0,249147,61
854,11,249146,60
855,39,249145,59
856,0,249144,58
857,0,249143,57
858,0,249142,56
859,13,249141,55
860,0,249140,54
861,0,249139,53
862,0,249138,52
863,0,249137,51
864,0,249136,50
865,0,249135,49
866,0,249134,48
867,0,249133,47
868,0,249132,46
869,0,249131,45
870,0,249130,44
871,7,249129,43
872,0,249128,42
873,0,249127,41
874,0,249126,40
875,0,249125,39
876,0,249124,38
877,0,249123,37
878,0,249122,36
879,26,249121,35
880,0,249120,34
881,0,249119,33
882,0,249118,32
883,0,249117,31
884,3,249116,30
885,0,249115,29
886,0,249114,28
887,0,249113,27
888,0,249112,26
889,0,249111,25
890,3,249110,24
891,0,249109,23
892,0,249108,22
893,0,249107,21
894,0,249106,20
895,0,249105,19
896,0,249104,18
897,0,249103,17
898,5,249102,16
899,0,249101,15
900,8,249100,14
901,0,249099,13
902,8,249098,12
903,5,249097,11
904,0,249096,10
905,0,249095,9
906,0,249094,8
907,0,249093,7
908,0,249092,6
909,0,249091,5
910,0,249090,4
911,0,249089,3
912,0,249088,2
913,0,249087,1
914,0,249086,0
915,0,249085,1
916,4,249084,2
917,0,249083,3
918,0,249082,4
919,0,249081,5
920,0,249080,6
921,0,249079,7
922,0,249078,8
923,0,249077,9
924,0,249076,10
925,0,249075,11
926,0,249074,12
927,0,249073,13
928,0,249072,14
929,0,249071,15
930,0,249070,16
931,0,249069,17
932,0,249068,18
933,0,249067,19
934,0,249066,20
935,6,249065,21
936,0,249064,22
937,0,249063,23
938,0,249062,24
939,0,249061,25
940,0,249060,26
941,0,249059,27
942,0,249058,28
943,7,249057,29
944,0,249056,30
945,0,249055,31
946,0,249054,32
947,0,249053,33
948,0,249052,34
949,0,249051,35
950,0,249050,36
951,0,249049,37
952,0,249048,38
953,6,249047,39
954,0,249046,40
955,0,249045,41
956,0,249044,42
957,0,249043,43
958,0,249042,44
959,0,249041,45
960,0,249040,46
961,0,249039,47
962,0,249038,48
963,0,249037,49
964,0,249036,50
965,0,249035,51
966,0,249034,52
967,0,249033,53
968,0,249032,54
969,0,249031,55
970,0,249030,56
971,0,249029,57
972,13,249028,58
973,0,249027,59
974,0,249026,60
975,0,249025,61
976,0,249024,62
977,0,249023,63
978,15,249022,64
979,0,249021,65
980,0,249020,66
981,0,249019,65
982,0,249018,64
983,0,249017,63
984,0,249016,62
985,0,249015,61
986,0,249014,60
987,0,249013,59
988,0,249012,58
989,0,249011,57
990,0,249010,56
991,0,249009,55
992,7,249008,54
993,1,249007,53
994,0,249006,52
995,0,249005,51
996,80,249004,50
997,0,249003,49
998,0,249002,48
999,0,249001,47
1000,0,249000,46
1001,0,248999,45
1002,0,248998,44
1003,0,248997,43
1004,0,248996,42
1005,0,248995,41
1006,0,248994,40
1007,5,248993,39
1008,0,248992,38
1009,0,248991,37
1010,0,248990,36
1011,0,248989,35
1012,0,248988,34
1013,0,248987,33
1014,0,248986,32
1015,0,248985,31
1016,0,248984,30
1017,0,248983,29
1018,0,248982,28
1019,0,248981,27
1020,0,248980,26
1021,0,248979,25
1022,0,248978,24
1023,1,248977,23
1024,0,248976,22
1025,0,248975,21
1026,0,248974,20
1027,0,248973,19
1028,0,248972,18
1029,0,248971,17
1030,0,248970,16
1031,0,248969,15
1032,0,248968,14
1033,0,248967,13
1034,0,248966,12
1035,0,248965,11
1036,0,248964,10
1037,0,248963,9
1038,0,248962,8
1039,0,248961,7
1040,0,248960,6
1041,18,248959,5
1042,0,248958,4
1043,0,248957,3
1044,1,248956,2
1045,0,248955,1
1046,0,248954,0
1047,0,248953,1
1048,0,248952,2
1049,0,248951,3
1050,0,248950,4
1051,0,248949,5
1052,0,248948,6
1053,0,248947,7
1054,12,248946,8
1055,0,248945,9
1056,22,248944,10
1057,0,248943,11
1058,0,248942,12
1059,31,248941,13
1060,0,248940,14
1061,0,248939,15
1062,0,248938,16
1063,0,248937,17
1064,0,248936,18
1065,0,248935,19
1066,0,248934,20
1067,0,248933,21
1068,0,248932,22
1069,0,248931,23
1070,0,248930,24
1071,0,248929,25
1072,0,248928,26
1073,0,248927,27
1074,0,248926,28
1075,0,248925,29
1076,0,248924,30
1077,0,248923,31
1078,0,248922,32
1079,0,248921,33
1080,0,248920,34
1081,0,248919,35
1082,0,248918,36
1083,0,248917,37
1084,2,248916,38
1085,0,248915,39
1086,0,248914,40
1087,0,248913,41
1088,0,248912,42
1089,0,248911,43
1090,0,248910,44
1091,0,248909,45
1092,0,248908,46
1093,0,248907,47
1094,0,248906,48
1095,0,248905,49
1096,0,248904,50
1097,0,248903,51
1098,0,248902,52
1099,0,248901,53
1100,0,248900,54
1101,0,248899,55
1102,0,248898,56
1103,0,248897,57
1104,0,248896,58
1105,0,248895,59
1106,0,248894,60
1107,0,248893,61
1108,0,248892,62
1109,0,248891,63
1110,0,248890,64
1111,0,248889,65
1112,19,248888,66
1113,0,248887,67
1114,0,248886,68
1115,0,248885,69
1116,0,248884,70
1117,0,248883,71
1118,0,248882,72
1119,0,248881,73
1120,0,248880,74
1121,0,248879,75
1122,0,248878,76
1123,0,248877,77
1124,44,248876,78
1125,0,248875,79
1126,34,248874,80
1127,0,248873,81
1128,0,248872,82
1129,0,248871,83
1130,0,248870,84
1131,0,248869,85
1132,0,248868,86
1133,9,248867,87
1134,0,248866,88
1135,47,248865,89
1136,3,248864,90
1137,0,248863,91
1138,0,248862,92
1139,0,248861,93
1140,0,248860,94
1141,0,248859,95
1142,0,248858,96
1143,21,248857,97
1144,0,248856,98
1145,0,248855,99
1146,0,248854,100
1147,0,248853,101
1148,0,248852,102
1149,30,248851,103
1150,0,248850,104
1151,48,248849,105
1152,0,248848,106
1153,2,248847,107
1154,1,248846,106
1155,0,248845,105
1156,0,248844,104
1157,0,248843,103
1158,0,248842,102
1159,0,248841,101
1160,0,248840,100
1161,70,248839,99
1162,0,248838,98
1163,0,248837,97
1164,0,248836,96
1165,0,248835,95
1166,0,248834,94
1167,0,248833,93
1168,0,248832,92
1169,0,248831,91
1170,0,248830,90
1171,0,248829,89
1172,0,248828,88
1173,1,248827,87
1174,0,248826,86
1175,0,248825,85
1176,0,248824,84
1177,5,248823,83
1178,0,248822,82
1179,4,248821,81
1180,0,248820,80
1181,0,248819,79
1182,0,248818,78
1183,0,248817,77
1184,0,248816,76
1185,0,248815,75
1186,0,248814,74
1187,0,248813,73
1188,0,248812,72
1189,0,248811,71
1190,0,248810,70
1191,10,248809,69
1192,0,248808,68
1193,0,248807,67
1194,0,248806,66
1195,7,248805,65
1196,0,248804,64
1197,0,248803,63
1198,0,248802,62
1199,0,248801,61
1200,0,248800,60
1201,0,248799,59
1202,0,248798,58
1203,18,248797,57
1204,9,248796,56
1205,0,248795,55
1206,0,248794,54
1207,0,248793,53
1208,0,248792,52
1209,0,248791,51
1210,0,248790,50
1211,0,248789,49
1212,0,248788,48
1213,0,248787,47
1214,0,248786,46
1215,0,248785,45
1216,0,248784,44
1217,0,248783,43
1218,0,248782,42
1219,0,248781,41
1220,0,248780,40
1221,0,248779,39
1222,4,248778,38
1223,0,248777,37
1224,0,248776,36
1225,0,248775,35
1226,0,248774,34
1227,0,248773,33
1228,0,248772,32
1229,0,248771,31
1230,0,248770,30
1231,0,248769,29
1232,0,248768,28
1233,0,248767,27
1234,0,248766,26
1235,0,248765,25
1236,0,248764,24
1237,0,248763,23
1238,0,248762,22
1239,0,248761,21
1240,0,248760,20
1241,0,248759,19
1242,0,248758,18
1243,0,248757,17
1244,0,248756,16
1245,0,248755,15
1246,0,248754,14
1247,0,248753,13
1248,2,248752,12
1249,0,248751,11
1250,0,248750,10
1251,0,248749,9
1252,0,248748,8
1253,0,248747,7
1254,0,248746,6
1255,0,248745,5
1256,0,248744,4
1257,0,248743,3
1258,0,248742,2
1259,0,248741,1
1260,0,248740,0
1261,0,248739,1
1262,0,248738,2
1263,0,248737,3
1264,0,248736,4
1265,0,248735,5
1266,0,248734,6
1267,0,248733,7
1268,0,248732,8
1269,0,248731,9
1270,0,248730,10
1271,0,248729,11
1272,0,248728,12
1273,0,248727,13
1274,0,248726,14
1275,0,248725,15
1276,0,248724,16
1277,0,248723,17
1278,0,248722,18
1279,0,248721,19
1280,0,248720,20
1281,0,248719,21
1282,8,248718,22
1283,0,248717,23
1284,0,248716,24
1285,0,248715,25
1286,0,248714,26
1287,0,248713,27
1288,0,248712,28
1289,0,248711,29
1290,0,248710,30
1291,0,248709,31
1292,0,248708,32
1293,7,248707,33
1294,0,248706,34
1295,0,248705,35
1296,0,248704,36
1297,0,248703,37
1298,0,248702,38
1299,0,248701,39
1300,0,248700,40
1301,0,248699,41
1302,0,248698,42
1303,1,248697,43
1304,0,248696,44
1305,0,248695,45
1306,0,248694,46
1307,0,248693,47
1308,0,248692,48
1309,0,248691,49
1310,35,248690,50
1311,0,248689,51
1312,12,248688,52
1313,0,248687,53
1314,3,248686,54
1315,0,248685,55
1316,0,248684,56
1317,0,248683,57
1318,0,248682,58
1319,0,248681,59
1320,7,248680,60
1321,0,248679,61
1322,0,248678,62
1323,3,248677,63
1324,0,248676,64
1325,0,248675,65
1326,0,248674,66
1327,0,248673,67
1328,0,248672,68
1329,4,248671,69
1330,0,248670,70
1331,0,248669,71
1332,0,248668,72
1333,0,248667,73
1334,8,248666,74
1335,0,248665,75
1336,0,248664,76
1337,0,248663,75
1338,0,248662,74
1339,0,248661,73
1340,0,248660,72
1341,3,248659,71
1342,0,248658,70
1343,0,248657,69
1344,0,248656,68
1345,0,248655,67
1346,0,248654,66
1347,0,248653,65
1348,0,248652,64
1349,0,248651,63
1350,0,248650,62
1351,0,248649,61
1352,0,248648,60
1353,25,248647,59
1354,0,248646,58
1355,0,248645,57
1356,0,248644,56
1357,0,248643,55
1358,0,248642,54
1359,0,248641,53
1360,0,248640,52
1361,0,248639,51
1362,0,248638,50
1363,1,248637,49
1364,0,248636,48
1365,0,248635,47
1366,0,248634,46
1367,0,248633,45
1368,0,248632,44
1369,0,248631,43
1370,0,248630,42
1371,0,248629,41
1372,0,248628,40
1373,32,248627,39
1374,0,248626,38
1375,0,248625,37
1376,0,248624,36
1377,0,248623,35
1378,0,248622,34
1379,2,248621,33
1380,0,248620,32
1381,0,248619,31
1382,0,248618,30
1383,0,248617,29
1384,15,248616,28
1385,3,248615,27
1386,0,248614,26
1387,0,248613,25
1388,0,248612,24
1389,0,248611,23
1390,0,248610,22
1391,23,248609,21
1392,0,248608,20
1393,0,248607,19
1394,0,248606,18
1395,0,248605,17
1396,0,248604,16
1397,4,248603,15
1398,0,248602,14
1399,18,248601,13
1400,0,248600,12
1401,0,248599,11
1402,17,248598,10
1403,0,248597,9
1404,0,248596,8
1405,0,248595,7
1406,0,248594,6
1407,0,248593,5
1408,0,248592,4
1409,0,248591,3
1410,0,248590,2
1411,0,248589,1
1412,0,248588,0
1413,0,248587,1
1414,0,248586,2
1415,0,248585,3
1416,0,248584,4
1417,0,248583,5
1418,1,248582,6
1419,0,248581,7
1420,0,248580,8
1421,0,248579,9
1422,0,248578,10
1423,0,248577,11
1424,0,248576,12
1425,0,248575,13
1426,0,248574,14
1427,0,248573,15
1428,11,248572,16
1429,0,248571,17
1430,0,248570,18
1431,0,248569,19
1432,0,248568,20
1433,0,248567,21
1434,0,248566,22
1435,0,248565,23
1436,0,248564,24
1437,0,248563,25
1438,0,248562,26
1439,20,248561,27
1440,0,248560,28
1441,21,248559,29
1442,0,248558,30
1443,55,248557,31
1444,0,248556,32
1445,0,248555,33
1446,0,248554,34
1447,0,248553,35
1448,0,248552,36
1449,4,248551,37
1450,1,248550,38
1451,0,248549,39
1452,0,248548,40
1453,0,248547,41
1454,0,248546,42
1455,0,248545,43
1456,0,248544,44
1457,0,248543,45
1458,0,248542,46
1459,0,248541,47
1460,0,248540,48
1461,4,248539,49
1462,0,248538,50
1463,0,248537,51
1464,0,248536,52
1465,0,248535,53
1466,0,248534,54
1467,0,248533,55
1468,12,248532,56
1469,0,248531,57
1470,0,248530,58
1471,0,248529,59
1472,0,248528,60
1473,0,248527,61
1474,0,248526,62
1475,0,248525,63
1476,0,248524,64
1477,0,248523,65
1478,0,248522,66
1479,0,248521,67
1480,0,248520,68
1481,0,248519,69
1482,0,248518,70
1483,0,248517,71
1484,0,248516,70
1485,6,248515,69
1486,3,248514,68
1487,0,248513,67
1488,0,248512,66
1489,0,248511,65
1490,22,248510,64
1491,0,248509,63
1492,0,248508,62
1493,0,248507,61
1494,0,248506,60
