true_pi,true_mu,true_theta,replicate,sample_size,est_pi_full,est_mu_full,est_theta_full,converged_full,rel_error_pi_full,rel_error_mu_full,rel_error_theta_full,est_pi_fixed,est_mu_fixed,converged_fixed,rel_error_pi_fixed,rel_error_mu_fixed
0.3,1,10.0,5,1000,0.2576107653951072,0.9482896130285028,5.035075376884422,True,-0.141297448682976,-0.05171038697149721,-0.49649246231155775,0.301946908324302,1.0085192779678496,True,0.006489694414339997,0.00851927796784957
0.3,1,10.0,6,1000,0.26812777319995823,0.9181930607452881,5.035075376884422,True,-0.1062407560001392,-0.08180693925471194,-0.49649246231155775,0.31228733382248014,0.9771522803777125,True,0.04095777940826717,-0.022847719622287488
0.3,1,10.0,7,1000,0.2512063939245974,0.9294951163484076,10.060150753768845,True,-0.16264535358467522,-0.07050488365159235,0.006015075376884482,0.25091118396044404,0.9291288096914362,True,-0.16362938679851985,-0.07087119030856381
0.3,1,10.0,8,1000,0.2719299702824579,0.9449640445533964,10.060150753768845,True,-0.09356676572514026,-0.05503595544660356,0.006015075376884482,0.27164450564622755,0.9445936844485844,True,-0.0945183145125748,-0.05540631555141562
0.3,1,10.0,9,1000,0.2362268930092681,0.9806577282500322,5.035075376884422,True,-0.2125770233024396,-0.019342271749967832,-0.49649246231155775,0.28133834676956243,1.0422150627255389,True,-0.062205510768125194,0.04221506272553888
0.3,1,50.0,0,1000,0.32485126962346894,1.1108663413789202,15.085226130653266,True,0.08283756541156317,0.11086634137892015,-0.6982954773869346,0.3445669802923817,1.1442816847014619,True,0.1485566009746057,0.14428168470146185
0.3,1,50.0,1,1000,0.22421159414383754,0.9216430596316064,1000.0,True,-0.25262801952054154,-0.07835694036839358,19.0,0.21363173744088182,0.9092432058144605,True,-0.28789420853039394,-0.0907567941855395
0.3,1,50.0,2,1000,0.32830142710311044,1.0138476207608949,125.63688442211057,True,0.09433809034370153,0.013847620760894852,1.5127376884422115,0.32273417712444713,1.0055136063246073,True,0.07578059041482381,0.00551360632460729
0.3,1,50.0,3,1000,0.2522899284597886,0.9348543327230123,1000.0,True,-0.15903357180070465,-0.06514566727698767,19.0,0.24214391385221523,0.922338703582955,True,-0.19285362049261587,-0.077661296417045
0.3,1,50.0,4,1000,0.3141313850757984,0.9943595393636299,1000.0,True,0.04710461691932807,-0.005640460636370137,19.0,0.3050365125614984,0.9813465201081537,True,0.016788375204994654,-0.018653479891846292
0.3,1,50.0,5,1000,0.15,0.8677439209310166,5.035075376884422,True,-0.5,-0.1322560790689834,-0.8992984924623115,0.23806387708728086,0.9685851317545932,True,-0.2064537430423971,-0.031414868245406846
0.3,1,50.0,6,1000,0.2149868734086366,0.8534889128659973,10.060150753768845,False,-0.283377088637878,-0.14651108713400274,-0.7987969849246231,0.25706745375622847,0.9018315369107,True,-0.1431084874792384,-0.09816846308930005
0.3,1,50.0,7,1000,0.244959835651142,0.937698460863436,10.060150753768845,True,-0.18346721449619335,-0.062301539136564,-0.7987969849246231,0.28421838891609696,0.989128512155936,True,-0.05260537027967675,-0.010871487844063998
0.3,1,50.0,8,1000,0.31758787708590863,0.9041457196938953,1000.0,True,0.05862625695302881,-0.09585428030610466,19.0,0.30821839776103305,0.8918999840456374,True,0.027394659203443528,-0.10810001595436258
0.3,1,50.0,9,1000,0.26850973337482165,0.9733553985412559,25.135376884422115,True,-0.10496755541726115,-0.026644601458744144,-0.4972924623115577,0.2783480392305557,0.9866251859703213,True,-0.07217320256481438,-0.013374814029678661
0.3,1,100.0,0,1000,0.3272917094436044,1.0955714539959494,35.185527638190955,True,0.09097236481201476,0.09557145399594935,-0.6481447236180904,0.3354027215461457,1.108942248025129,True,0.1180090718204857,0.10894224802512897
0.3,1,100.0,1,1000,0.30658240164542394,0.9993977678738369,10.060150753768845,True,0.02194133881807984,-0.0006022321261630603,-0.8993984924623115,0.34623896168773144,1.0600203428901631,True,0.15412987229243819,0.060020342890163114
0.3,1,100.0,2,1000,0.31848196833728076,0.9244069426350624,1000.0,True,0.06160656112426925,-0.0755930573649376,9.0,0.314085985076982,0.9184824719913425,True,0.04695328358994,-0.08151752800865752
0.3,1,100.0,3,1000,0.28537764316384,0.9977297703876172,1000.0,True,-0.048741189453866594,-0.002270229612382768,9.0,0.28089750373419203,0.9915137323295394,True,-0.06367498755269319,-0.008486267670460568
0.3,1,100.0,4,1000,0.2519650732446156,0.975890261122417,1000.0,True,-0.160116422517948,-0.024109738877583053,9.0,0.24723566239844358,0.9697590115997156,True,-0.17588112533852138,-0.03024098840028444
0.3,1,100.0,5,1000,0.2302217397867563,0.934035211387787,5.035075376884422,True,-0.23259420071081227,-0.065964788612213,-0.9496492462311558,0.31814414623818515,1.0544750712826765,True,0.060480487460617224,0.05447507128267648
0.3,1,100.0,6,1000,0.34046060774062914,0.9885687005994545,1000.0,True,0.13486869246876385,-0.011431299400545547,9.0,0.33631077901226974,0.9823875081618262,True,0.12103593004089919,-0.017612491838173816
0.3,1,100.0,7,1000,0.31546723847216845,1.0766467894904916,25.135376884422115,True,0.05155746157389489,0.07664678949049164,-0.7486462311557789,0.328780567103099,1.098001583206848,True,0.0959352236769967,0.09800158320684793
0.3,1,100.0,8,1000,0.24434806771733608,0.8892983280940353,1000.0,True,-0.18550644094221302,-0.1107016719059647,9.0,0.2394082811258483,0.8835226355010971,True,-0.20197239624717228,-0.11647736449890289
0.3,1,100.0,9,1000,0.32011433427106345,0.9972264958301262,20.11030150753769,True,0.06704778090354488,-0.002773504169873764,-0.7988969849246231,0.3381414969016871,1.0243881385917457,True,0.12713832300562372,0.02438813859174571
0.3,2,0.1,0,1000,0.8177781986533619,7.046357738267898,5.035075376884422,True,1.7259273288445396,2.523178869133949,49.35075376884422,0.29730738050997296,1.827256988883492,False,-0.008975398300090087,-0.08637150555825401
0.3,2,0.1,1,1000,0.8107730899441294,6.267607496469842,5.035075376884422,True,1.7025769664804313,2.133803748234921,49.35075376884422,0.24171410287436196,1.5640538805952433,False,-0.1942863237521268,-0.21797305970237835
0.3,2,0.1,2,1000,0.8235264956091816,7.989867968380174,5.035075376884422,True,1.745088318697272,2.994933984190087,49.35075376884422,0.3465382225833713,2.1577390579357854,False,0.15512740861123772,0.07886952896789268
0.3,2,0.1,3,1000,0.8020852429908778,7.6143892591624125,5.035075376884422,True,1.6736174766362593,2.8071946295812062,49.35075376884422,0.25598504143329215,2.025496910577079,False,-0.1467165285556928,0.012748455288539517
0.3,2,0.1,4,1000,0.7903875707700372,6.993860074927489,5.035075376884422,True,1.634625235900124,2.4969300374637444,49.35075376884422,0.1909660066178814,1.8120375806107656,False,-0.36344664460706194,-0.09398120969461721
0.3,2,0.1,5,1000,0.8086282850699115,7.007305131220108,5.035075376884422,True,1.6954276168997051,2.503652565610054,49.35075376884422,0.2608484106054983,1.8142421923201448,False,-0.13050529798167232,-0.09287890383992758
0.3,2,0.1,6,1000,0.15,1.8560026202098585,0.01,True,-0.5,-0.07199868989507074,-0.9,0.30929911646314273,2.3454436480586227,False,0.030997054877142476,0.17272182402931135
0.3,2,0.1,7,1000,0.8302165951431931,7.409440286940779,5.035075376884422,True,1.7673886504773106,2.7047201434703894,49.35075376884422,0.35585764622581156,1.9529844492123032,False,0.1861921540860386,-0.023507775393848407
0.3,2,0.1,8,1000,0.15,1.3494660449511897,0.01,True,-0.5,-0.32526697752440514,-0.9,0.38677867812641886,1.9112186060640832,False,0.28926226042139624,-0.04439069696795839
0.3,2,0.1,9,1000,0.15,1.9678122008239363,0.01,True,-0.5,-0.016093899588031868,-0.9,0.360169204786892,2.680396149780171,False,0.20056401595630677,0.34019807489008547
0.3,2,0.5,0,1000,0.5694527516470116,3.0960597358344435,5.035075376884422,True,0.898175838823372,0.5480298679172217,9.070150753768845,0.2687199413250327,1.8228310538308823,True,-0.10426686224989101,-0.08858447308455886
0.3,2,0.5,1,1000,0.5795378535616759,3.560368068043406,5.035075376884422,True,0.9317928452055863,0.780184034021703,9.070150753768845,0.3084263989261428,2.164628605943747,True,0.028087996420476102,0.08231430297187359
0.3,2,0.5,2,1000,0.5818506328167073,3.4533114559683957,5.035075376884422,True,0.9395021093890246,0.7266557279841979,9.070150753768845,0.3073733624050133,2.084817305054875,True,0.024577874683377653,0.04240865252743742
0.3,2,0.5,3,1000,0.5485664955810046,3.220850880067773,5.035075376884422,True,0.8285549852700153,0.6104254400338864,9.070150753768845,0.24015792284907217,1.9135555186044155,True,-0.19947359050309274,-0.043222240697792236
0.3,2,0.5,4,1000,0.5837219571236572,3.13972841557788,5.035075376884422,True,0.9457398570788572,0.56986420778894,9.070150753768845,0.295219410115616,1.854477859860481,True,-0.015935299614613374,-0.07276107006975951
0.3,2,0.5,5,1000,0.5792834393031788,3.4322395049254606,5.035075376884422,True,0.9309447976772628,0.7161197524627303,9.070150753768845,0.302137856107139,2.069176573964857,True,0.007126187023796712,0.03458828698242855
0.3,2,0.5,6,1000,0.6007062425555704,3.5437568797877534,5.035075376884422,True,1.0023541418519013,0.7718784398938767,9.070150753768845,0.3425353741205902,2.1522070455232907,True,0.1417845804019674,0.07610352276164534
0.3,2,0.5,7,1000,0.5534009220394955,3.4326089677587133,5.035075376884422,True,0.8446697401316519,0.7163044838793566,9.070150753768845,0.25922444638519354,2.0694527411431554,True,-0.13591851204935484,0.03472637057157768
0.3,2,0.5,8,1000,0.5683541851728413,3.3731359137190235,5.035075376884422,True,0.8945139505761378,0.6865679568595118,9.070150753768845,0.28113963980206347,2.025428136834661,True,-0.06286786732645508,0.012714068417330582
0.3,2,0.5,9,1000,0.5649216183615547,2.9351033144671397,5.035075376884422,True,0.8830720612051826,0.46755165723356984,9.070150753768845,0.2519708717907853,1.7071527723220408,True,-0.1600970940307156,-0.14642361383897962
0.3,2,1.0,0,1000,0.45546065042475775,2.6554554801740693,5.035075376884422,True,0.518202168082526,0.32772774008703465,4.035075376884422,0.2814924950658127,2.012505074852974,True,-0.06169168311395764,0.006252537426487015
0.3,2,1.0,1,1000,0.47903148021788405,2.7794385745334393,5.035075376884422,True,0.5967716007262802,0.38971928726671967,4.035075376884422,0.31720487330824837,2.1206946906838433,True,0.05734957769416127,0.060347345341921654
0.3,2,1.0,2,1000,0.4570636150895487,2.5730454595162437,5.035075376884422,True,0.523545383631829,0.2865227297581219,4.035075376884422,0.28028967182446235,1.9410587083575532,True,-0.0657010939184588,-0.029470645821223385
0.3,2,1.0,3,1000,0.4775754986982738,2.4826553822959347,5.035075376884422,True,0.5919183289942461,0.24132769114796737,4.035075376884422,0.3038633737878839,1.8631400089625478,True,0.01287791262627976,-0.06842999551872608
0.3,2,1.0,4,1000,0.4638558428400274,2.5944514762005677,5.035075376884422,True,0.5461861428000914,0.29722573810028385,4.035075376884422,0.2901540032729956,1.9595799742672309,True,-0.032819989090014566,-0.020210012866384575
0.3,2,1.0,5,1000,0.4890849524846517,2.6716770364039713,5.035075376884422,True,0.6302831749488391,0.3358385182019856,4.035075376884422,0.32646227574838277,2.0266125427743216,True,0.08820758582794261,0.013306271387160784
0.3,2,1.0,6,1000,0.45700326930230745,2.712723515125686,5.035075376884422,True,0.5233442310076916,0.35636175756284305,4.035075376884422,0.28577526746415616,2.062376074222656,True,-0.04741577511947944,0.031188037111328004
0.3,2,1.0,7,1000,0.4598691809827854,2.4753262597248464,5.035075376884422,True,0.5328972699426181,0.23766312986242322,4.035075376884422,0.27996094497733076,1.8568437235087292,True,-0.0667968500755641,-0.07157813824563541
0.3,2,1.0,8,1000,0.4728239267623529,2.63858712603777,5.035075376884422,True,0.5760797558745098,0.3192935630188849,4.035075376884422,0.30375164977362384,1.9978503353691743,True,0.012505499245412851,-0.0010748323154128325
0.3,2,1.0,9,1000,0.5027860737562103,2.62261358979039,5.035075376884422,True,0.6759535791873678,0.3113067948951951,4.035075376884422,0.3427373533284959,1.9839861683965914,True,0.14245784442831977,-0.008006915801704317
0.3,2,5.0,0,1000,0.3578872641980003,2.206777596818984,20.11030150753769,True,0.19295754732666778,0.10338879840949211,3.0220603015075382,0.3162371034923952,2.072355793561607,True,0.054123678307984036,0.03617789678080352
0.3,2,5.0,1,1000,0.320273671829137,2.0905472410108006,10.060150753768845,True,0.06757890609712344,0.04527362050540029,1.012030150753769,0.2902182719143019,2.002023923372159,True,-0.032605760285660354,0.0010119616860795322
0.3,2,5.0,2,1000,0.3410124380907863,2.0668068393491743,15.085226130653266,True,0.1367081269692877,0.033403419674587154,2.0170452261306533,0.3012677794481192,1.949244588898805,True,0.004225931493730776,-0.025377705550597485
0.3,2,5.0,3,1000,0.3290686706931705,2.0374663401279998,10.060150753768845,True,0.09689556897723495,0.018733170063999882,1.012030150753769,0.29883402854818164,1.949609729590158,True,-0.0038865715060611614,-0.025195135204921004
0.3,2,5.0,4,1000,0.27973460654226245,1.9631652621985485,5.035075376884422,True,-0.06755131152579179,-0.01841736890072576,0.007015075376884461,0.2792974082169719,1.9619743513086927,True,-0.06900863927676026,-0.019012824345653656
0.3,2,5.0,5,1000,0.30657113647863177,2.03770000692574,10.060150753768845,True,0.021903788262105928,0.018850003462870024,1.012030150753769,0.27532545489561827,1.9498408072226028,True,-0.0822484836812724,-0.02507959638869861
0.3,2,5.0,6,1000,0.3241662957604236,2.1750912847029302,5.035075376884422,True,0.08055431920141207,0.08754564235146511,0.007015075376884461,0.3237833736373479,2.1738595927566635,True,0.07927791212449298,0.08692979637833176
0.3,2,5.0,7,1000,0.32637725047474553,2.073861075779516,5.035075376884422,True,0.08792416824915181,0.036930537889757975,0.007015075376884461,0.32598282082952346,2.0726474683023803,True,0.08660940276507822,0.03632373415119017
0.3,2,5.0,8,1000,0.2682501331270871,2.000683657458405,5.035075376884422,True,-0.10583288957637624,0.00034182872920252017,0.007015075376884461,0.26781135751378166,1.999484716163917,True,-0.10729547495406111,-0.0002576419180414513
0.3,2,5.0,9,1000,0.3250426778678545,2.0608710423437184,5.035075376884422,True,0.08347559289284842,0.030435521171859214,0.007015075376884461,0.32464579699188983,2.0596599440772203,True,0.08215265663963282,0.029829972038610153
0.3,2,10.0,0,1000,0.3201683019073844,2.191718927170431,15.085226130653266,True,0.06722767302461463,0.09585946358521547,0.5085226130653266,0.3105590033270748,2.161171162130448,True,0.03519667775691608,0.08058558106522407
0.3,2,10.0,1,1000,0.3017296565647723,2.0149788878016626,10.060150753768845,True,0.005765521882574362,0.007489443900831283,0.006015075376884482,0.30154524937158295,2.0144468897005674,True,0.005150831238609858,0.0072234448502837
0.3,2,10.0,2,1000,0.26296703862025245,1.7841807204094116,5.035075376884422,True,-0.12344320459915847,-0.10790963979529422,-0.49649246231155775,0.2959840882722815,1.8678555102154886,True,-0.013386372425728266,-0.06607224489225572
0.3,2,10.0,3,1000,0.26453867014315685,1.9035671124578484,15.085226130653266,True,-0.11820443285614379,-0.04821644377107581,0.5085226130653266,0.2528944035280374,1.8738984242805619,True,-0.15701865490654204,-0.06305078785971907
0.3,2,10.0,4,1000,0.28784240733461447,1.929348242792081,70.36105527638192,True,-0.0405253088846184,-0.035325878603959526,6.036105527638192,0.2585663920127427,1.8531666021047353,True,-0.13811202662419106,-0.07341669894763236
0.3,2,10.0,5,1000,0.2852406454316999,1.9251234575741585,15.085226130653266,True,-0.049197848561000256,-0.03743827121292076,0.5085226130653266,0.2740193704895768,1.895367374922838,True,-0.08660209836807728,-0.052316312538581045
0.3,2,10.0,6,1000,0.33625231053534116,2.1243011800722438,40.21060301507538,True,0.1208410351178039,0.06215059003612189,3.021060301507538,0.31433360404158656,2.05639361694126,True,0.047778680138621896,0.028196808470630108
0.3,2,10.0,7,1000,0.2699312371230116,1.9148881188819655,5.035075376884422,True,-0.10022920958996133,-0.042555940559017236,-0.49649246231155775,0.3011899466614577,2.000543628874685,True,0.003966488871525731,0.0002718144373425879
0.3,2,10.0,8,1000,0.2731432173811236,2.0320371706216265,5.035075376884422,True,-0.08952260872958788,0.016018585310813238,-0.49649246231155775,0.3030258470939466,2.1191603646155412,True,0.010086156979821997,0.059580182307770624
0.3,2,10.0,9,1000,0.3195527693919136,1.9634145601651938,15.085226130653266,True,0.06517589797304546,-0.01829271991740311,0.5085226130653266,0.3090289247067832,1.9335107470787578,True,0.030096415689277456,-0.033244626460621096
0.3,2,50.0,0,1000,0.2892559151274192,1.971173633124453,40.21060301507538,True,-0.03581361624193591,-0.014413183437773536,-0.19578793969849242,0.2908417928537138,1.9755817332182402,True,-0.030527357154287265,-0.012209133390879923
0.3,2,50.0,1,1000,0.2914860155645996,1.9872578818920634,35.185527638190955,True,-0.028379948118001375,-0.0063710590539682865,-0.2962894472361809,0.29419508954629087,1.9948855259378997,True,-0.019349701512363742,-0.0025572370310501524
0.3,2,50.0,2,1000,0.3042582294061572,2.0280512966695334,1000.0,True,0.01419409802052407,0.014025648334766716,19.0,0.29827480586033367,2.010758644243811,True,-0.005750647132221065,0.005379322121905394
0.3,2,50.0,3,1000,0.3154422596094777,1.9078010852013167,15.085226130653266,True,0.05147419869825902,-0.046099457399341626,-0.6982954773869346,0.33001081521001885,1.9492851969086438,True,0.10003605070006287,-0.025357401545678115
0.3,2,50.0,4,1000,0.33068820712440106,2.016997181836473,55.28582914572865,True,0.10229402374800356,0.00849859091823646,0.10571658291457296,0.33011134261249253,2.015260275140129,True,0.10037114204164181,0.007630137570064477
0.3,2,50.0,5,1000,0.30951000020995245,1.949340324131079,1000.0,True,0.031700000699841545,-0.02532983793446053,19.0,0.3033591515093334,1.9321290201632981,True,0.011197171697778046,-0.033935489918350936
0.3,2,50.0,6,1000,0.3300669317742467,2.079312197096365,1000.0,True,0.10022310591415562,0.03965609854818242,19.0,0.3244369938355854,2.061983837612594,True,0.081456646118618,0.030991918806297036
0.3,2,50.0,7,1000,0.28937646415453866,2.0109100359304217,10.060150753768845,True,-0.03541178615153777,0.005455017965210862,-0.7987969849246231,0.3137999235415628,2.082483009001171,True,0.04599974513854262,0.04124150450058539
