Position,Value,Centromere_distance,Nucleosome_distance
232,0,249768,62
233,0,249767,63
234,0,249766,64
235,0,249765,65
236,0,249764,66
237,0,249763,67
238,0,249762,68
239,0,249761,69
240,0,249760,70
241,0,249759,71
242,0,249758,72
243,0,249757,73
244,0,249756,74
245,0,249755,75
246,0,249754,76
247,0,249753,77
248,0,249752,78
249,0,249751,79
250,0,249750,80
251,2,249749,81
252,3,249748,82
253,0,249747,83
254,0,249746,84
255,0,249745,85
256,2,249744,86
257,1,249743,87
258,0,249742,88
259,0,249741,89
260,2,249740,90
261,3,249739,91
262,0,249738,92
263,0,249737,93
264,0,249736,94
265,0,249735,95
266,0,249734,96
267,0,249733,97
268,0,249732,98
269,6,249731,99
270,0,249730,100
271,0,249729,101
272,0,249728,102
273,0,249727,103
274,0,249726,104
275,0,249725,105
276,0,249724,105
277,0,249723,104
278,0,249722,103
279,0,249721,102
280,0,249720,101
281,0,249719,100
282,0,249718,99
283,0,249717,98
284,0,249716,97
285,0,249715,96
286,0,249714,95
287,0,249713,94
288,5,249712,93
289,2,249711,92
290,0,249710,91
291,0,249709,90
292,0,249708,89
293,0,249707,88
294,0,249706,87
295,0,249705,86
296,0,249704,85
297,1,249703,84
298,0,249702,83
299,0,249701,82
300,0,249700,81
301,0,249699,80
302,0,249698,79
303,0,249697,78
304,0,249696,77
305,0,249695,76
306,0,249694,75
307,22,249693,74
308,9,249692,73
309,0,249691,72
310,0,249690,71
311,0,249689,70
312,0,249688,69
313,0,249687,68
314,0,249686,67
315,0,249685,66
316,0,249684,65
317,0,249683,64
318,0,249682,63
319,0,249681,62
320,0,249680,61
321,0,249679,60
322,0,249678,59
323,0,249677,58
324,0,249676,57
325,0,249675,56
326,0,249674,55
327,0,249673,54
328,0,249672,53
329,0,249671,52
330,0,249670,51
331,0,249669,50
332,0,249668,49
333,0,249667,48
334,0,249666,47
335,0,249665,46
336,0,249664,45
337,0,249663,44
338,0,249662,43
339,7,249661,42
340,0,249660,41
341,0,249659,40
342,0,249658,39
343,0,249657,38
344,0,249656,37
345,7,249655,36
346,0,249654,35
347,0,249653,34
348,0,249652,33
349,0,249651,32
350,0,249650,31
351,0,249649,30
352,1,249648,29
353,0,249647,28
354,0,249646,27
355,0,249645,26
356,0,249644,25
357,0,249643,24
358,0,249642,23
359,0,249641,22
360,0,249640,21
361,0,249639,20
362,0,249638,19
363,0,249637,18
364,0,249636,17
365,0,249635,16
366,0,249634,15
367,0,249633,14
368,0,249632,13
369,0,249631,12
370,0,249630,11
371,0,249629,10
372,0,249628,9
373,0,249627,8
374,0,249626,7
375,0,249625,6
376,0,249624,5
377,0,249623,4
378,0,249622,3
379,0,249621,2
380,0,249620,1
381,1,249619,0
382,0,249618,1
383,0,249617,2
384,0,249616,3
385,0,249615,4
386,0,249614,5
387,0,249613,6
388,0,249612,7
389,0,249611,8
390,0,249610,9
391,0,249609,10
392,0,249608,11
393,0,249607,12
394,0,249606,13
395,0,249605,14
396,0,249604,15
397,0,249603,16
398,0,249602,17
399,0,249601,18
400,0,249600,19
401,0,249599,20
402,0,249598,21
403,0,249597,22
404,0,249596,23
405,0,249595,24
406,0,249594,25
407,0,249593,26
408,2,249592,27
409,0,249591,28
410,0,249590,29
411,1,249589,30
412,0,249588,31
413,2,249587,32
414,0,249586,33
415,0,249585,34
416,0,249584,35
417,0,249583,36
418,0,249582,37
419,0,249581,38
420,0,249580,39
421,0,249579,40
422,0,249578,41
423,0,249577,42
424,5,249576,43
425,0,249575,44
426,0,249574,45
427,0,249573,46
428,0,249572,47
429,6,249571,48
430,0,249570,49
431,0,249569,50
432,0,249568,51
433,0,249567,52
434,0,249566,53
435,0,249565,54
436,0,249564,55
437,0,249563,56
438,0,249562,57
439,0,249561,58
440,0,249560,59
441,0,249559,60
442,0,249558,61
443,0,249557,62
444,0,249556,63
445,0,249555,64
446,0,249554,65
447,3,249553,66
448,0,249552,65
449,0,249551,64
450,0,249550,63
451,0,249549,62
452,0,249548,61
453,0,249547,60
454,0,249546,59
455,0,249545,58
456,2,249544,57
457,0,249543,56
458,0,249542,55
459,1,249541,54
460,3,249540,53
461,0,249539,52
462,0,249538,51
463,0,249537,50
464,0,249536,49
465,6,249535,48
466,0,249534,47
467,0,249533,46
468,0,249532,45
469,0,249531,44
470,0,249530,43
471,0,249529,42
472,0,249528,41
473,0,249527,40
474,1,249526,39
475,0,249525,38
476,0,249524,37
477,0,249523,36
478,0,249522,35
479,0,249521,34
480,2,249520,33
481,0,249519,32
482,0,249518,31
483,0,249517,30
484,0,249516,29
485,0,249515,28
486,0,249514,27
487,0,249513,26
488,0,249512,25
489,0,249511,24
490,0,249510,23
491,0,249509,22
492,0,249508,21
493,0,249507,20
494,0,249506,19
495,0,249505,18
496,0,249504,17
497,0,249503,16
498,0,249502,15
499,0,249501,14
500,0,249500,13
501,0,249499,12
502,0,249498,11
503,0,249497,10
504,0,249496,9
505,0,249495,8
506,2,249494,7
507,0,249493,6
508,0,249492,5
509,0,249491,4
510,0,249490,3
511,0,249489,2
512,0,249488,1
513,0,249487,0
514,0,249486,1
515,0,249485,2
516,0,249484,3
517,0,249483,4
518,0,249482,5
519,0,249481,6
520,0,249480,7
521,0,249479,8
522,4,249478,9
523,0,249477,10
524,0,249476,11
525,0,249475,12
526,0,249474,13
527,0,249473,14
528,0,249472,15
529,0,249471,16
530,0,249470,17
531,4,249469,18
532,0,249468,19
533,0,249467,20
534,0,249466,21
535,0,249465,22
536,0,249464,23
537,0,249463,24
538,0,249462,25
539,2,249461,26
540,0,249460,27
541,0,249459,28
542,0,249458,29
543,0,249457,30
544,0,249456,31
545,8,249455,32
546,0,249454,33
547,0,249453,34
548,0,249452,35
549,0,249451,36
550,0,249450,37
551,0,249449,38
552,0,249448,39
553,0,249447,40
554,0,249446,41
555,0,249445,42
556,0,249444,43
557,0,249443,44
558,0,249442,45
559,4,249441,46
560,0,249440,47
561,0,249439,48
562,0,249438,49
563,0,249437,50
564,0,249436,51
565,0,249435,52
566,7,249434,53
567,0,249433,54
568,0,249432,55
569,0,249431,56
570,0,249430,57
571,0,249429,58
572,0,249428,59
573,0,249427,60
574,0,249426,61
575,0,249425,61
576,0,249424,60
577,0,249423,59
578,0,249422,58
579,15,249421,57
580,0,249420,56
581,0,249419,55
582,0,249418,54
583,0,249417,53
584,0,249416,52
585,0,249415,51
586,0,249414,50
587,0,249413,49
588,0,249412,48
589,0,249411,47
590,0,249410,46
591,0,249409,45
592,0,249408,44
593,0,249407,43
594,0,249406,42
595,0,249405,41
596,3,249404,40
597,0,249403,39
598,21,249402,38
599,0,249401,37
600,0,249400,36
601,0,249399,35
602,0,249398,34
603,0,249397,33
604,0,249396,32
605,0,249395,31
606,0,249394,30
607,0,249393,29
608,0,249392,28
609,0,249391,27
610,0,249390,26
611,0,249389,25
612,2,249388,24
613,0,249387,23
614,0,249386,22
615,0,249385,21
616,0,249384,20
617,0,249383,19
618,0,249382,18
619,0,249381,17
620,0,249380,16
621,0,249379,15
622,0,249378,14
623,0,249377,13
624,0,249376,12
625,0,249375,11
626,0,249374,10
627,0,249373,9
628,0,249372,8
629,0,249371,7
630,0,249370,6
631,0,249369,5
632,0,249368,4
633,0,249367,3
634,0,249366,2
635,0,249365,1
636,0,249364,0
637,0,249363,1
638,0,249362,2
639,0,249361,3
640,0,249360,4
641,0,249359,5
642,0,249358,6
643,0,249357,7
644,0,249356,8
645,0,249355,9
646,0,249354,10
647,0,249353,11
648,1,249352,12
649,3,249351,13
650,0,249350,14
651,7,249349,15
652,0,249348,16
653,0,249347,17
654,7,249346,18
655,0,249345,19
656,0,249344,20
657,0,249343,21
658,0,249342,22
659,1,249341,23
660,0,249340,24
661,0,249339,25
662,0,249338,26
663,3,249337,27
664,0,249336,28
665,0,249335,29
666,0,249334,30
667,7,249333,31
668,0,249332,32
669,0,249331,33
670,0,249330,34
671,0,249329,35
672,0,249328,36
673,0,249327,37
674,0,249326,38
675,0,249325,39
676,0,249324,40
677,0,249323,41
678,0,249322,42
679,0,249321,43
680,0,249320,44
681,0,249319,45
682,0,249318,46
683,0,249317,47
684,0,249316,48
685,0,249315,49
686,0,249314,50
687,0,249313,51
688,0,249312,52
689,0,249311,53
690,0,249310,54
691,0,249309,55
692,0,249308,56
693,0,249307,57
694,0,249306,58
695,0,249305,59
696,0,249304,60
697,0,249303,61
698,0,249302,62
699,0,249301,63
700,0,249300,64
701,0,249299,65
702,0,249298,66
703,0,249297,67
704,0,249296,68
705,0,249295,69
706,0,249294,70
707,0,249293,71
708,0,249292,72
709,0,249291,73
710,0,249290,74
711,0,249289,75
712,0,249288,76
713,0,249287,77
714,0,249286,78
715,0,249285,79
716,0,249284,80
717,0,249283,81
718,0,249282,82
719,0,249281,83
720,45,249280,84
721,0,249279,85
722,0,249278,86
723,1,249277,86
724,0,249276,85
725,0,249275,84
726,0,249274,83
727,24,249273,82
728,0,249272,81
729,0,249271,80
730,11,249270,79
731,0,249269,78
732,0,249268,77
733,0,249267,76
734,0,249266,75
735,0,249265,74
736,27,249264,73
737,0,249263,72
738,0,249262,71
739,0,249261,70
740,0,249260,69
741,0,249259,68
742,0,249258,67
743,0,249257,66
744,0,249256,65
745,0,249255,64
746,14,249254,63
747,40,249253,62
748,0,249252,61
749,0,249251,60
750,0,249250,59
751,0,249249,58
752,0,249248,57
753,0,249247,56
754,0,249246,55
755,0,249245,54
756,0,249244,53
757,0,249243,52
758,0,249242,51
759,0,249241,50
760,0,249240,49
761,0,249239,48
762,0,249238,47
763,0,249237,46
764,0,249236,45
765,0,249235,44
766,0,249234,43
767,3,249233,42
768,0,249232,41
769,0,249231,40
770,30,249230,39
771,0,249229,38
772,0,249228,37
773,0,249227,36
774,0,249226,35
775,0,249225,34
776,0,249224,33
777,0,249223,32
778,0,249222,31
779,0,249221,30
780,0,249220,29
781,0,249219,28
782,10,249218,27
783,0,249217,26
784,1,249216,25
785,0,249215,24
786,0,249214,23
787,0,249213,22
788,19,249212,21
789,0,249211,20
790,0,249210,19
791,0,249209,18
792,0,249208,17
793,16,249207,16
794,0,249206,15
795,0,249205,14
796,0,249204,13
797,0,249203,12
798,0,249202,11
799,0,249201,10
800,0,249200,9
801,0,249199,8
802,0,249198,7
803,0,249197,6
804,0,249196,5
805,0,249195,4
806,0,249194,3
807,0,249193,2
808,0,249192,1
809,0,249191,0
810,0,249190,1
811,0,249189,2
812,0,249188,3
813,0,249187,4
814,0,249186,5
815,0,249185,6
816,0,249184,7
817,0,249183,8
818,0,249182,9
819,0,249181,10
820,0,249180,11
821,0,249179,12
822,0,249178,13
823,0,249177,14
824,0,249176,15
825,0,249175,16
826,0,249174,17
827,0,249173,18
828,0,249172,19
829,24,249171,20
830,0,249170,21
831,0,249169,22
832,0,249168,23
833,0,249167,24
834,22,249166,25
835,10,249165,26
836,0,249164,27
837,0,249163,28
838,0,249162,29
839,0,249161,30
840,0,249160,31
841,0,249159,32
842,0,249158,33
843,0,249157,34
844,0,249156,35
845,0,249155,36
846,0,249154,37
847,0,249153,38
848,0,249152,39
849,0,249151,40
850,0,249150,41
851,0,249149,42
852,0,249148,43
853,0,249147,44
854,0,249146,45
855,0,249145,46
856,1,249144,47
857,0,249143,48
858,0,249142,49
859,0,249141,50
860,0,249140,51
861,0,249139,52
862,0,249138,53
863,0,249137,54
864,0,249136,55
865,13,249135,56
866,0,249134,57
867,0,249133,58
868,0,249132,59
869,0,249131,60
870,0,249130,61
871,0,249129,62
872,0,249128,63
873,0,249127,64
874,0,249126,65
875,0,249125,66
876,0,249124,67
877,75,249123,68
878,14,249122,69
879,0,249121,70
880,0,249120,71
881,0,249119,72
882,0,249118,73
883,0,249117,74
884,0,249116,75
885,0,249115,76
886,3,249114,77
887,0,249113,78
888,23,249112,79
889,0,249111,80
890,0,249110,81
891,0,249109,82
892,0,249108,83
893,0,249107,84
894,40,249106,85
895,0,249105,86
896,0,249104,87
897,0,249103,88
898,0,249102,89
899,0,249101,90
900,0,249100,91
901,11,249099,90
902,0,249098,89
903,0,249097,88
904,0,249096,87
905,0,249095,86
906,0,249094,85
907,0,249093,84
908,0,249092,83
909,0,249091,82
910,0,249090,81
911,0,249089,80
912,0,249088,79
913,1,249087,78
914,0,249086,77
915,0,249085,76
916,0,249084,75
917,0,249083,74
918,0,249082,73
919,0,249081,72
920,0,249080,71
921,0,249079,70
922,0,249078,69
923,0,249077,68
924,0,249076,67
925,0,249075,66
926,0,249074,65
927,2,249073,64
928,7,249072,63
929,0,249071,62
930,2,249070,61
931,0,249069,60
932,0,249068,59
933,13,249067,58
934,0,249066,57
935,0,249065,56
936,0,249064,55
937,0,249063,54
938,0,249062,53
939,25,249061,52
940,4,249060,51
941,0,249059,50
942,0,249058,49
943,0,249057,48
944,6,249056,47
945,0,249055,46
946,0,249054,45
947,0,249053,44
948,0,249052,43
949,0,249051,42
950,37,249050,41
951,0,249049,40
952,0,249048,39
953,0,249047,38
954,0,249046,37
955,0,249045,36
956,17,249044,35
957,0,249043,34
958,0,249042,33
959,0,249041,32
960,0,249040,31
961,0,249039,30
962,0,249038,29
963,0,249037,28
964,0,249036,27
965,0,249035,26
966,0,249034,25
967,2,249033,24
968,0,249032,23
969,0,249031,22
970,0,249030,21
971,0,249029,20
972,0,249028,19
973,0,249027,18
974,0,249026,17
975,1,249025,16
976,0,249024,15
977,0,249023,14
978,0,249022,13
979,0,249021,12
980,0,249020,11
981,0,249019,10
982,0,249018,9
983,15,249017,8
984,0,249016,7
985,0,249015,6
986,0,249014,5
987,4,249013,4
988,0,249012,3
989,0,249011,2
990,4,249010,1
991,0,249009,0
992,0,249008,1
993,0,249007,2
994,0,249006,3
995,0,249005,4
996,0,249004,5
997,0,249003,6
998,0,249002,7
999,0,249001,8
1000,0,249000,9
1001,0,248999,10
1002,0,248998,11
1003,0,248997,12
1004,0,248996,13
1005,0,248995,14
1006,0,248994,15
1007,0,248993,16
1008,0,248992,17
1009,0,248991,18
1010,0,248990,19
1011,0,248989,20
1012,0,248988,21
1013,0,248987,22
1014,0,248986,23
1015,0,248985,24
1016,0,248984,25
1017,0,248983,26
1018,0,248982,27
1019,0,248981,28
1020,0,248980,29
1021,2,248979,30
1022,0,248978,31
1023,0,248977,32
1024,0,248976,33
1025,0,248975,34
1026,0,248974,35
1027,0,248973,36
1028,0,248972,37
1029,0,248971,38
1030,0,248970,39
1031,0,248969,40
1032,0,248968,41
1033,0,248967,42
1034,0,248966,43
1035,0,248965,44
1036,0,248964,45
1037,0,248963,46
1038,0,248962,47
1039,0,248961,48
1040,0,248960,49
1041,0,248959,50
1042,0,248958,51
1043,0,248957,52
1044,0,248956,53
1045,0,248955,54
1046,4,248954,55
1047,0,248953,56
1048,0,248952,57
1049,0,248951,58
1050,0,248950,59
1051,0,248949,60
1052,0,248948,61
1053,0,248947,62
1054,0,248946,63
1055,0,248945,64
1056,0,248944,65
1057,0,248943,66
1058,3,248942,67
1059,0,248941,68
1060,0,248940,69
1061,0,248939,70
1062,0,248938,71
1063,0,248937,72
1064,11,248936,73
1065,5,248935,74
1066,0,248934,75
1067,4,248933,76
1068,0,248932,77
1069,0,248931,76
1070,0,248930,75
1071,0,248929,74
1072,0,248928,73
1073,0,248927,72
1074,0,248926,71
1075,3,248925,70
1076,2,248924,69
1077,0,248923,68
1078,0,248922,67
1079,0,248921,66
1080,0,248920,65
1081,0,248919,64
1082,0,248918,63
1083,0,248917,62
1084,3,248916,61
1085,0,248915,60
1086,0,248914,59
1087,0,248913,58
1088,0,248912,57
1089,0,248911,56
1090,0,248910,55
1091,7,248909,54
1092,0,248908,53
1093,0,248907,52
1094,0,248906,51
1095,0,248905,50
1096,0,248904,49
1097,0,248903,48
1098,0,248902,47
1099,6,248901,46
1100,0,248900,45
1101,0,248899,44
1102,0,248898,43
1103,0,248897,42
1104,0,248896,41
1105,0,248895,40
1106,0,248894,39
1107,0,248893,38
1108,0,248892,37
1109,0,248891,36
1110,0,248890,35
1111,0,248889,34
1112,0,248888,33
1113,0,248887,32
1114,0,248886,31
1115,0,248885,30
1116,0,248884,29
1117,0,248883,28
1118,0,248882,27
1119,0,248881,26
1120,0,248880,25
1121,0,248879,24
1122,0,248878,23
1123,0,248877,22
1124,0,248876,21
1125,0,248875,20
1126,0,248874,19
1127,0,248873,18
1128,0,248872,17
1129,0,248871,16
1130,0,248870,15
1131,0,248869,14
1132,0,248868,13
1133,0,248867,12
1134,0,248866,11
1135,0,248865,10
1136,0,248864,9
1137,0,248863,8
1138,0,248862,7
1139,0,248861,6
1140,0,248860,5
1141,0,248859,4
1142,0,248858,3
1143,0,248857,2
1144,0,248856,1
1145,0,248855,0
1146,0,248854,1
1147,0,248853,2
1148,0,248852,3
1149,0,248851,4
1150,0,248850,5
1151,0,248849,6
1152,0,248848,7
1153,0,248847,8
1154,0,248846,9
1155,0,248845,10
1156,0,248844,11
1157,0,248843,12
1158,0,248842,13
1159,0,248841,14
1160,0,248840,15
1161,0,248839,16
1162,0,248838,17
1163,0,248837,18
1164,0,248836,19
1165,0,248835,20
1166,0,248834,21
1167,0,248833,22
1168,0,248832,23
1169,0,248831,24
1170,0,248830,25
1171,0,248829,26
1172,0,248828,27
1173,0,248827,28
1174,0,248826,29
1175,0,248825,30
1176,0,248824,31
1177,0,248823,32
1178,0,248822,33
1179,0,248821,34
1180,0,248820,35
1181,0,248819,36
1182,0,248818,37
1183,0,248817,38
1184,0,248816,39
1185,0,248815,40
1186,0,248814,41
1187,0,248813,42
1188,0,248812,43
1189,0,248811,44
1190,0,248810,45
1191,0,248809,46
1192,0,248808,47
1193,0,248807,48
1194,0,248806,49
1195,0,248805,50
1196,0,248804,51
1197,0,248803,52
1198,0,248802,53
1199,0,248801,54
1200,0,248800,55
1201,0,248799,56
1202,0,248798,57
1203,0,248797,58
1204,0,248796,59
1205,0,248795,60
1206,0,248794,61
1207,0,248793,62
1208,0,248792,63
1209,0,248791,64
1210,0,248790,65
1211,0,248789,66
1212,0,248788,67
1213,0,248787,68
1214,0,248786,69
1215,0,248785,70
1216,0,248784,71
1217,0,248783,72
1218,0,248782,73
1219,0,248781,74
1220,0,248780,75
1221,0,248779,76
1222,0,248778,77
1223,0,248777,78
1224,0,248776,79
1225,0,248775,80
1226,0,248774,81
1227,0,248773,82
1228,0,248772,83
1229,0,248771,84
1230,0,248770,85
1231,0,248769,86
1232,0,248768,85
1233,0,248767,84
1234,0,248766,83
1235,0,248765,82
1236,0,248764,81
1237,0,248763,80
1238,0,248762,79
1239,0,248761,78
1240,0,248760,77
1241,0,248759,76
1242,0,248758,75
1243,0,248757,74
1244,0,248756,73
1245,0,248755,72
1246,0,248754,71
1247,0,248753,70
1248,0,248752,69
1249,0,248751,68
1250,0,248750,67
1251,0,248749,66
1252,0,248748,65
1253,0,248747,64
1254,0,248746,63
1255,0,248745,62
1256,0,248744,61
1257,0,248743,60
1258,0,248742,59
1259,0,248741,58
1260,0,248740,57
1261,0,248739,56
1262,0,248738,55
1263,0,248737,54
1264,0,248736,53
1265,0,248735,52
1266,0,248734,51
1267,0,248733,50
1268,0,248732,49
1269,0,248731,48
1270,0,248730,47
1271,0,248729,46
1272,0,248728,45
1273,0,248727,44
1274,0,248726,43
1275,0,248725,42
1276,0,248724,41
1277,0,248723,40
1278,0,248722,39
1279,0,248721,38
1280,0,248720,37
1281,0,248719,36
1282,0,248718,35
1283,0,248717,34
1284,0,248716,33
1285,0,248715,32
1286,0,248714,31
1287,0,248713,30
1288,0,248712,29
1289,0,248711,28
1290,0,248710,27
1291,0,248709,26
1292,0,248708,25
1293,0,248707,24
1294,0,248706,23
1295,0,248705,22
1296,0,248704,21
1297,0,248703,20
1298,0,248702,19
1299,0,248701,18
1300,0,248700,17
1301,0,248699,16
1302,0,248698,15
1303,0,248697,14
1304,0,248696,13
1305,0,248695,12
1306,0,248694,11
1307,0,248693,10
1308,0,248692,9
1309,0,248691,8
1310,0,248690,7
1311,0,248689,6
1312,0,248688,5
1313,0,248687,4
1314,0,248686,3
1315,0,248685,2
1316,0,248684,1
1317,0,248683,0
1318,0,248682,1
1319,0,248681,2
1320,0,248680,3
1321,0,248679,4
1322,0,248678,5
1323,0,248677,6
1324,0,248676,7
1325,0,248675,8
1326,0,248674,9
1327,0,248673,10
1328,0,248672,11
1329,0,248671,12
1330,0,248670,13
1331,0,248669,14
1332,0,248668,15
1333,0,248667,16
1334,0,248666,17
1335,0,248665,18
1336,0,248664,19
1337,0,248663,20
1338,0,248662,21
1339,0,248661,22
1340,0,248660,23
1341,0,248659,24
1342,0,248658,25
1343,0,248657,26
1344,0,248656,27
1345,0,248655,28
1346,0,248654,29
1347,0,248653,30
1348,0,248652,31
1349,0,248651,32
1350,0,248650,33
1351,0,248649,34
1352,0,248648,35
1353,0,248647,36
1354,0,248646,37
1355,0,248645,38
1356,0,248644,39
1357,0,248643,40
1358,0,248642,41
1359,0,248641,42
1360,0,248640,43
1361,0,248639,44
1362,0,248638,45
1363,0,248637,46
1364,0,248636,47
1365,0,248635,48
1366,0,248634,49
1367,0,248633,50
1368,0,248632,51
1369,0,248631,52
1370,0,248630,53
1371,0,248629,54
1372,0,248628,55
1373,0,248627,56
1374,0,248626,57
1375,0,248625,58
1376,0,248624,59
1377,0,248623,60
1378,0,248622,61
1379,0,248621,62
1380,0,248620,63
1381,0,248619,64
1382,0,248618,65
1383,0,248617,66
1384,0,248616,67
1385,0,248615,68
1386,0,248614,69
1387,0,248613,70
1388,0,248612,71
1389,0,248611,72
1390,0,248610,73
1391,0,248609,74
1392,0,248608,75
1393,0,248607,76
1394,0,248606,77
1395,0,248605,78
1396,0,248604,79
1397,0,248603,80
1398,0,248602,81
1399,0,248601,82
1400,0,248600,83
1401,0,248599,84
1402,0,248598,85
1403,0,248597,86
1404,0,248596,87
1405,0,248595,88
1406,0,248594,89
1407,0,248593,90
1408,0,248592,91
1409,0,248591,92
1410,0,248590,93
1411,0,248589,94
1412,0,248588,93
1413,0,248587,92
1414,0,248586,91
1415,0,248585,90
1416,0,248584,89
1417,0,248583,88
1418,0,248582,87
1419,0,248581,86
1420,0,248580,85
1421,0,248579,84
1422,0,248578,83
1423,0,248577,82
1424,0,248576,81
1425,0,248575,80
1426,0,248574,79
1427,0,248573,78
1428,0,248572,77
1429,0,248571,76
1430,0,248570,75
1431,0,248569,74
1432,0,248568,73
1433,0,248567,72
1434,0,248566,71
1435,0,248565,70
1436,0,248564,69
1437,0,248563,68
1438,0,248562,67
1439,0,248561,66
1440,0,248560,65
1441,0,248559,64
1442,0,248558,63
1443,0,248557,62
1444,0,248556,61
1445,0,248555,60
1446,0,248554,59
1447,0,248553,58
1448,0,248552,57
1449,0,248551,56
1450,0,248550,55
1451,0,248549,54
1452,0,248548,53
1453,0,248547,52
1454,0,248546,51
1455,0,248545,50
1456,0,248544,49
1457,0,248543,48
1458,0,248542,47
1459,0,248541,46
1460,0,248540,45
1461,0,248539,44
1462,0,248538,43
1463,0,248537,42
1464,0,248536,41
1465,0,248535,40
1466,0,248534,39
1467,0,248533,38
1468,0,248532,37
1469,0,248531,36
1470,0,248530,35
1471,0,248529,34
1472,0,248528,33
1473,0,248527,32
1474,0,248526,31
1475,0,248525,30
1476,0,248524,29
1477,0,248523,28
1478,0,248522,27
1479,0,248521,26
1480,0,248520,25
1481,0,248519,24
1482,0,248518,23
1483,0,248517,22
1484,0,248516,21
1485,0,248515,20
1486,0,248514,19
1487,0,248513,18
1488,0,248512,17
1489,0,248511,16
1490,0,248510,15
1491,0,248509,14
1492,0,248508,13
1493,0,248507,12
1494,0,248506,11
