strain,Bin_Center,mean_density,sd_density,n_datasets,se_density
strain_yEK23,430000.0,0.04539791666666667,0.05615562724388222,144,0.004679635603656852
strain_yEK23,440000.0,0.036123611111111106,0.04565880300406254,144,0.003804900250338545
strain_yEK23,450000.0,0.030496969696969696,0.040023170654265375,132,0.003483569865704695
strain_yEK23,460000.0,0.02658416666666667,0.028983791459485538,120,0.002645846064064302
strain_yEK23,470000.0,0.025183333333333332,0.029711263165313327,108,0.0028589676310762434
strain_yEK23,480000.0,0.03258958333333333,0.03255289292396758,96,0.003322415721465737
strain_yEK23,490000.0,0.03160416666666666,0.03349485087424214,96,0.003418553902187845
strain_yEK23,500000.0,0.043071875,0.05691924233531501,96,0.005809295844472672
strain_yEK23,510000.0,0.038975,0.040768677347095515,96,0.004160935707856141
strain_yEK23,520000.0,0.0277625,0.030667305580682282,96,0.0031299687691116068
strain_yEK23,530000.0,0.03814895833333334,0.04382970872963408,96,0.004473350915100541
strain_yEK23,540000.0,0.03606145833333333,0.051091312207791596,96,0.005214485216596604
strain_yEK23,550000.0,0.037675,0.05226404621071534,96,0.0053341768795622194
strain_yEK23,560000.0,0.029066666666666668,0.033088085521963524,96,0.003377038587265926
strain_yEK23,570000.0,0.029122916666666665,0.03541123365964882,96,0.003614143901192009
strain_yEK23,580000.0,0.02541547619047619,0.031827147970926985,84,0.0034726265412222163
strain_yEK23,590000.0,0.031940476190476186,0.055639582683700034,84,0.006070776173424038
strain_yEK23,600000.0,0.016969444444444443,0.02145307777839544,72,0.0025282694624043085
strain_yEK23,610000.0,0.0223625,0.028927083841574226,72,0.0034090895240548235
strain_yEK23,620000.0,0.029105,0.04792581988724248,60,0.006187196742554212
strain_yEK23,630000.0,0.033203333333333335,0.03712821562478093,60,0.0047932320263058175
strain_yEK23,640000.0,0.026196666666666667,0.033910455198233665,60,0.00437782094150239
strain_yEK23,650000.0,0.051893749999999995,0.06637035164233847,48,0.009579735096728558
strain_yEK23,660000.0,0.023741666666666664,0.03662416847263644,48,0.0052862433816307135
strain_yEK23,670000.0,0.016139583333333336,0.02312987144396147,48,0.0033385093761231486
strain_yEK23,680000.0,0.03277222222222222,0.03482909794255463,36,0.005804849657092439
strain_yEK23,690000.0,0.021752777777777777,0.0230133686130613,36,0.0038355614355102163
strain_yEK23,700000.0,0.024522222222222223,0.025958506572837804,36,0.004326417762139634
strain_yEK23,710000.0,0.024355555555555557,0.02732764633056155,36,0.004554607721760258
strain_yEK23,720000.0,0.03675277777777777,0.039696631639121016,36,0.006616105273186837
strain_yEK23,730000.0,0.03022777777777778,0.03446766278380039,36,0.005744610463966731
strain_yEK23,740000.0,0.021238888888888887,0.024974779024079217,36,0.0041624631706798695
strain_yEK23,750000.0,0.034355555555555556,0.04006780285212586,36,0.006677967142020977
strain_yEK23,760000.0,0.06779722222222223,0.08913324691914463,36,0.014855541153190772
strain_yEK23,770000.0,0.013569444444444445,0.02031443989515754,36,0.0033857399825262566
strain_yEK23,780000.0,0.018705555555555555,0.02741776217235248,36,0.004569627028725413
strain_yEK23,790000.0,0.04226666666666667,0.04871988850799931,24,0.009944905597490363
strain_yEK23,800000.0,0.030808333333333337,0.034096154528380294,24,0.006959848398801479
strain_yEK23,810000.0,0.02362083333333333,0.024970538800174386,24,0.005097089888566377
strain_yEK23,820000.0,0.017795833333333334,0.020782632363851663,24,0.004242237066940697
strain_yEK23,830000.0,0.046000000000000006,0.04970013559600084,24,0.010144997696444764
strain_yEK23,840000.0,0.020075,0.021374268357679218,24,0.004363004258469191
strain_yEK23,850000.0,0.016491666666666665,0.017639750482970253,24,0.003600698989440854
strain_yEK23,860000.0,0.02795416666666667,0.03279327846249656,24,0.0066938999355098195
strain_yEK23,870000.0,0.021612499999999996,0.023521263506804255,24,0.004801257808101442
strain_yEK23,880000.0,0.023720833333333333,0.025333462647457908,24,0.00517117140867741
strain_yEK23,890000.0,0.021816666666666665,0.0232740883474691,24,0.004750803389979587
strain_yEK23,900000.0,0.0222125,0.02508081394733571,24,0.005119599708721008
strain_yEK23,910000.0,0.026920833333333335,0.02837482011690412,24,0.0057919859024728685
strain_yEK23,920000.0,0.07267916666666667,0.10740419787426603,24,0.02192379008540579
strain_yEK23,930000.0,0.0252375,0.0266624929931298,24,0.005442458591974984
strain_yEK23,940000.0,0.014962499999999998,0.026938154813992154,24,0.005498727825531589
strain_yEK23,950000.0,0.023558333333333334,0.02575776876041773,12,0.007435627363775655
strain_yEK23,960000.0,0.03654166666666667,0.03863965128614842,12,0.011154306535725531
strain_yEK23,970000.0,0.029124999999999998,0.031502269038046364,12,0.00909392175460004
strain_yEK23,980000.0,0.037208333333333336,0.03951408168634508,12,0.011406732849196096
strain_yEK23,990000.0,0.022516666666666667,0.024539683384389065,12,0.007083996403902606
strain_yEK23,1000000.0,0.03299166666666666,0.035419343927329094,12,0.010224683875481694
strain_yEK23,1010000.0,0.02691666666666667,0.029268438891603275,12,0.008449070536413632
strain_yEK23,1020000.0,0.031441666666666666,0.03346728275721701,12,0.009661172354462282
strain_yEK23,1030000.0,0.03125833333333333,0.03351722646188031,12,0.009675589860128122
strain_yEK23,1040000.0,0.03775,0.040306992400371874,12,0.011635626456289452
strain_yEK23,1050000.0,0.034675000000000004,0.03740904423944951,12,0.010799060880886398
strain_yEK23,1060000.0,0.037441666666666665,0.040497507405525664,12,0.011690623401044552
strain_yEK23,1070000.0,0.03195833333333333,0.034345582178083915,12,0.00991471555799558
strain_yEK23,1080000.0,0.0883,0.09302975086204707,12,0.026855375851423346
strain_yEK23,1090000.0,0.0,0.0,12,0.0
strain_yEK23,1100000.0,0.0,0.0,12,0.0
