strain,Bin_Center,mean_density,sd_density,n_datasets,se_density
strain_yWT03a,670000.0,0.0048937500000000005,0.006576571421847912,16,0.001644142855461978
strain_yWT03a,680000.0,0.006849999999999999,0.007314182984262339,12,0.0021114227574330208
strain_yWT03a,690000.0,0.006058333333333333,0.006533752692168892,12,0.0018861319378210759
strain_yWT03a,700000.0,0.0057666666666666665,0.006124070739650418,12,0.0017678669450367395
strain_yWT03a,710000.0,0.005266666666666667,0.005849993524989942,12,0.0016887476682052552
strain_yWT03a,720000.0,0.0072833333333333335,0.007961136663171721,12,0.0022981821977687963
strain_yWT03a,730000.0,0.006058333333333333,0.006961903910612819,12,0.0020097285484323097
strain_yWT03a,740000.0,0.006008333333333333,0.006441549550074159,12,0.0018595151833668143
strain_yWT03a,750000.0,0.00815,0.008912248976447068,12,0.002572744672818341
strain_yWT03a,760000.0,0.011008333333333334,0.013342785475395467,12,0.0038517303929795008
strain_yWT03a,770000.0,0.003708333333333333,0.005583817256278642,12,0.0016119091980090756
strain_yWT03a,780000.0,0.004083333333333334,0.006128151631955791,12,0.0017690449971722601
strain_yWT03a,790000.0,0.0082875,0.009737913754275825,8,0.003442872425129094
strain_yWT03a,800000.0,0.0076749999999999995,0.008375602323756441,8,0.002961222599824992
strain_yWT03a,810000.0,0.0061125,0.006745673216429709,8,0.002384955637502958
strain_yWT03a,820000.0,0.0049375,0.005440834363535484,8,0.001923625436884367
strain_yWT03a,830000.0,0.0089625,0.01025850692282821,8,0.003626929904990485
strain_yWT03a,840000.0,0.0061625,0.006744720157278581,8,0.002384618680208641
strain_yWT03a,850000.0,0.0051375,0.005590281746030337,8,0.0019764630656807125
strain_yWT03a,860000.0,0.0052625,0.006134664387141088,8,0.0021689313942255396
strain_yWT03a,870000.0,0.005825,0.00672027848062436,8,0.0023759772425557568
strain_yWT03a,880000.0,0.0064375,0.007071257212930991,8,0.0025000669633888947
strain_yWT03a,890000.0,0.0063125,0.006915291027859927,8,0.0024449245898391222
strain_yWT03a,900000.0,0.006925000000000001,0.007994953765612765,8,0.0028266430114688547
strain_yWT03a,910000.0,0.0058,0.00634462652283692,8,0.002243164219197006
strain_yWT03a,920000.0,0.013749999999999998,0.017909375038948575,8,0.006331920268426813
strain_yWT03a,930000.0,0.005525,0.006561522035973927,8,0.0023198483632710628
strain_yWT03a,940000.0,0.0026375,0.0049047899328833935,8,0.0017341051109186795
strain_yWT03a,950000.0,0.006925000000000001,0.008169608313744301,4,0.004084804156872151
strain_yWT03a,960000.0,0.008799999999999999,0.010380751417888783,4,0.005190375708944392
strain_yWT03a,970000.0,0.00905,0.010617438485811915,4,0.0053087192429059574
strain_yWT03a,980000.0,0.008674999999999999,0.01030254822847241,4,0.005151274114236205
strain_yWT03a,990000.0,0.006075,0.0071140119951168665,4,0.0035570059975584332
strain_yWT03a,1000000.0,0.006750000000000001,0.008036790404135224,4,0.004018395202067612
strain_yWT03a,1010000.0,0.005525,0.006448449426024834,4,0.003224224713012417
strain_yWT03a,1020000.0,0.0077,0.009716652372773934,4,0.004858326186386967
strain_yWT03a,1030000.0,0.006025,0.007086313098737123,4,0.0035431565493685615
strain_yWT03a,1040000.0,0.0074,0.008824586864739524,4,0.004412293432369762
strain_yWT03a,1050000.0,0.006999999999999999,0.008378146175218796,4,0.004189073087609398
strain_yWT03a,1060000.0,0.0071,0.00834386001800126,4,0.00417193000900063
strain_yWT03a,1070000.0,0.00665,0.007833900688673555,4,0.003916950344336778
strain_yWT03a,1080000.0,0.01295,0.015417846801677593,4,0.0077089234008387965
strain_yWT03a,1090000.0,0.0,0.0,4,0.0
strain_yWT03a,1100000.0,0.0,0.0,4,0.0
