Position,Value,Centromere_distance,Nucleosome_distance
232,0,249768,46
233,0,249767,47
234,0,249766,48
235,0,249765,49
236,0,249764,50
237,0,249763,51
238,0,249762,52
239,0,249761,53
240,0,249760,54
241,0,249759,55
242,0,249758,56
243,0,249757,57
244,0,249756,58
245,0,249755,59
246,0,249754,60
247,0,249753,61
248,0,249752,62
249,0,249751,63
250,0,249750,64
251,0,249749,65
252,0,249748,66
253,0,249747,67
254,0,249746,68
255,0,249745,69
256,0,249744,70
257,0,249743,71
258,0,249742,72
259,0,249741,72
260,0,249740,71
261,0,249739,70
262,0,249738,69
263,0,249737,68
264,0,249736,67
265,0,249735,66
266,0,249734,65
267,0,249733,64
268,0,249732,63
269,0,249731,62
270,0,249730,61
271,0,249729,60
272,0,249728,59
273,0,249727,58
274,0,249726,57
275,0,249725,56
276,0,249724,55
277,0,249723,54
278,0,249722,53
279,0,249721,52
280,0,249720,51
281,0,249719,50
282,0,249718,49
283,0,249717,48
284,0,249716,47
285,0,249715,46
286,0,249714,45
287,0,249713,44
288,0,249712,43
289,0,249711,42
290,0,249710,41
291,0,249709,40
292,0,249708,39
293,0,249707,38
294,0,249706,37
295,0,249705,36
296,0,249704,35
297,0,249703,34
298,0,249702,33
299,0,249701,32
300,0,249700,31
301,0,249699,30
302,0,249698,29
303,0,249697,28
304,0,249696,27
305,0,249695,26
306,0,249694,25
307,0,249693,24
308,0,249692,23
309,0,249691,22
310,0,249690,21
311,0,249689,20
312,0,249688,19
313,0,249687,18
314,0,249686,17
315,0,249685,16
316,0,249684,15
317,0,249683,14
318,0,249682,13
319,0,249681,12
320,0,249680,11
321,0,249679,10
322,0,249678,9
323,0,249677,8
324,0,249676,7
325,0,249675,6
326,0,249674,5
327,0,249673,4
328,0,249672,3
329,0,249671,2
330,0,249670,1
331,0,249669,0
332,0,249668,1
333,0,249667,2
334,0,249666,3
335,0,249665,4
336,0,249664,5
337,0,249663,6
338,0,249662,7
339,0,249661,8
340,0,249660,9
341,0,249659,10
342,0,249658,11
343,0,249657,12
344,0,249656,13
345,0,249655,14
346,0,249654,15
347,0,249653,16
348,0,249652,17
349,0,249651,18
350,0,249650,19
351,0,249649,20
352,0,249648,21
353,0,249647,22
354,0,249646,23
355,0,249645,24
356,0,249644,25
357,0,249643,26
358,0,249642,27
359,0,249641,28
360,0,249640,29
361,0,249639,30
362,0,249638,31
363,0,249637,32
364,0,249636,33
365,0,249635,34
366,0,249634,35
367,0,249633,36
368,0,249632,37
369,0,249631,38
370,0,249630,39
371,0,249629,40
372,0,249628,41
373,0,249627,42
374,0,249626,43
375,0,249625,44
376,0,249624,45
377,0,249623,46
378,0,249622,47
379,0,249621,48
380,0,249620,49
381,0,249619,50
382,0,249618,51
383,0,249617,52
384,0,249616,53
385,0,249615,54
386,0,249614,55
387,0,249613,56
388,0,249612,57
389,0,249611,58
390,0,249610,59
391,0,249609,60
392,0,249608,61
393,0,249607,62
394,0,249606,63
395,0,249605,64
396,0,249604,65
397,0,249603,66
398,0,249602,67
399,0,249601,68
400,0,249600,69
401,0,249599,70
402,0,249598,71
403,0,249597,72
404,0,249596,73
405,0,249595,74
406,0,249594,75
407,0,249593,76
408,0,249592,77
409,0,249591,78
410,0,249590,79
411,0,249589,80
412,0,249588,81
413,0,249587,82
414,0,249586,83
415,0,249585,84
416,0,249584,85
417,0,249583,86
418,0,249582,87
419,0,249581,88
420,0,249580,89
421,0,249579,90
422,0,249578,91
423,0,249577,92
424,0,249576,93
425,0,249575,94
426,0,249574,94
427,0,249573,93
428,0,249572,92
429,0,249571,91
430,0,249570,90
431,0,249569,89
432,0,249568,88
433,0,249567,87
434,0,249566,86
435,0,249565,85
436,0,249564,84
437,0,249563,83
438,0,249562,82
439,0,249561,81
440,0,249560,80
441,0,249559,79
442,0,249558,78
443,0,249557,77
444,0,249556,76
445,0,249555,75
446,0,249554,74
447,0,249553,73
448,0,249552,72
449,0,249551,71
450,0,249550,70
451,0,249549,69
452,0,249548,68
453,0,249547,67
454,0,249546,66
455,0,249545,65
456,0,249544,64
457,0,249543,63
458,0,249542,62
459,0,249541,61
460,0,249540,60
461,0,249539,59
462,0,249538,58
463,0,249537,57
464,0,249536,56
465,0,249535,55
466,0,249534,54
467,0,249533,53
468,0,249532,52
469,0,249531,51
470,0,249530,50
471,0,249529,49
472,0,249528,48
473,0,249527,47
474,0,249526,46
475,0,249525,45
476,0,249524,44
477,0,249523,43
478,0,249522,42
479,0,249521,41
480,0,249520,40
481,0,249519,39
482,0,249518,38
483,0,249517,37
484,0,249516,36
485,0,249515,35
486,0,249514,34
487,0,249513,33
488,0,249512,32
489,0,249511,31
490,0,249510,30
491,0,249509,29
492,0,249508,28
493,0,249507,27
494,0,249506,26
495,0,249505,25
496,0,249504,24
497,0,249503,23
498,0,249502,22
499,0,249501,21
500,0,249500,20
501,0,249499,19
502,0,249498,18
503,0,249497,17
504,0,249496,16
505,0,249495,15
506,0,249494,14
507,0,249493,13
508,0,249492,12
509,0,249491,11
510,0,249490,10
511,0,249489,9
512,0,249488,8
513,0,249487,7
514,0,249486,6
515,0,249485,5
516,0,249484,4
517,0,249483,3
518,0,249482,2
519,0,249481,1
520,0,249480,0
521,0,249479,1
522,0,249478,2
523,0,249477,3
524,0,249476,4
525,0,249475,5
526,0,249474,6
527,0,249473,7
528,0,249472,8
529,0,249471,9
530,0,249470,10
531,0,249469,11
532,0,249468,12
533,0,249467,13
534,0,249466,14
535,0,249465,15
536,0,249464,16
537,0,249463,17
538,0,249462,18
539,0,249461,19
540,0,249460,20
541,0,249459,21
542,0,249458,22
543,0,249457,23
544,0,249456,24
545,0,249455,25
546,0,249454,26
547,0,249453,27
548,0,249452,28
549,0,249451,29
550,0,249450,30
551,0,249449,31
552,0,249448,32
553,0,249447,33
554,0,249446,34
555,0,249445,35
556,0,249444,36
557,0,249443,37
558,0,249442,38
559,0,249441,39
560,0,249440,40
561,0,249439,41
562,0,249438,42
563,0,249437,43
564,0,249436,44
565,0,249435,45
566,0,249434,46
567,0,249433,47
568,0,249432,48
569,0,249431,49
570,0,249430,50
571,0,249429,51
572,0,249428,52
573,0,249427,53
574,0,249426,54
575,0,249425,55
576,0,249424,56
577,0,249423,57
578,0,249422,58
579,0,249421,59
580,0,249420,60
581,0,249419,61
582,0,249418,62
583,0,249417,63
584,0,249416,63
585,0,249415,62
586,0,249414,61
587,0,249413,60
588,0,249412,59
589,0,249411,58
590,0,249410,57
591,0,249409,56
592,0,249408,55
593,0,249407,54
594,0,249406,53
595,0,249405,52
596,0,249404,51
597,0,249403,50
598,0,249402,49
599,0,249401,48
600,0,249400,47
601,0,249399,46
602,0,249398,45
603,0,249397,44
604,0,249396,43
605,0,249395,42
606,0,249394,41
607,0,249393,40
608,0,249392,39
609,0,249391,38
610,0,249390,37
611,0,249389,36
612,0,249388,35
613,0,249387,34
614,0,249386,33
615,0,249385,32
616,0,249384,31
617,0,249383,30
618,0,249382,29
619,0,249381,28
620,0,249380,27
621,0,249379,26
622,0,249378,25
623,0,249377,24
624,0,249376,23
625,0,249375,22
626,0,249374,21
627,0,249373,20
628,0,249372,19
629,0,249371,18
630,0,249370,17
631,0,249369,16
632,0,249368,15
633,0,249367,14
634,0,249366,13
635,0,249365,12
636,0,249364,11
637,0,249363,10
638,0,249362,9
639,0,249361,8
640,0,249360,7
641,0,249359,6
642,0,249358,5
643,0,249357,4
644,0,249356,3
645,0,249355,2
646,0,249354,1
647,0,249353,0
648,0,249352,1
649,0,249351,2
650,0,249350,3
651,0,249349,4
652,0,249348,5
653,0,249347,6
654,0,249346,7
655,0,249345,8
656,0,249344,9
657,0,249343,10
658,0,249342,11
659,0,249341,12
660,0,249340,13
661,0,249339,14
662,0,249338,15
663,0,249337,16
664,0,249336,17
665,0,249335,18
666,0,249334,19
667,0,249333,20
668,0,249332,21
669,0,249331,22
670,0,249330,23
671,0,249329,24
672,0,249328,25
673,0,249327,26
674,0,249326,27
675,0,249325,28
676,0,249324,29
677,0,249323,30
678,0,249322,31
679,0,249321,32
680,0,249320,33
681,0,249319,34
682,0,249318,35
683,0,249317,36
684,0,249316,37
685,0,249315,38
686,0,249314,39
687,0,249313,40
688,0,249312,41
689,0,249311,42
690,0,249310,43
691,0,249309,44
692,0,249308,45
693,0,249307,46
694,0,249306,47
695,0,249305,48
696,0,249304,49
697,0,249303,50
698,0,249302,51
699,0,249301,52
700,0,249300,53
701,0,249299,54
702,0,249298,55
703,0,249297,56
704,0,249296,57
705,0,249295,58
706,0,249294,59
707,0,249293,60
708,0,249292,61
709,0,249291,62
710,0,249290,63
711,0,249289,64
712,0,249288,65
713,0,249287,66
714,0,249286,67
715,0,249285,68
716,0,249284,69
717,0,249283,70
718,0,249282,71
719,0,249281,72
720,0,249280,73
721,0,249279,74
722,0,249278,75
723,0,249277,76
724,0,249276,77
725,0,249275,78
726,0,249274,79
727,0,249273,80
728,0,249272,81
729,0,249271,82
730,0,249270,83
731,0,249269,84
732,0,249268,85
733,0,249267,86
734,0,249266,87
735,0,249265,88
736,0,249264,89
737,0,249263,90
738,0,249262,91
739,0,249261,92
740,0,249260,92
741,0,249259,91
742,0,249258,90
743,0,249257,89
744,0,249256,88
745,0,249255,87
746,0,249254,86
747,0,249253,85
748,0,249252,84
749,0,249251,83
750,0,249250,82
751,0,249249,81
752,0,249248,80
753,0,249247,79
754,0,249246,78
755,0,249245,77
756,0,249244,76
757,0,249243,75
758,0,249242,74
759,0,249241,73
760,0,249240,72
761,0,249239,71
762,0,249238,70
763,0,249237,69
764,0,249236,68
765,0,249235,67
766,0,249234,66
767,0,249233,65
768,0,249232,64
769,0,249231,63
770,0,249230,62
771,0,249229,61
772,0,249228,60
773,0,249227,59
774,0,249226,58
775,0,249225,57
776,0,249224,56
777,0,249223,55
778,0,249222,54
779,0,249221,53
780,0,249220,52
781,0,249219,51
782,0,249218,50
783,0,249217,49
784,0,249216,48
785,0,249215,47
786,0,249214,46
787,0,249213,45
788,0,249212,44
789,0,249211,43
790,0,249210,42
791,0,249209,41
792,0,249208,40
793,0,249207,39
794,0,249206,38
795,0,249205,37
796,0,249204,36
797,0,249203,35
798,0,249202,34
799,0,249201,33
800,0,249200,32
801,0,249199,31
802,0,249198,30
803,0,249197,29
804,0,249196,28
805,0,249195,27
806,0,249194,26
807,0,249193,25
808,0,249192,24
809,0,249191,23
810,0,249190,22
811,0,249189,21
812,0,249188,20
813,0,249187,19
814,0,249186,18
815,0,249185,17
816,0,249184,16
817,0,249183,15
818,0,249182,14
819,0,249181,13
820,0,249180,12
821,0,249179,11
822,0,249178,10
823,0,249177,9
824,0,249176,8
825,0,249175,7
826,0,249174,6
827,0,249173,5
828,0,249172,4
829,0,249171,3
830,0,249170,2
831,0,249169,1
832,0,249168,0
833,0,249167,1
834,0,249166,2
835,0,249165,3
836,0,249164,4
837,0,249163,5
838,0,249162,6
839,0,249161,7
840,0,249160,8
841,0,249159,9
842,0,249158,10
843,0,249157,11
844,0,249156,12
845,0,249155,13
846,0,249154,14
847,0,249153,15
848,0,249152,16
849,0,249151,17
850,0,249150,18
851,0,249149,19
852,0,249148,20
853,0,249147,21
854,0,249146,22
855,0,249145,23
856,0,249144,24
857,0,249143,25
858,0,249142,26
859,0,249141,27
860,0,249140,28
861,0,249139,29
862,0,249138,30
863,0,249137,31
864,0,249136,32
865,0,249135,33
866,0,249134,34
867,0,249133,35
868,0,249132,36
869,0,249131,37
870,0,249130,38
871,0,249129,39
872,0,249128,40
873,0,249127,41
874,0,249126,42
875,0,249125,43
876,0,249124,44
877,0,249123,45
878,0,249122,46
879,0,249121,47
880,0,249120,48
881,0,249119,49
882,0,249118,50
883,0,249117,51
884,0,249116,52
885,0,249115,53
886,0,249114,54
887,0,249113,55
888,0,249112,56
889,0,249111,57
890,0,249110,58
891,0,249109,59
892,0,249108,60
893,0,249107,61
894,0,249106,62
895,0,249105,63
896,0,249104,64
897,0,249103,65
898,0,249102,66
899,0,249101,67
900,0,249100,68
901,0,249099,69
902,0,249098,70
903,0,249097,71
904,0,249096,72
905,0,249095,73
906,0,249094,74
907,0,249093,75
908,0,249092,76
909,0,249091,77
910,0,249090,78
911,0,249089,79
912,0,249088,80
913,0,249087,81
914,0,249086,82
915,0,249085,83
916,0,249084,84
917,0,249083,85
918,0,249082,86
919,0,249081,87
920,0,249080,88
921,0,249079,89
922,0,249078,90
923,0,249077,91
924,0,249076,92
925,0,249075,93
926,0,249074,94
927,0,249073,95
928,0,249072,96
929,0,249071,97
930,0,249070,98
931,0,249069,99
932,0,249068,100
933,0,249067,101
934,0,249066,102
935,0,249065,102
936,0,249064,101
937,0,249063,100
938,0,249062,99
939,0,249061,98
940,0,249060,97
941,0,249059,96
942,0,249058,95
943,0,249057,94
944,0,249056,93
945,0,249055,92
946,0,249054,91
947,0,249053,90
948,0,249052,89
949,0,249051,88
950,0,249050,87
951,0,249049,86
952,0,249048,85
953,0,249047,84
954,0,249046,83
955,0,249045,82
956,0,249044,81
957,0,249043,80
958,0,249042,79
959,0,249041,78
960,0,249040,77
961,0,249039,76
962,0,249038,75
963,0,249037,74
964,0,249036,73
965,0,249035,72
966,0,249034,71
967,0,249033,70
968,0,249032,69
969,0,249031,68
970,0,249030,67
971,0,249029,66
972,0,249028,65
973,0,249027,64
974,0,249026,63
975,0,249025,62
976,0,249024,61
977,0,249023,60
978,0,249022,59
979,0,249021,58
980,0,249020,57
981,0,249019,56
982,0,249018,55
983,0,249017,54
984,0,249016,53
985,0,249015,52
986,0,249014,51
987,0,249013,50
988,0,249012,49
989,0,249011,48
990,0,249010,47
991,0,249009,46
992,0,249008,45
993,0,249007,44
994,0,249006,43
995,0,249005,42
996,0,249004,41
997,0,249003,40
998,0,249002,39
999,0,249001,38
1000,0,249000,37
1001,0,248999,36
1002,0,248998,35
1003,0,248997,34
1004,0,248996,33
1005,0,248995,32
1006,0,248994,31
1007,0,248993,30
1008,0,248992,29
1009,0,248991,28
1010,0,248990,27
1011,0,248989,26
1012,0,248988,25
1013,0,248987,24
1014,0,248986,23
1015,0,248985,22
1016,0,248984,21
1017,0,248983,20
1018,0,248982,19
1019,0,248981,18
1020,0,248980,17
1021,0,248979,16
1022,0,248978,15
1023,0,248977,14
1024,0,248976,13
1025,0,248975,12
1026,0,248974,11
1027,0,248973,10
1028,0,248972,9
1029,0,248971,8
1030,0,248970,7
1031,0,248969,6
1032,0,248968,5
1033,0,248967,4
1034,0,248966,3
1035,0,248965,2
1036,0,248964,1
1037,0,248963,0
1038,0,248962,1
1039,0,248961,2
1040,0,248960,3
1041,0,248959,4
1042,0,248958,5
1043,0,248957,6
1044,0,248956,7
1045,0,248955,8
1046,0,248954,9
1047,0,248953,10
1048,0,248952,11
1049,0,248951,12
1050,0,248950,13
1051,0,248949,14
1052,0,248948,15
1053,0,248947,16
1054,0,248946,17
1055,0,248945,18
1056,0,248944,19
1057,0,248943,20
1058,0,248942,21
1059,0,248941,22
1060,0,248940,23
1061,0,248939,24
1062,0,248938,25
1063,0,248937,26
1064,0,248936,27
1065,0,248935,28
1066,0,248934,29
1067,0,248933,30
1068,0,248932,31
1069,0,248931,32
1070,0,248930,33
1071,0,248929,34
1072,0,248928,35
1073,0,248927,36
1074,0,248926,37
1075,0,248925,38
1076,0,248924,39
1077,0,248923,40
1078,0,248922,41
1079,0,248921,42
1080,0,248920,43
1081,0,248919,44
1082,0,248918,45
1083,0,248917,46
1084,0,248916,47
1085,0,248915,48
1086,0,248914,49
1087,0,248913,50
1088,0,248912,51
1089,0,248911,52
1090,0,248910,53
1091,0,248909,54
1092,0,248908,55
1093,0,248907,56
1094,0,248906,57
1095,0,248905,58
1096,1,248904,59
1097,0,248903,60
1098,0,248902,61
1099,24,248901,62
1100,0,248900,63
1101,0,248899,64
1102,13,248898,65
1103,0,248897,66
1104,1,248896,67
1105,0,248895,68
1106,12,248894,69
1107,0,248893,70
1108,18,248892,71
1109,0,248891,72
1110,0,248890,73
1111,0,248889,74
1112,0,248888,75
1113,0,248887,76
1114,0,248886,77
1115,0,248885,78
1116,5,248884,79
1117,0,248883,80
1118,0,248882,81
1119,0,248881,82
1120,0,248880,83
1121,0,248879,84
1122,0,248878,85
1123,0,248877,86
1124,1,248876,87
1125,0,248875,88
1126,4,248874,89
1127,0,248873,90
1128,0,248872,91
1129,0,248871,92
1130,0,248870,93
1131,0,248869,94
1132,0,248868,93
1133,0,248867,92
1134,0,248866,91
1135,0,248865,90
1136,0,248864,89
1137,0,248863,88
1138,0,248862,87
1139,0,248861,86
1140,0,248860,85
1141,0,248859,84
1142,8,248858,83
1143,0,248857,82
1144,0,248856,81
1145,0,248855,80
1146,0,248854,79
1147,0,248853,78
1148,0,248852,77
1149,0,248851,76
1150,0,248850,75
1151,0,248849,74
1152,0,248848,73
1153,0,248847,72
1154,0,248846,71
1155,0,248845,70
1156,33,248844,69
1157,0,248843,68
1158,1,248842,67
1159,2,248841,66
1160,0,248840,65
1161,0,248839,64
1162,0,248838,63
1163,26,248837,62
1164,0,248836,61
1165,0,248835,60
1166,0,248834,59
1167,0,248833,58
1168,8,248832,57
1169,0,248831,56
1170,0,248830,55
1171,0,248829,54
1172,0,248828,53
1173,0,248827,52
1174,0,248826,51
1175,0,248825,50
1176,0,248824,49
1177,0,248823,48
1178,0,248822,47
1179,0,248821,46
1180,3,248820,45
1181,28,248819,44
1182,0,248818,43
1183,0,248817,42
1184,4,248816,41
1185,0,248815,40
1186,0,248814,39
1187,32,248813,38
1188,0,248812,37
1189,0,248811,36
1190,19,248810,35
1191,0,248809,34
1192,0,248808,33
1193,0,248807,32
1194,0,248806,31
1195,0,248805,30
1196,0,248804,29
1197,0,248803,28
1198,0,248802,27
1199,0,248801,26
1200,0,248800,25
1201,0,248799,24
1202,0,248798,23
1203,0,248797,22
1204,0,248796,21
1205,0,248795,20
1206,0,248794,19
1207,0,248793,18
1208,0,248792,17
1209,0,248791,16
1210,0,248790,15
1211,0,248789,14
1212,0,248788,13
1213,0,248787,12
1214,0,248786,11
1215,0,248785,10
1216,23,248784,9
1217,0,248783,8
1218,0,248782,7
1219,0,248781,6
1220,0,248780,5
1221,0,248779,4
1222,0,248778,3
1223,0,248777,2
1224,0,248776,1
1225,0,248775,0
1226,0,248774,1
1227,0,248773,2
1228,0,248772,3
1229,0,248771,4
1230,0,248770,5
1231,0,248769,6
1232,0,248768,7
1233,0,248767,8
1234,0,248766,9
1235,0,248765,10
1236,14,248764,11
1237,0,248763,12
1238,0,248762,13
1239,0,248761,14
1240,0,248760,15
1241,0,248759,16
1242,0,248758,17
1243,0,248757,18
1244,1,248756,19
1245,0,248755,20
1246,8,248754,21
1247,0,248753,22
1248,0,248752,23
1249,0,248751,24
1250,0,248750,25
1251,0,248749,26
1252,0,248748,27
1253,2,248747,28
1254,1,248746,29
1255,0,248745,30
1256,0,248744,31
1257,0,248743,32
1258,0,248742,33
1259,0,248741,34
1260,0,248740,35
1261,0,248739,36
1262,0,248738,37
1263,0,248737,38
1264,0,248736,39
1265,0,248735,40
1266,0,248734,41
1267,0,248733,42
1268,0,248732,43
1269,0,248731,44
1270,0,248730,45
1271,0,248729,46
1272,0,248728,47
1273,0,248727,48
1274,0,248726,49
1275,0,248725,50
1276,0,248724,51
1277,0,248723,52
1278,0,248722,53
1279,0,248721,54
1280,0,248720,55
1281,0,248719,56
1282,0,248718,57
1283,0,248717,58
1284,0,248716,59
1285,0,248715,60
1286,0,248714,61
1287,0,248713,62
1288,0,248712,63
1289,0,248711,64
1290,0,248710,65
1291,0,248709,66
1292,0,248708,67
1293,0,248707,68
1294,0,248706,69
1295,0,248705,70
1296,0,248704,71
1297,0,248703,72
1298,0,248702,73
1299,0,248701,74
1300,0,248700,75
1301,0,248699,76
1302,0,248698,77
1303,0,248697,78
1304,0,248696,79
1305,0,248695,80
1306,0,248694,81
1307,0,248693,82
1308,0,248692,83
1309,0,248691,84
1310,0,248690,85
1311,0,248689,86
1312,0,248688,87
1313,0,248687,88
1314,0,248686,88
1315,0,248685,87
1316,0,248684,86
1317,0,248683,85
1318,0,248682,84
1319,0,248681,83
1320,0,248680,82
1321,0,248679,81
1322,0,248678,80
1323,0,248677,79
1324,0,248676,78
1325,0,248675,77
1326,0,248674,76
1327,0,248673,75
1328,0,248672,74
1329,0,248671,73
1330,0,248670,72
1331,0,248669,71
1332,0,248668,70
1333,0,248667,69
1334,0,248666,68
1335,0,248665,67
1336,0,248664,66
1337,0,248663,65
1338,0,248662,64
1339,0,248661,63
1340,0,248660,62
1341,0,248659,61
1342,0,248658,60
1343,0,248657,59
1344,0,248656,58
1345,0,248655,57
1346,0,248654,56
1347,0,248653,55
1348,0,248652,54
1349,0,248651,53
1350,0,248650,52
1351,0,248649,51
1352,0,248648,50
1353,0,248647,49
1354,0,248646,48
1355,0,248645,47
1356,0,248644,46
1357,0,248643,45
1358,0,248642,44
1359,0,248641,43
1360,0,248640,42
1361,0,248639,41
1362,0,248638,40
1363,0,248637,39
1364,0,248636,38
1365,0,248635,37
1366,0,248634,36
1367,0,248633,35
1368,0,248632,34
1369,0,248631,33
1370,0,248630,32
1371,0,248629,31
1372,0,248628,30
1373,0,248627,29
1374,0,248626,28
1375,0,248625,27
1376,0,248624,26
1377,0,248623,25
1378,0,248622,24
1379,0,248621,23
1380,0,248620,22
1381,0,248619,21
1382,0,248618,20
1383,0,248617,19
1384,0,248616,18
1385,0,248615,17
1386,0,248614,16
1387,0,248613,15
1388,0,248612,14
1389,0,248611,13
1390,0,248610,12
1391,0,248609,11
1392,0,248608,10
1393,0,248607,9
1394,0,248606,8
1395,0,248605,7
1396,0,248604,6
1397,0,248603,5
1398,0,248602,4
1399,0,248601,3
1400,0,248600,2
1401,0,248599,1
1402,0,248598,0
1403,0,248597,1
1404,0,248596,2
1405,0,248595,3
1406,0,248594,4
1407,0,248593,5
1408,0,248592,6
1409,0,248591,7
1410,0,248590,8
1411,0,248589,9
1412,0,248588,10
1413,0,248587,11
1414,0,248586,12
1415,0,248585,13
1416,0,248584,14
1417,0,248583,15
1418,0,248582,16
1419,0,248581,17
1420,0,248580,18
1421,0,248579,19
1422,0,248578,20
1423,0,248577,21
1424,0,248576,22
1425,0,248575,23
1426,0,248574,24
1427,0,248573,25
1428,0,248572,26
1429,0,248571,27
1430,0,248570,28
1431,0,248569,29
1432,0,248568,30
1433,0,248567,31
1434,0,248566,32
1435,0,248565,33
1436,0,248564,34
1437,0,248563,35
1438,0,248562,36
1439,0,248561,37
1440,0,248560,38
1441,0,248559,39
1442,0,248558,40
1443,0,248557,41
1444,0,248556,42
1445,0,248555,43
1446,0,248554,44
1447,0,248553,45
1448,0,248552,46
1449,0,248551,47
1450,0,248550,48
1451,0,248549,49
1452,0,248548,50
1453,0,248547,51
1454,0,248546,52
1455,0,248545,53
1456,0,248544,54
1457,0,248543,55
1458,0,248542,56
1459,0,248541,57
1460,0,248540,58
1461,0,248539,59
1462,0,248538,60
1463,0,248537,61
1464,0,248536,62
1465,0,248535,63
1466,0,248534,64
1467,0,248533,65
1468,0,248532,66
1469,0,248531,67
1470,0,248530,68
1471,0,248529,69
1472,0,248528,70
1473,0,248527,71
1474,0,248526,72
1475,0,248525,73
1476,0,248524,74
1477,0,248523,75
1478,0,248522,76
1479,0,248521,77
1480,0,248520,78
1481,0,248519,79
1482,0,248518,80
1483,0,248517,81
1484,0,248516,82
1485,0,248515,83
1486,0,248514,84
1487,0,248513,85
1488,0,248512,86
1489,0,248511,87
1490,0,248510,88
1491,0,248509,89
1492,0,248508,90
1493,0,248507,91
1494,0,248506,92
