Position,Value,Centromere_distance,Nucleosome_distance
232,0,249768,38
233,3,249767,37
234,0,249766,36
235,0,249765,35
236,0,249764,34
237,0,249763,33
238,0,249762,32
239,0,249761,31
240,15,249760,30
241,0,249759,29
242,0,249758,28
243,0,249757,27
244,0,249756,26
245,0,249755,25
246,0,249754,24
247,0,249753,23
248,6,249752,22
249,1,249751,21
250,0,249750,20
251,0,249749,19
252,0,249748,18
253,0,249747,17
254,0,249746,16
255,0,249745,15
256,0,249744,14
257,0,249743,13
258,0,249742,12
259,0,249741,11
260,0,249740,10
261,0,249739,9
262,0,249738,8
263,0,249737,7
264,0,249736,6
265,0,249735,5
266,0,249734,4
267,0,249733,3
268,0,249732,2
269,0,249731,1
270,0,249730,0
271,0,249729,1
272,0,249728,2
273,0,249727,3
274,0,249726,4
275,0,249725,5
276,0,249724,6
277,0,249723,7
278,0,249722,8
279,0,249721,9
280,0,249720,10
281,0,249719,11
282,0,249718,12
283,0,249717,13
284,0,249716,14
285,1,249715,15
286,0,249714,16
287,0,249713,17
288,0,249712,18
289,0,249711,19
290,0,249710,20
291,0,249709,21
292,0,249708,22
293,0,249707,23
294,0,249706,24
295,0,249705,25
296,0,249704,26
297,0,249703,27
298,0,249702,28
299,0,249701,29
300,0,249700,30
301,0,249699,31
302,0,249698,32
303,0,249697,33
304,0,249696,34
305,0,249695,35
306,0,249694,36
307,0,249693,37
308,0,249692,38
309,0,249691,39
310,0,249690,40
311,0,249689,41
312,0,249688,42
313,0,249687,43
314,0,249686,44
315,0,249685,45
316,0,249684,46
317,0,249683,47
318,0,249682,48
319,0,249681,49
320,0,249680,50
321,0,249679,51
322,0,249678,52
323,0,249677,53
324,0,249676,54
325,0,249675,55
326,0,249674,56
327,0,249673,57
328,0,249672,58
329,0,249671,59
330,0,249670,60
331,0,249669,61
332,0,249668,62
333,0,249667,63
334,0,249666,64
335,0,249665,65
336,0,249664,66
337,0,249663,67
338,0,249662,68
339,1,249661,69
340,0,249660,70
341,0,249659,71
342,0,249658,72
343,0,249657,73
344,3,249656,74
345,0,249655,75
346,0,249654,76
347,0,249653,77
348,1,249652,78
349,0,249651,79
350,0,249650,80
351,0,249649,81
352,0,249648,82
353,0,249647,83
354,0,249646,84
355,0,249645,85
356,0,249644,86
357,0,249643,87
358,0,249642,88
359,0,249641,89
360,0,249640,90
361,0,249639,91
362,0,249638,92
363,0,249637,93
364,1,249636,94
365,0,249635,95
366,0,249634,96
367,0,249633,96
368,0,249632,95
369,0,249631,94
370,0,249630,93
371,3,249629,92
372,7,249628,91
373,0,249627,90
374,3,249626,89
375,0,249625,88
376,0,249624,87
377,0,249623,86
378,0,249622,85
379,0,249621,84
380,0,249620,83
381,0,249619,82
382,0,249618,81
383,0,249617,80
384,0,249616,79
385,0,249615,78
386,0,249614,77
387,1,249613,76
388,0,249612,75
389,0,249611,74
390,0,249610,73
391,0,249609,72
392,0,249608,71
393,0,249607,70
394,0,249606,69
395,1,249605,68
396,0,249604,67
397,0,249603,66
398,0,249602,65
399,0,249601,64
400,0,249600,63
401,0,249599,62
402,0,249598,61
403,0,249597,60
404,0,249596,59
405,0,249595,58
406,0,249594,57
407,0,249593,56
408,2,249592,55
409,0,249591,54
410,1,249590,53
411,0,249589,52
412,0,249588,51
413,0,249587,50
414,0,249586,49
415,0,249585,48
416,0,249584,47
417,0,249583,46
418,0,249582,45
419,0,249581,44
420,0,249580,43
421,0,249579,42
422,0,249578,41
423,0,249577,40
424,0,249576,39
425,0,249575,38
426,0,249574,37
427,0,249573,36
428,0,249572,35
429,0,249571,34
430,0,249570,33
431,0,249569,32
432,0,249568,31
433,0,249567,30
434,0,249566,29
435,0,249565,28
436,0,249564,27
437,0,249563,26
438,0,249562,25
439,0,249561,24
440,0,249560,23
441,4,249559,22
442,0,249558,21
443,0,249557,20
444,0,249556,19
445,1,249555,18
446,0,249554,17
447,0,249553,16
448,0,249552,15
449,0,249551,14
450,0,249550,13
451,0,249549,12
452,0,249548,11
453,0,249547,10
454,0,249546,9
455,0,249545,8
456,0,249544,7
457,0,249543,6
458,1,249542,5
459,0,249541,4
460,0,249540,3
461,0,249539,2
462,0,249538,1
463,0,249537,0
464,1,249536,1
465,0,249535,2
466,0,249534,3
467,0,249533,4
468,0,249532,5
469,0,249531,6
470,0,249530,7
471,0,249529,8
472,0,249528,9
473,0,249527,10
474,0,249526,11
475,0,249525,12
476,0,249524,13
477,0,249523,14
478,0,249522,15
479,0,249521,16
480,0,249520,17
481,0,249519,18
482,0,249518,19
483,0,249517,20
484,0,249516,21
485,0,249515,22
486,0,249514,23
487,0,249513,24
488,0,249512,25
489,0,249511,26
490,0,249510,27
491,0,249509,28
492,0,249508,29
493,0,249507,30
494,0,249506,31
495,0,249505,32
496,0,249504,33
497,0,249503,34
498,0,249502,35
499,1,249501,36
500,0,249500,37
501,0,249499,38
502,0,249498,39
503,0,249497,40
504,0,249496,41
505,0,249495,42
506,0,249494,43
507,0,249493,44
508,0,249492,45
509,0,249491,46
510,2,249490,47
511,0,249489,48
512,0,249488,49
513,0,249487,50
514,0,249486,51
515,2,249485,52
516,0,249484,53
517,0,249483,54
518,0,249482,55
519,0,249481,56
520,0,249480,57
521,0,249479,58
522,0,249478,59
523,0,249477,60
524,0,249476,61
525,0,249475,62
526,0,249474,63
527,0,249473,64
528,0,249472,65
529,0,249471,66
530,0,249470,67
531,0,249469,68
532,0,249468,69
533,0,249467,70
534,0,249466,71
535,0,249465,72
536,0,249464,73
537,0,249463,74
538,0,249462,75
539,0,249461,76
540,0,249460,77
541,0,249459,78
542,0,249458,79
543,0,249457,80
544,0,249456,81
545,0,249455,82
546,0,249454,83
547,0,249453,84
548,1,249452,85
549,0,249451,86
550,0,249450,87
551,0,249449,88
552,0,249448,89
553,0,249447,90
554,0,249446,91
555,0,249445,92
556,0,249444,93
557,0,249443,94
558,0,249442,95
559,0,249441,96
560,0,249440,97
561,0,249439,98
562,0,249438,99
563,0,249437,100
564,0,249436,99
565,0,249435,98
566,0,249434,97
567,0,249433,96
568,0,249432,95
569,0,249431,94
570,0,249430,93
571,0,249429,92
572,0,249428,91
573,0,249427,90
574,0,249426,89
575,1,249425,88
576,0,249424,87
577,0,249423,86
578,0,249422,85
579,0,249421,84
580,0,249420,83
581,0,249419,82
582,0,249418,81
583,0,249417,80
584,0,249416,79
585,0,249415,78
586,0,249414,77
587,0,249413,76
588,0,249412,75
589,0,249411,74
590,0,249410,73
591,0,249409,72
592,0,249408,71
593,0,249407,70
594,0,249406,69
595,0,249405,68
596,1,249404,67
597,0,249403,66
598,0,249402,65
599,0,249401,64
600,0,249400,63
601,0,249399,62
602,0,249398,61
603,0,249397,60
604,0,249396,59
605,0,249395,58
606,0,249394,57
607,0,249393,56
608,0,249392,55
609,0,249391,54
610,0,249390,53
611,0,249389,52
612,0,249388,51
613,0,249387,50
614,0,249386,49
615,0,249385,48
616,0,249384,47
617,0,249383,46
618,0,249382,45
619,0,249381,44
620,0,249380,43
621,0,249379,42
622,0,249378,41
623,0,249377,40
624,0,249376,39
625,4,249375,38
626,0,249374,37
627,0,249373,36
628,0,249372,35
629,0,249371,34
630,0,249370,33
631,0,249369,32
632,0,249368,31
633,0,249367,30
634,0,249366,29
635,0,249365,28
636,0,249364,27
637,0,249363,26
638,0,249362,25
639,0,249361,24
640,0,249360,23
641,0,249359,22
642,0,249358,21
643,0,249357,20
644,0,249356,19
645,0,249355,18
646,0,249354,17
647,0,249353,16
648,0,249352,15
649,0,249351,14
650,0,249350,13
651,0,249349,12
652,0,249348,11
653,2,249347,10
654,0,249346,9
655,0,249345,8
656,0,249344,7
657,0,249343,6
658,0,249342,5
659,0,249341,4
660,9,249340,3
661,0,249339,2
662,0,249338,1
663,0,249337,0
664,0,249336,1
665,0,249335,2
666,0,249334,3
667,0,249333,4
668,0,249332,5
669,0,249331,6
670,0,249330,7
671,0,249329,8
672,0,249328,9
673,0,249327,10
674,0,249326,11
675,14,249325,12
676,0,249324,13
677,0,249323,14
678,1,249322,15
679,0,249321,16
680,0,249320,17
681,0,249319,18
682,0,249318,19
683,0,249317,20
684,7,249316,21
685,0,249315,22
686,0,249314,23
687,0,249313,24
688,0,249312,25
689,0,249311,26
690,0,249310,27
691,0,249309,28
692,0,249308,29
693,0,249307,30
694,0,249306,31
695,0,249305,32
696,0,249304,33
697,0,249303,34
698,0,249302,35
699,0,249301,36
700,0,249300,37
701,2,249299,38
702,0,249298,39
703,0,249297,40
704,0,249296,41
705,0,249295,42
706,0,249294,43
707,0,249293,44
708,0,249292,45
709,0,249291,46
710,0,249290,47
711,0,249289,48
712,0,249288,49
713,0,249287,50
714,0,249286,51
715,0,249285,52
716,0,249284,53
717,0,249283,54
718,0,249282,55
719,0,249281,56
720,0,249280,57
721,0,249279,58
722,0,249278,59
723,0,249277,60
724,0,249276,61
725,0,249275,62
726,0,249274,63
727,0,249273,64
728,0,249272,65
729,2,249271,66
730,0,249270,67
731,0,249269,68
732,0,249268,69
733,0,249267,68
734,0,249266,67
735,0,249265,66
736,0,249264,65
737,0,249263,64
738,1,249262,63
739,0,249261,62
740,0,249260,61
741,8,249259,60
742,0,249258,59
743,0,249257,58
744,0,249256,57
745,0,249255,56
746,0,249254,55
747,0,249253,54
748,0,249252,53
749,3,249251,52
750,0,249250,51
751,0,249249,50
752,0,249248,49
753,0,249247,48
754,0,249246,47
755,1,249245,46
756,0,249244,45
757,0,249243,44
758,0,249242,43
759,0,249241,42
760,21,249240,41
761,4,249239,40
762,0,249238,39
763,0,249237,38
764,0,249236,37
765,5,249235,36
766,0,249234,35
767,0,249233,34
768,0,249232,33
769,0,249231,32
770,0,249230,31
771,0,249229,30
772,0,249228,29
773,2,249227,28
774,0,249226,27
775,0,249225,26
776,0,249224,25
777,0,249223,24
778,0,249222,23
779,0,249221,22
780,0,249220,21
781,0,249219,20
782,0,249218,19
783,0,249217,18
784,0,249216,17
785,0,249215,16
786,3,249214,15
787,0,249213,14
788,0,249212,13
789,0,249211,12
790,1,249210,11
791,0,249209,10
792,2,249208,9
793,0,249207,8
794,0,249206,7
795,0,249205,6
796,0,249204,5
797,0,249203,4
798,0,249202,3
799,0,249201,2
800,0,249200,1
801,0,249199,0
802,0,249198,1
803,0,249197,2
804,0,249196,3
805,0,249195,4
806,0,249194,5
807,4,249193,6
808,0,249192,7
809,0,249191,8
810,1,249190,9
811,0,249189,10
812,0,249188,11
813,0,249187,12
814,0,249186,13
815,0,249185,14
816,0,249184,15
817,0,249183,16
818,0,249182,17
819,0,249181,18
820,0,249180,19
821,0,249179,20
822,0,249178,21
823,0,249177,22
824,0,249176,23
825,0,249175,24
826,0,249174,25
827,0,249173,26
828,0,249172,27
829,0,249171,28
830,0,249170,29
831,0,249169,30
832,0,249168,31
833,0,249167,32
834,0,249166,33
835,0,249165,34
836,0,249164,35
837,1,249163,36
838,0,249162,37
839,0,249161,38
840,0,249160,39
841,0,249159,40
842,0,249158,41
843,0,249157,42
844,0,249156,43
845,0,249155,44
846,0,249154,45
847,0,249153,46
848,0,249152,47
849,0,249151,48
850,0,249150,49
851,0,249149,50
852,0,249148,51
853,0,249147,52
854,0,249146,53
855,0,249145,54
856,0,249144,55
857,0,249143,56
858,4,249142,57
859,0,249141,58
860,0,249140,59
861,0,249139,60
862,1,249138,61
863,0,249137,62
864,0,249136,63
865,0,249135,64
866,0,249134,65
867,0,249133,66
868,0,249132,67
869,0,249131,68
870,0,249130,69
871,0,249129,70
872,0,249128,71
873,0,249127,72
874,0,249126,73
875,0,249125,73
876,2,249124,72
877,0,249123,71
878,0,249122,70
879,8,249121,69
880,0,249120,68
881,0,249119,67
882,0,249118,66
883,0,249117,65
884,0,249116,64
885,1,249115,63
886,0,249114,62
887,1,249113,61
888,0,249112,60
889,0,249111,59
890,0,249110,58
891,0,249109,57
892,0,249108,56
893,0,249107,55
894,0,249106,54
895,0,249105,53
896,0,249104,52
897,3,249103,51
898,0,249102,50
899,0,249101,49
900,0,249100,48
901,1,249099,47
902,0,249098,46
903,0,249097,45
904,0,249096,44
905,0,249095,43
906,0,249094,42
907,0,249093,41
908,1,249092,40
909,0,249091,39
910,0,249090,38
911,0,249089,37
912,0,249088,36
913,5,249087,35
914,0,249086,34
915,0,249085,33
916,0,249084,32
917,0,249083,31
918,0,249082,30
919,0,249081,29
920,0,249080,28
921,0,249079,27
922,0,249078,26
923,0,249077,25
924,0,249076,24
925,12,249075,23
926,0,249074,22
927,0,249073,21
928,0,249072,20
929,0,249071,19
930,0,249070,18
931,0,249069,17
932,0,249068,16
933,4,249067,15
934,0,249066,14
935,0,249065,13
936,0,249064,12
937,0,249063,11
938,0,249062,10
939,0,249061,9
940,0,249060,8
941,0,249059,7
942,0,249058,6
943,0,249057,5
944,0,249056,4
945,3,249055,3
946,0,249054,2
947,0,249053,1
948,0,249052,0
949,0,249051,1
950,0,249050,2
951,0,249049,3
952,4,249048,4
953,0,249047,5
954,4,249046,6
955,0,249045,7
956,0,249044,8
957,0,249043,9
958,0,249042,10
959,0,249041,11
960,0,249040,12
961,0,249039,13
962,0,249038,14
963,0,249037,15
964,0,249036,16
965,5,249035,17
966,0,249034,18
967,6,249033,19
968,0,249032,20
969,0,249031,21
970,0,249030,22
971,0,249029,23
972,5,249028,24
973,0,249027,25
974,0,249026,26
975,0,249025,27
976,2,249024,28
977,0,249023,29
978,0,249022,30
979,0,249021,31
980,0,249020,32
981,0,249019,33
982,0,249018,34
983,0,249017,35
984,0,249016,36
985,0,249015,37
986,0,249014,38
987,0,249013,39
988,0,249012,40
989,0,249011,41
990,0,249010,42
991,0,249009,43
992,0,249008,44
993,0,249007,45
994,2,249006,46
995,0,249005,47
996,1,249004,48
997,0,249003,49
998,0,249002,50
999,0,249001,51
1000,7,249000,52
1001,0,248999,53
1002,0,248998,54
1003,0,248997,55
1004,0,248996,56
1005,0,248995,57
1006,0,248994,58
1007,0,248993,59
1008,0,248992,60
1009,9,248991,61
1010,0,248990,62
1011,0,248989,63
1012,0,248988,64
1013,0,248987,65
1014,0,248986,66
1015,1,248985,67
1016,0,248984,68
1017,0,248983,69
1018,3,248982,70
1019,0,248981,71
1020,0,248980,72
1021,0,248979,73
1022,0,248978,74
1023,0,248977,75
1024,0,248976,76
1025,8,248975,77
1026,1,248974,78
1027,0,248973,79
1028,0,248972,80
1029,0,248971,81
1030,0,248970,82
1031,1,248969,83
1032,0,248968,84
1033,0,248967,85
1034,0,248966,86
1035,0,248965,86
1036,0,248964,85
1037,4,248963,84
1038,2,248962,83
1039,0,248961,82
1040,0,248960,81
1041,1,248959,80
1042,0,248958,79
1043,0,248957,78
1044,0,248956,77
1045,11,248955,76
1046,0,248954,75
1047,0,248953,74
1048,0,248952,73
1049,0,248951,72
1050,0,248950,71
1051,0,248949,70
1052,0,248948,69
1053,0,248947,68
1054,8,248946,67
1055,1,248945,66
1056,0,248944,65
1057,0,248943,64
1058,0,248942,63
1059,0,248941,62
1060,0,248940,61
1061,0,248939,60
1062,0,248938,59
1063,9,248937,58
1064,0,248936,57
1065,0,248935,56
1066,0,248934,55
1067,0,248933,54
1068,0,248932,53
1069,0,248931,52
1070,0,248930,51
1071,0,248929,50
1072,0,248928,49
1073,0,248927,48
1074,0,248926,47
1075,0,248925,46
1076,0,248924,45
1077,0,248923,44
1078,0,248922,43
1079,0,248921,42
1080,0,248920,41
1081,0,248919,40
1082,0,248918,39
1083,0,248917,38
1084,0,248916,37
1085,0,248915,36
1086,0,248914,35
1087,2,248913,34
1088,0,248912,33
1089,0,248911,32
1090,0,248910,31
1091,0,248909,30
1092,0,248908,29
1093,0,248907,28
1094,0,248906,27
1095,0,248905,26
1096,0,248904,25
1097,0,248903,24
1098,0,248902,23
1099,0,248901,22
1100,0,248900,21
1101,13,248899,20
1102,0,248898,19
1103,0,248897,18
1104,5,248896,17
1105,0,248895,16
1106,0,248894,15
1107,0,248893,14
1108,0,248892,13
1109,0,248891,12
1110,0,248890,11
1111,0,248889,10
1112,0,248888,9
1113,0,248887,8
1114,0,248886,7
1115,0,248885,6
1116,0,248884,5
1117,0,248883,4
1118,0,248882,3
1119,0,248881,2
1120,0,248880,1
1121,0,248879,0
1122,0,248878,1
1123,0,248877,2
1124,0,248876,3
1125,0,248875,4
1126,0,248874,5
1127,3,248873,6
1128,0,248872,7
1129,0,248871,8
1130,0,248870,9
1131,0,248869,10
1132,0,248868,11
1133,0,248867,12
1134,0,248866,13
1135,0,248865,14
1136,0,248864,15
1137,0,248863,16
1138,0,248862,17
1139,0,248861,18
1140,0,248860,19
1141,0,248859,20
1142,0,248858,21
1143,0,248857,22
1144,0,248856,23
1145,0,248855,24
1146,3,248854,25
1147,0,248853,26
1148,0,248852,27
1149,0,248851,28
1150,0,248850,29
1151,0,248849,30
1152,0,248848,31
1153,0,248847,32
1154,0,248846,33
1155,0,248845,34
1156,0,248844,35
1157,0,248843,36
1158,0,248842,37
1159,0,248841,38
1160,0,248840,39
1161,0,248839,40
1162,0,248838,41
1163,0,248837,42
1164,0,248836,43
1165,0,248835,44
1166,0,248834,45
1167,0,248833,46
1168,0,248832,47
1169,0,248831,48
1170,0,248830,49
1171,0,248829,50
1172,0,248828,51
1173,0,248827,52
1174,0,248826,53
1175,0,248825,54
1176,0,248824,55
1177,0,248823,56
1178,0,248822,57
1179,0,248821,58
1180,19,248820,59
1181,0,248819,60
1182,0,248818,61
1183,0,248817,62
1184,0,248816,63
1185,0,248815,64
1186,0,248814,65
1187,0,248813,66
1188,0,248812,67
1189,0,248811,68
1190,0,248810,69
1191,0,248809,70
1192,5,248808,71
1193,0,248807,72
1194,0,248806,73
1195,0,248805,74
1196,1,248804,75
1197,0,248803,76
1198,0,248802,77
1199,0,248801,78
1200,0,248800,79
1201,0,248799,80
1202,11,248798,81
1203,0,248797,82
1204,0,248796,83
1205,0,248795,84
1206,6,248794,85
1207,0,248793,86
1208,0,248792,87
1209,1,248791,88
1210,0,248790,89
1211,0,248789,90
1212,0,248788,91
1213,0,248787,92
1214,0,248786,93
1215,0,248785,94
1216,0,248784,95
1217,0,248783,96
1218,0,248782,97
1219,0,248781,97
1220,0,248780,96
1221,5,248779,95
1222,0,248778,94
1223,0,248777,93
1224,0,248776,92
1225,0,248775,91
1226,0,248774,90
1227,0,248773,89
1228,0,248772,88
1229,0,248771,87
1230,0,248770,86
1231,0,248769,85
1232,0,248768,84
1233,0,248767,83
1234,0,248766,82
1235,0,248765,81
1236,0,248764,80
1237,2,248763,79
1238,0,248762,78
1239,0,248761,77
1240,0,248760,76
1241,0,248759,75
1242,0,248758,74
1243,0,248757,73
1244,0,248756,72
1245,0,248755,71
1246,0,248754,70
1247,0,248753,69
1248,0,248752,68
1249,0,248751,67
1250,0,248750,66
1251,0,248749,65
1252,0,248748,64
1253,11,248747,63
1254,0,248746,62
1255,0,248745,61
1256,0,248744,60
1257,0,248743,59
1258,0,248742,58
1259,0,248741,57
1260,0,248740,56
1261,0,248739,55
1262,0,248738,54
1263,0,248737,53
1264,0,248736,52
1265,0,248735,51
1266,7,248734,50
1267,0,248733,49
1268,0,248732,48
1269,0,248731,47
1270,0,248730,46
1271,0,248729,45
1272,0,248728,44
1273,0,248727,43
1274,0,248726,42
1275,0,248725,41
1276,0,248724,40
1277,0,248723,39
1278,0,248722,38
1279,0,248721,37
1280,0,248720,36
1281,0,248719,35
1282,0,248718,34
1283,0,248717,33
1284,0,248716,32
1285,0,248715,31
1286,0,248714,30
1287,0,248713,29
1288,0,248712,28
1289,0,248711,27
1290,0,248710,26
1291,0,248709,25
1292,0,248708,24
1293,0,248707,23
1294,0,248706,22
1295,0,248705,21
1296,0,248704,20
1297,0,248703,19
1298,0,248702,18
1299,0,248701,17
1300,0,248700,16
1301,0,248699,15
1302,0,248698,14
1303,0,248697,13
1304,0,248696,12
1305,0,248695,11
1306,0,248694,10
1307,0,248693,9
1308,0,248692,8
1309,0,248691,7
1310,0,248690,6
1311,0,248689,5
1312,0,248688,4
1313,0,248687,3
1314,0,248686,2
1315,0,248685,1
1316,0,248684,0
1317,0,248683,1
1318,0,248682,2
1319,0,248681,3
1320,0,248680,4
1321,0,248679,5
1322,0,248678,6
1323,0,248677,7
1324,0,248676,8
1325,0,248675,9
1326,0,248674,10
1327,0,248673,11
1328,0,248672,12
1329,0,248671,13
1330,0,248670,14
1331,12,248669,15
1332,2,248668,16
1333,0,248667,17
1334,0,248666,18
1335,0,248665,19
1336,0,248664,20
1337,0,248663,21
1338,0,248662,22
1339,0,248661,23
1340,0,248660,24
1341,0,248659,25
1342,0,248658,26
1343,0,248657,27
1344,0,248656,28
1345,0,248655,29
1346,0,248654,30
1347,0,248653,31
1348,0,248652,32
1349,0,248651,33
1350,5,248650,34
1351,0,248649,35
1352,0,248648,36
1353,0,248647,37
1354,0,248646,38
1355,0,248645,39
1356,0,248644,40
1357,0,248643,41
1358,0,248642,42
1359,0,248641,43
1360,0,248640,44
1361,0,248639,45
1362,0,248638,46
1363,0,248637,47
1364,0,248636,47
1365,0,248635,46
1366,0,248634,45
1367,0,248633,44
1368,0,248632,43
1369,0,248631,42
1370,0,248630,41
1371,0,248629,40
1372,17,248628,39
1373,0,248627,38
1374,0,248626,37
1375,0,248625,36
1376,0,248624,35
1377,0,248623,34
1378,0,248622,33
1379,0,248621,32
1380,0,248620,31
1381,0,248619,30
1382,6,248618,29
1383,14,248617,28
1384,0,248616,27
1385,0,248615,26
1386,0,248614,25
1387,0,248613,24
1388,0,248612,23
1389,0,248611,22
1390,0,248610,21
1391,0,248609,20
1392,0,248608,19
1393,0,248607,18
1394,0,248606,17
1395,0,248605,16
1396,0,248604,15
1397,5,248603,14
1398,0,248602,13
1399,0,248601,12
1400,0,248600,11
1401,0,248599,10
1402,0,248598,9
1403,0,248597,8
1404,0,248596,7
1405,0,248595,6
1406,0,248594,5
1407,0,248593,4
1408,0,248592,3
1409,0,248591,2
1410,0,248590,1
1411,0,248589,0
1412,0,248588,1
1413,0,248587,2
1414,4,248586,3
1415,0,248585,4
1416,0,248584,5
1417,0,248583,6
1418,0,248582,7
1419,2,248581,8
1420,0,248580,9
1421,0,248579,10
1422,0,248578,11
1423,0,248577,12
1424,0,248576,13
1425,2,248575,14
1426,0,248574,15
1427,0,248573,16
1428,1,248572,17
1429,0,248571,18
1430,0,248570,19
1431,3,248569,20
1432,0,248568,21
1433,0,248567,22
1434,0,248566,23
1435,0,248565,24
1436,0,248564,25
1437,0,248563,26
1438,0,248562,27
1439,0,248561,28
1440,0,248560,29
1441,0,248559,30
1442,0,248558,31
1443,3,248557,32
1444,4,248556,33
1445,0,248555,34
1446,0,248554,35
1447,0,248553,36
1448,0,248552,37
1449,0,248551,38
1450,0,248550,39
1451,0,248549,40
1452,0,248548,41
1453,0,248547,42
1454,0,248546,43
1455,0,248545,44
1456,0,248544,45
1457,0,248543,46
1458,0,248542,47
1459,0,248541,48
1460,0,248540,49
1461,0,248539,50
1462,0,248538,51
1463,13,248537,52
1464,0,248536,53
1465,0,248535,54
1466,0,248534,55
1467,6,248533,56
1468,0,248532,57
1469,0,248531,58
1470,0,248530,59
1471,0,248529,60
1472,0,248528,61
1473,0,248527,62
1474,0,248526,63
1475,0,248525,64
1476,2,248524,65
1477,0,248523,66
1478,0,248522,67
1479,0,248521,68
1480,0,248520,69
1481,0,248519,70
1482,0,248518,71
1483,0,248517,72
1484,0,248516,73
1485,0,248515,74
1486,0,248514,75
1487,0,248513,76
1488,0,248512,77
1489,0,248511,78
1490,0,248510,79
1491,0,248509,80
1492,0,248508,81
1493,3,248507,82
1494,0,248506,83
