Position,pi_value,centromere_distance,nucleosome_distance
71,0.8223044165305159,249929,71
72,0.819877025194836,249928,72
73,0.8170638706726133,249927,73
74,0.8147165732614847,249926,74
75,0.8134062076506781,249925,75
76,0.8127831595697872,249924,76
77,0.80921702780614,249923,77
78,0.8095673319337816,249922,78
79,0.8094084331827002,249921,79
80,0.8041171901549133,249920,80
81,0.7985608203598566,249919,81
82,0.7935073252926684,249918,82
83,0.790144008064802,249917,83
84,0.7868563891998289,249916,84
85,0.7901335574289338,249915,83
86,0.7934867584890526,249914,82
87,0.798530724402092,249913,81
88,0.804078168103141,249912,80
89,0.8093609720297998,249911,79
90,0.8095104246159953,249910,78
91,0.8091505121499998,249909,77
92,0.8127085607523061,249908,76
93,0.8133225611915755,249907,75
94,0.814624283132995,249906,74
95,0.8169636351489429,249905,73
96,0.8197693561981201,249904,72
97,0.8221893441461064,249903,71
98,0.8256500244107451,249902,70
99,0.8291412926164243,249901,69
100,0.8302897624850594,249900,68
101,0.8290361966285327,249899,67
102,0.831113238036079,249898,66
103,0.8323533332446924,249897,65
104,0.8314933030849658,249896,64
105,0.8319395711955778,249895,63
106,0.8325779825056233,249894,62
107,0.8358105150950051,249893,61
108,0.8370194601581387,249892,60
109,0.8391742702140841,249891,59
110,0.8403886288651451,249890,58
111,0.8414417058067504,249889,57
112,0.8426038490467957,249888,56
113,0.8416315114860968,249887,55
114,0.8417384363328811,249886,54
115,0.8420396828642626,249885,53
116,0.8426039508235654,249884,52
117,0.8451688375254991,249883,51
118,0.8453576513526002,249882,50
119,0.8477620274028682,249881,49
120,0.8503150695193795,249880,48
121,0.850599365696104,249879,47
122,0.8506182237838581,249878,46
123,0.8533345970943818,249877,45
124,0.8532191502691494,249876,44
125,0.8539982303578487,249875,43
126,0.8556286695466555,249874,42
127,0.8564286921264654,249873,41
128,0.8596508655881765,249872,40
129,0.8604576358277667,249871,39
130,0.8622124789224985,249870,38
131,0.8638086469448285,249869,37
132,0.8658841565937614,249868,36
133,0.8659611347296299,249867,35
134,0.8677246257003681,249866,34
135,0.867169479308015,249865,33
136,0.867195294510255,249864,32
137,0.8681117653302934,249863,31
138,0.8697572233518426,249862,30
139,0.8706867850771631,249861,29
140,0.8729452151013847,249860,28
141,0.8734079796061004,249859,27
142,0.8733980962737584,249858,26
143,0.8743844922647855,249857,25
144,0.87365949801209,249856,24
145,0.8746418567407556,249855,23
146,0.8737487648233891,249854,22
147,0.8738584034070509,249853,21
148,0.8737989650354172,249852,20
149,0.8737455985646971,249851,19
150,0.8746022868171234,249850,18
151,0.8742825713945146,249849,17
152,0.8747465512110287,249848,16
153,0.874955673446373,249847,15
154,0.8742432800653956,249846,14
155,0.8741019223681189,249845,13
156,0.8740472614662632,249844,12
157,0.8739012291371764,249843,11
158,0.8739757670923693,249842,10
159,0.8739935464349942,249841,9
160,0.8745156627083911,249840,8
161,0.8753324171614021,249839,7
162,0.8742286361384556,249838,6
163,0.8750491745135265,249837,5
164,0.8759730524340358,249836,4
165,0.8739846160196463,249835,3
166,0.873998883864207,249834,2
167,0.8746864785877,249833,1
168,0.8732934144153053,249832,0
169,0.8746802511144444,249831,1
170,0.8739863602662796,249830,2
171,0.873965828028727,249829,3
172,0.8759483964489696,249828,4
173,0.8750181241822746,249827,5
174,0.8741911301239812,249826,6
175,0.8752890430822338,249825,7
176,0.8744657663339644,249824,8
177,0.8739371780524976,249823,9
178,0.8739131251622265,249822,10
179,0.8738322805454001,249821,11
180,0.8739721300602042,249820,12
181,0.8740205633120386,249819,13
182,0.874155758821452,249818,14
183,0.8748624295763174,249817,15
184,0.874646922270961,249816,16
185,0.8741763208802614,249815,17
186,0.8744900695863895,249814,18
187,0.8736263348452289,249813,19
188,0.8736734742233657,249812,20
189,0.8737266968393259,249811,21
190,0.8736106631544391,249810,22
191,0.8744984954856898,249809,23
192,0.8735087276268669,249808,24
193,0.8742283371302433,249807,25
194,0.8732344156075389,249806,26
195,0.8732380125731389,249805,27
196,0.8727683042580775,249804,28
197,0.8705002944104401,249803,29
198,0.8695629103349994,249802,30
199,0.8679084334196434,249801,31
200,0.8669839397502128,249800,32
201,0.866951471922582,249799,33
202,0.8675009452092837,249798,34
203,0.865727799788152,249797,35
204,0.8656440111353316,249796,36
205,0.8635580049425412,249795,37
206,0.861952039408004,249794,38
207,0.8601869316997114,249793,39
208,0.8593716081650782,249792,40
209,0.8561358744356373,249791,41
210,0.8553270309933093,249790,42
211,0.8536859145419535,249789,43
212,0.852897857997607,249788,44
213,0.8530062530062043,249787,45
214,0.8502763582946031,249786,46
215,0.8502500155625612,249785,47
216,0.849957598585151,249784,48
217,0.8473908758400538,249783,49
218,0.8449729342729744,249782,50
219,0.8447759372067858,249781,51
220,0.8421967001551957,249780,52
221,0.8416231020094312,249779,53
222,0.8413131754292617,249778,54
223,0.8411980719605586,249777,55
224,0.8421652274703016,249776,56
225,0.840991944092597,249775,57
226,0.8399279255990157,249774,58
227,0.838702046472168,249773,59
228,0.8365327862255176,249772,60
229,0.8353120473452667,249771,61
230,0.8320613556743139,249770,62
231,0.8314125967911771,249769,63
232,0.8309565291085577,249768,64
233,0.8318109410880894,249767,65
234,0.8305584137356574,249766,66
235,0.8284660248573598,249765,67
236,0.8297153094857342,249764,68
237,0.8285544325427803,249763,69
238,0.8250424785069412,249762,70
239,0.8215608718927933,249761,71
240,0.819123342217825,249760,72
241,0.8162984357645839,249759,73
242,0.8139413361821712,249758,74
243,0.8126255073657217,249757,75
244,0.8119998719862354,249756,76
245,0.8084188399324572,249755,77
246,0.8087706294847733,249754,78
247,0.8086110858139745,249753,79
248,0.803297727067693,249752,80
249,0.8086015935833945,249751,79
250,0.8087516603788445,249750,78
251,0.8083903332226827,249749,77
252,0.8119625725774947,249748,76
253,0.8125790371106648,249747,75
254,0.8138859621050774,249746,74
255,0.8162346495222481,249745,73
256,0.819051562886681,249744,72
257,0.8214812063958944,249743,71
258,0.8249556862349693,249742,70
259,0.8284608751397355,249741,69
260,0.8296139354270298,249740,68
261,0.8283553945136994,249739,67
262,0.8304407237325377,249738,66
263,0.8316857736673348,249737,65
264,0.8308223356144556,249736,64
265,0.8312703973487197,249735,63
266,0.8319113672394177,249734,62
267,0.8351567868986268,249733,61
268,0.8363705615813106,249732,60
269,0.8385339668352146,249731,59
270,0.8397531760842769,249730,58
271,0.8408104612956578,249729,57
272,0.8419772467946613,249728,56
273,0.841001053994405,249727,55
274,0.8411084201793708,249726,54
275,0.8414108815739512,249725,53
276,0.8419774113337658,249724,52
277,0.8445525233000664,249723,51
278,0.8447421040251988,249722,50
279,0.847156065667661,249721,49
280,0.8497192846289986,249720,48
281,0.8500047271709248,249719,47
282,0.8500236751068929,249718,46
283,0.852750874270955,249717,45
284,0.8526349825027086,249716,44
285,0.8534171776771134,249715,43
286,0.8550541199212343,249714,42
287,0.8558573405346056,249713,41
288,0.8590923507419801,249712,40
289,0.859902345308679,249711,39
290,0.8616641852077732,249710,38
291,0.8632667182912344,249709,37
292,0.865350500019473,249708,36
293,0.8654277977205376,249707,35
294,0.8671983186625225,249706,34
295,0.8666409765554501,249705,33
296,0.8666669076101496,249704,32
297,0.8675870378189384,249703,31
298,0.8692390553069274,249702,30
299,0.8701723280655135,249701,29
300,0.8724397555490785,249700,28
301,0.8729043735825106,249699,27
302,0.8728944634546215,249698,26
303,0.8738847958342502,249697,25
304,0.8731569300613465,249696,24
305,0.8741432088970484,249695,23
306,0.8732465769362981,249694,22
307,0.8733566641014319,249693,21
308,0.8732970017872111,249692,20
309,0.8732434355353574,249691,19
310,0.8741035435694171,249690,18
311,0.8737825689744996,249689,17
312,0.8742484065106904,249688,16
313,0.8744583728060766,249687,15
314,0.873743158671432,249686,14
315,0.8736012512537781,249685,13
316,0.8735463854258696,249684,12
317,0.8733997848333483,249683,11
318,0.8734746316512267,249682,10
319,0.8734924941461357,249681,9
320,0.8740166989641245,249680,8
321,0.8748367133994779,249679,7
322,0.8737285559454633,249678,6
323,0.8745523692134977,249677,5
324,0.8754799327327112,249676,4
325,0.873483602928469,249675,3
326,0.8734979399471121,249674,2
327,0.874188280727245,249673,1
328,0.8727896907893967,249672,0
329,0.8741820532539892,249671,1
330,0.8734854163491848,249670,2
331,0.8734648149375499,249669,3
332,0.8754552767476449,249668,4
333,0.8745213188822459,249667,5
334,0.8736910499309889,249666,6
335,0.8747933393203094,249665,7
336,0.8739668025896978,249664,8
337,0.8734361257636392,249663,9
338,0.8734119897210839,249662,10
339,0.873330836241572,249661,11
340,0.8734712540198106,249660,12
341,0.8735198921976978,249659,13
342,0.8736556374274884,249658,14
343,0.874365128936021,249657,15
344,0.8741487775706226,249656,16
345,0.8736763184602463,249655,17
346,0.8739913263386831,249654,18
347,0.8731241718158893,249653,19
348,0.8731715109751597,249652,20
349,0.873224957533707,249651,21
350,0.873108475267348,249650,22
351,0.8739998476419826,249649,23
352,0.8730061596761235,249648,24
353,0.8737286406997078,249647,25
354,0.872730782788402,249646,26
355,0.8727344065495489,249645,27
356,0.8722628447057714,249644,28
357,0.8699858373987904,249643,29
358,0.8690447422900842,249642,30
359,0.8673837059082884,249641,31
360,0.8664555528501074,249640,32
361,0.8664229691700172,249639,33
362,0.866974638171438,249638,34
363,0.8651944627790596,249637,35
364,0.8651103545610432,249636,36
365,0.863016076288947,249635,37
366,0.8614037456932788,249634,38
367,0.8596316411806237,249633,39
368,0.8588130933188819,249632,40
369,0.8555645228437774,249631,41
370,0.8547524813678881,249630,42
371,0.8531048618612183,249629,43
372,0.8523136902311662,249628,44
373,0.8524225301827775,249627,45
374,0.849681809617638,249626,46
375,0.849655377037382,249625,47
376,0.8493618136947699,249624,48
377,0.8467849141048466,249623,49
378,0.8443573869455729,249622,50
379,0.844159622981353,249621,51
380,0.841570160665396,249620,52
381,0.8409943007191198,249619,53
382,0.8406831592757512,249618,54
383,0.8405676144688667,249617,55
384,0.8415386252181671,249616,56
385,0.8403606995815045,249615,57
386,0.8392924728181475,249614,58
387,0.8380617430932984,249613,59
388,0.8358838876486896,249612,60
389,0.8346583191488883,249611,61
390,0.8313947404081085,249610,62
391,0.8307434229443189,249609,63
392,0.8302855616380475,249608,64
393,0.8311433815107317,249607,65
394,0.8298858994321162,249606,66
395,0.8277852227425265,249605,67
396,0.8290394824277046,249604,68
397,0.8278740150660915,249603,69
398,0.8243481403311654,249602,70
399,0.8208527341425812,249601,71
400,0.818405548906386,249600,72
401,0.8155694501378893,249599,73
402,0.8132030151542536,249598,74
403,0.811881983284811,249597,75
404,0.8112538838114239,249596,76
405,0.8076586610051402,249595,77
406,0.8080118652476224,249594,78
407,0.8078517073675691,249593,79
408,0.8025172860322449,249592,80
409,0.7969155746687198,249591,81
410,0.7918208473961679,249590,82
411,0.7884301037824089,249589,83
412,0.7851156781142046,249588,84
413,0.7806551780604191,249587,85
414,0.777108450673587,249586,86
415,0.7749466705685943,249585,87
416,0.7719590949258645,249584,88
417,0.7703646999400601,249583,89
418,0.7661424693035584,249582,90
419,0.7621005078191581,249581,91
420,0.7577770154115352,249580,92
421,0.7540737863626567,249579,93
422,0.7503295164164477,249578,94
423,0.7455220521086348,249577,95
424,0.7400552714593396,249576,96
425,0.7403360566978746,249575,97
426,0.7377054889196604,249574,98
427,0.7349946409098405,249573,99
428,0.7363158645749681,249572,100
429,0.7301722806189916,249571,101
430,0.7270952669039465,249570,102
431,0.7218855702340364,249569,103
432,0.7182159514708898,249568,104
433,0.7194943313379052,249567,105
434,0.7125331161930948,249566,106
435,0.7110512434100296,249565,107
436,0.7104500204793621,249564,108
437,0.7046879904410273,249563,109
438,0.6999913517813606,249562,110
439,0.7021293611231335,249561,111
440,0.6978561339570122,249560,112
441,0.6978486769992605,249559,112
442,0.7021073060972961,249558,111
443,0.6999543286526737,249557,110
444,0.7046369682380442,249556,109
445,0.7103856988814852,249555,108
446,0.7109727894244355,249554,107
447,0.7124408710753258,249553,106
448,0.7193904695396582,249552,105
449,0.7180977020608327,249551,104
450,0.7217551270170095,249550,103
451,0.7269537900280636,249549,102
452,0.7300190730510971,249548,101
453,0.7361531222368931,249547,100
454,0.7348179941467683,249546,99
455,0.7375176934179721,249545,98
456,0.7401373181788429,249544,97
457,0.7398434771024507,249543,96
458,0.7453021404009571,249542,95
459,0.7501014245482847,249541,94
460,0.7538369649161688,249540,93
461,0.7575317922255902,249539,92
462,0.761847906847272,249538,91
463,0.765882604391024,249537,90
464,0.7700981792048087,249536,89
465,0.7716831553096832,249535,88
466,0.7746632237654691,249534,87
467,0.7768167105634286,249533,86
468,0.7803572389810641,249532,85
469,0.7848131764926174,249531,84
470,0.7881218100242954,249530,83
471,0.791507203641026,249529,82
472,0.7965995671121904,249528,81
473,0.8022002318615942,249527,80
474,0.8075337176431368,249526,79
475,0.807684648170351,249525,78
476,0.8073213316061432,249524,77
477,0.8109135267066663,249523,76
478,0.8115334563718841,249522,75
479,0.8128476981595683,249521,74
480,0.8152095134847087,249520,73
481,0.8180421660424699,249519,72
482,0.8204853876846587,249518,71
483,0.8239792731752845,249517,70
484,0.827504038063142,249516,69
485,0.8286635536266757,249515,68
486,0.8273980165397151,249514,67
487,0.8294950004931828,249513,66
488,0.8307470180116756,249512,65
489,0.8298787876090506,249511,64
490,0.8303293716265755,249510,63
491,0.8309739395213163,249509,62
492,0.8342374816224698,249508,61
493,0.8354580479576461,249507,60
494,0.8376335402086794,249506,59
495,0.838859570611181,249505,58
496,0.839922773701934,249504,57
497,0.8410960873775971,249503,56
498,0.8401144731467131,249502,55
499,0.8402224599634966,249501,54
500,0.8405266297594508,249500,53
501,0.8410963401762351,249499,52
502,0.8436858314205515,249498,51
503,0.8438764905960405,249497,50
504,0.846303931977526,249496,49
505,0.8488814621269003,249495,48
506,0.8491685167448915,249494,47
507,0.8491875910299107,249493,46
508,0.851930014050511,249492,45
509,0.8518134965811512,249491,44
510,0.8526000723448295,249490,43
511,0.8542461595104855,249489,42
512,0.8550538773585525,249488,41
513,0.8583069392395164,249487,40
514,0.859121468016212,249486,39
515,0.8608931471714409,249485,38
516,0.8625046311221175,249484,37
517,0.8646000454618801,249483,36
518,0.8646777925515016,249482,35
519,0.866458199390552,249481,34
520,0.8658977695596557,249480,33
521,0.8659238635318763,249479,32
522,0.8668491397560956,249478,31
523,0.8685103814937655,249477,30
524,0.8694488728928811,249476,29
525,0.8717289530536481,249475,28
526,0.8721961776118372,249474,27
527,0.8721862298027101,249473,26
528,0.8731820977288097,249472,25
529,0.8724501938806134,249471,24
530,0.8734419853668351,249470,23
531,0.8725403752200763,249469,22
532,0.8726510932029053,249468,21
533,0.8725911159694214,249467,20
534,0.8725372687753485,249466,19
535,0.8734021858773301,249465,18
536,0.8730794405713533,249464,17
537,0.8735478905258394,249463,16
538,0.8737590437806598,249462,15
539,0.8730398629611706,249461,14
540,0.8728971824992364,249460,13
541,0.8728420284940661,249459,12
542,0.8726946287810902,249458,11
543,0.87276990993712,249457,10
544,0.8727878893649287,249456,9
545,0.8733150311987496,249455,8
546,0.8741396299842717,249454,7
547,0.8730253181740678,249453,6
548,0.8738537367603323,249452,5
549,0.8747864831527234,249451,4
550,0.8727790532690012,249450,3
551,0.8727934875636975,249449,2
552,0.8734876899859799,249448,1
553,0.872081329440463,249447,0
554,0.8734814625127243,249446,1
555,0.8727809639657701,249445,2
556,0.8727602652780821,249444,3
557,0.8747618271676572,249443,4
558,0.8738226864290803,249442,5
559,0.8729878121595933,249441,6
560,0.8740962559051033,249440,7
561,0.873265134824323,249439,8
562,0.8727315209824321,249438,9
563,0.8727072680069772,249437,10
564,0.8726256801893137,249436,11
565,0.8727668970880071,249435,12
566,0.872815823443156,249434,13
567,0.8729523417172271,249433,14
568,0.8736657999106043,249432,15
569,0.8734482615857717,249431,16
570,0.8729731900571002,249430,17
571,0.8732899686465962,249429,18
572,0.8724180050558803,249428,19
573,0.8724656251573698,249427,20
574,0.8725193866351804,249426,21
575,0.8724022735511263,249425,22
576,0.8732986241117693,249424,23
577,0.8722994234953904,249423,24
578,0.8730259425942674,249422,25
579,0.8720225491364906,249421,26
580,0.8720262105788756,249420,27
581,0.8715520422103409,249419,28
582,0.8692623822261581,249418,29
583,0.8683160684769222,249417,30
584,0.8666458078454455,249416,31
585,0.8657125087718341,249415,32
586,0.8656797621742227,249414,33
587,0.8662345188994676,249413,34
588,0.8644444576100236,249412,35
589,0.8643599000034503,249411,36
590,0.8622539891198302,249410,37
591,0.8606327076569464,249409,38
592,0.8588507638881568,249408,39
593,0.8580276818164183,249407,40
594,0.8547610596677242,249406,41
595,0.8539445209571395,249405,42
596,0.8522877565289342,249404,43
597,0.8514922043096088,249403,44
598,0.8516016699623334,249402,45
599,0.8488457255406556,249401,46
600,0.8488191666113487,249400,47
601,0.8485239911926716,249399,48
602,0.8459327804147116,249398,49
603,0.8434917735164147,249397,50
604,0.8432929311018381,249396,51
605,0.8406890895078654,249395,52
606,0.8401100489046195,249394,53
607,0.8397971990598772,249393,54
608,0.8396810336211749,249392,55
609,0.840657465801103,249391,56
610,0.8394730119877807,249390,57
611,0.8383988673450515,249389,58
612,0.8371613164667632,249388,59
613,0.8349713740250251,249387,60
614,0.8337390138727314,249386,61
615,0.830457312690007,249385,62
616,0.8337308422702766,249384,61
617,0.8349551515606044,249383,60
618,0.8371373050900555,249382,59
619,0.838367094706008,249381,58
620,0.8394335592058374,249380,57
621,0.8406104706321929,249379,56
622,0.8396258685906519,249378,55
623,0.839734197444526,249377,54
624,0.8400393087594594,249376,53
625,0.8406107720716404,249375,52
626,0.8432081878958412,249374,51
627,0.8433994414173045,249373,50
628,0.8458343116327405,249372,49
629,0.848419728836855,249371,48
630,0.8487076718878777,249370,47
631,0.8487268158052627,249369,46
632,0.8514776288623553,249368,45
633,0.8513607665621596,249367,44
634,0.8521497565172595,249366,43
635,0.8538008835507841,249365,42
636,0.854611079874861,249364,41
637,0.8578740902337143,249363,40
638,0.8586911178639192,249362,39
639,0.8604682195425288,249361,38
640,0.8620846364155821,249360,37
641,0.8641864616168067,249359,36
642,0.864264456369455,249358,35
643,0.8660503114362216,249357,34
644,0.865488179926418,249356,33
645,0.8655143636842946,249355,32
646,0.8664424759347955,249354,31
647,0.8681088012589562,249353,30
648,0.8690501687088527,249352,29
649,0.8713372219006108,249351,28
650,0.8718058829435551,249350,27
651,0.8717959143678791,249349,26
652,0.8727948329951447,249348,25
653,0.8720607037187872,249347,24
654,0.8730555332879621,249346,23
655,0.8721511796075807,249345,22
656,0.8722622452410507,249344,21
657,0.8722020944520616,249343,20
658,0.8721480924276102,249342,19
659,0.8730156598603578,249341,18
660,0.8726919386958417,249340,17
661,0.8731618283830772,249339,16
662,0.8733736357844302,249338,15
663,0.8726522688808489,249337,14
664,0.8725091623856223,249336,13
665,0.8724538495627611,249335,12
666,0.8723060094456234,249334,11
667,0.8723815299702344,249333,10
668,0.8723995738410635,249332,9
669,0.872928334296943,249331,8
670,0.8737554595687804,249330,7
671,0.8726377560244987,249329,6
672,0.8734687126528099,249328,5
673,0.8744043153841968,249327,4
674,0.8723907681233389,249326,3
675,0.8724052560279489,249325,2
676,0.8731015866441272,249324,1
677,0.8716909436303839,249323,0
678,0.8730953591708714,249322,1
679,0.8723927324300216,249321,2
680,0.8723719801324198,249320,3
681,0.8743796593991306,249319,4
682,0.8734376623215581,249318,5
683,0.8726002500100243,249317,6
684,0.873712085489612,249316,7
685,0.8728784379225164,249315,8
686,0.8723432054585669,249314,9
687,0.8723188880400916,249313,10
688,0.872237060853847,249312,11
689,0.872378718156702,249311,12
690,0.872427803329542,249310,13
691,0.8725647476369053,249309,14
692,0.8732803919143746,249308,15
693,0.8730621994430094,249307,16
694,0.8725856881815885,249306,17
695,0.8729034426296238,249305,18
696,0.872028828708142,249304,19
697,0.8720766036400102,249303,20
698,0.8721305386733257,249302,21
699,0.8720130779386307,249301,22
700,0.8729121720328963,249300,23
701,0.8719099333335641,249299,24
702,0.8726386778606025,249298,25
703,0.8716322337016595,249297,26
704,0.8716359159105935,249296,27
705,0.8711603110573036,249295,28
706,0.8688636780421297,249294,29
707,0.8679144882421129,249293,30
708,0.8662391440241455,249292,31
709,0.8653030089242524,249291,32
710,0.8652701725409849,249290,33
711,0.8658266309451372,249289,34
712,0.8640311214279771,249288,35
713,0.8639463161583769,249287,36
714,0.8618339944132947,249286,37
715,0.8602077800280343,249285,38
716,0.858420413735864,249284,39
717,0.857594832810616,249283,40
718,0.8543182621840327,249282,41
719,0.8534992449974379,249281,42
720,0.8518374407013644,249280,43
721,0.8510394742906172,249279,44
722,0.8511492847741777,249278,45
723,0.8483849503160077,249277,46
724,0.8483583217543349,249276,47
725,0.8480622579026263,249275,48
726,0.8454631600699261,249274,49
727,0.8430147243376785,249273,50
728,0.8428152875771278,249272,51
729,0.8402035214032706,249271,52
730,0.8396227279046282,249270,53
731,0.8393089365409065,249269,54
732,0.8391924290651137,249268,55
733,0.8401718490556989,249267,56
734,0.838983797491684,249266,57
735,0.8379063914398786,249265,58
736,0.8366650813481393,249264,59
737,0.8344684776279834,249263,60
738,0.8332323745205381,249262,61
739,0.8299406858586977,249261,62
740,0.8292837874908596,249260,63
741,0.828822013842997,249259,64
742,0.8296872671826204,249258,65
743,0.8284189776075168,249257,66
744,0.8263002231295464,249256,67
745,0.8275653346573775,249255,68
746,0.8263898544450641,249254,69
747,0.8228336151852544,249253,70
748,0.8193081086749311,249252,71
749,0.8168398622458095,249251,72
750,0.8139793502396615,249250,73
751,0.8115925524121084,249249,74
752,0.8102601713833246,249248,75
753,0.8096266971051166,249247,76
754,0.8060005207199299,249246,77
755,0.806356810755337,249245,78
756,0.8061953131313472,249244,79
757,0.8008149490236738,249243,80
758,0.7951649931254063,249242,81
759,0.7951599771324456,249241,81
760,0.8008003157542591,249240,80
761,0.806171582554897,249239,79
762,0.8063236148199617,249238,78
763,0.8059577606552684,249237,77
764,0.8095754104180983,249236,76
765,0.8101997600517505,249235,75
766,0.8115233348157411,249234,74
767,0.8139018955168251,249233,73
768,0.8167546242900761,249232,72
769,0.8192151655952158,249231,71
770,0.8227338040724868,249230,70
771,0.8262835392143315,249229,69
772,0.827451288841335,249228,68
773,0.8261768277462329,249227,67
774,0.8282886779612056,249226,66
775,0.8295495830197903,249225,65
776,0.828675239708823,249224,64
777,0.8291290410387737,249223,63
778,0.8297781983875601,249222,62
779,0.8330648566702162,249221,61
780,0.8342940861354609,249220,60
781,0.8364849960228322,249219,59
782,0.8377197271854986,249218,58
783,0.8387904788601619,249217,57
784,0.8399721195878309,249216,56
785,0.8389835900209907,249215,55
786,0.8390923684881373,249214,54
787,0.8393987174449548,249213,53
788,0.839972484966407,249212,52
789,0.8425803177786815,249211,51
790,0.8427723525775143,249210,50
791,0.8452169881149981,249209,49
792,0.8478127729797793,249208,48
793,0.8481018838903513,249207,47
794,0.8481211193406044,249206,46
795,0.8508829612359893,249205,45
796,0.850765645650098,249204,44
797,0.8515578090987604,249203,43
798,0.8532155611198862,249202,42
799,0.8540290154406537,249201,41
800,0.8573051032341517,249200,40
801,0.8581254156475986,249199,39
802,0.8599096453206525,249198,38
803,0.861532546599733,249197,37
804,0.8636427989817504,249196,36
805,0.8637211192914422,249195,35
806,0.8655141361414163,249194,34
807,0.8649497677472424,249193,33
808,0.8649760695298121,249192,32
809,0.8659079097826027,249191,31
810,0.8675809175631988,249190,30
811,0.8685260656282345,249189,29
812,0.8708222849816989,249188,28
813,0.871292834307023,249187,27
814,0.8712828384333833,249186,26
815,0.8722857672565367,249185,25
816,0.8715487126189673,249184,24
817,0.8725475357971855,249183,23
818,0.8716395756976067,249182,22
819,0.8717510983234513,249181,21
820,0.8716907193929517,249180,20
821,0.8716365138414703,249179,19
822,0.8725075651767569,249178,18
823,0.8721825612304513,249177,17
824,0.8726543434696075,249176,16
825,0.8728670107571282,249175,15
826,0.8721427702107485,249174,14
827,0.8719991036878877,249173,13
828,0.8719435820966102,249172,12
829,0.8717951630610985,249171,11
830,0.8718709982395705,249170,10
831,0.871889126821789,249169,9
832,0.8724200149824715,249168,8
833,0.87325046136132,249167,7
834,0.8721282993278878,249166,6
835,0.8729625922534057,249165,5
836,0.8739019496884723,249164,4
837,0.8718803610367023,249163,3
838,0.8718949194124085,249162,2
839,0.8725940475737886,249161,1
840,0.8711777751864896,249160,0
841,0.8725878201005329,249159,1
842,0.8718823958144811,249158,2
843,0.8718615730457832,249157,3
844,0.8738772937034062,249156,4
845,0.8729315419221538,249155,5
846,0.8720907933134133,249154,6
847,0.8732070872821516,249153,7
848,0.8723701186080448,249152,8
849,0.8718327584392924,249151,9
850,0.8718083563094277,249150,10
851,0.8717262144693222,249149,11
852,0.871868450690551,249148,12
853,0.8719177446318073,249147,13
854,0.8720552489668049,249146,14
855,0.8727737668870726,249145,15
856,0.8725547145295398,249144,16
857,0.8720763107161982,249143,17
858,0.872395347946023,249142,18
859,0.8715172501220022,249141,19
860,0.8715652285809002,249140,20
861,0.8716193917557264,249139,21
862,0.8715014740286566,249138,22
863,0.8724041745421196,249137,23
864,0.8713979422337441,249136,24
865,0.8721296121219944,249135,25
866,0.8711191577671638,249134,26
867,0.8711228672740614,249133,27
868,0.8706453741383917,249132,28
869,0.8683395749615116,249131,29
870,0.8673866045463556,249130,30
871,0.8657045778719525,249129,31
872,0.86476471476977,249128,32
873,0.8647317603618094,249127,33
874,0.8652904556503319,249126,34
875,0.8634877843499644,249125,35
876,0.8634026535233207,249124,36
877,0.8612819045974456,249123,37
