Lag,Average_ACF,Total_Contributing_Pairs
74,0.08121234215753141,422454784.0
75,0.08117610485550411,422454224.0
76,0.08066812497452815,422453664.0
77,0.0798030331437191,422453104.0
78,0.07935691105451725,422452544.0
79,0.07869082998471509,422451984.0
80,0.07849943058693298,422451424.0
81,0.07835283100818329,422450864.0
82,0.07811947906777127,422450304.0
83,0.07803113768059951,422449744.0
84,0.07826336324938377,422449184.0
85,0.0775172772882276,422448624.0
86,0.0769858040899728,422448064.0
87,0.0768890300579484,422447504.0
88,0.07640871180425753,422446944.0
89,0.07568363372254522,422446384.0
90,0.075685048640819,422445824.0
91,0.07521081838696649,422445264.0
92,0.07510472318058362,422444704.0
93,0.07517914695898789,422444144.0
94,0.07488938722131801,422443584.0
95,0.07474667586978265,422443024.0
96,0.07452722903829422,422442464.0
97,0.07433193013028809,422441904.0
98,0.0734778561641685,422441344.0
99,0.07328471025960782,422440784.0
100,0.07308008370276477,422440224.0
101,0.07297207696264024,422439664.0
102,0.07272040575662307,422439104.0
103,0.07268128707071601,422438544.0
104,0.0726429873555087,422437984.0
105,0.07263096682136942,422437424.0
106,0.07226590501255903,422436864.0
107,0.0722251713687842,422436304.0
108,0.07187901464737195,422435744.0
109,0.07152839491470575,422435184.0
110,0.07126785114199166,422434624.0
111,0.07107198537430773,422434064.0
112,0.07104619992568502,422433504.0
113,0.07112098037320617,422432944.0
114,0.07112310163839897,422432384.0
115,0.07131478714780574,422431824.0
116,0.0710340499357041,422431264.0
117,0.07095963066399703,422430704.0
118,0.07085013888325202,422430144.0
119,0.07025382338012229,422429584.0
120,0.07029243953056297,422429024.0
121,0.0699718718134559,422428464.0
122,0.07005558102473888,422427904.0
123,0.07032061313093804,422427344.0
124,0.07043679416213161,422426784.0
125,0.07039340822066226,422426224.0
126,0.07061885172556302,422425664.0
127,0.07033668902886368,422425104.0
128,0.07033891192765065,422424544.0
129,0.07019772796696093,422423984.0
130,0.06995570510261281,422423424.0
131,0.0695106872410929,422422864.0
132,0.06967908636323339,422422304.0
133,0.06950465539043721,422421744.0
134,0.07009267963176005,422421184.0
135,0.07035752736524606,422420624.0
136,0.07041627075269911,422420064.0
137,0.07032683997917535,422419504.0
138,0.07040177089428203,422418944.0
139,0.07001525252433577,422418384.0
140,0.06955266723701749,422417824.0
141,0.06956193337542928,422417264.0
142,0.06951798160687048,422416704.0
143,0.06944479106370269,422416144.0
144,0.06996077683657119,422415584.0
145,0.06975258533089669,422415024.0
146,0.07033305317431089,422414464.0
147,0.07050214745171324,422413904.0
148,0.07054866413589111,422413344.0
149,0.07018404303143862,422412784.0
150,0.07007059373735393,422412224.0
151,0.06973700633689842,422411664.0
152,0.0698330176456032,422411104.0
153,0.06963900150643611,422410544.0
154,0.06972491457656824,422409984.0
155,0.07005726181306786,422409424.0
156,0.07057967931037479,422408864.0
157,0.07047509806919627,422408304.0
158,0.07074528505148459,422407744.0
159,0.07050016505497832,422407184.0
160,0.0702267409661294,422406624.0
161,0.07021071854308725,422406064.0
162,0.07006008221074188,422405504.0
163,0.06989210056706831,422404944.0
164,0.06986160230097546,422404384.0
165,0.07027866054909132,422403824.0
166,0.0703978510775388,422403264.0
167,0.07027506140636036,422402704.0
168,0.07061726028833262,422402144.0
169,0.07046562346749666,422401584.0
170,0.07046901341877523,422401024.0
171,0.06997152340513094,422400464.0
172,0.06964470694320038,422399904.0
173,0.06944432480343805,422399344.0
174,0.06953786183441239,422398784.0
175,0.06966269650640676,422398224.0
176,0.06961066491041115,422397664.0
177,0.0695650144223814,422397104.0
178,0.06978368280299362,422396544.0
179,0.069593104080806,422395984.0
180,0.0695682334501198,422395424.0
181,0.06939393793437451,422394864.0
182,0.06890408639809971,422394304.0
183,0.06896776062415388,422393744.0
184,0.06851127586078164,422393184.0
185,0.06828425516503148,422392624.0
186,0.06849679979698828,422392064.0
187,0.0681159161510312,422391504.0
188,0.06828886900753968,422390944.0
189,0.06834264692343592,422390384.0
190,0.06771077783357292,422389824.0
191,0.06779740848831463,422389264.0
192,0.06756151135851167,422388704.0
193,0.06718441559280634,422388144.0
194,0.06696730468669816,422387584.0
195,0.06675929331215767,422387024.0
196,0.0666143553930225,422386464.0
197,0.06625910787185568,422385904.0
198,0.06614722368928036,422385344.0
199,0.06588449398599658,422384784.0
200,0.06600838588152928,422384224.0
201,0.06573553071464018,422383664.0
202,0.06556847274144463,422383104.0
203,0.06500962894112743,422382544.0
204,0.06489665330729032,422381984.0
205,0.06447223396577927,422381424.0
206,0.06435743903763597,422380864.0
207,0.06411669212051806,422380304.0
208,0.0639128231020692,422379744.0
209,0.06379292306443167,422379184.0
210,0.06379651168213266,422378624.0
211,0.06318400296146043,422378064.0
212,0.06328028758273022,422377504.0
213,0.06313353563578956,422376944.0
214,0.06273035817372491,422376384.0
215,0.0621679940257809,422375824.0
216,0.06222300698109296,422375264.0
217,0.06202051111407396,422374704.0
218,0.06182177396888169,422374144.0
219,0.061512000049253404,422373584.0
220,0.061296349022595044,422373024.0
221,0.06107427162502852,422372464.0
222,0.06079727119260186,422371904.0
223,0.060493400213153296,422371344.0
224,0.06058512095784155,422370784.0
225,0.06019611987988278,422370224.0
226,0.05990314572101236,422369664.0
227,0.05954134226523205,422369104.0
228,0.05942767411028501,422368544.0
229,0.05912011636203746,422367984.0
230,0.05903259395681365,422367424.0
231,0.05858466025713295,422366864.0
232,0.058624694176028495,422366304.0
233,0.058467161251261,422365744.0
234,0.058358502343571254,422365184.0
235,0.057899675691589415,422364624.0
236,0.05809431515499115,422364064.0
237,0.057705048261034425,422363504.0
238,0.057377438907278235,422362944.0
239,0.057076045581827085,422362384.0
240,0.05719762702673447,422361824.0
241,0.0569954758015263,422361264.0
242,0.05674005170331166,422360704.0
243,0.05672763112881194,422360144.0
244,0.05671958790595454,422359584.0
245,0.05641585407531966,422359024.0
246,0.05627484093479238,422358464.0
247,0.05627335017256255,422357904.0
248,0.056015129260839965,422357344.0
249,0.055959974227355755,422356784.0
250,0.05576488172551104,422356224.0
251,0.055364088867661025,422355664.0
252,0.05568650300105848,422355104.0
253,0.05546848163502391,422354544.0
254,0.05524375970905378,422353984.0
255,0.055254286392038804,422353424.0
256,0.05493478030947827,422352864.0
257,0.05509698603935003,422352304.0
258,0.054951164489494386,422351744.0
259,0.054731165162575104,422351184.0
260,0.05471315434218774,422350624.0
261,0.054734268552327804,422350064.0
262,0.05435508305283031,422349504.0
263,0.054458295738997124,422348944.0
264,0.05445065943729146,422348384.0
265,0.054117085660087064,422347824.0
266,0.054206018408714814,422347264.0
267,0.054153645249798724,422346704.0
268,0.053920974189120494,422346144.0
269,0.05403899122828241,422345584.0
270,0.053985789379502595,422345024.0
271,0.05378445450113656,422344464.0
272,0.05378236918300792,422343904.0
273,0.05377141569741871,422343344.0
274,0.053717330049761716,422342784.0
275,0.05357666960301847,422342224.0
276,0.05371721512712084,422341664.0
277,0.053423939854422675,422341104.0
278,0.05346711004325892,422340544.0
279,0.05330240494551014,422339984.0
280,0.0535858571502783,422339424.0
281,0.05319918362038523,422338864.0
282,0.05340076539982204,422338304.0
283,0.05363590302794157,422337744.0
284,0.05337717878409441,422337184.0
285,0.053418359520729,422336624.0
286,0.05342448394657665,422336064.0
287,0.05316074158711888,422335504.0
288,0.05353563092916262,422334944.0
289,0.052867630948107966,422334384.0
290,0.05312317501313474,422333824.0
291,0.053380360330261015,422333264.0
292,0.05321271859890026,422332704.0
293,0.053130948470375985,422332144.0
294,0.053503868310736696,422331584.0
295,0.053194872755680085,422331024.0
296,0.05332791642816308,422330464.0
297,0.053180182892236694,422329904.0
298,0.05303684518613537,422329344.0
299,0.05309574935059213,422328784.0
300,0.05326105704229391,422328224.0
301,0.05298517957239131,422327664.0
302,0.053397578462187616,422327104.0
303,0.05320152499039945,422326544.0
304,0.053113439288899854,422325984.0
305,0.05329750609351448,422325424.0
306,0.05330937396882837,422324864.0
307,0.0530936993453672,422324304.0
308,0.053113034877696017,422323744.0
309,0.05302212710125759,422323184.0
310,0.053121317026484954,422322624.0
311,0.05300811623998006,422322064.0
312,0.053277796419180165,422321504.0
313,0.05320367204455657,422320944.0
314,0.053233244597030646,422320384.0
315,0.05326295071893484,422319824.0
316,0.053184583401728144,422319264.0
317,0.053062591429986365,422318704.0
318,0.0534795313127283,422318144.0
319,0.052886359984067016,422317584.0
320,0.052901881053541926,422317024.0
321,0.053153839737775904,422316464.0
322,0.05309369263275826,422315904.0
323,0.05307598674045468,422315344.0
324,0.053304339803328604,422314784.0
325,0.0529854446464125,422314224.0
326,0.05337819899452332,422313664.0
327,0.05303370598461614,422313104.0
328,0.05281478398512311,422312544.0
329,0.05287444467486213,422311984.0
330,0.05308581601638888,422311424.0
331,0.052951754605381846,422310864.0
332,0.052761340898766954,422310304.0
333,0.05277523133760767,422309744.0
334,0.05299247635446241,422309184.0
335,0.05301054142960954,422308624.0
336,0.052771826080690275,422308064.0
337,0.052682143981820036,422307504.0
338,0.05262074180940787,422306944.0
339,0.052577866895843546,422306384.0
340,0.05227741643785699,422305824.0
341,0.05238993145972452,422305264.0
342,0.05250543803609204,422304704.0
343,0.05223834391776692,422304144.0
344,0.052089497818920326,422303584.0
345,0.052241023310135574,422303024.0
346,0.05213390481844165,422302464.0
347,0.051916021396530336,422301904.0
348,0.05198353481796292,422301344.0
349,0.05185850506144481,422300784.0
350,0.05174846826808816,422300224.0
351,0.051563555631534426,422299664.0
352,0.05158597808703395,422299104.0
353,0.05126193223392299,422298544.0
354,0.05153022572771624,422297984.0
355,0.05148242583231536,422297424.0
356,0.05116258180576207,422296864.0
357,0.051086375461251415,422296304.0
358,0.05104779034989491,422295744.0
359,0.050888855065746925,422295184.0
360,0.05090082349252151,422294624.0
361,0.0507291657207088,422294064.0
362,0.050647823673394314,422293504.0
363,0.05046695210647934,422292944.0
364,0.05044458432924839,422292384.0
365,0.05027845391077587,422291824.0
366,0.05012905981285384,422291264.0
367,0.04997602021638278,422290704.0
368,0.049864456573583266,422290144.0
369,0.04993298987056436,422289584.0
370,0.049748022646340546,422289024.0
371,0.04952512460451199,422288464.0
372,0.04968102232652276,422287904.0
373,0.04926987230341851,422287344.0
374,0.04900395315992907,422286784.0
375,0.04905501282536433,422286224.0
376,0.04906210117449216,422285664.0
377,0.04888992620656938,422285104.0
378,0.048712378811574135,422284544.0
379,0.04839480327681927,422283984.0
380,0.048530896946820154,422283424.0
381,0.04855593519733495,422282864.0
382,0.04813753157633244,422282304.0
383,0.04802068113052874,422281744.0
384,0.048217136130130456,422281184.0
385,0.047790325615194175,422280624.0
386,0.047498746380532066,422280064.0
387,0.047464631573045445,422279504.0
388,0.04757434262150308,422278944.0
389,0.04706277618902078,422278384.0
390,0.04734919599363941,422277824.0
391,0.04701027423693044,422277264.0
392,0.046971037823938445,422276704.0
393,0.047001940842986444,422276144.0
394,0.046716943709597045,422275584.0
395,0.04661384111621241,422275024.0
396,0.046567853261287206,422274464.0
397,0.04627951674129389,422273904.0
398,0.04613818512361457,422273344.0
399,0.04608088729757405,422272784.0
400,0.04586851719838964,422272224.0
401,0.045862355702885375,422271664.0
402,0.045659679339035045,422271104.0
403,0.045697276215609414,422270544.0
404,0.04551550905184065,422269984.0
405,0.04570517020283366,422269424.0
406,0.0451420371173936,422268864.0
407,0.045136864833162295,422268304.0
408,0.04518651845828165,422267744.0
409,0.04488232273734168,422267184.0
410,0.044958318177740965,422266624.0
411,0.04492421409881286,422266064.0
412,0.04467901516121211,422265504.0
413,0.04473973617552903,422264944.0
414,0.044687581363222345,422264384.0
415,0.04458757693178034,422263824.0
416,0.04443894837496253,422263264.0
417,0.044456593844232194,422262704.0
418,0.04444928861348022,422262144.0
419,0.044443475230247984,422261584.0
420,0.04428279925963491,422261024.0
421,0.04423441226710987,422260464.0
422,0.04419487804912162,422259904.0
423,0.04414254855197533,422259344.0
424,0.044173672667218035,422258784.0
425,0.04413743811079839,422258224.0
426,0.04440686130663932,422257664.0
427,0.044176756279244056,422257104.0
428,0.04403095981845517,422256544.0
429,0.044031959467655986,422255984.0
430,0.04408341048339653,422255424.0
431,0.04392966705123396,422254864.0
432,0.04394838212365188,422254304.0
433,0.04401933785192202,422253744.0
434,0.04416392320036254,422253184.0
435,0.04394787290801912,422252624.0
436,0.04370054457840307,422252064.0
437,0.043843271433846843,422251504.0
438,0.04391172492628218,422250944.0
439,0.04368230079615525,422250384.0
440,0.04356355503027491,422249824.0
441,0.043784026675978416,422249264.0
442,0.04376987616432014,422248704.0
443,0.04337273306637371,422248144.0
444,0.043734644011954746,422247584.0
445,0.043520843617527866,422247024.0
446,0.04342767878496957,422246464.0
447,0.04353487453436278,422245904.0
448,0.04339815436633068,422245344.0
449,0.04343875257420612,422244784.0
450,0.04355604636533372,422244224.0
451,0.04334689958592583,422243664.0
452,0.0432902605732934,422243104.0
453,0.04333986850838085,422242544.0
454,0.04328690414361219,422241984.0
455,0.043432346245004916,422241424.0
456,0.0434418660787592,422240864.0
457,0.043292286922637396,422240304.0
458,0.04329337435534105,422239744.0
459,0.04343676376081205,422239184.0
460,0.042979581356171664,422238624.0
461,0.043348382695894715,422238064.0
462,0.04324201272252794,422237504.0
463,0.04316328594759315,422236944.0
464,0.04315807613384635,422236384.0
465,0.04326787272002933,422235824.0
466,0.04328490173995741,422235264.0
467,0.043169053588964154,422234704.0
468,0.0430807702028689,422234144.0
469,0.04324178167433222,422233584.0
470,0.04313004530335224,422233024.0
471,0.0430862495299542,422232464.0
472,0.04302613973122816,422231904.0
473,0.042977898055884534,422231344.0
474,0.04304699902564124,422230784.0
475,0.04307847196842996,422230224.0
476,0.04292040751704627,422229664.0
477,0.042963861919982436,422229104.0
478,0.04300796223609125,422228544.0
479,0.04289520940793863,422227984.0
480,0.04289126064167936,422227424.0
481,0.0430224364119952,422226864.0
482,0.042825069702960385,422226304.0
483,0.04299527391971858,422225744.0
484,0.04274274250136232,422225184.0
485,0.04280191991210675,422224624.0
486,0.04285712335287987,422224064.0
487,0.04297988768559984,422223504.0
488,0.04272247713492245,422222944.0
489,0.04289797488831362,422222384.0
490,0.04274773117050478,422221824.0
491,0.04276151943856448,422221264.0
492,0.042797007895827605,422220704.0
493,0.042680971127936,422220144.0
494,0.04235994872684,422219584.0
495,0.04264866634774686,422219024.0
496,0.042597098338197525,422218464.0
497,0.042210772723737314,422217904.0
498,0.042303288985595745,422217344.0
499,0.042508150618750004,422216784.0
500,0.0422936686855622,422216224.0
501,0.042306361029768445,422215664.0
502,0.04227038326310848,422215104.0
503,0.042049665149753696,422214544.0
504,0.0420280577063857,422213984.0
505,0.04192196133766546,422213424.0
506,0.04199169424288787,422212864.0
507,0.041922597421903865,422212304.0
508,0.04187573330225039,422211744.0
509,0.04181916200355464,422211184.0
510,0.04198550616378191,422210624.0
511,0.041368174631688966,422210064.0
512,0.0415226047050089,422209504.0
513,0.0418072294164397,422208944.0
514,0.041404297410223716,422208384.0
515,0.04110696323814178,422207824.0
516,0.04149145179247693,422207264.0
517,0.041356591666365204,422206704.0
518,0.041048615093669,422206144.0
519,0.04101999579993029,422205584.0
520,0.04122708798956304,422205024.0
521,0.041033782394231055,422204464.0
522,0.04082575435256338,422203904.0
523,0.04067379292924711,422203344.0
524,0.04092802920206241,422202784.0
525,0.040531591348151846,422202224.0
526,0.040365009892446506,422201664.0
527,0.04044841712640588,422201104.0
528,0.04064408307458405,422200544.0
529,0.040346461112612586,422199984.0
530,0.04024773397252188,422199424.0
531,0.040354693548499715,422198864.0
532,0.04014072966128721,422198304.0
533,0.039909423015951115,422197744.0
534,0.04010858512083942,422197184.0
535,0.039954901264396256,422196624.0
536,0.03976671180943651,422196064.0
537,0.03967676942446761,422195504.0
538,0.03960336935373105,422194944.0
539,0.03980762768299235,422194384.0
540,0.03978566702203839,422193824.0
541,0.03947432029949187,422193264.0
542,0.03946447720522319,422192704.0
543,0.03939240008082759,422192144.0
544,0.039254670340655794,422191584.0
545,0.03937499175236345,422191024.0
546,0.03910276018059567,422190464.0
547,0.03894311670967787,422189904.0
548,0.039078033643828586,422189344.0
549,0.038953058425600054,422188784.0
550,0.03882168614805393,422188224.0
551,0.0389011263960673,422187664.0
552,0.03876800957419346,422187104.0
553,0.03870124679873389,422186544.0
554,0.038700827417050505,422185984.0
555,0.03859359069975805,422185424.0
556,0.03859970846315684,422184864.0
557,0.038319072335767534,422184304.0
558,0.03841242774215896,422183744.0
559,0.038314361698127235,422183184.0
560,0.038364822667911316,422182624.0
561,0.03818114914444612,422182064.0
562,0.03819195692710652,422181504.0
563,0.03846788563010824,422180944.0
564,0.03829690919834632,422180384.0
565,0.03815905490107738,422179824.0
566,0.038128164520649675,422179264.0
567,0.03827590485772939,422178704.0
568,0.038227311059997715,422178144.0
569,0.037926764310105464,422177584.0
570,0.038131863022159554,422177024.0
571,0.038094786433184834,422176464.0
572,0.03802120608302635,422175904.0
573,0.037930902618524935,422175344.0
574,0.038134116052524994,422174784.0
575,0.03806727451319581,422174224.0
576,0.03785630794519791,422173664.0
577,0.03781249439145444,422173104.0
578,0.03813814948294654,422172544.0
579,0.038068626516658814,422171984.0
580,0.03781990015989349,422171424.0
581,0.03794665675897176,422170864.0
582,0.03810768867996152,422170304.0
583,0.03786235401427333,422169744.0
584,0.03777183413173663,422169184.0
585,0.03811121004982676,422168624.0
586,0.037959765583567014,422168064.0
587,0.03799698589534461,422167504.0
588,0.037972018893412625,422166944.0
589,0.03787702034787704,422166384.0
590,0.03795806905690134,422165824.0
591,0.037973225677382934,422165264.0
592,0.03801545181504294,422164704.0
593,0.037853844843682975,422164144.0
594,0.03783773200943647,422163584.0
595,0.037836095269616225,422163024.0
596,0.037823995356734044,422162464.0
597,0.037985782262866696,422161904.0
598,0.03781913635066272,422161344.0
599,0.037806425040664664,422160784.0
600,0.03784684262207115,422160224.0
601,0.037743319280654324,422159664.0
602,0.03782198121090034,422159104.0
603,0.037825428945649324,422158544.0
604,0.03771971801869836,422157984.0
605,0.037480035707513716,422157424.0
606,0.03773239881965641,422156864.0
607,0.03777304645631089,422156304.0
608,0.03772959966735498,422155744.0
609,0.03779379256139986,422155184.0
610,0.03764832927620818,422154624.0
611,0.03768560834560105,422154064.0
612,0.037705361965034045,422153504.0
613,0.03750391953204926,422152944.0
614,0.03751510797500887,422152384.0
615,0.03760572708991223,422151824.0
616,0.037781698824660294,422151264.0
617,0.037570817673187845,422150704.0
618,0.03778126749325333,422150144.0
619,0.037527731004238125,422149584.0
620,0.03790927432333335,422149024.0
621,0.037873731051438465,422148464.0
622,0.03764063581413421,422147904.0
623,0.03774574384914476,422147344.0
624,0.037823328932935496,422146784.0
625,0.037407614228138764,422146224.0
626,0.037687399927893765,422145664.0
627,0.037542568216088125,422145104.0
628,0.037768177122238886,422144544.0
629,0.03762917145247106,422143984.0
630,0.037548522772088866,422143424.0
631,0.0375493042170951,422142864.0
632,0.037464880072576964,422142304.0
633,0.037381305757502016,422141744.0
634,0.0375467297822261,422141184.0
635,0.03734099941001448,422140624.0
636,0.03728941817519651,422140064.0
637,0.03732095825713334,422139504.0
638,0.037169780705938155,422138944.0
639,0.037244994633257325,422138384.0
640,0.037101719938396914,422137824.0
641,0.03721605730754031,422137264.0
642,0.03716872007668856,422136704.0
643,0.03720796396732887,422136144.0
644,0.03709101480333817,422135584.0
645,0.0371972878274743,422135024.0
646,0.03681090106840109,422134464.0
647,0.036850058058321415,422133904.0
648,0.03689353077080054,422133344.0
649,0.036776267608671254,422132784.0
650,0.03684870942437923,422132224.0
651,0.03690353808144362,422131664.0
652,0.03688316907070867,422131104.0
653,0.03676420308776095,422130544.0
654,0.036861543868111746,422129984.0
655,0.036691117880868936,422129424.0
656,0.03677704989146311,422128864.0
657,0.03668325591945287,422128304.0
658,0.03654172186200632,422127744.0
659,0.03634938707867361,422127184.0
660,0.03660667953925629,422126624.0
661,0.03634149917950052,422126064.0
662,0.036445095412919494,422125504.0
663,0.036431683915405605,422124944.0
664,0.03632112284614278,422124384.0
665,0.036265565856089366,422123824.0
666,0.036437484513571504,422123264.0
667,0.03610967833138963,422122704.0
668,0.03594615659717977,422122144.0
669,0.03605120126573086,422121584.0
670,0.03585922964828554,422121024.0
671,0.03580986634160789,422120464.0
672,0.035882348335681574,422119904.0
673,0.035675404482091985,422119344.0
674,0.03576836544368421,422118784.0
675,0.03583854556087027,422118224.0
676,0.03556832822517001,422117664.0
677,0.03560998551214826,422117104.0
678,0.03557027026023406,422116544.0
679,0.03541029005611531,422115984.0
680,0.035409499386935585,422115424.0
681,0.03519416874346822,422114864.0
682,0.03520827208509893,422114304.0
683,0.035458875872123034,422113744.0
684,0.03508747179594707,422113184.0
685,0.034996846544365925,422112624.0
686,0.03513863222113093,422112064.0
687,0.035077126494009014,422111504.0
688,0.034976586683095834,422110944.0
689,0.03476740935940514,422110384.0
690,0.0349569993541381,422109824.0
691,0.03495751454487158,422109264.0
692,0.03467192575692365,422108704.0
693,0.03481759487951601,422108144.0
694,0.0346413320658294,422107584.0
695,0.034482333108960275,422107024.0
696,0.03472520801213809,422106464.0
697,0.03440916436681942,422105904.0
698,0.03451455609387541,422105344.0
699,0.03444617428458686,422104784.0
700,0.03434255244656345,422104224.0
701,0.03431317627428952,422103664.0
702,0.03436485108010646,422103104.0
703,0.034048746653484036,422102544.0
704,0.034261528166710735,422101984.0
705,0.034160367424729235,422101424.0
706,0.03409283526185537,422100864.0
707,0.03410762637596402,422100304.0
708,0.03431316548495251,422099744.0
709,0.03394118802252514,422099184.0
710,0.03404453676130359,422098624.0
711,0.03400934085474265,422098064.0
712,0.03398377864659012,422097504.0
713,0.033875975349814035,422096944.0
714,0.03411060288521784,422096384.0
715,0.0339103268357231,422095824.0
716,0.0340314456683012,422095264.0
717,0.03380283133745522,422094704.0
718,0.03372338274077559,422094144.0
719,0.03375313231701689,422093584.0
720,0.033793182790090186,422093024.0
721,0.03380654074166885,422092464.0
722,0.03375818911380553,422091904.0
723,0.03368848167488901,422091344.0
724,0.033700099120045665,422090784.0
725,0.033779766797467074,422090224.0
726,0.03370673879114288,422089664.0
727,0.03363468605236695,422089104.0
728,0.033596400528837195,422088544.0
729,0.033679885101675244,422087984.0
730,0.033500110081469435,422087424.0
731,0.03364955326128425,422086864.0
732,0.03360843028500944,422086304.0
733,0.03365764810245922,422085744.0
734,0.0333546130831147,422085184.0
735,0.033604313245175564,422084624.0
736,0.03357504777306557,422084064.0
737,0.03338186335831201,422083504.0
738,0.033543615526302965,422082944.0
739,0.03353898144079549,422082384.0
740,0.03347454387543694,422081824.0
741,0.03370747978540448,422081264.0
742,0.033498083356532364,422080704.0
743,0.03351800794565748,422080144.0
744,0.033645386409487346,422079584.0
745,0.03347004062862213,422079024.0
746,0.033612985427681395,422078464.0
747,0.033527125018703724,422077904.0
748,0.03350758443636997,422077344.0
749,0.03367829053255857,422076784.0
750,0.03349993598805291,422076224.0
751,0.03360570374863296,422075664.0
752,0.033776802868263185,422075104.0
753,0.0336137903056055,422074544.0
754,0.03367008219393508,422073984.0
755,0.03371370530451223,422073424.0
756,0.033721876971117906,422072864.0
757,0.033557110903726046,422072304.0
758,0.03339532331476698,422071744.0
759,0.033635721301725076,422071184.0
760,0.03375921363734402,422070624.0
761,0.03338564702053556,422070064.0
762,0.03355247561107843,422069504.0
763,0.03359973827663913,422068944.0
764,0.03352278042984347,422068384.0
765,0.033556019960276406,422067824.0
766,0.033509534922509576,422067264.0
767,0.033387912068706324,422066704.0
768,0.03359007792112664,422066144.0
769,0.03338543137044195,422065584.0
770,0.03338468105251675,422065024.0
771,0.033545071089002836,422064464.0
772,0.03360397651864622,422063904.0
773,0.03348813118105103,422063344.0
774,0.033638839337636665,422062784.0
775,0.03346413509997855,422062224.0
776,0.03345140215197125,422061664.0
777,0.03353644943362122,422061104.0
778,0.033409977274943166,422060544.0
779,0.033351734984758144,422059984.0
780,0.03356548608401245,422059424.0
781,0.033276016353572885,422058864.0
782,0.03352900668415596,422058304.0
783,0.03355947240927314,422057744.0
784,0.033232667561599226,422057184.0
785,0.033360915148604266,422056624.0
786,0.03348278269534674,422056064.0
787,0.03334917265131998,422055504.0
788,0.033398274719574614,422054944.0
789,0.033352866536005284,422054384.0
790,0.033378943960849984,422053824.0
791,0.03327172837819641,422053264.0
792,0.03323759808755719,422052704.0
793,0.03337314838329091,422052144.0
794,0.033347460789740074,422051584.0
795,0.03332930803076301,422051024.0
796,0.033221559117735305,422050464.0
797,0.03316075978133736,422049904.0
798,0.03322949586170868,422049344.0
799,0.03306863668879957,422048784.0
800,0.03325179161951886,422048224.0
801,0.033095483053111274,422047664.0
802,0.03286799543504516,422047104.0
803,0.032990800480106386,422046544.0
804,0.03308786735405189,422045984.0
805,0.03281077738846198,422045424.0
806,0.03290201877089637,422044864.0
807,0.032792103649825516,422044304.0
808,0.032869954600023586,422043744.0
809,0.032874200762803646,422043184.0
810,0.03263995329265175,422042624.0
811,0.03251867981815585,422042064.0
812,0.0326151307012992,422041504.0
813,0.032700056758151116,422040944.0
814,0.03265591123285488,422040384.0
815,0.03245710244201153,422039824.0
816,0.03241024867459221,422039264.0
817,0.0325125868305922,422038704.0
818,0.03231886672107142,422038144.0
819,0.03234977013456073,422037584.0
820,0.03229650007698233,422037024.0
821,0.032116112388685746,422036464.0
