dataset_id,window_size,threshold,tolerance_type,tolerance_value,precision,recall,num_detected,num_true
6,10,12.0,full_window,10,0.0,0.0,0,974
6,10,12.0,half_window,5,0.0,0.0,0,974
6,10,12.0,quarter_window,2,0.0,0.0,0,974
6,10,13.0,full_window,10,0.0,0.0,0,974
6,10,13.0,half_window,5,0.0,0.0,0,974
6,10,13.0,quarter_window,2,0.0,0.0,0,974
6,10,14.0,full_window,10,0.0,0.0,0,974
6,10,14.0,half_window,5,0.0,0.0,0,974
6,10,14.0,quarter_window,2,0.0,0.0,0,974
6,10,15.0,full_window,10,0.0,0.0,0,974
6,10,15.0,half_window,5,0.0,0.0,0,974
6,10,15.0,quarter_window,2,0.0,0.0,0,974
6,10,16.0,full_window,10,0.0,0.0,0,974
6,10,16.0,half_window,5,0.0,0.0,0,974
6,10,16.0,quarter_window,2,0.0,0.0,0,974
6,10,17.0,full_window,10,0.0,0.0,0,974
6,10,17.0,half_window,5,0.0,0.0,0,974
6,10,17.0,quarter_window,2,0.0,0.0,0,974
6,10,18.0,full_window,10,0.0,0.0,0,974
6,10,18.0,half_window,5,0.0,0.0,0,974
6,10,18.0,quarter_window,2,0.0,0.0,0,974
6,10,19.0,full_window,10,0.0,0.0,0,974
6,10,19.0,half_window,5,0.0,0.0,0,974
6,10,19.0,quarter_window,2,0.0,0.0,0,974
6,10,20.0,full_window,10,0.0,0.0,0,974
6,10,20.0,half_window,5,0.0,0.0,0,974
6,10,20.0,quarter_window,2,0.0,0.0,0,974
6,10,21.0,full_window,10,0.0,0.0,0,974
6,10,21.0,half_window,5,0.0,0.0,0,974
6,10,21.0,quarter_window,2,0.0,0.0,0,974
6,10,22.0,full_window,10,0.0,0.0,0,974
6,10,22.0,half_window,5,0.0,0.0,0,974
6,10,22.0,quarter_window,2,0.0,0.0,0,974
6,10,23.0,full_window,10,0.0,0.0,0,974
6,10,23.0,half_window,5,0.0,0.0,0,974
6,10,23.0,quarter_window,2,0.0,0.0,0,974
6,10,24.0,full_window,10,0.0,0.0,0,974
6,10,24.0,half_window,5,0.0,0.0,0,974
6,10,24.0,quarter_window,2,0.0,0.0,0,974
6,10,25.0,full_window,10,0.0,0.0,0,974
6,10,25.0,half_window,5,0.0,0.0,0,974
6,10,25.0,quarter_window,2,0.0,0.0,0,974
6,10,26.0,full_window,10,0.0,0.0,0,974
6,10,26.0,half_window,5,0.0,0.0,0,974
6,10,26.0,quarter_window,2,0.0,0.0,0,974
6,10,27.0,full_window,10,0.0,0.0,0,974
6,10,27.0,half_window,5,0.0,0.0,0,974
6,10,27.0,quarter_window,2,0.0,0.0,0,974
6,10,28.0,full_window,10,0.0,0.0,0,974
6,10,28.0,half_window,5,0.0,0.0,0,974
6,10,28.0,quarter_window,2,0.0,0.0,0,974
6,10,29.0,full_window,10,0.0,0.0,0,974
6,10,29.0,half_window,5,0.0,0.0,0,974
6,10,29.0,quarter_window,2,0.0,0.0,0,974
6,10,30.0,full_window,10,0.0,0.0,0,974
6,10,30.0,half_window,5,0.0,0.0,0,974
6,10,30.0,quarter_window,2,0.0,0.0,0,974
6,10,31.0,full_window,10,0.0,0.0,0,974
6,10,31.0,half_window,5,0.0,0.0,0,974
6,10,31.0,quarter_window,2,0.0,0.0,0,974
6,10,32.0,full_window,10,0.0,0.0,0,974
6,10,32.0,half_window,5,0.0,0.0,0,974
6,10,32.0,quarter_window,2,0.0,0.0,0,974
6,10,33.0,full_window,10,0.0,0.0,0,974
6,10,33.0,half_window,5,0.0,0.0,0,974
6,10,33.0,quarter_window,2,0.0,0.0,0,974
6,10,34.0,full_window,10,0.0,0.0,0,974
6,10,34.0,half_window,5,0.0,0.0,0,974
6,10,34.0,quarter_window,2,0.0,0.0,0,974
6,10,35.0,full_window,10,0.0,0.0,0,974
6,10,35.0,half_window,5,0.0,0.0,0,974
6,10,35.0,quarter_window,2,0.0,0.0,0,974
6,10,36.0,full_window,10,0.0,0.0,0,974
6,10,36.0,half_window,5,0.0,0.0,0,974
6,10,36.0,quarter_window,2,0.0,0.0,0,974
6,10,37.0,full_window,10,0.0,0.0,0,974
6,10,37.0,half_window,5,0.0,0.0,0,974
6,10,37.0,quarter_window,2,0.0,0.0,0,974
6,10,38.0,full_window,10,0.0,0.0,0,974
6,10,38.0,half_window,5,0.0,0.0,0,974
6,10,38.0,quarter_window,2,0.0,0.0,0,974
6,10,39.0,full_window,10,0.0,0.0,0,974
6,10,39.0,half_window,5,0.0,0.0,0,974
6,10,39.0,quarter_window,2,0.0,0.0,0,974
6,10,40.0,full_window,10,0.0,0.0,0,974
6,10,40.0,half_window,5,0.0,0.0,0,974
6,10,40.0,quarter_window,2,0.0,0.0,0,974
6,20,0.0,full_window,20,0.07883071762309812,0.973305954825462,16694,974
6,20,0.0,half_window,10,0.0462441595782916,0.7813141683778234,16694,974
6,20,0.0,quarter_window,5,0.02839343476698215,0.486652977412731,16694,974
6,20,1.0,full_window,20,0.10830896686159844,0.7854209445585215,8208,974
6,20,1.0,half_window,10,0.07151559454191034,0.5985626283367557,8208,974
6,20,1.0,quarter_window,5,0.045930799220272905,0.3870636550308008,8208,974
6,20,2.0,full_window,20,0.14307261366084895,0.62217659137577,4641,974
6,20,2.0,half_window,10,0.0997629821159233,0.47433264887063653,4641,974
6,20,2.0,quarter_window,5,0.06485671191553545,0.30903490759753593,4641,974
6,20,3.0,full_window,20,0.18246445497630331,0.4517453798767967,2532,974
6,20,3.0,half_window,10,0.13546603475513427,0.351129363449692,2532,974
6,20,3.0,quarter_window,5,0.08925750394944708,0.23203285420944558,2532,974
6,20,4.0,full_window,20,0.2538200339558574,0.3008213552361396,1178,974
6,20,4.0,half_window,10,0.19524617996604415,0.23613963039014374,1178,974
6,20,4.0,quarter_window,5,0.12478777589134125,0.15092402464065707,1178,974
6,20,5.0,full_window,20,0.3574074074074074,0.1971252566735113,540,974
6,20,5.0,half_window,10,0.2851851851851852,0.15811088295687886,540,974
6,20,5.0,quarter_window,5,0.18703703703703703,0.10369609856262833,540,974
6,20,6.0,full_window,20,0.49615384615384617,0.1324435318275154,260,974
6,20,6.0,half_window,10,0.4153846153846154,0.11088295687885011,260,974
6,20,6.0,quarter_window,5,0.2653846153846154,0.07084188911704312,260,974
6,20,7.0,full_window,20,0.6166666666666667,0.07597535934291581,120,974
6,20,7.0,half_window,10,0.5083333333333333,0.06262833675564682,120,974
6,20,7.0,quarter_window,5,0.2916666666666667,0.03593429158110883,120,974
6,20,8.0,full_window,20,0.7014925373134329,0.048254620123203286,67,974
6,20,8.0,half_window,10,0.6119402985074627,0.04209445585215606,67,974
6,20,8.0,quarter_window,5,0.3582089552238806,0.024640657084188913,67,974
6,20,9.0,full_window,20,0.7804878048780488,0.03285420944558522,41,974
6,20,9.0,half_window,10,0.7317073170731707,0.030800821355236138,41,974
6,20,9.0,quarter_window,5,0.4146341463414634,0.017453798767967144,41,974
6,20,10.0,full_window,20,0.8571428571428571,0.018480492813141684,21,974
6,20,10.0,half_window,10,0.8095238095238095,0.017453798767967144,21,974
6,20,10.0,quarter_window,5,0.47619047619047616,0.01026694045174538,21,974
6,20,11.0,full_window,20,0.9166666666666666,0.011293634496919919,12,974
6,20,11.0,half_window,10,0.9166666666666666,0.011293634496919919,12,974
6,20,11.0,quarter_window,5,0.5833333333333334,0.007186858316221766,12,974
6,20,12.0,full_window,20,1.0,0.007186858316221766,7,974
6,20,12.0,half_window,10,1.0,0.007186858316221766,7,974
6,20,12.0,quarter_window,5,0.5714285714285714,0.004106776180698152,7,974
6,20,13.0,full_window,20,1.0,0.006160164271047228,6,974
6,20,13.0,half_window,10,1.0,0.006160164271047228,6,974
6,20,13.0,quarter_window,5,0.5,0.003080082135523614,6,974
6,20,14.0,full_window,20,1.0,0.00513347022587269,5,974
6,20,14.0,half_window,10,1.0,0.00513347022587269,5,974
6,20,14.0,quarter_window,5,0.6,0.003080082135523614,5,974
6,20,15.0,full_window,20,1.0,0.004106776180698152,4,974
6,20,15.0,half_window,10,1.0,0.004106776180698152,4,974
6,20,15.0,quarter_window,5,0.5,0.002053388090349076,4,974
6,20,16.0,full_window,20,1.0,0.003080082135523614,3,974
6,20,16.0,half_window,10,1.0,0.003080082135523614,3,974
6,20,16.0,quarter_window,5,0.3333333333333333,0.001026694045174538,3,974
6,20,17.0,full_window,20,1.0,0.003080082135523614,3,974
6,20,17.0,half_window,10,1.0,0.003080082135523614,3,974
6,20,17.0,quarter_window,5,0.3333333333333333,0.001026694045174538,3,974
6,20,18.0,full_window,20,1.0,0.002053388090349076,2,974
6,20,18.0,half_window,10,1.0,0.002053388090349076,2,974
6,20,18.0,quarter_window,5,0.0,0.0,2,974
6,20,19.0,full_window,20,1.0,0.001026694045174538,1,974
6,20,19.0,half_window,10,1.0,0.001026694045174538,1,974
6,20,19.0,quarter_window,5,0.0,0.0,1,974
6,20,20.0,full_window,20,1.0,0.001026694045174538,1,974
6,20,20.0,half_window,10,1.0,0.001026694045174538,1,974
6,20,20.0,quarter_window,5,0.0,0.0,1,974
6,20,21.0,full_window,20,1.0,0.001026694045174538,1,974
6,20,21.0,half_window,10,1.0,0.001026694045174538,1,974
6,20,21.0,quarter_window,5,0.0,0.0,1,974
6,20,22.0,full_window,20,1.0,0.001026694045174538,1,974
6,20,22.0,half_window,10,1.0,0.001026694045174538,1,974
6,20,22.0,quarter_window,5,0.0,0.0,1,974
6,20,23.0,full_window,20,1.0,0.001026694045174538,1,974
6,20,23.0,half_window,10,1.0,0.001026694045174538,1,974
6,20,23.0,quarter_window,5,0.0,0.0,1,974
6,20,24.0,full_window,20,0.0,0.0,0,974
6,20,24.0,half_window,10,0.0,0.0,0,974
6,20,24.0,quarter_window,5,0.0,0.0,0,974
6,20,25.0,full_window,20,0.0,0.0,0,974
6,20,25.0,half_window,10,0.0,0.0,0,974
6,20,25.0,quarter_window,5,0.0,0.0,0,974
6,20,26.0,full_window,20,0.0,0.0,0,974
6,20,26.0,half_window,10,0.0,0.0,0,974
6,20,26.0,quarter_window,5,0.0,0.0,0,974
6,20,27.0,full_window,20,0.0,0.0,0,974
6,20,27.0,half_window,10,0.0,0.0,0,974
6,20,27.0,quarter_window,5,0.0,0.0,0,974
6,20,28.0,full_window,20,0.0,0.0,0,974
6,20,28.0,half_window,10,0.0,0.0,0,974
6,20,28.0,quarter_window,5,0.0,0.0,0,974
6,20,29.0,full_window,20,0.0,0.0,0,974
6,20,29.0,half_window,10,0.0,0.0,0,974
6,20,29.0,quarter_window,5,0.0,0.0,0,974
6,20,30.0,full_window,20,0.0,0.0,0,974
6,20,30.0,half_window,10,0.0,0.0,0,974
6,20,30.0,quarter_window,5,0.0,0.0,0,974
6,20,31.0,full_window,20,0.0,0.0,0,974
6,20,31.0,half_window,10,0.0,0.0,0,974
6,20,31.0,quarter_window,5,0.0,0.0,0,974
6,20,32.0,full_window,20,0.0,0.0,0,974
6,20,32.0,half_window,10,0.0,0.0,0,974
6,20,32.0,quarter_window,5,0.0,0.0,0,974
6,20,33.0,full_window,20,0.0,0.0,0,974
6,20,33.0,half_window,10,0.0,0.0,0,974
6,20,33.0,quarter_window,5,0.0,0.0,0,974
6,20,34.0,full_window,20,0.0,0.0,0,974
6,20,34.0,half_window,10,0.0,0.0,0,974
6,20,34.0,quarter_window,5,0.0,0.0,0,974
6,20,35.0,full_window,20,0.0,0.0,0,974
6,20,35.0,half_window,10,0.0,0.0,0,974
6,20,35.0,quarter_window,5,0.0,0.0,0,974
6,20,36.0,full_window,20,0.0,0.0,0,974
6,20,36.0,half_window,10,0.0,0.0,0,974
6,20,36.0,quarter_window,5,0.0,0.0,0,974
6,20,37.0,full_window,20,0.0,0.0,0,974
6,20,37.0,half_window,10,0.0,0.0,0,974
6,20,37.0,quarter_window,5,0.0,0.0,0,974
6,20,38.0,full_window,20,0.0,0.0,0,974
6,20,38.0,half_window,10,0.0,0.0,0,974
6,20,38.0,quarter_window,5,0.0,0.0,0,974
6,20,39.0,full_window,20,0.0,0.0,0,974
6,20,39.0,half_window,10,0.0,0.0,0,974
6,20,39.0,quarter_window,5,0.0,0.0,0,974
6,20,40.0,full_window,20,0.0,0.0,0,974
6,20,40.0,half_window,10,0.0,0.0,0,974
6,20,40.0,quarter_window,5,0.0,0.0,0,974
6,30,0.0,full_window,30,0.11850925015640361,0.9743326488706365,11189,974
6,30,0.0,half_window,15,0.06881758870319063,0.7802874743326489,11189,974
6,30,0.0,quarter_window,7,0.040039324336401824,0.459958932238193,11189,974
6,30,1.0,full_window,30,0.16560619088564058,0.8275154004106776,5815,974
6,30,1.0,half_window,15,0.10696474634565778,0.6344969199178645,5815,974
6,30,1.0,quarter_window,7,0.06534823731728288,0.39014373716632444,5815,974
6,30,2.0,full_window,30,0.22075123152709358,0.6858316221765913,3248,974
6,30,2.0,half_window,15,0.15701970443349753,0.5236139630390144,3248,974
6,30,2.0,quarter_window,7,0.09698275862068965,0.32340862422997946,3248,974
6,30,3.0,full_window,30,0.2923728813559322,0.5462012320328542,1888,974
6,30,3.0,half_window,15,0.2219279661016949,0.43018480492813144,1888,974
6,30,3.0,quarter_window,7,0.13665254237288135,0.2648870636550308,1888,974
6,30,4.0,full_window,30,0.3841409691629956,0.44250513347022585,1135,974
6,30,4.0,half_window,15,0.3013215859030837,0.351129363449692,1135,974
6,30,4.0,quarter_window,7,0.18854625550660792,0.21971252566735114,1135,974
6,30,5.0,full_window,30,0.49640287769784175,0.3531827515400411,695,974
6,30,5.0,half_window,15,0.4028776978417266,0.2874743326488706,695,974
6,30,5.0,quarter_window,7,0.25323741007194245,0.1806981519507187,695,974
6,30,6.0,full_window,30,0.6004618937644342,0.26591375770020537,433,974
6,30,6.0,half_window,15,0.49884526558891457,0.22176591375770022,433,974
6,30,6.0,quarter_window,7,0.3210161662817552,0.14271047227926079,433,974
6,30,7.0,full_window,30,0.7333333333333333,0.2032854209445585,270,974
6,30,7.0,half_window,15,0.6296296296296297,0.17453798767967146,270,974
6,30,7.0,quarter_window,7,0.3925925925925926,0.10882956878850103,270,974
6,30,8.0,full_window,30,0.8225806451612904,0.1570841889117043,186,974
6,30,8.0,half_window,15,0.7258064516129032,0.13860369609856263,186,974
6,30,8.0,quarter_window,7,0.44086021505376344,0.08418891170431211,186,974
6,30,9.0,full_window,30,0.9015151515151515,0.12217659137577003,132,974
6,30,9.0,half_window,15,0.7727272727272727,0.10472279260780287,132,974
6,30,9.0,quarter_window,7,0.5075757575757576,0.06878850102669405,132,974
6,30,10.0,full_window,30,0.9468085106382979,0.09137577002053388,94,974
6,30,10.0,half_window,15,0.8085106382978723,0.07802874743326489,94,974
6,30,10.0,quarter_window,7,0.4787234042553192,0.04620123203285421,94,974
6,30,11.0,full_window,30,0.9594594594594594,0.0728952772073922,74,974
6,30,11.0,half_window,15,0.7972972972972973,0.060574948665297744,74,974
6,30,11.0,quarter_window,7,0.4864864864864865,0.03696098562628337,74,974
6,30,12.0,full_window,30,0.98,0.050308008213552365,50,974
6,30,12.0,half_window,15,0.9,0.04620123203285421,50,974
6,30,12.0,quarter_window,7,0.54,0.027720739219712527,50,974
6,30,13.0,full_window,30,1.0,0.04004106776180698,39,974
6,30,13.0,half_window,15,0.8974358974358975,0.03593429158110883,39,974
6,30,13.0,quarter_window,7,0.5897435897435898,0.023613963039014373,39,974
6,30,14.0,full_window,30,1.0,0.028747433264887063,28,974
6,30,14.0,half_window,15,0.9642857142857143,0.027720739219712527,28,974
6,30,14.0,quarter_window,7,0.6428571428571429,0.018480492813141684,28,974
6,30,15.0,full_window,30,1.0,0.02053388090349076,20,974
6,30,15.0,half_window,15,0.95,0.019507186858316223,20,974
6,30,15.0,quarter_window,7,0.6,0.012320328542094456,20,974
6,30,16.0,full_window,30,1.0,0.014373716632443531,14,974
6,30,16.0,half_window,15,1.0,0.014373716632443531,14,974
6,30,16.0,quarter_window,7,0.6428571428571429,0.009240246406570842,14,974
6,30,17.0,full_window,30,1.0,0.011293634496919919,11,974
6,30,17.0,half_window,15,1.0,0.011293634496919919,11,974
6,30,17.0,quarter_window,7,0.6363636363636364,0.007186858316221766,11,974
6,30,18.0,full_window,30,1.0,0.007186858316221766,7,974
6,30,18.0,half_window,15,1.0,0.007186858316221766,7,974
6,30,18.0,quarter_window,7,0.5714285714285714,0.004106776180698152,7,974
6,30,19.0,full_window,30,1.0,0.006160164271047228,6,974
6,30,19.0,half_window,15,1.0,0.006160164271047228,6,974
6,30,19.0,quarter_window,7,0.5,0.003080082135523614,6,974
6,30,20.0,full_window,30,1.0,0.006160164271047228,6,974
6,30,20.0,half_window,15,1.0,0.006160164271047228,6,974
6,30,20.0,quarter_window,7,0.5,0.003080082135523614,6,974
6,30,21.0,full_window,30,1.0,0.006160164271047228,6,974
6,30,21.0,half_window,15,1.0,0.006160164271047228,6,974
6,30,21.0,quarter_window,7,0.5,0.003080082135523614,6,974
6,30,22.0,full_window,30,1.0,0.004106776180698152,4,974
6,30,22.0,half_window,15,1.0,0.004106776180698152,4,974
6,30,22.0,quarter_window,7,0.75,0.003080082135523614,4,974
6,30,23.0,full_window,30,1.0,0.003080082135523614,3,974
6,30,23.0,half_window,15,1.0,0.003080082135523614,3,974
6,30,23.0,quarter_window,7,0.6666666666666666,0.002053388090349076,3,974
6,30,24.0,full_window,30,1.0,0.002053388090349076,2,974
6,30,24.0,half_window,15,1.0,0.002053388090349076,2,974
6,30,24.0,quarter_window,7,1.0,0.002053388090349076,2,974
6,30,25.0,full_window,30,1.0,0.002053388090349076,2,974
6,30,25.0,half_window,15,1.0,0.002053388090349076,2,974
6,30,25.0,quarter_window,7,1.0,0.002053388090349076,2,974
6,30,26.0,full_window,30,1.0,0.001026694045174538,1,974
6,30,26.0,half_window,15,1.0,0.001026694045174538,1,974
6,30,26.0,quarter_window,7,1.0,0.001026694045174538,1,974
6,30,27.0,full_window,30,1.0,0.001026694045174538,1,974
6,30,27.0,half_window,15,1.0,0.001026694045174538,1,974
6,30,27.0,quarter_window,7,1.0,0.001026694045174538,1,974
6,30,28.0,full_window,30,1.0,0.001026694045174538,1,974
6,30,28.0,half_window,15,1.0,0.001026694045174538,1,974
6,30,28.0,quarter_window,7,1.0,0.001026694045174538,1,974
6,30,29.0,full_window,30,1.0,0.001026694045174538,1,974
6,30,29.0,half_window,15,1.0,0.001026694045174538,1,974
6,30,29.0,quarter_window,7,1.0,0.001026694045174538,1,974
6,30,30.0,full_window,30,1.0,0.001026694045174538,1,974
6,30,30.0,half_window,15,1.0,0.001026694045174538,1,974
6,30,30.0,quarter_window,7,1.0,0.001026694045174538,1,974
6,30,31.0,full_window,30,1.0,0.001026694045174538,1,974
6,30,31.0,half_window,15,1.0,0.001026694045174538,1,974
6,30,31.0,quarter_window,7,1.0,0.001026694045174538,1,974
6,30,32.0,full_window,30,0.0,0.0,0,974
6,30,32.0,half_window,15,0.0,0.0,0,974
6,30,32.0,quarter_window,7,0.0,0.0,0,974
6,30,33.0,full_window,30,0.0,0.0,0,974
6,30,33.0,half_window,15,0.0,0.0,0,974
6,30,33.0,quarter_window,7,0.0,0.0,0,974
6,30,34.0,full_window,30,0.0,0.0,0,974
6,30,34.0,half_window,15,0.0,0.0,0,974
6,30,34.0,quarter_window,7,0.0,0.0,0,974
6,30,35.0,full_window,30,0.0,0.0,0,974
6,30,35.0,half_window,15,0.0,0.0,0,974
6,30,35.0,quarter_window,7,0.0,0.0,0,974
6,30,36.0,full_window,30,0.0,0.0,0,974
6,30,36.0,half_window,15,0.0,0.0,0,974
6,30,36.0,quarter_window,7,0.0,0.0,0,974
6,30,37.0,full_window,30,0.0,0.0,0,974
6,30,37.0,half_window,15,0.0,0.0,0,974
6,30,37.0,quarter_window,7,0.0,0.0,0,974
6,30,38.0,full_window,30,0.0,0.0,0,974
6,30,38.0,half_window,15,0.0,0.0,0,974
6,30,38.0,quarter_window,7,0.0,0.0,0,974
6,30,39.0,full_window,30,0.0,0.0,0,974
6,30,39.0,half_window,15,0.0,0.0,0,974
6,30,39.0,quarter_window,7,0.0,0.0,0,974
6,30,40.0,full_window,30,0.0,0.0,0,974
6,30,40.0,half_window,15,0.0,0.0,0,974
6,30,40.0,quarter_window,7,0.0,0.0,0,974
6,50,0.0,full_window,50,0.1945316001792918,0.9753593429158111,6693,974
6,50,0.0,half_window,25,0.11743612729717616,0.8059548254620124,6693,974
6,50,0.0,quarter_window,12,0.06603914537576573,0.4537987679671458,6693,974
6,50,1.0,full_window,50,0.25912228796844183,0.8809034907597536,4056,974
6,50,1.0,half_window,25,0.17061143984220908,0.7104722792607803,4056,974
6,50,1.0,quarter_window,12,0.09714003944773175,0.40451745379876797,4056,974
6,50,2.0,full_window,50,0.32752475247524754,0.7679671457905544,2525,974
6,50,2.0,half_window,25,0.2388118811881188,0.6190965092402464,2525,974
6,50,2.0,quarter_window,12,0.14138613861386137,0.3665297741273101,2525,974
6,50,3.0,full_window,50,0.4059343434343434,0.6262833675564682,1584,974
6,50,3.0,half_window,25,0.31502525252525254,0.5123203285420944,1584,974
6,50,3.0,quarter_window,12,0.18434343434343434,0.2997946611909651,1584,974
6,50,4.0,full_window,50,0.5120307988450433,0.5308008213552361,1039,974
6,50,4.0,half_window,25,0.42059672762271416,0.4486652977412731,1039,974
6,50,4.0,quarter_window,12,0.24542829643888353,0.2618069815195072,1039,974
6,50,5.0,full_window,50,0.6382393397524071,0.4753593429158111,727,974
6,50,5.0,half_window,25,0.547455295735901,0.4086242299794661,727,974
6,50,5.0,quarter_window,12,0.31911966987620355,0.23819301848049282,727,974
6,50,6.0,full_window,50,0.7477477477477478,0.4260780287474333,555,974
6,50,6.0,half_window,25,0.6558558558558558,0.3737166324435318,555,974
6,50,6.0,quarter_window,12,0.37657657657657656,0.21457905544147843,555,974
6,50,7.0,full_window,50,0.8470319634703196,0.3809034907597536,438,974
6,50,7.0,half_window,25,0.7579908675799086,0.3408624229979466,438,974
6,50,7.0,quarter_window,12,0.4383561643835616,0.1971252566735113,438,974
6,50,8.0,full_window,50,0.9008264462809917,0.33675564681724846,363,974
6,50,8.0,half_window,25,0.8071625344352618,0.3008213552361396,363,974
6,50,8.0,quarter_window,12,0.47107438016528924,0.175564681724846,363,974
6,50,9.0,full_window,50,0.9355932203389831,0.28542094455852157,295,974
6,50,9.0,half_window,25,0.8508474576271187,0.25770020533880905,295,974
6,50,9.0,quarter_window,12,0.49830508474576274,0.15092402464065707,295,974
6,50,10.0,full_window,50,0.9586776859504132,0.2402464065708419,242,974
6,50,10.0,half_window,25,0.8842975206611571,0.21971252566735114,242,974
6,50,10.0,quarter_window,12,0.49586776859504134,0.12320328542094455,242,974
6,50,11.0,full_window,50,0.9803921568627451,0.20739219712525667,204,974
6,50,11.0,half_window,25,0.9117647058823529,0.19096509240246407,204,974
6,50,11.0,quarter_window,12,0.5,0.10472279260780287,204,974
6,50,12.0,full_window,50,0.9941520467836257,0.175564681724846,171,974
6,50,12.0,half_window,25,0.9239766081871345,0.162217659137577,171,974
6,50,12.0,quarter_window,12,0.5146198830409356,0.09034907597535935,171,974
6,50,13.0,full_window,50,0.9934640522875817,0.1570841889117043,153,974
6,50,13.0,half_window,25,0.9150326797385621,0.1437371663244353,153,974
6,50,13.0,quarter_window,12,0.5163398692810458,0.0811088295687885,153,974
6,50,14.0,full_window,50,0.9923076923076923,0.13347022587268995,130,974
6,50,14.0,half_window,25,0.9153846153846154,0.12217659137577003,130,974
6,50,14.0,quarter_window,12,0.5230769230769231,0.06981519507186858,130,974
6,50,15.0,full_window,50,0.9915966386554622,0.12217659137577003,119,974
6,50,15.0,half_window,25,0.907563025210084,0.11088295687885011,119,974
6,50,15.0,quarter_window,12,0.4957983193277311,0.060574948665297744,119,974
6,50,16.0,full_window,50,1.0,0.09753593429158111,94,974
6,50,16.0,half_window,25,0.9042553191489362,0.08726899383983573,94,974
6,50,16.0,quarter_window,12,0.4787234042553192,0.04620123203285421,94,974
6,50,17.0,full_window,50,1.0,0.08932238193018481,87,974
6,50,17.0,half_window,25,0.9080459770114943,0.0811088295687885,87,974
6,50,17.0,quarter_window,12,0.5057471264367817,0.045174537987679675,87,974
6,50,18.0,full_window,50,1.0,0.07186858316221766,70,974
6,50,18.0,half_window,25,0.9142857142857143,0.06570841889117043,70,974
6,50,18.0,quarter_window,12,0.4714285714285714,0.033880903490759756,70,974
6,50,19.0,full_window,50,1.0,0.06262833675564682,61,974
6,50,19.0,half_window,25,0.9016393442622951,0.05646817248459959,61,974
6,50,19.0,quarter_window,12,0.47540983606557374,0.029774127310061602,61,974
6,50,20.0,full_window,50,1.0,0.045174537987679675,44,974
6,50,20.0,half_window,25,0.8863636363636364,0.04004106776180698,44,974
6,50,20.0,quarter_window,12,0.4318181818181818,0.019507186858316223,44,974
6,50,21.0,full_window,50,1.0,0.03285420944558522,32,974
6,50,21.0,half_window,25,0.84375,0.027720739219712527,32,974
6,50,21.0,quarter_window,12,0.40625,0.013347022587268994,32,974
6,50,22.0,full_window,50,1.0,0.03182751540041068,31,974
6,50,22.0,half_window,25,0.8387096774193549,0.026694045174537988,31,974
6,50,22.0,quarter_window,12,0.41935483870967744,0.013347022587268994,31,974
6,50,23.0,full_window,50,1.0,0.023613963039014373,23,974
