Position,Value,Centromere_distance,Nucleosome_distance
232,0,249768,31
233,0,249767,30
234,0,249766,29
235,0,249765,28
236,0,249764,27
237,0,249763,26
238,0,249762,25
239,0,249761,24
240,4,249760,23
241,0,249759,22
242,0,249758,21
243,0,249757,20
244,0,249756,19
245,0,249755,18
246,0,249754,17
247,0,249753,16
248,0,249752,15
249,0,249751,14
250,0,249750,13
251,0,249749,12
252,0,249748,11
253,0,249747,10
254,0,249746,9
255,0,249745,8
256,0,249744,7
257,0,249743,6
258,3,249742,5
259,0,249741,4
260,0,249740,3
261,0,249739,2
262,0,249738,1
263,0,249737,0
264,0,249736,1
265,0,249735,2
266,0,249734,3
267,1,249733,4
268,0,249732,5
269,0,249731,6
270,0,249730,7
271,0,249729,8
272,0,249728,9
273,0,249727,10
274,0,249726,11
275,0,249725,12
276,2,249724,13
277,0,249723,14
278,0,249722,15
279,0,249721,16
280,0,249720,17
281,0,249719,18
282,0,249718,19
283,0,249717,20
284,0,249716,21
285,0,249715,22
286,0,249714,23
287,0,249713,24
288,0,249712,25
289,0,249711,26
290,0,249710,27
291,0,249709,28
292,0,249708,29
293,0,249707,30
294,0,249706,31
295,0,249705,32
296,0,249704,33
297,0,249703,34
298,0,249702,35
299,0,249701,36
300,0,249700,37
301,0,249699,38
302,0,249698,39
303,0,249697,40
304,0,249696,41
305,0,249695,42
306,0,249694,43
307,0,249693,44
308,0,249692,45
309,0,249691,46
310,0,249690,47
311,0,249689,48
312,0,249688,49
313,0,249687,50
314,0,249686,51
315,0,249685,52
316,0,249684,53
317,0,249683,54
318,0,249682,55
319,0,249681,56
320,4,249680,57
321,0,249679,58
322,0,249678,59
323,0,249677,60
324,0,249676,61
325,0,249675,62
326,0,249674,63
327,0,249673,64
328,0,249672,65
329,0,249671,66
330,0,249670,67
331,0,249669,68
332,0,249668,69
333,0,249667,70
334,0,249666,71
335,0,249665,72
336,0,249664,73
337,0,249663,74
338,0,249662,75
339,0,249661,76
340,0,249660,77
341,0,249659,78
342,0,249658,79
343,0,249657,80
344,0,249656,81
345,0,249655,82
346,0,249654,83
347,0,249653,84
348,0,249652,85
349,0,249651,86
350,0,249650,87
351,0,249649,88
352,0,249648,89
353,0,249647,90
354,0,249646,91
355,0,249645,92
356,0,249644,93
357,0,249643,94
358,0,249642,95
359,0,249641,96
360,0,249640,97
361,0,249639,98
362,0,249638,99
363,0,249637,100
364,0,249636,101
365,0,249635,102
366,0,249634,103
367,0,249633,104
368,0,249632,105
369,0,249631,106
370,0,249630,105
371,0,249629,104
372,0,249628,103
373,0,249627,102
374,0,249626,101
375,0,249625,100
376,0,249624,99
377,0,249623,98
378,0,249622,97
379,0,249621,96
380,0,249620,95
381,0,249619,94
382,0,249618,93
383,0,249617,92
384,0,249616,91
385,0,249615,90
386,0,249614,89
387,0,249613,88
388,0,249612,87
389,0,249611,86
390,0,249610,85
391,0,249609,84
392,0,249608,83
393,0,249607,82
394,0,249606,81
395,0,249605,80
396,0,249604,79
397,0,249603,78
398,0,249602,77
399,0,249601,76
400,0,249600,75
401,0,249599,74
402,0,249598,73
403,0,249597,72
404,0,249596,71
405,0,249595,70
406,0,249594,69
407,0,249593,68
408,0,249592,67
409,0,249591,66
410,0,249590,65
411,0,249589,64
412,0,249588,63
413,0,249587,62
414,0,249586,61
415,0,249585,60
416,0,249584,59
417,0,249583,58
418,0,249582,57
419,0,249581,56
420,0,249580,55
421,0,249579,54
422,0,249578,53
423,0,249577,52
424,0,249576,51
425,0,249575,50
426,0,249574,49
427,0,249573,48
428,0,249572,47
429,0,249571,46
430,0,249570,45
431,0,249569,44
432,0,249568,43
433,0,249567,42
434,0,249566,41
435,0,249565,40
436,0,249564,39
437,0,249563,38
438,0,249562,37
439,0,249561,36
440,0,249560,35
441,0,249559,34
442,0,249558,33
443,0,249557,32
444,0,249556,31
445,0,249555,30
446,0,249554,29
447,0,249553,28
448,0,249552,27
449,0,249551,26
450,0,249550,25
451,0,249549,24
452,0,249548,23
453,0,249547,22
454,0,249546,21
455,0,249545,20
456,0,249544,19
457,0,249543,18
458,0,249542,17
459,0,249541,16
460,0,249540,15
461,0,249539,14
462,0,249538,13
463,0,249537,12
464,0,249536,11
465,0,249535,10
466,0,249534,9
467,0,249533,8
468,0,249532,7
469,0,249531,6
470,0,249530,5
471,0,249529,4
472,0,249528,3
473,0,249527,2
474,0,249526,1
475,0,249525,0
476,0,249524,1
477,0,249523,2
478,0,249522,3
479,0,249521,4
480,0,249520,5
481,0,249519,6
482,0,249518,7
483,0,249517,8
484,0,249516,9
485,0,249515,10
486,0,249514,11
487,0,249513,12
488,0,249512,13
489,0,249511,14
490,0,249510,15
491,0,249509,16
492,0,249508,17
493,0,249507,18
494,0,249506,19
495,0,249505,20
496,0,249504,21
497,0,249503,22
498,0,249502,23
499,0,249501,24
500,0,249500,25
501,0,249499,26
502,0,249498,27
503,0,249497,28
504,0,249496,29
505,0,249495,30
506,0,249494,31
507,0,249493,32
508,0,249492,33
509,0,249491,34
510,0,249490,35
511,0,249489,36
512,0,249488,37
513,0,249487,38
514,0,249486,39
515,0,249485,40
516,0,249484,41
517,0,249483,42
518,0,249482,43
519,0,249481,44
520,0,249480,45
521,0,249479,46
522,0,249478,47
523,0,249477,48
524,0,249476,49
525,0,249475,50
526,0,249474,51
527,0,249473,52
528,0,249472,53
529,0,249471,54
530,0,249470,55
531,0,249469,56
532,0,249468,57
533,0,249467,58
534,0,249466,59
535,0,249465,60
536,0,249464,61
537,0,249463,62
538,0,249462,63
539,0,249461,64
540,0,249460,65
541,0,249459,66
542,0,249458,67
543,0,249457,68
544,0,249456,69
545,0,249455,70
546,0,249454,71
547,0,249453,72
548,0,249452,73
549,0,249451,74
550,0,249450,75
551,0,249449,76
552,0,249448,77
553,0,249447,78
554,0,249446,79
555,0,249445,80
556,0,249444,80
557,0,249443,79
558,0,249442,78
559,0,249441,77
560,0,249440,76
561,0,249439,75
562,0,249438,74
563,0,249437,73
564,0,249436,72
565,0,249435,71
566,0,249434,70
567,0,249433,69
568,0,249432,68
569,0,249431,67
570,0,249430,66
571,0,249429,65
572,0,249428,64
573,0,249427,63
574,0,249426,62
575,0,249425,61
576,0,249424,60
577,0,249423,59
578,0,249422,58
579,0,249421,57
580,0,249420,56
581,0,249419,55
582,0,249418,54
583,0,249417,53
584,0,249416,52
585,0,249415,51
586,0,249414,50
587,0,249413,49
588,0,249412,48
589,0,249411,47
590,0,249410,46
591,0,249409,45
592,0,249408,44
593,0,249407,43
594,0,249406,42
595,0,249405,41
596,0,249404,40
597,0,249403,39
598,0,249402,38
599,0,249401,37
600,0,249400,36
601,0,249399,35
602,0,249398,34
603,0,249397,33
604,0,249396,32
605,0,249395,31
606,0,249394,30
607,0,249393,29
608,0,249392,28
609,0,249391,27
610,0,249390,26
611,0,249389,25
612,0,249388,24
613,0,249387,23
614,0,249386,22
615,0,249385,21
616,0,249384,20
617,0,249383,19
618,0,249382,18
619,0,249381,17
620,0,249380,16
621,0,249379,15
622,0,249378,14
623,0,249377,13
624,0,249376,12
625,0,249375,11
626,0,249374,10
627,0,249373,9
628,0,249372,8
629,0,249371,7
630,0,249370,6
631,0,249369,5
632,0,249368,4
633,0,249367,3
634,0,249366,2
635,0,249365,1
636,0,249364,0
637,0,249363,1
638,0,249362,2
639,0,249361,3
640,0,249360,4
641,0,249359,5
642,0,249358,6
643,0,249357,7
644,0,249356,8
645,0,249355,9
646,0,249354,10
647,0,249353,11
648,0,249352,12
649,0,249351,13
650,0,249350,14
651,0,249349,15
652,0,249348,16
653,0,249347,17
654,0,249346,18
655,0,249345,19
656,0,249344,20
657,0,249343,21
658,0,249342,22
659,0,249341,23
660,0,249340,24
661,0,249339,25
662,0,249338,26
663,0,249337,27
664,0,249336,28
665,0,249335,29
666,0,249334,30
667,0,249333,31
668,0,249332,32
669,0,249331,33
670,0,249330,34
671,0,249329,35
672,0,249328,36
673,0,249327,37
674,0,249326,38
675,0,249325,39
676,0,249324,40
677,0,249323,41
678,0,249322,42
679,0,249321,43
680,0,249320,44
681,0,249319,45
682,0,249318,46
683,0,249317,47
684,0,249316,48
685,0,249315,49
686,0,249314,50
687,0,249313,51
688,0,249312,52
689,0,249311,53
690,0,249310,54
691,0,249309,55
692,0,249308,56
693,0,249307,57
694,0,249306,58
695,0,249305,59
696,0,249304,60
697,0,249303,61
698,0,249302,62
699,0,249301,63
700,0,249300,64
701,0,249299,65
702,0,249298,66
703,0,249297,65
704,0,249296,64
705,0,249295,63
706,0,249294,62
707,0,249293,61
708,0,249292,60
709,0,249291,59
710,0,249290,58
711,0,249289,57
712,0,249288,56
713,0,249287,55
714,0,249286,54
715,0,249285,53
716,0,249284,52
717,0,249283,51
718,0,249282,50
719,0,249281,49
720,0,249280,48
721,0,249279,47
722,0,249278,46
723,0,249277,45
724,0,249276,44
725,0,249275,43
726,0,249274,42
727,0,249273,41
728,0,249272,40
729,0,249271,39
730,0,249270,38
731,0,249269,37
732,0,249268,36
733,0,249267,35
734,0,249266,34
735,0,249265,33
736,0,249264,32
737,0,249263,31
738,0,249262,30
739,0,249261,29
740,0,249260,28
741,0,249259,27
742,0,249258,26
743,0,249257,25
744,0,249256,24
745,0,249255,23
746,0,249254,22
747,0,249253,21
748,0,249252,20
749,0,249251,19
750,0,249250,18
751,0,249249,17
752,0,249248,16
753,0,249247,15
754,0,249246,14
755,0,249245,13
756,0,249244,12
757,0,249243,11
758,0,249242,10
759,0,249241,9
760,0,249240,8
761,0,249239,7
762,0,249238,6
763,0,249237,5
764,0,249236,4
765,0,249235,3
766,0,249234,2
767,0,249233,1
768,0,249232,0
769,0,249231,1
770,0,249230,2
771,0,249229,3
772,0,249228,4
773,0,249227,5
774,0,249226,6
775,0,249225,7
776,0,249224,8
777,0,249223,9
778,0,249222,10
779,0,249221,11
780,0,249220,12
781,0,249219,13
782,0,249218,14
783,0,249217,15
784,0,249216,16
785,0,249215,17
786,0,249214,18
787,0,249213,19
788,0,249212,20
789,0,249211,21
790,0,249210,22
791,0,249209,23
792,0,249208,24
793,0,249207,25
794,0,249206,26
795,0,249205,27
796,0,249204,28
797,0,249203,29
798,0,249202,30
799,0,249201,31
800,0,249200,32
801,0,249199,33
802,0,249198,34
803,0,249197,35
804,0,249196,36
805,0,249195,37
806,0,249194,38
807,0,249193,39
808,0,249192,40
809,0,249191,41
810,0,249190,42
811,0,249189,43
812,0,249188,44
813,0,249187,45
814,0,249186,46
815,0,249185,47
816,0,249184,48
817,0,249183,49
818,0,249182,50
819,0,249181,51
820,0,249180,52
821,0,249179,53
822,0,249178,54
823,0,249177,55
824,0,249176,56
825,0,249175,57
826,0,249174,58
827,0,249173,59
828,0,249172,60
829,0,249171,61
830,0,249170,62
831,0,249169,63
832,0,249168,64
833,0,249167,65
834,0,249166,66
835,0,249165,67
836,0,249164,68
837,0,249163,69
838,0,249162,70
839,0,249161,71
840,0,249160,72
841,0,249159,73
842,0,249158,74
843,0,249157,75
844,0,249156,76
845,0,249155,77
846,0,249154,78
847,0,249153,79
848,0,249152,80
849,0,249151,81
850,0,249150,82
851,0,249149,83
852,0,249148,84
853,0,249147,85
854,0,249146,86
855,3,249145,87
856,0,249144,88
857,0,249143,89
858,0,249142,90
859,0,249141,91
860,0,249140,92
861,0,249139,93
862,0,249138,94
863,0,249137,95
864,0,249136,96
865,1,249135,97
866,0,249134,98
867,1,249133,99
868,1,249132,100
869,0,249131,101
870,0,249130,102
871,0,249129,103
872,0,249128,104
873,0,249127,105
874,0,249126,106
875,0,249125,107
876,0,249124,108
877,0,249123,109
878,0,249122,110
879,0,249121,111
880,0,249120,112
881,0,249119,113
882,2,249118,114
883,4,249117,115
884,1,249116,115
885,3,249115,114
886,0,249114,113
887,0,249113,112
888,1,249112,111
889,1,249111,110
890,1,249110,109
891,0,249109,108
892,0,249108,107
893,5,249107,106
894,0,249106,105
895,0,249105,104
896,0,249104,103
897,0,249103,102
898,0,249102,101
899,0,249101,100
900,0,249100,99
901,0,249099,98
902,0,249098,97
903,0,249097,96
904,1,249096,95
905,0,249095,94
906,0,249094,93
907,1,249093,92
908,0,249092,91
909,0,249091,90
910,0,249090,89
911,0,249089,88
912,0,249088,87
913,0,249087,86
914,0,249086,85
915,0,249085,84
916,0,249084,83
917,0,249083,82
918,0,249082,81
919,0,249081,80
920,0,249080,79
921,0,249079,78
922,0,249078,77
923,0,249077,76
924,0,249076,75
925,0,249075,74
926,0,249074,73
927,0,249073,72
928,2,249072,71
929,0,249071,70
930,0,249070,69
931,1,249069,68
932,0,249068,67
933,0,249067,66
934,0,249066,65
935,0,249065,64
936,0,249064,63
937,0,249063,62
938,0,249062,61
939,0,249061,60
940,0,249060,59
941,0,249059,58
942,0,249058,57
943,0,249057,56
944,0,249056,55
945,0,249055,54
946,0,249054,53
947,7,249053,52
948,0,249052,51
949,0,249051,50
950,0,249050,49
951,0,249049,48
952,0,249048,47
953,0,249047,46
954,0,249046,45
955,0,249045,44
956,0,249044,43
957,0,249043,42
958,0,249042,41
959,0,249041,40
960,0,249040,39
961,0,249039,38
962,0,249038,37
963,0,249037,36
964,0,249036,35
965,0,249035,34
966,0,249034,33
967,0,249033,32
968,0,249032,31
969,0,249031,30
970,0,249030,29
971,0,249029,28
972,0,249028,27
973,0,249027,26
974,0,249026,25
975,0,249025,24
976,0,249024,23
977,0,249023,22
978,0,249022,21
979,0,249021,20
980,0,249020,19
981,0,249019,18
982,0,249018,17
983,0,249017,16
984,0,249016,15
985,0,249015,14
986,0,249014,13
987,0,249013,12
988,0,249012,11
989,0,249011,10
990,0,249010,9
991,0,249009,8
992,0,249008,7
993,0,249007,6
994,0,249006,5
995,0,249005,4
996,0,249004,3
997,0,249003,2
998,0,249002,1
999,0,249001,0
1000,0,249000,1
1001,0,248999,2
1002,0,248998,3
1003,0,248997,4
1004,0,248996,5
1005,0,248995,6
1006,0,248994,7
1007,0,248993,8
1008,0,248992,9
1009,0,248991,10
1010,0,248990,11
1011,0,248989,12
1012,0,248988,13
1013,0,248987,14
1014,0,248986,15
1015,0,248985,16
1016,0,248984,17
1017,0,248983,18
1018,0,248982,19
1019,0,248981,20
1020,0,248980,21
1021,0,248979,22
1022,0,248978,23
1023,0,248977,24
1024,0,248976,25
1025,1,248975,26
1026,0,248974,27
1027,0,248973,28
1028,0,248972,29
1029,0,248971,30
1030,0,248970,31
1031,0,248969,32
1032,0,248968,33
1033,0,248967,34
1034,0,248966,35
1035,0,248965,36
1036,0,248964,37
1037,0,248963,38
1038,0,248962,39
1039,0,248961,40
1040,0,248960,41
1041,0,248959,42
1042,0,248958,43
1043,0,248957,44
1044,0,248956,45
1045,0,248955,46
1046,0,248954,47
1047,1,248953,48
1048,0,248952,49
1049,2,248951,50
1050,2,248950,51
1051,0,248949,52
1052,0,248948,53
1053,0,248947,54
1054,0,248946,55
1055,0,248945,56
1056,0,248944,57
1057,0,248943,58
1058,0,248942,59
1059,0,248941,60
1060,0,248940,61
1061,0,248939,62
1062,0,248938,63
1063,0,248937,64
1064,0,248936,65
1065,7,248935,66
1066,0,248934,67
1067,0,248933,68
1068,0,248932,69
1069,0,248931,70
1070,3,248930,71
1071,4,248929,72
1072,0,248928,73
1073,0,248927,74
1074,0,248926,75
1075,0,248925,76
1076,0,248924,77
1077,0,248923,78
1078,0,248922,79
1079,0,248921,80
1080,0,248920,81
1081,0,248919,82
1082,0,248918,83
1083,0,248917,84
1084,0,248916,85
1085,0,248915,86
1086,0,248914,87
1087,0,248913,88
1088,0,248912,88
1089,5,248911,87
1090,0,248910,86
1091,0,248909,85
1092,0,248908,84
1093,0,248907,83
1094,1,248906,82
1095,0,248905,81
1096,0,248904,80
1097,2,248903,79
1098,0,248902,78
1099,0,248901,77
1100,0,248900,76
1101,0,248899,75
1102,0,248898,74
1103,0,248897,73
1104,0,248896,72
1105,0,248895,71
1106,0,248894,70
1107,0,248893,69
1108,0,248892,68
1109,0,248891,67
1110,0,248890,66
1111,0,248889,65
1112,0,248888,64
1113,0,248887,63
1114,0,248886,62
1115,0,248885,61
1116,0,248884,60
1117,0,248883,59
1118,0,248882,58
1119,0,248881,57
1120,0,248880,56
1121,0,248879,55
1122,0,248878,54
1123,0,248877,53
1124,0,248876,52
1125,0,248875,51
1126,0,248874,50
1127,0,248873,49
1128,0,248872,48
1129,0,248871,47
1130,0,248870,46
1131,0,248869,45
1132,0,248868,44
1133,0,248867,43
1134,0,248866,42
1135,0,248865,41
1136,0,248864,40
1137,0,248863,39
1138,0,248862,38
1139,0,248861,37
1140,0,248860,36
1141,0,248859,35
1142,0,248858,34
1143,0,248857,33
1144,0,248856,32
1145,0,248855,31
1146,0,248854,30
1147,4,248853,29
1148,0,248852,28
1149,0,248851,27
1150,0,248850,26
1151,0,248849,25
1152,0,248848,24
1153,0,248847,23
1154,0,248846,22
1155,0,248845,21
1156,0,248844,20
1157,4,248843,19
1158,0,248842,18
1159,0,248841,17
1160,0,248840,16
1161,0,248839,15
1162,0,248838,14
1163,0,248837,13
1164,0,248836,12
1165,0,248835,11
1166,0,248834,10
1167,0,248833,9
1168,0,248832,8
1169,0,248831,7
1170,0,248830,6
1171,0,248829,5
1172,0,248828,4
1173,0,248827,3
1174,0,248826,2
1175,0,248825,1
1176,0,248824,0
1177,0,248823,1
1178,2,248822,2
1179,0,248821,3
1180,0,248820,4
1181,0,248819,5
1182,0,248818,6
1183,0,248817,7
1184,0,248816,8
1185,0,248815,9
1186,0,248814,10
1187,1,248813,11
1188,0,248812,12
1189,0,248811,13
1190,0,248810,14
1191,0,248809,15
1192,0,248808,16
1193,0,248807,17
1194,3,248806,18
1195,0,248805,19
1196,0,248804,20
1197,0,248803,21
1198,0,248802,22
1199,0,248801,23
1200,0,248800,24
1201,0,248799,25
1202,0,248798,26
1203,0,248797,27
1204,0,248796,28
1205,0,248795,29
1206,1,248794,30
1207,0,248793,31
1208,0,248792,32
1209,0,248791,33
1210,3,248790,34
1211,0,248789,35
1212,0,248788,36
1213,0,248787,37
1214,0,248786,38
1215,0,248785,39
1216,0,248784,40
1217,0,248783,41
1218,2,248782,42
1219,0,248781,43
1220,0,248780,44
1221,0,248779,45
1222,0,248778,46
1223,0,248777,47
1224,0,248776,48
1225,0,248775,49
1226,0,248774,50
1227,0,248773,51
1228,0,248772,52
1229,0,248771,53
1230,0,248770,54
1231,0,248769,55
1232,0,248768,56
1233,0,248767,57
1234,0,248766,58
1235,0,248765,59
1236,0,248764,60
1237,0,248763,61
1238,0,248762,62
1239,0,248761,63
1240,0,248760,64
1241,0,248759,65
1242,0,248758,66
1243,0,248757,67
1244,0,248756,68
1245,0,248755,69
1246,0,248754,70
1247,0,248753,71
1248,0,248752,72
1249,0,248751,73
1250,0,248750,74
1251,0,248749,75
1252,0,248748,76
1253,0,248747,77
1254,2,248746,78
1255,0,248745,79
1256,0,248744,80
1257,0,248743,81
1258,0,248742,82
1259,0,248741,83
1260,0,248740,84
1261,0,248739,85
1262,0,248738,86
1263,0,248737,87
1264,0,248736,88
1265,0,248735,89
1266,0,248734,90
1267,0,248733,91
1268,0,248732,92
1269,0,248731,93
1270,0,248730,94
1271,0,248729,95
1272,0,248728,96
1273,0,248727,97
1274,2,248726,98
1275,0,248725,99
1276,0,248724,100
1277,0,248723,101
1278,0,248722,102
1279,0,248721,103
1280,0,248720,104
1281,0,248719,105
1282,0,248718,106
1283,1,248717,107
1284,0,248716,108
1285,2,248715,108
1286,0,248714,107
1287,3,248713,106
1288,0,248712,105
1289,0,248711,104
1290,0,248710,103
1291,0,248709,102
1292,0,248708,101
1293,0,248707,100
1294,0,248706,99
1295,0,248705,98
1296,0,248704,97
1297,3,248703,96
1298,0,248702,95
1299,0,248701,94
1300,0,248700,93
1301,0,248699,92
1302,0,248698,91
1303,0,248697,90
1304,1,248696,89
1305,0,248695,88
1306,0,248694,87
1307,0,248693,86
1308,0,248692,85
1309,0,248691,84
1310,0,248690,83
1311,0,248689,82
1312,0,248688,81
1313,0,248687,80
1314,0,248686,79
1315,0,248685,78
1316,0,248684,77
1317,0,248683,76
1318,0,248682,75
1319,0,248681,74
1320,0,248680,73
1321,0,248679,72
1322,6,248678,71
1323,0,248677,70
1324,0,248676,69
1325,0,248675,68
1326,0,248674,67
1327,2,248673,66
1328,0,248672,65
1329,0,248671,64
1330,1,248670,63
1331,0,248669,62
1332,0,248668,61
1333,2,248667,60
1334,0,248666,59
1335,0,248665,58
1336,0,248664,57
1337,0,248663,56
1338,0,248662,55
1339,0,248661,54
1340,1,248660,53
1341,0,248659,52
1342,7,248658,51
1343,0,248657,50
1344,0,248656,49
1345,0,248655,48
1346,0,248654,47
1347,0,248653,46
1348,0,248652,45
1349,0,248651,44
1350,0,248650,43
1351,0,248649,42
1352,0,248648,41
1353,0,248647,40
1354,0,248646,39
1355,0,248645,38
1356,0,248644,37
1357,0,248643,36
1358,0,248642,35
1359,0,248641,34
1360,0,248640,33
1361,0,248639,32
1362,0,248638,31
1363,0,248637,30
1364,0,248636,29
1365,0,248635,28
1366,0,248634,27
1367,0,248633,26
1368,0,248632,25
1369,0,248631,24
1370,0,248630,23
1371,0,248629,22
1372,0,248628,21
1373,0,248627,20
1374,0,248626,19
1375,0,248625,18
1376,0,248624,17
1377,0,248623,16
1378,0,248622,15
1379,0,248621,14
1380,2,248620,13
1381,0,248619,12
1382,0,248618,11
1383,0,248617,10
1384,0,248616,9
1385,0,248615,8
1386,1,248614,7
1387,0,248613,6
1388,0,248612,5
1389,0,248611,4
1390,0,248610,3
1391,0,248609,2
1392,0,248608,1
1393,0,248607,0
1394,0,248606,1
1395,0,248605,2
1396,0,248604,3
1397,0,248603,4
1398,0,248602,5
1399,0,248601,6
1400,0,248600,7
1401,0,248599,8
1402,0,248598,9
1403,0,248597,10
1404,0,248596,11
1405,0,248595,12
1406,0,248594,13
1407,0,248593,14
1408,0,248592,15
1409,0,248591,16
1410,0,248590,17
1411,0,248589,18
1412,0,248588,19
1413,0,248587,20
1414,0,248586,21
1415,0,248585,22
1416,0,248584,23
1417,0,248583,24
1418,0,248582,25
1419,3,248581,26
1420,0,248580,27
1421,2,248579,28
1422,0,248578,29
1423,0,248577,30
1424,0,248576,31
1425,0,248575,32
1426,0,248574,33
1427,0,248573,34
1428,0,248572,35
1429,0,248571,36
1430,0,248570,37
1431,0,248569,38
1432,0,248568,39
1433,0,248567,40
1434,0,248566,41
1435,0,248565,42
1436,0,248564,43
1437,0,248563,44
1438,0,248562,45
1439,0,248561,46
1440,2,248560,47
1441,0,248559,48
1442,0,248558,49
1443,0,248557,50
1444,0,248556,51
1445,0,248555,52
1446,0,248554,53
1447,2,248553,54
1448,0,248552,55
1449,0,248551,56
1450,3,248550,57
1451,2,248549,58
1452,0,248548,59
1453,0,248547,60
1454,0,248546,61
1455,0,248545,62
1456,0,248544,63
1457,0,248543,64
1458,7,248542,65
1459,0,248541,66
1460,0,248540,67
1461,0,248539,68
1462,0,248538,69
1463,0,248537,70
1464,0,248536,71
1465,0,248535,72
1466,0,248534,73
1467,0,248533,74
1468,0,248532,75
1469,0,248531,76
1470,0,248530,77
1471,1,248529,78
1472,0,248528,79
1473,4,248527,80
1474,0,248526,81
1475,0,248525,82
1476,0,248524,83
1477,0,248523,82
1478,1,248522,81
1479,0,248521,80
1480,0,248520,79
1481,0,248519,78
1482,0,248518,77
1483,0,248517,76
1484,5,248516,75
1485,3,248515,74
1486,0,248514,73
1487,0,248513,72
1488,0,248512,71
1489,2,248511,70
1490,0,248510,69
1491,0,248509,68
1492,0,248508,67
1493,0,248507,66
1494,0,248506,65
