Lag,Average_ACF,Total_Contributing_Pairs
195,0.16982313698997772,3848424.0
196,0.16802233235207753,3846839.0
197,0.16742359332489,3840889.0
198,0.1679172042737967,3836883.0
199,0.16853360334208306,3827326.0
200,0.16948643728359986,3823844.0
201,0.17029096779800512,3818503.0
202,0.16966344126842337,3813251.0
203,0.16953421646652456,3797743.0
204,0.16904375886459094,3799504.0
205,0.16824120082469038,3789019.0
206,0.16813188034786467,3786096.0
207,0.16696277569091975,3778686.0
208,0.16579809465488934,3771914.0
209,0.16702147553264726,3767347.0
210,0.16703660570025575,3767551.0
211,0.1661685375640876,3751592.0
212,0.16872789073351596,3753687.0
213,0.16712722349877324,3745410.0
214,0.166653982626417,3736922.0
215,0.16584595324945386,3721872.0
216,0.16681562784549037,3728753.0
217,0.1664666864911551,3716437.0
218,0.16523839724897318,3717146.0
219,0.16403696821976527,3709974.0
220,0.16569001764724745,3701301.0
221,0.16372901454272584,3695084.0
222,0.16259631606692276,3689505.0
223,0.16518462813375862,3678764.0
224,0.16584185214899935,3680524.0
225,0.16378154932957711,3674832.0
226,0.16315098311524145,3664841.0
227,0.1638245252330385,3658453.0
228,0.16151863084751267,3658519.0
229,0.16124124619393196,3648329.0
230,0.16126652791813825,3645244.0
231,0.16160627473919822,3635903.0
232,0.16294196222400378,3635542.0
233,0.16191344148317782,3628395.0
234,0.16315406045027536,3625330.0
235,0.1630273445002798,3617944.0
236,0.1632094715246107,3620915.0
237,0.1597781382638239,3614502.0
238,0.16246914071198182,3604572.0
239,0.1594363441763035,3598721.0
240,0.1609751532824647,3603571.0
241,0.16091230672286116,3593024.0
242,0.16068808430157608,3587616.0
243,0.1610079229071617,3589205.0
244,0.16009863422728596,3589934.0
245,0.15999505668330952,3580642.0
246,0.16088493849093116,3577244.0
247,0.15960040658273214,3578572.0
248,0.1596250474902361,3572264.0
249,0.160669823284141,3569109.0
250,0.15890543403887292,3568388.0
251,0.15797943202641304,3555643.0
252,0.1601808429202336,3565307.0
253,0.15839323926575882,3561191.0
254,0.15718716536321628,3554963.0
255,0.1595980829325417,3553808.0
256,0.15714453748309737,3554214.0
257,0.15822271688259068,3548812.0
258,0.1579642566762202,3551582.0
259,0.15713911505508982,3543596.0
260,0.15632896754075076,3547033.0
261,0.15599693048033056,3547570.0
262,0.15567537023847514,3544354.0
263,0.15739185223795873,3538819.0
264,0.1546426986994815,3547332.0
265,0.15483809610363314,3536582.0
266,0.15510671711732346,3538064.0
267,0.1546514915405337,3541185.0
268,0.154466950525454,3534341.0
269,0.15496866556576974,3533654.0
270,0.15384997156108396,3539661.0
271,0.1544419343460759,3529036.0
272,0.15368218364279718,3535553.0
273,0.1545767854023184,3536367.0
274,0.15291524594393427,3532680.0
275,0.1529431788379325,3531897.0
276,0.15513430351450092,3534803.0
277,0.15230133875061816,3529346.0
278,0.1513073630268946,3530506.0
279,0.1530462996815356,3522567.0
280,0.15316010955159917,3533217.0
281,0.15117240785367633,3528505.0
282,0.15308777673867727,3529608.0
283,0.15276366640037004,3534881.0
284,0.152583965201126,3529041.0
285,0.15341420852413992,3532140.0
286,0.15182052201679325,3531820.0
287,0.15165415462576132,3527093.0
288,0.15315865635666612,3538090.0
289,0.14956966593677293,3522845.0
290,0.15103944980688988,3527438.0
291,0.15234599551143202,3532838.0
292,0.1508469763640774,3530208.0
293,0.15198950611939527,3526899.0
294,0.1520346479801224,3539035.0
295,0.15199158839846072,3533012.0
296,0.15199843349931383,3537756.0
297,0.15178207102014468,3532484.0
298,0.15116950871574283,3527726.0
299,0.15013774578504582,3537362.0
300,0.1507924242300426,3541766.0
301,0.14989553895380384,3529096.0
302,0.1504073670487247,3541115.0
303,0.15150696478354198,3537977.0
304,0.14992370027192461,3535441.0
305,0.15172223285436504,3540009.0
306,0.15075273469073253,3544721.0
307,0.1484040577217982,3541224.0
308,0.1499879722475041,3535769.0
309,0.14840710929159848,3540121.0
310,0.14925117061883159,3546065.0
311,0.15104509395067822,3540160.0
312,0.1496989064886715,3542495.0
313,0.14903830235266385,3539996.0
314,0.1506220134864524,3545969.0
315,0.1512449834381209,3538162.0
316,0.15026102270080427,3538749.0
317,0.1486976663676161,3543161.0
318,0.15180185254984022,3547386.0
319,0.1487134869026367,3533436.0
320,0.14891204970576252,3536368.0
321,0.1493524445677411,3538547.0
322,0.15010191887626415,3540302.0
323,0.14998985416094535,3532593.0
324,0.15188408662514938,3540085.0
325,0.14995761371923969,3534082.0
326,0.15115911623222203,3540280.0
327,0.15097197186054556,3531585.0
328,0.15094738096390728,3529600.0
329,0.15015365851054072,3526949.0
330,0.14976953706232027,3539030.0
331,0.15048605049563077,3527585.0
332,0.15058015624484314,3523934.0
333,0.14964382218646027,3525194.0
334,0.1504728518498831,3531768.0
335,0.15176043248765525,3524592.0
336,0.15178941490600953,3527359.0
337,0.14968057106215446,3523096.0
338,0.15069998557105038,3520637.0
339,0.15107444405354753,3515428.0
340,0.1497770470215346,3513849.0
341,0.15112958082466918,3511789.0
342,0.15096771027664407,3517245.0
343,0.15077749543591215,3507217.0
344,0.15058494701149083,3508901.0
345,0.15110551322377797,3506367.0
346,0.14963972079155483,3504018.0
347,0.15068747491106527,3498369.0
348,0.14941316002368646,3504184.0
349,0.15003121211200116,3497544.0
350,0.15090623580252674,3488922.0
351,0.150569498767764,3484557.0
352,0.15176766540616388,3488737.0
353,0.15065515656701284,3477250.0
354,0.15106347475806245,3481979.0
355,0.15107181309660553,3482004.0
356,0.15144604101857467,3479046.0
357,0.15131881782182344,3471761.0
358,0.1500880575274648,3472273.0
359,0.15120059409475228,3461060.0
360,0.15032140674604363,3467878.0
361,0.15107416702791288,3460917.0
362,0.1521050079771736,3457121.0
363,0.15158890545155976,3454855.0
364,0.15117569135725936,3453167.0
365,0.15109326954777652,3441416.0
366,0.14971102011644244,3445396.0
367,0.1516028117002826,3441171.0
368,0.151973029019305,3435075.0
369,0.15096911875679953,3435722.0
370,0.15111208654413436,3429920.0
371,0.14941613972389,3425554.0
372,0.15046676469099765,3435955.0
373,0.14983847417241986,3415016.0
374,0.14995715811570012,3414069.0
375,0.14922177098531061,3416706.0
376,0.15019894113720408,3414146.0
377,0.1480607260867069,3406179.0
378,0.149441522802807,3406487.0
379,0.14911012999218687,3397228.0
380,0.14813330884971787,3399216.0
381,0.1486125064234346,3399410.0
382,0.14897032173709843,3391215.0
383,0.14813243222055064,3385576.0
384,0.14964902139321506,3394476.0
385,0.14880700930745402,3377856.0
386,0.14706472911909685,3375382.0
387,0.14785467743777814,3372550.0
388,0.1470847129420261,3377817.0
389,0.14810289031364537,3363814.0
390,0.1479080591727947,3371642.0
391,0.14466262686815798,3361319.0
392,0.14800698421209116,3361027.0
393,0.1467495236002891,3363836.0
394,0.1456570751490828,3352389.0
395,0.14733217844534724,3349679.0
396,0.1464348386844675,3353641.0
397,0.1453847139340358,3343760.0
398,0.14590071772603605,3343837.0
399,0.14489013305114481,3346291.0
400,0.14351410187997254,3340315.0
401,0.14469264065132387,3337909.0
402,0.14383635973696496,3335538.0
403,0.14572795780286232,3331289.0
404,0.1444933227646144,3332778.0
405,0.14305667613622314,3333327.0
406,0.1435669604548474,3320095.0
407,0.14404816993346886,3323159.0
408,0.14186500921183082,3326560.0
409,0.14272989882173462,3315674.0
410,0.14316835967833855,3321684.0
411,0.1424906207970428,3320509.0
412,0.14179121482218,3314126.0
413,0.14171589640153148,3312777.0
414,0.14227099334419135,3313135.0
415,0.14302114859958054,3309534.0
416,0.14209704049802144,3307242.0
417,0.14149177547301564,3309555.0
418,0.1423498170746216,3304948.0
419,0.1417193129101547,3306689.0
420,0.14082275544030115,3308016.0
421,0.14116052033324605,3301413.0
422,0.14164880505183164,3303031.0
423,0.14097381733440184,3301983.0
424,0.14193607399753633,3302858.0
425,0.14129594291708933,3294885.0
426,0.1414973976525475,3307172.0
427,0.14261144872988463,3297253.0
428,0.14087219436969423,3297813.0
429,0.14155003878616995,3299152.0
430,0.1415142789910596,3302441.0
431,0.13921278688319336,3297439.0
432,0.14144247971004997,3301000.0
433,0.14133019154291315,3299228.0
434,0.1421043282181153,3303054.0
435,0.14100192433420303,3298898.0
436,0.14090998947094738,3293514.0
437,0.1426722033578678,3296062.0
438,0.1412225716849229,3302290.0
439,0.14047448512076877,3296026.0
440,0.1398726184140337,3298085.0
441,0.13824177701308493,3302571.0
442,0.13990297217647107,3305543.0
443,0.1388744425073572,3293585.0
444,0.13967764866728805,3301389.0
445,0.13963869314314092,3296584.0
446,0.13886387466733263,3296814.0
447,0.13815269037398295,3299303.0
448,0.13931283642142742,3296133.0
449,0.13763356771957125,3295963.0
450,0.13782892660727847,3299791.0
451,0.13809717336545002,3296323.0
452,0.13729636644662002,3299319.0
453,0.13730847582655029,3295595.0
454,0.13808324616956366,3298845.0
455,0.1384595216928253,3299391.0
456,0.1388740246142158,3302013.0
457,0.13781148254406972,3297106.0
458,0.13837536069372527,3296918.0
459,0.13799222149283355,3305052.0
460,0.13592705461343546,3299880.0
461,0.13820203218375132,3296884.0
462,0.13657024011514707,3302131.0
463,0.13634050357463495,3302686.0
464,0.13710773487262184,3298405.0
465,0.13753390765113055,3298175.0
466,0.13780124484846795,3303600.0
467,0.13664542305504865,3302448.0
468,0.13679822008457032,3299778.0
469,0.13734602985577996,3299701.0
470,0.13817055818535853,3298887.0
471,0.13637668530740488,3301236.0
472,0.13719330315765565,3296622.0
473,0.13560031141079332,3297463.0
474,0.1359140388448653,3304901.0
475,0.13706788158076766,3298570.0
476,0.1365616260278038,3293816.0
477,0.1374571421570473,3297551.0
478,0.13691469890991073,3301231.0
479,0.13603873820949405,3293791.0
480,0.13687897451110903,3296381.0
481,0.1365705084426619,3292804.0
482,0.13640391124896786,3296608.0
483,0.13957915217189715,3291400.0
484,0.1379364523749665,3286947.0
485,0.13729664479576353,3289795.0
486,0.13740494873524442,3295973.0
487,0.13744261889911621,3291979.0
488,0.1376473062775983,3286457.0
489,0.13907525823561329,3291390.0
490,0.13804192879350458,3287224.0
491,0.13643000459570243,3288202.0
492,0.13814945031225703,3286842.0
493,0.1372290057227396,3284449.0
494,0.13696716549889879,3280458.0
495,0.13626691727698037,3285919.0
496,0.13831888728116434,3283117.0
497,0.13761154144023946,3273425.0
498,0.13785487950488237,3275058.0
499,0.13657590501517483,3278800.0
500,0.13802080406152822,3276762.0
501,0.13705916926425366,3275455.0
502,0.13754093287021776,3271294.0
503,0.13703697918803395,3267531.0
504,0.13639727994604284,3267839.0
505,0.13724429153976495,3263697.0
506,0.1361164894529237,3267942.0
507,0.1366207921503117,3262304.0
508,0.13532213577388957,3266566.0
509,0.13674747663038045,3264057.0
510,0.13843986919465404,3260103.0
511,0.13582180142975853,3250738.0
512,0.13646413099231747,3255930.0
513,0.13743941355834993,3259360.0
514,0.13554683399213313,3248098.0
515,0.13541968604340116,3243385.0
516,0.13664787630520778,3249770.0
517,0.13611124376251713,3248210.0
518,0.13564501471228327,3240055.0
519,0.13612999354299568,3239083.0
520,0.13564100412299682,3244934.0
521,0.13696930287293063,3237772.0
522,0.13623336571883127,3235026.0
523,0.13625088706597707,3227110.0
524,0.13721102770613208,3231921.0
525,0.13432041076924955,3225211.0
526,0.13478630648258438,3224725.0
527,0.1362675480649865,3220855.0
528,0.13581954735079124,3228675.0
529,0.13495937168076289,3217354.0
530,0.1365507097080561,3215929.0
531,0.13586530736781502,3217709.0
532,0.13605450972845928,3211484.0
533,0.13486834916551044,3206588.0
534,0.13574853890941962,3215064.0
535,0.13568062750991605,3204018.0
536,0.13493344880847427,3203146.0
537,0.13445623778697485,3199183.0
538,0.13479322375419148,3196615.0
539,0.1364046669956361,3199406.0
540,0.13660091156236467,3201270.0
541,0.1353520802751277,3190384.0
542,0.13574928454925608,3189876.0
543,0.13539920028173047,3189969.0
544,0.1351103498284926,3185237.0
545,0.1356709102527321,3185599.0
546,0.1358266792499503,3183170.0
547,0.13373854419903533,3179182.0
548,0.13471680818301257,3176912.0
549,0.13489372083113305,3175177.0
550,0.13483935324384724,3174705.0
551,0.13663756800686955,3170594.0
552,0.13405344756573975,3172531.0
553,0.13450408413288586,3167095.0
554,0.13372309906416963,3171883.0
555,0.13431846207339218,3168864.0
556,0.13286088367352797,3166646.0
557,0.1348920359445034,3159622.0
558,0.13418524792156467,3165631.0
559,0.13375519703063352,3162263.0
560,0.13457518572237714,3161285.0
561,0.13296007184642433,3157656.0
562,0.1334227651254284,3157193.0
563,0.13439533232087453,3160487.0
564,0.13452773556967534,3160085.0
565,0.13522392791073196,3154257.0
566,0.1332992831608613,3154334.0
567,0.1339860151005139,3160266.0
568,0.1338604677349993,3155863.0
569,0.1333533791208078,3151315.0
570,0.1357624740354382,3157278.0
571,0.13516172820445346,3151491.0
572,0.13503490765124027,3150900.0
573,0.1355158166032217,3148709.0
574,0.13531051331606594,3154502.0
575,0.1361644002015886,3150022.0
576,0.13377643025615682,3149301.0
577,0.13443383741896223,3143342.0
578,0.1346699729222413,3157761.0
579,0.13545852305644568,3153765.0
580,0.13555969060171105,3142847.0
581,0.13678669776760963,3145338.0
582,0.13722013660033267,3156336.0
583,0.13717173002364197,3140648.0
584,0.13483345927801568,3140507.0
585,0.13686253456079972,3148815.0
586,0.1356741182408026,3144882.0
587,0.13505189902177242,3146761.0
588,0.1365799007663881,3146336.0
589,0.1362718642930165,3144132.0
590,0.13640116618272047,3146725.0
591,0.13764121342824975,3141210.0
592,0.13592615710881736,3147043.0
593,0.13678988285891538,3140530.0
594,0.13561361793043905,3142942.0
595,0.13421577737052623,3143662.0
596,0.13545049226579342,3141201.0
597,0.13588845492909338,3148052.0
598,0.13471473838194073,3145512.0
599,0.13586674236531748,3137454.0
600,0.13547673621481296,3146061.0
601,0.13588330395335452,3141987.0
602,0.13514115726317005,3145167.0
603,0.1355327273744797,3146575.0
604,0.13358903773266054,3144649.0
605,0.1341355905378752,3138984.0
606,0.13295758658979043,3147072.0
607,0.13436755345389498,3142202.0
608,0.133896518482918,3146419.0
609,0.1352197022293229,3149892.0
610,0.13366076071704874,3146663.0
611,0.1329681595518817,3145553.0
612,0.13348969542808758,3148145.0
613,0.1331746250676294,3144105.0
614,0.13312528039309518,3144363.0
615,0.1325472124305645,3143995.0
616,0.13247073925004854,3151024.0
617,0.13344155040979622,3143330.0
618,0.13328416854600714,3151516.0
619,0.13248721081729178,3144831.0
620,0.13434908546067928,3153351.0
621,0.1333509283479859,3151561.0
622,0.13100348925877614,3149466.0
623,0.13327346008063282,3143928.0
624,0.1334705283951663,3150910.0
625,0.13156809912113393,3141530.0
626,0.13268987467327426,3144663.0
627,0.13179846286297894,3144409.0
628,0.13143307746612304,3151677.0
629,0.13204522827486012,3143181.0
630,0.13222606803769335,3144056.0
631,0.13194075155247761,3144851.0
632,0.13239682891263888,3142873.0
633,0.13188287417469727,3140186.0
634,0.13330295865056677,3143834.0
635,0.13107154775927918,3137269.0
636,0.13121136830252922,3141294.0
637,0.13111840173510592,3137945.0
638,0.1324572971554247,3135748.0
639,0.13225450285353835,3135864.0
640,0.13054515208928613,3134983.0
641,0.13206372216097434,3134716.0
642,0.13041538052771004,3139788.0
643,0.13178198610251013,3134564.0
644,0.13169604084982237,3131640.0
645,0.13234843916679312,3134328.0
646,0.13000008566759594,3132386.0
647,0.13094482890518558,3125703.0
648,0.13086666835503843,3130202.0
649,0.13061437566864523,3125489.0
650,0.129303666556475,3130933.0
651,0.1300389153748445,3128931.0
652,0.13129814475940177,3128412.0
653,0.13240424214093427,3121258.0
654,0.12902262996069855,3129318.0
655,0.13178825429738547,3118420.0
656,0.1306648248941809,3122720.0
657,0.13050807812565107,3124743.0
658,0.12935275948270739,3119325.0
659,0.12915282160229682,3112690.0
660,0.12994493132841808,3121057.0
661,0.1291282198153791,3112013.0
662,0.12750241534590104,3115693.0
663,0.13005664256708638,3110710.0
664,0.1312026863514435,3109370.0
665,0.12803450304394082,3109992.0
666,0.12982172010060786,3116406.0
667,0.13017017985752136,3103572.0
668,0.12954392021449768,3100746.0
669,0.12930938071845605,3104073.0
670,0.1283812076901077,3100659.0
671,0.12721419811445464,3098610.0
672,0.13009505713539893,3100676.0
673,0.1289977192697205,3093162.0
674,0.12928567651545958,3094828.0
675,0.13161721674234264,3092407.0
676,0.1302615934187374,3093006.0
677,0.1293262967756428,3092201.0
678,0.1286773646237908,3092075.0
679,0.1274462924053356,3085757.0
680,0.1282026790970768,3088805.0
681,0.128178717013722,3079300.0
682,0.1277199345132131,3081822.0
683,0.1296699610718099,3083429.0
684,0.12818474478490655,3082181.0
685,0.1272791314032281,3077569.0
686,0.13027418654426495,3078527.0
687,0.12850012723854842,3080304.0
688,0.129151969566257,3073427.0
689,0.12847160175625996,3067198.0
690,0.12711628929186286,3078584.0
691,0.12738671871634555,3072915.0
692,0.128964135125014,3063178.0
693,0.12926145780832188,3068860.0
694,0.12852844421686468,3067524.0
695,0.12704928950296832,3064237.0
696,0.128376035837753,3064569.0
697,0.12880363418004825,3057188.0
698,0.12803366965253896,3063942.0
699,0.1275912986560545,3057857.0
700,0.12922963505699173,3054378.0
701,0.12877319069687157,3053982.0
702,0.12899278856069643,3058287.0
703,0.12764521135172824,3046043.0
704,0.12849882932559387,3051480.0
705,0.12912967644321863,3051542.0
706,0.1282577443685852,3049768.0
707,0.12842161092326315,3047772.0
708,0.1310138293093813,3052997.0
709,0.12914306071744633,3043287.0
710,0.12957056949286172,3045863.0
711,0.12995785366582943,3041568.0
712,0.12898861125803207,3045956.0
713,0.12895276366720915,3036455.0
714,0.13028399133517882,3045276.0
715,0.13085425927927555,3037668.0
716,0.13052326864563846,3041302.0
717,0.1286981422300254,3038252.0
718,0.12901807893329081,3037195.0
719,0.12855364282944184,3034478.0
720,0.13024402903230375,3040400.0
721,0.12968105612738004,3036815.0
722,0.1304393195040597,3035441.0
723,0.13064153311256266,3031451.0
724,0.1291615259785705,3037195.0
725,0.1299233893514208,3036428.0
726,0.13112136522107154,3031754.0
727,0.12967956454321003,3031599.0
728,0.12910638517963305,3035256.0
729,0.12967736960985335,3033012.0
730,0.12994881528893112,3029579.0
731,0.12999787532540702,3032993.0
732,0.1304764793617586,3035427.0
733,0.1300880532000002,3032023.0
734,0.12968562176455703,3024795.0
735,0.12986192313376924,3033801.0
736,0.12982740018553623,3035080.0
737,0.12883013925557857,3027292.0
738,0.1311666257883031,3030511.0
739,0.13042895404413096,3031763.0
740,0.13031469122302222,3029295.0
741,0.13009861264694664,3033355.0
742,0.13002847448242175,3032789.0
743,0.13043734666980658,3028838.0
744,0.13079560895726874,3036296.0
745,0.12885731787742027,3029226.0
746,0.12945234485657664,3032745.0
747,0.13058197610490038,3030864.0
748,0.12864025289182535,3034100.0
749,0.12955176195433066,3031776.0
750,0.13087067997540336,3033096.0
751,0.13137358389092668,3033520.0
752,0.12959234192075506,3037947.0
753,0.13008416504873027,3035223.0
754,0.13038357240748524,3039705.0
755,0.1302809759105716,3037421.0
756,0.12938316941900746,3039509.0
757,0.12892387825043236,3034571.0
758,0.12947147149363297,3035013.0
759,0.12741053849101883,3039450.0
760,0.12943867758944125,3042355.0
761,0.12751210110961883,3033354.0
762,0.12868561056491445,3042663.0
763,0.12794947029873244,3036184.0
764,0.12730160190009118,3038982.0
765,0.12959251674628175,3040512.0
766,0.1276504170687878,3039582.0
767,0.12711103477804592,3036708.0
768,0.12774037617317963,3042868.0
769,0.1285370601116408,3033460.0
770,0.12818637822609763,3038496.0
771,0.12723117645177034,3041097.0
772,0.128625808430835,3044054.0
773,0.12841320307434262,3036128.0
774,0.12739038784989976,3044678.0
775,0.12730100948537018,3041126.0
776,0.1287901705092371,3041380.0
777,0.12823744959692251,3040654.0
778,0.12841560095030946,3040161.0
779,0.12652596660351553,3037144.0
780,0.1277372733790158,3043509.0
781,0.12830206089866583,3039874.0
782,0.12748276659669625,3041873.0
783,0.12699499268518996,3041980.0
784,0.12858386917154524,3037391.0
785,0.12731113728440044,3035180.0
786,0.12707195973863872,3043533.0
787,0.12781021927760228,3034014.0
788,0.1280336107523759,3037634.0
789,0.12843042481761557,3038876.0
790,0.12700187790098982,3037583.0
791,0.12756820498049354,3031249.0
792,0.1280820954412782,3036432.0
793,0.12540757532514057,3036713.0
794,0.12752387131857654,3037641.0
795,0.127926944568298,3036914.0
796,0.12812907392089756,3032053.0
797,0.12514113768495244,3033367.0
798,0.12788676484495365,3030507.0
799,0.12576168347091882,3029665.0
800,0.12638116700605878,3037248.0
801,0.1253065195458399,3033224.0
802,0.1251799822086304,3024537.0
803,0.12642389115648847,3030477.0
804,0.12576936841563074,3032133.0
805,0.12481637907188672,3025760.0
806,0.1260825338257585,3026426.0
807,0.12469337563367025,3028321.0
808,0.12361529799602544,3028197.0
809,0.12415645629305497,3028061.0
810,0.12383786688847574,3022211.0
811,0.12210923261635713,3021580.0
812,0.12430285105905198,3022320.0
813,0.12294080941198772,3025588.0
814,0.12363523070982556,3026187.0
815,0.12346156314483869,3017804.0
816,0.12328526872932985,3018260.0
817,0.12312814736631414,3020798.0
818,0.12276515585510446,3017903.0
819,0.12229728333174746,3016580.0
820,0.12248085055037447,3017531.0
821,0.12233826459780743,3012760.0
822,0.1230066293146705,3018008.0
