strain,Bin_Center,mean_density,sd_density,n_datasets,se_density
strain_FD,70000.0,0.11018352272727272,0.04336069729380737,176,0.003268435535721314
strain_FD,80000.0,0.08804602272727273,0.03835396922770159,176,0.002891039207934619
strain_FD,90000.0,0.0833159090909091,0.04253924812651054,176,0.003206516474987826
strain_FD,100000.0,0.07579886363636364,0.038638216446024914,176,0.0029124651481819076
strain_FD,110000.0,0.09404318181818182,0.05423837291165634,176,0.004088371186075914
strain_FD,120000.0,0.06331477272727272,0.029858938990900828,176,0.0022507022107029805
strain_FD,130000.0,0.06126079545454546,0.03402874578845165,176,0.002565013224242742
strain_FD,140000.0,0.06877102272727273,0.042661947059974316,176,0.0032157652550895565
strain_FD,150000.0,0.05828238636363636,0.03302212897850056,176,0.002489136627282009
strain_FD,160000.0,0.046905113636363634,0.03190353185980935,176,0.002404819196957659
strain_FD,170000.0,0.06180484848484849,0.037756367264764515,165,0.0029393292050993868
strain_FD,180000.0,0.06448831168831169,0.031119392579492852,154,0.0025076721167076356
strain_FD,190000.0,0.06588701298701298,0.03486579067864214,154,0.0028095654787751883
strain_FD,200000.0,0.06562012987012987,0.04746618249900423,154,0.0038249339872317217
strain_FD,210000.0,0.05257532467532468,0.0350396214794525,154,0.0028235731638899795
strain_FD,220000.0,0.054188311688311695,0.030923075437553012,154,0.00249185243058694
strain_FD,230000.0,0.05350699300699301,0.029674769124366545,143,0.002481528857905664
strain_FD,240000.0,0.07261188811188811,0.06231949651922686,143,0.0052114181031868165
strain_FD,250000.0,0.06013426573426573,0.04796733352185104,143,0.004011229939899321
strain_FD,260000.0,0.04306853146853147,0.025926603932837015,143,0.0021680915385453373
strain_FD,270000.0,0.07319720279720279,0.05296675138880936,143,0.004429302264492381
strain_FD,280000.0,0.05355454545454545,0.03564659225020671,143,0.0029809177953216046
strain_FD,290000.0,0.06801258741258741,0.06033315122066719,143,0.005045311564683249
strain_FD,300000.0,0.08945384615384615,0.09556830885622146,143,0.007991823469090508
strain_FD,310000.0,0.09618461538461538,0.1737589066752284,143,0.01453044973747275
strain_FD,320000.0,0.07901328671328671,0.09521197569201985,143,0.007962025392944095
strain_FD,330000.0,0.05707832167832168,0.07047929986768782,143,0.0058937751385247745
strain_FD,340000.0,0.057164335664335666,0.05204010020125786,143,0.004351811799327029
strain_FD,350000.0,0.05054335664335664,0.037233160593864834,143,0.0031135933053930338
strain_FD,360000.0,0.047655944055944054,0.034548521956068695,143,0.0028890925443316993
strain_FD,370000.0,0.039965734265734264,0.033024378756287706,143,0.00276163728703935
strain_FD,380000.0,0.051468181818181816,0.03948921452554549,132,0.003437094950069327
strain_FD,390000.0,0.059092424242424245,0.045697803614034756,132,0.003977483267727493
strain_FD,400000.0,0.03901363636363636,0.03013795956137787,132,0.0026231726778661356
strain_FD,410000.0,0.04459772727272727,0.03630868393575325,132,0.003160265295186113
strain_FD,420000.0,0.06091893939393939,0.059469352081845187,132,0.005176142705805855
strain_FD,430000.0,0.04895606060606061,0.06023481184836982,132,0.005242767426748357
strain_FD,440000.0,0.05316666666666667,0.059530666504356615,132,0.005181479441279388
strain_FD,450000.0,0.04929338842975207,0.046716565112632856,121,0.0042469604647848045
strain_FD,460000.0,0.04045818181818182,0.029285210538715856,110,0.002792235266684633
strain_FD,470000.0,0.03595757575757576,0.02999871116588344,99,0.0030149839130751625
strain_FD,480000.0,0.04683181818181818,0.030025148637087638,88,0.0032006915990553824
strain_FD,490000.0,0.05109431818181818,0.03639087405479991,88,0.0038792802086450697
strain_FD,500000.0,0.06861931818181818,0.05496613975048648,88,0.005859410185053156
strain_FD,510000.0,0.062092045454545455,0.03762743014366382,88,0.004011097530624908
strain_FD,520000.0,0.043132954545454544,0.027511079154184326,88,0.0029326908916939994
strain_FD,530000.0,0.05664772727272727,0.04107424725882129,88,0.004378529469674083
strain_FD,540000.0,0.05957045454545454,0.06406559167425696,88,0.006829415019348807
strain_FD,550000.0,0.04801363636363636,0.03173290174710682,88,0.0033827386922626883
strain_FD,560000.0,0.05366590909090909,0.03482201340466773,88,0.0037120391014099146
strain_FD,570000.0,0.055639772727272725,0.03407934129932721,88,0.0036328699889719503
strain_FD,580000.0,0.048249350649350646,0.03482832189686639,77,0.0039690556404887245
strain_FD,590000.0,0.0593961038961039,0.06572176688522137,77,0.007489690440185771
strain_FD,600000.0,0.031190909090909096,0.022838205016848596,66,0.0028111887068155705
strain_FD,610000.0,0.0362439393939394,0.02681952864146044,66,0.0033012557678402834
strain_FD,620000.0,0.029378181818181817,0.016028027430088312,55,0.0021612187777845225
strain_FD,630000.0,0.052785454545454545,0.02925741702848102,55,0.003945069307326324
strain_FD,640000.0,0.05835272727272727,0.03108967825944962,55,0.004192131361309476
strain_FD,650000.0,0.11487272727272728,0.05914985055176373,44,0.008917175485718028
strain_FD,660000.0,0.05274090909090909,0.041321357269530665,44,0.006229428995057169
strain_FD,670000.0,0.03890227272727273,0.0267927314738693,44,0.00403915624579865
strain_FD,680000.0,0.07393939393939394,0.014889172647303545,33,0.0025918722735622933
strain_FD,690000.0,0.05225151515151515,0.00954584730432955,33,0.0016617187228487053
strain_FD,700000.0,0.05885454545454545,0.005898521579021461,33,0.0010268008100801575
strain_FD,710000.0,0.05629696969696969,0.019608774898761606,33,0.0034134495705393465
strain_FD,720000.0,0.07922424242424242,0.011147674373580971,33,0.0019405610243103776
strain_FD,730000.0,0.0655,0.01850898430492608,33,0.0032220006019223336
strain_FD,740000.0,0.04756666666666667,0.01815891080617631,33,0.003161060627847763
strain_FD,750000.0,0.078,0.024234273250914706,33,0.004218645481309101
strain_FD,760000.0,0.14492727272727274,0.07664814606665021,33,0.01334272960063241
strain_FD,770000.0,0.03576969696969697,0.026396276783484125,33,0.004595001988426724
strain_FD,780000.0,0.04215454545454545,0.03063832455958031,33,0.005333447721741628
strain_FD,790000.0,0.09784545454545455,0.01673527006263311,22,0.0035679715657579805
strain_FD,800000.0,0.07411363636363637,0.012553288146539268,22,0.002676370025460565
strain_FD,810000.0,0.05379545454545454,0.005133965076098337,22,0.0010945650319688514
strain_FD,820000.0,0.04740454545454545,0.017036361037574815,22,0.003632164377303762
strain_FD,830000.0,0.09698636363636365,0.0226286437834997,22,0.004824443064798067
strain_FD,840000.0,0.04675,0.007303603155129601,22,0.0015571334246507274
strain_FD,850000.0,0.042304545454545456,0.0057089301201611415,22,0.0012171479912424766
strain_FD,860000.0,0.060195454545454545,0.016322216156507065,22,0.0034799081770784247
strain_FD,870000.0,0.0535590909090909,0.004969876791699704,22,0.0010595812921894998
strain_FD,880000.0,0.05738636363636363,0.008568896992670392,22,0.0018268949772147632
strain_FD,890000.0,0.051427272727272724,0.0061512044363129445,22,0.0013114411922717285
strain_FD,900000.0,0.05430000000000001,0.01619326726642603,22,0.003452416181339887
strain_FD,910000.0,0.0628909090909091,0.007751676260557123,22,0.001652662931707558
strain_FD,920000.0,0.1504409090909091,0.10054570464691032,22,0.02143641625720091
strain_FD,930000.0,0.05093181818181818,0.004722629046222572,22,0.0010068678957364657
strain_FD,940000.0,0.025904545454545454,0.02671442409159244,22,0.005695534353355085
strain_FD,950000.0,0.051972727272727275,0.004128217753241926,11,0.0012447044854897674
strain_FD,960000.0,0.07335454545454545,0.006153107123456185,11,0.0018552316021242896
strain_FD,970000.0,0.06223636363636364,0.004168998135589109,11,0.0012570002334036617
strain_FD,980000.0,0.07095454545454545,0.004097404943708553,11,0.0012354140738571415
strain_FD,990000.0,0.053418181818181816,0.004156878199278442,11,0.0012533459351104358
strain_FD,1000000.0,0.0702,0.00594407267788677,11,0.001792205345377588
strain_FD,1010000.0,0.0639090909090909,0.0036103890497990792,11,0.0010885732568537546
strain_FD,1020000.0,0.0713090909090909,0.00490763783208471,11,0.0014797084814525618
strain_FD,1030000.0,0.06917272727272727,0.004087564289180277,11,0.0012324470048787957
strain_FD,1040000.0,0.08584545454545454,0.007458600892441372,11,0.0022488527837489056
strain_FD,1050000.0,0.07704545454545454,0.005982869484848159,11,0.0018039030228098405
strain_FD,1060000.0,0.08254545454545455,0.007125217700023435,11,0.0021483339691433464
strain_FD,1070000.0,0.05961818181818182,0.007117558314733811,11,0.0021460245775860327
strain_FD,1080000.0,0.17265454545454545,0.010319918956693767,11,0.003111572640566289
strain_FD,1090000.0,0.0,0.0,11,0.0
strain_FD,1100000.0,0.0,0.0,11,0.0
