Position,Value,Centromere_distance,Nucleosome_distance
232,0,249768,54
233,0,249767,53
234,0,249766,52
235,0,249765,51
236,0,249764,50
237,0,249763,49
238,0,249762,48
239,0,249761,47
240,0,249760,46
241,0,249759,45
242,0,249758,44
243,0,249757,43
244,0,249756,42
245,0,249755,41
246,0,249754,40
247,0,249753,39
248,0,249752,38
249,0,249751,37
250,0,249750,36
251,0,249749,35
252,0,249748,34
253,0,249747,33
254,0,249746,32
255,0,249745,31
256,0,249744,30
257,0,249743,29
258,0,249742,28
259,0,249741,27
260,0,249740,26
261,0,249739,25
262,0,249738,24
263,0,249737,23
264,0,249736,22
265,0,249735,21
266,0,249734,20
267,0,249733,19
268,0,249732,18
269,0,249731,17
270,0,249730,16
271,0,249729,15
272,0,249728,14
273,0,249727,13
274,0,249726,12
275,0,249725,11
276,0,249724,10
277,0,249723,9
278,0,249722,8
279,0,249721,7
280,0,249720,6
281,0,249719,5
282,0,249718,4
283,0,249717,3
284,0,249716,2
285,0,249715,1
286,0,249714,0
287,0,249713,1
288,0,249712,2
289,0,249711,3
290,0,249710,4
291,0,249709,5
292,0,249708,6
293,0,249707,7
294,0,249706,8
295,0,249705,9
296,0,249704,10
297,0,249703,11
298,0,249702,12
299,0,249701,13
300,0,249700,14
301,0,249699,15
302,0,249698,16
303,0,249697,17
304,0,249696,18
305,0,249695,19
306,0,249694,20
307,0,249693,21
308,0,249692,22
309,0,249691,23
310,0,249690,24
311,0,249689,25
312,0,249688,26
313,0,249687,27
314,0,249686,28
315,0,249685,29
316,0,249684,30
317,0,249683,31
318,0,249682,32
319,0,249681,33
320,0,249680,34
321,0,249679,35
322,0,249678,36
323,0,249677,37
324,0,249676,38
325,0,249675,39
326,0,249674,40
327,0,249673,41
328,0,249672,42
329,0,249671,43
330,0,249670,44
331,0,249669,45
332,0,249668,46
333,0,249667,47
334,0,249666,48
335,0,249665,49
336,0,249664,50
337,0,249663,51
338,0,249662,52
339,0,249661,53
340,0,249660,54
341,0,249659,55
342,0,249658,56
343,0,249657,57
344,0,249656,58
345,0,249655,59
346,0,249654,60
347,0,249653,61
348,0,249652,62
349,0,249651,63
350,0,249650,64
351,0,249649,65
352,0,249648,66
353,0,249647,65
354,0,249646,64
355,0,249645,63
356,0,249644,62
357,0,249643,61
358,0,249642,60
359,0,249641,59
360,0,249640,58
361,0,249639,57
362,0,249638,56
363,0,249637,55
364,0,249636,54
365,0,249635,53
366,0,249634,52
367,0,249633,51
368,0,249632,50
369,0,249631,49
370,0,249630,48
371,0,249629,47
372,0,249628,46
373,0,249627,45
374,0,249626,44
375,0,249625,43
376,0,249624,42
377,0,249623,41
378,0,249622,40
379,0,249621,39
380,0,249620,38
381,0,249619,37
382,0,249618,36
383,0,249617,35
384,0,249616,34
385,0,249615,33
386,0,249614,32
387,0,249613,31
388,0,249612,30
389,0,249611,29
390,0,249610,28
391,0,249609,27
392,0,249608,26
393,0,249607,25
394,0,249606,24
395,0,249605,23
396,0,249604,22
397,0,249603,21
398,0,249602,20
399,0,249601,19
400,0,249600,18
401,0,249599,17
402,0,249598,16
403,0,249597,15
404,0,249596,14
405,0,249595,13
406,0,249594,12
407,0,249593,11
408,0,249592,10
409,0,249591,9
410,0,249590,8
411,0,249589,7
412,0,249588,6
413,0,249587,5
414,0,249586,4
415,0,249585,3
416,0,249584,2
417,0,249583,1
418,0,249582,0
419,0,249581,1
420,0,249580,2
421,0,249579,3
422,0,249578,4
423,0,249577,5
424,0,249576,6
425,0,249575,7
426,0,249574,8
427,0,249573,9
428,0,249572,10
429,0,249571,11
430,0,249570,12
431,0,249569,13
432,0,249568,14
433,0,249567,15
434,0,249566,16
435,0,249565,17
436,0,249564,18
437,0,249563,19
438,0,249562,20
439,0,249561,21
440,0,249560,22
441,0,249559,23
442,0,249558,24
443,0,249557,25
444,0,249556,26
445,0,249555,27
446,0,249554,28
447,0,249553,29
448,0,249552,30
449,0,249551,31
450,0,249550,32
451,0,249549,33
452,0,249548,34
453,0,249547,35
454,0,249546,36
455,0,249545,37
456,0,249544,38
457,0,249543,39
458,0,249542,40
459,0,249541,41
460,0,249540,42
461,0,249539,43
462,0,249538,44
463,0,249537,45
464,0,249536,46
465,0,249535,47
466,0,249534,48
467,0,249533,49
468,0,249532,50
469,0,249531,51
470,0,249530,52
471,0,249529,53
472,0,249528,54
473,0,249527,55
474,0,249526,56
475,0,249525,57
476,0,249524,58
477,0,249523,59
478,0,249522,60
479,0,249521,61
480,0,249520,62
481,0,249519,63
482,0,249518,64
483,0,249517,65
484,0,249516,65
485,0,249515,64
486,0,249514,63
487,0,249513,62
488,0,249512,61
489,0,249511,60
490,0,249510,59
491,0,249509,58
492,0,249508,57
493,0,249507,56
494,0,249506,55
495,0,249505,54
496,0,249504,53
497,0,249503,52
498,0,249502,51
499,0,249501,50
500,0,249500,49
501,0,249499,48
502,0,249498,47
503,0,249497,46
504,0,249496,45
505,0,249495,44
506,0,249494,43
507,0,249493,42
508,0,249492,41
509,0,249491,40
510,0,249490,39
511,0,249489,38
512,0,249488,37
513,0,249487,36
514,0,249486,35
515,0,249485,34
516,0,249484,33
517,0,249483,32
518,0,249482,31
519,0,249481,30
520,0,249480,29
521,0,249479,28
522,0,249478,27
523,0,249477,26
524,0,249476,25
525,0,249475,24
526,0,249474,23
527,0,249473,22
528,0,249472,21
529,0,249471,20
530,0,249470,19
531,0,249469,18
532,0,249468,17
533,0,249467,16
534,0,249466,15
535,0,249465,14
536,0,249464,13
537,0,249463,12
538,0,249462,11
539,0,249461,10
540,0,249460,9
541,0,249459,8
542,0,249458,7
543,0,249457,6
544,0,249456,5
545,0,249455,4
546,0,249454,3
547,0,249453,2
548,0,249452,1
549,0,249451,0
550,0,249450,1
551,0,249449,2
552,0,249448,3
553,0,249447,4
554,0,249446,5
555,0,249445,6
556,0,249444,7
557,0,249443,8
558,0,249442,9
559,0,249441,10
560,0,249440,11
561,0,249439,12
562,0,249438,13
563,0,249437,14
564,0,249436,15
565,0,249435,16
566,0,249434,17
567,0,249433,18
568,0,249432,19
569,0,249431,20
570,0,249430,21
571,0,249429,22
572,0,249428,23
573,0,249427,24
574,0,249426,25
575,0,249425,26
576,0,249424,27
577,0,249423,28
578,0,249422,29
579,0,249421,30
580,0,249420,31
581,0,249419,32
582,0,249418,33
583,0,249417,34
584,0,249416,35
585,0,249415,36
586,0,249414,37
587,0,249413,38
588,0,249412,39
589,0,249411,40
590,0,249410,41
591,0,249409,42
592,0,249408,43
593,0,249407,44
594,0,249406,45
595,0,249405,46
596,0,249404,47
597,0,249403,48
598,0,249402,49
599,0,249401,50
600,0,249400,51
601,0,249399,52
602,0,249398,53
603,0,249397,54
604,0,249396,55
605,0,249395,56
606,0,249394,55
607,0,249393,54
608,0,249392,53
609,0,249391,52
610,0,249390,51
611,0,249389,50
612,0,249388,49
613,0,249387,48
614,0,249386,47
615,0,249385,46
616,0,249384,45
617,0,249383,44
618,0,249382,43
619,0,249381,42
620,0,249380,41
621,0,249379,40
622,0,249378,39
623,0,249377,38
624,0,249376,37
625,0,249375,36
626,0,249374,35
627,0,249373,34
628,0,249372,33
629,0,249371,32
630,0,249370,31
631,0,249369,30
632,0,249368,29
633,0,249367,28
634,0,249366,27
635,0,249365,26
636,0,249364,25
637,0,249363,24
638,0,249362,23
639,0,249361,22
640,0,249360,21
641,0,249359,20
642,0,249358,19
643,0,249357,18
644,0,249356,17
645,0,249355,16
646,0,249354,15
647,0,249353,14
648,0,249352,13
649,0,249351,12
650,0,249350,11
651,0,249349,10
652,0,249348,9
653,0,249347,8
654,0,249346,7
655,0,249345,6
656,0,249344,5
657,0,249343,4
658,0,249342,3
659,0,249341,2
660,0,249340,1
661,0,249339,0
662,0,249338,1
663,0,249337,2
664,0,249336,3
665,0,249335,4
666,0,249334,5
667,0,249333,6
668,0,249332,7
669,0,249331,8
670,0,249330,9
671,0,249329,10
672,0,249328,11
673,0,249327,12
674,0,249326,13
675,0,249325,14
676,0,249324,15
677,0,249323,16
678,0,249322,17
679,0,249321,18
680,0,249320,19
681,0,249319,20
682,0,249318,21
683,0,249317,22
684,0,249316,23
685,0,249315,24
686,0,249314,25
687,0,249313,26
688,0,249312,27
689,0,249311,28
690,0,249310,29
691,0,249309,30
692,0,249308,31
693,0,249307,32
694,0,249306,33
695,0,249305,34
696,0,249304,35
697,0,249303,36
698,0,249302,37
699,0,249301,38
700,5,249300,39
701,0,249299,40
702,0,249298,41
703,0,249297,42
704,0,249296,43
705,0,249295,44
706,0,249294,45
707,0,249293,46
708,0,249292,47
709,45,249291,48
710,0,249290,49
711,0,249289,50
712,0,249288,51
713,0,249287,52
714,0,249286,53
715,1,249285,54
716,0,249284,55
717,0,249283,56
718,0,249282,57
719,0,249281,58
720,0,249280,59
721,1,249279,60
722,0,249278,61
723,0,249277,62
724,0,249276,63
725,0,249275,64
726,0,249274,65
727,0,249273,66
728,0,249272,67
729,0,249271,68
730,2,249270,69
731,0,249269,70
732,0,249268,71
733,0,249267,72
734,0,249266,73
735,0,249265,74
736,0,249264,75
737,0,249263,76
738,0,249262,77
739,0,249261,78
740,0,249260,79
741,16,249259,80
742,0,249258,81
743,0,249257,82
744,0,249256,83
745,0,249255,84
746,0,249254,85
747,0,249253,86
748,0,249252,87
749,0,249251,88
750,0,249250,89
751,15,249249,89
752,0,249248,88
753,0,249247,87
754,2,249246,86
755,0,249245,85
756,0,249244,84
757,4,249243,83
758,0,249242,82
759,0,249241,81
760,0,249240,80
761,0,249239,79
762,0,249238,78
763,0,249237,77
764,0,249236,76
765,0,249235,75
766,1,249234,74
767,0,249233,73
768,0,249232,72
769,0,249231,71
770,0,249230,70
771,3,249229,69
772,0,249228,68
773,0,249227,67
774,0,249226,66
775,0,249225,65
776,0,249224,64
777,0,249223,63
778,0,249222,62
779,0,249221,61
780,42,249220,60
781,0,249219,59
782,0,249218,58
783,0,249217,57
784,0,249216,56
785,0,249215,55
786,0,249214,54
787,0,249213,53
788,0,249212,52
789,0,249211,51
790,0,249210,50
791,0,249209,49
792,0,249208,48
793,8,249207,47
794,0,249206,46
795,0,249205,45
796,0,249204,44
797,0,249203,43
798,0,249202,42
799,0,249201,41
800,0,249200,40
801,0,249199,39
802,0,249198,38
803,0,249197,37
804,0,249196,36
805,0,249195,35
806,0,249194,34
807,12,249193,33
808,0,249192,32
809,0,249191,31
810,0,249190,30
811,0,249189,29
812,0,249188,28
813,0,249187,27
814,0,249186,26
815,0,249185,25
816,0,249184,24
817,0,249183,23
818,29,249182,22
819,0,249181,21
820,7,249180,20
821,0,249179,19
822,0,249178,18
823,0,249177,17
824,0,249176,16
825,0,249175,15
826,0,249174,14
827,0,249173,13
828,0,249172,12
829,0,249171,11
830,0,249170,10
831,0,249169,9
832,0,249168,8
833,0,249167,7
834,0,249166,6
835,0,249165,5
836,0,249164,4
837,0,249163,3
838,34,249162,2
839,0,249161,1
840,0,249160,0
841,0,249159,1
842,0,249158,2
843,0,249157,3
844,0,249156,4
845,0,249155,5
846,0,249154,6
847,0,249153,7
848,0,249152,8
849,0,249151,9
850,0,249150,10
851,0,249149,11
852,0,249148,12
853,14,249147,13
854,0,249146,14
855,0,249145,15
856,0,249144,16
857,0,249143,17
858,0,249142,18
859,0,249141,19
860,0,249140,20
861,0,249139,21
862,0,249138,22
863,0,249137,23
864,0,249136,24
865,0,249135,25
866,0,249134,26
867,0,249133,27
868,0,249132,28
869,0,249131,29
870,0,249130,30
871,0,249129,31
872,0,249128,32
873,0,249127,33
874,0,249126,34
875,0,249125,35
876,0,249124,36
877,0,249123,37
878,0,249122,38
879,0,249121,39
880,0,249120,40
881,0,249119,41
882,0,249118,42
883,0,249117,43
884,0,249116,44
885,0,249115,45
886,0,249114,46
887,0,249113,47
888,0,249112,48
889,0,249111,49
890,0,249110,50
891,0,249109,51
892,0,249108,52
893,0,249107,53
894,0,249106,54
895,0,249105,55
896,3,249104,56
897,3,249103,57
898,0,249102,58
899,0,249101,59
900,0,249100,60
901,0,249099,61
902,0,249098,62
903,0,249097,63
904,0,249096,64
905,12,249095,65
906,0,249094,66
907,0,249093,67
908,0,249092,68
909,0,249091,69
910,0,249090,70
911,0,249089,71
912,0,249088,72
913,0,249087,73
914,0,249086,74
915,0,249085,73
916,0,249084,72
917,60,249083,71
918,0,249082,70
919,0,249081,69
920,0,249080,68
921,0,249079,67
922,0,249078,66
923,0,249077,65
924,0,249076,64
925,0,249075,63
926,0,249074,62
927,0,249073,61
928,0,249072,60
929,3,249071,59
930,0,249070,58
931,0,249069,57
932,0,249068,56
933,0,249067,55
934,0,249066,54
935,0,249065,53
936,0,249064,52
937,0,249063,51
938,0,249062,50
939,0,249061,49
940,9,249060,48
941,18,249059,47
942,0,249058,46
943,0,249057,45
944,0,249056,44
945,6,249055,43
946,0,249054,42
947,0,249053,41
948,0,249052,40
949,0,249051,39
950,0,249050,38
951,0,249049,37
952,0,249048,36
953,0,249047,35
954,2,249046,34
955,0,249045,33
956,8,249044,32
957,0,249043,31
958,0,249042,30
959,0,249041,29
960,0,249040,28
961,0,249039,27
962,0,249038,26
963,0,249037,25
964,0,249036,24
965,0,249035,23
966,0,249034,22
967,0,249033,21
968,0,249032,20
969,0,249031,19
970,0,249030,18
971,0,249029,17
972,0,249028,16
973,0,249027,15
974,0,249026,14
975,0,249025,13
976,0,249024,12
977,0,249023,11
978,0,249022,10
979,0,249021,9
980,0,249020,8
981,0,249019,7
982,0,249018,6
983,0,249017,5
984,1,249016,4
985,0,249015,3
986,0,249014,2
987,0,249013,1
988,0,249012,0
989,0,249011,1
990,0,249010,2
991,0,249009,3
992,0,249008,4
993,0,249007,5
994,0,249006,6
995,0,249005,7
996,0,249004,8
997,0,249003,9
998,1,249002,10
999,0,249001,11
1000,0,249000,12
1001,0,248999,13
1002,0,248998,14
1003,0,248997,15
1004,0,248996,16
1005,0,248995,17
1006,0,248994,18
1007,0,248993,19
1008,0,248992,20
1009,0,248991,21
1010,0,248990,22
1011,0,248989,23
1012,0,248988,24
1013,0,248987,25
1014,0,248986,26
1015,0,248985,27
1016,0,248984,28
1017,0,248983,29
1018,0,248982,30
1019,0,248981,31
1020,0,248980,32
1021,0,248979,33
1022,0,248978,34
1023,0,248977,35
1024,0,248976,36
1025,0,248975,37
1026,0,248974,38
1027,0,248973,39
1028,0,248972,40
1029,0,248971,41
1030,0,248970,42
1031,0,248969,43
1032,0,248968,44
1033,0,248967,45
1034,0,248966,46
1035,0,248965,47
1036,0,248964,48
1037,0,248963,49
1038,0,248962,50
1039,0,248961,51
1040,0,248960,52
1041,0,248959,53
1042,0,248958,54
1043,0,248957,55
1044,0,248956,56
1045,0,248955,57
1046,0,248954,58
1047,0,248953,59
1048,0,248952,60
1049,0,248951,61
1050,0,248950,62
1051,0,248949,63
1052,0,248948,64
1053,0,248947,65
1054,0,248946,66
1055,0,248945,67
1056,0,248944,68
1057,0,248943,69
1058,0,248942,70
1059,0,248941,71
1060,0,248940,71
1061,2,248939,70
1062,0,248938,69
1063,0,248937,68
1064,0,248936,67
1065,0,248935,66
1066,0,248934,65
1067,4,248933,64
1068,0,248932,63
1069,1,248931,62
1070,0,248930,61
1071,0,248929,60
1072,0,248928,59
1073,0,248927,58
1074,0,248926,57
1075,0,248925,56
1076,0,248924,55
1077,0,248923,54
1078,0,248922,53
1079,0,248921,52
1080,0,248920,51
1081,0,248919,50
1082,0,248918,49
1083,0,248917,48
1084,0,248916,47
1085,0,248915,46
1086,0,248914,45
1087,0,248913,44
1088,0,248912,43
1089,0,248911,42
1090,0,248910,41
1091,0,248909,40
1092,0,248908,39
1093,0,248907,38
1094,0,248906,37
1095,0,248905,36
1096,0,248904,35
1097,0,248903,34
1098,0,248902,33
1099,0,248901,32
1100,0,248900,31
1101,0,248899,30
1102,0,248898,29
1103,0,248897,28
1104,0,248896,27
1105,0,248895,26
1106,0,248894,25
1107,0,248893,24
1108,0,248892,23
1109,0,248891,22
1110,0,248890,21
1111,0,248889,20
1112,0,248888,19
1113,0,248887,18
1114,0,248886,17
1115,0,248885,16
1116,0,248884,15
1117,0,248883,14
1118,0,248882,13
1119,0,248881,12
1120,0,248880,11
1121,0,248879,10
1122,0,248878,9
1123,0,248877,8
1124,0,248876,7
1125,0,248875,6
1126,0,248874,5
1127,0,248873,4
1128,0,248872,3
1129,0,248871,2
1130,0,248870,1
1131,0,248869,0
1132,0,248868,1
1133,0,248867,2
1134,0,248866,3
1135,0,248865,4
1136,0,248864,5
1137,0,248863,6
1138,0,248862,7
1139,0,248861,8
1140,0,248860,9
1141,0,248859,10
1142,0,248858,11
1143,0,248857,12
1144,0,248856,13
1145,0,248855,14
1146,0,248854,15
1147,0,248853,16
1148,0,248852,17
1149,0,248851,18
1150,0,248850,19
1151,0,248849,20
1152,0,248848,21
1153,0,248847,22
1154,0,248846,23
1155,0,248845,24
1156,0,248844,25
1157,0,248843,26
1158,0,248842,27
1159,0,248841,28
1160,0,248840,29
1161,0,248839,30
1162,0,248838,31
1163,0,248837,32
1164,0,248836,33
1165,0,248835,34
1166,0,248834,35
1167,0,248833,36
1168,1,248832,37
1169,0,248831,37
1170,0,248830,36
1171,0,248829,35
1172,0,248828,34
1173,0,248827,33
1174,0,248826,32
1175,0,248825,31
1176,0,248824,30
1177,0,248823,29
1178,0,248822,28
1179,0,248821,27
1180,0,248820,26
1181,0,248819,25
1182,0,248818,24
1183,0,248817,23
1184,0,248816,22
1185,0,248815,21
1186,0,248814,20
1187,0,248813,19
1188,0,248812,18
1189,0,248811,17
1190,0,248810,16
1191,0,248809,15
1192,0,248808,14
1193,0,248807,13
1194,0,248806,12
1195,0,248805,11
1196,0,248804,10
1197,0,248803,9
1198,0,248802,8
1199,0,248801,7
1200,0,248800,6
1201,0,248799,5
1202,0,248798,4
1203,0,248797,3
1204,2,248796,2
1205,0,248795,1
1206,0,248794,0
1207,0,248793,1
1208,0,248792,2
1209,0,248791,3
1210,0,248790,4
1211,0,248789,5
1212,1,248788,6
1213,0,248787,7
1214,2,248786,8
1215,0,248785,9
1216,0,248784,10
1217,0,248783,11
1218,0,248782,12
1219,0,248781,13
1220,0,248780,14
1221,1,248779,15
1222,0,248778,16
1223,0,248777,17
1224,0,248776,18
1225,0,248775,19
1226,0,248774,20
1227,0,248773,21
1228,0,248772,22
1229,0,248771,23
1230,0,248770,24
1231,1,248769,25
1232,0,248768,26
1233,0,248767,27
1234,0,248766,28
1235,0,248765,29
1236,0,248764,30
1237,0,248763,31
1238,0,248762,32
1239,0,248761,33
1240,0,248760,34
1241,0,248759,35
1242,0,248758,36
1243,0,248757,37
1244,0,248756,38
1245,0,248755,39
1246,0,248754,40
1247,0,248753,41
1248,0,248752,42
1249,0,248751,43
1250,1,248750,44
1251,0,248749,45
1252,0,248748,46
1253,0,248747,47
1254,0,248746,48
1255,1,248745,49
1256,0,248744,50
1257,0,248743,51
1258,0,248742,52
1259,0,248741,53
1260,0,248740,54
1261,0,248739,55
1262,0,248738,56
1263,0,248737,57
1264,0,248736,58
1265,0,248735,59
1266,0,248734,60
1267,0,248733,61
1268,0,248732,62
1269,0,248731,63
1270,0,248730,64
1271,0,248729,65
1272,0,248728,66
1273,0,248727,67
1274,0,248726,68
1275,0,248725,69
1276,0,248724,70
1277,0,248723,71
1278,0,248722,72
1279,0,248721,73
1280,0,248720,74
1281,0,248719,75
1282,0,248718,76
1283,0,248717,77
1284,0,248716,78
1285,0,248715,79
1286,0,248714,80
1287,0,248713,79
1288,0,248712,78
1289,0,248711,77
1290,0,248710,76
1291,0,248709,75
1292,0,248708,74
1293,0,248707,73
1294,0,248706,72
1295,0,248705,71
1296,0,248704,70
1297,0,248703,69
1298,0,248702,68
1299,0,248701,67
1300,0,248700,66
1301,0,248699,65
1302,0,248698,64
1303,0,248697,63
1304,0,248696,62
1305,0,248695,61
1306,0,248694,60
1307,0,248693,59
1308,1,248692,58
1309,0,248691,57
1310,0,248690,56
1311,0,248689,55
1312,0,248688,54
1313,0,248687,53
1314,0,248686,52
1315,1,248685,51
1316,0,248684,50
1317,0,248683,49
1318,0,248682,48
1319,0,248681,47
1320,0,248680,46
1321,0,248679,45
1322,0,248678,44
1323,0,248677,43
1324,0,248676,42
1325,0,248675,41
1326,0,248674,40
1327,0,248673,39
1328,0,248672,38
1329,0,248671,37
1330,0,248670,36
1331,0,248669,35
1332,0,248668,34
1333,0,248667,33
1334,0,248666,32
1335,0,248665,31
1336,0,248664,30
1337,0,248663,29
1338,0,248662,28
1339,0,248661,27
1340,1,248660,26
1341,0,248659,25
1342,0,248658,24
1343,0,248657,23
1344,0,248656,22
1345,0,248655,21
1346,0,248654,20
1347,0,248653,19
1348,1,248652,18
1349,0,248651,17
1350,0,248650,16
1351,0,248649,15
1352,0,248648,14
1353,0,248647,13
1354,0,248646,12
1355,0,248645,11
1356,0,248644,10
1357,0,248643,9
1358,0,248642,8
1359,0,248641,7
1360,0,248640,6
1361,0,248639,5
1362,0,248638,4
1363,0,248637,3
1364,0,248636,2
1365,0,248635,1
1366,0,248634,0
1367,0,248633,1
1368,2,248632,2
1369,0,248631,3
1370,0,248630,4
1371,0,248629,5
1372,0,248628,6
1373,0,248627,7
1374,0,248626,8
1375,0,248625,9
1376,0,248624,10
1377,0,248623,11
1378,0,248622,12
1379,0,248621,13
1380,0,248620,14
1381,0,248619,15
1382,0,248618,16
1383,0,248617,17
1384,0,248616,18
1385,0,248615,19
1386,1,248614,20
1387,0,248613,21
1388,0,248612,22
1389,0,248611,23
1390,0,248610,24
1391,0,248609,25
1392,0,248608,26
1393,0,248607,27
1394,0,248606,28
1395,0,248605,29
1396,0,248604,30
1397,2,248603,31
1398,0,248602,32
1399,0,248601,33
1400,0,248600,34
1401,0,248599,35
1402,0,248598,36
1403,0,248597,37
1404,0,248596,38
1405,0,248595,39
1406,0,248594,40
1407,0,248593,41
1408,0,248592,42
1409,1,248591,43
1410,0,248590,44
1411,0,248589,45
1412,0,248588,46
1413,0,248587,47
1414,0,248586,48
1415,0,248585,49
1416,0,248584,50
1417,0,248583,51
1418,0,248582,52
1419,0,248581,53
1420,0,248580,54
1421,0,248579,55
1422,0,248578,56
1423,0,248577,57
1424,1,248576,58
1425,0,248575,59
1426,0,248574,60
1427,0,248573,61
1428,0,248572,62
1429,0,248571,61
1430,0,248570,60
1431,0,248569,59
1432,0,248568,58
1433,0,248567,57
1434,0,248566,56
1435,0,248565,55
1436,0,248564,54
1437,0,248563,53
1438,0,248562,52
1439,0,248561,51
1440,0,248560,50
1441,0,248559,49
1442,0,248558,48
1443,0,248557,47
1444,0,248556,46
1445,0,248555,45
1446,0,248554,44
1447,0,248553,43
1448,0,248552,42
1449,0,248551,41
1450,0,248550,40
1451,0,248549,39
1452,0,248548,38
1453,0,248547,37
1454,0,248546,36
1455,0,248545,35
1456,0,248544,34
1457,0,248543,33
1458,0,248542,32
1459,0,248541,31
1460,0,248540,30
1461,0,248539,29
1462,0,248538,28
1463,0,248537,27
1464,0,248536,26
1465,0,248535,25
1466,0,248534,24
1467,0,248533,23
1468,0,248532,22
1469,0,248531,21
1470,0,248530,20
1471,0,248529,19
1472,0,248528,18
1473,0,248527,17
1474,0,248526,16
1475,0,248525,15
1476,0,248524,14
1477,0,248523,13
1478,0,248522,12
1479,0,248521,11
1480,0,248520,10
1481,0,248519,9
1482,0,248518,8
1483,0,248517,7
1484,0,248516,6
1485,0,248515,5
1486,0,248514,4
1487,0,248513,3
1488,0,248512,2
1489,0,248511,1
1490,0,248510,0
1491,0,248509,1
1492,0,248508,2
1493,0,248507,3
1494,2,248506,4
